challenger,vs,retention_axis,challenger_recovery,ref_recovery,challenger_retention,ref_retention,dominates_by_mean,challenger_recovery_r0.9,ref_recovery_r0.9,P_dominates_bootstrap,dominates_at_both_ratios
d1_E4_g1,uniform_w0.05,synthetic r0.2,0.8556404334695328,0.9980547166459407,0.9804627249357325,0.9604113110539844,False,,0.5220504795610112,0.008,False
d1_E4_g1,uniform_w0.05,cicids r0.2,0.8556404334695328,0.9980547166459407,0.7399732620320856,0.7054367201426025,False,,0.5220504795610112,0.01,False
d1_E4_g1,sharecap_c0.03,synthetic r0.05,0.8556404334695328,1.0028690708829278,0.9566579634464754,0.9932114882506528,False,,1.001409406753753,0.0,False
d1_E4_g1,sharecap_c0.03,synthetic r0.2,0.8556404334695328,1.0028690708829278,0.9804627249357325,0.9789203084832905,False,,1.001409406753753,0.00425,False
d1_E4_g1,sharecap_c0.03,cicids r0.2,0.8556404334695328,1.0028690708829278,0.7399732620320856,0.7366310160427807,False,,1.001409406753753,0.0055,False
d1_E4_g1,sharecap_c0.05,synthetic r0.05,0.8556404334695328,0.999475928228815,0.9566579634464754,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1_E4_g1,sharecap_c0.05,synthetic r0.2,0.8556404334695328,0.999475928228815,0.9804627249357325,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1_E4_g1,sharecap_c0.05,cicids r0.2,0.8556404334695328,0.999475928228815,0.7399732620320856,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1_E4_g1,sharecap_c0.08,synthetic r0.05,0.8556404334695328,0.9924054006040149,0.9566579634464754,1.0,False,,0.9954764261175507,0.0,False
d1_E4_g1,sharecap_c0.08,synthetic r0.2,0.8556404334695328,0.9924054006040149,0.9804627249357325,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1_E4_g1,sharecap_c0.08,cicids r0.2,0.8556404334695328,0.9924054006040149,0.7399732620320856,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1_E4_g2,knn,synthetic r0.05,0.8936134304494582,0.9894563865695506,0.5107049608355092,0.4234986945169713,False,,0.9909010358103312,0.0085,False
d1_E4_g2,knn,synthetic r0.2,0.8936134304494582,0.9894563865695506,0.9151670951156812,0.7840616966580977,False,,0.9909010358103312,0.00725,False
d1_E4_g2,knn,cicids r0.2,0.8936134304494582,0.9894563865695506,0.6675579322638145,0.6584224598930482,False,,0.9909010358103312,0.012,False
d1_E4_g2,uniform_w0.1,synthetic r0.05,0.8936134304494582,0.988807958784864,0.5107049608355092,0.9122715404699739,False,,0.4332941255719238,0.0,False
d1_E4_g2,uniform_w0.1,synthetic r0.2,0.8936134304494582,0.988807958784864,0.9151670951156812,0.9763496143958869,False,,0.4332941255719238,0.0,False
d1_E4_g2,uniform_w0.1,cicids r0.2,0.8936134304494582,0.988807958784864,0.6675579322638145,0.7410873440285204,False,,0.4332941255719238,0.00025,False
d1_E4_g2,uniform_w0.05,synthetic r0.05,0.8936134304494582,0.9980547166459407,0.5107049608355092,0.7107049608355093,False,,0.5220504795610112,0.0,False
d1_E4_g2,uniform_w0.05,synthetic r0.2,0.8936134304494582,0.9980547166459407,0.9151670951156812,0.9604113110539844,False,,0.5220504795610112,0.0,False
d1_E4_g2,uniform_w0.05,cicids r0.2,0.8936134304494582,0.9980547166459407,0.6675579322638145,0.7054367201426025,False,,0.5220504795610112,0.00075,False
d1_E4_g2,sharecap_c0.03,synthetic r0.05,0.8936134304494582,1.0028690708829278,0.5107049608355092,0.9932114882506528,False,,1.001409406753753,0.0,False
d1_E4_g2,sharecap_c0.03,synthetic r0.2,0.8936134304494582,1.0028690708829278,0.9151670951156812,0.9789203084832905,False,,1.001409406753753,0.0,False
d1_E4_g2,sharecap_c0.03,cicids r0.2,0.8936134304494582,1.0028690708829278,0.6675579322638145,0.7366310160427807,False,,1.001409406753753,0.0,False
d1_E4_g2,sharecap_c0.05,synthetic r0.05,0.8936134304494582,0.999475928228815,0.5107049608355092,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1_E4_g2,sharecap_c0.05,synthetic r0.2,0.8936134304494582,0.999475928228815,0.9151670951156812,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1_E4_g2,sharecap_c0.05,cicids r0.2,0.8936134304494582,0.999475928228815,0.6675579322638145,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1_E4_g2,sharecap_c0.08,synthetic r0.05,0.8936134304494582,0.9924054006040149,0.5107049608355092,1.0,False,,0.9954764261175507,0.0,False
d1_E4_g2,sharecap_c0.08,synthetic r0.2,0.8936134304494582,0.9924054006040149,0.9151670951156812,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1_E4_g2,sharecap_c0.08,cicids r0.2,0.8936134304494582,0.9924054006040149,0.6675579322638145,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1_E4_g3,knn,synthetic r0.05,0.8944395096820039,0.9894563865695506,0.1028720626631854,0.4234986945169713,False,,0.9909010358103312,0.0,False
d1_E4_g3,knn,synthetic r0.2,0.8944395096820039,0.9894563865695506,0.4730077120822622,0.7840616966580977,False,,0.9909010358103312,0.0,False
d1_E4_g3,knn,cicids r0.2,0.8944395096820039,0.9894563865695506,0.6671122994652406,0.6584224598930482,False,,0.9909010358103312,0.01,False
d1_E4_g3,uniform_w0.1,synthetic r0.05,0.8944395096820039,0.988807958784864,0.1028720626631854,0.9122715404699739,False,,0.4332941255719238,0.0,False
d1_E4_g3,uniform_w0.1,synthetic r0.2,0.8944395096820039,0.988807958784864,0.4730077120822622,0.9763496143958869,False,,0.4332941255719238,0.0,False
d1_E4_g3,uniform_w0.1,cicids r0.2,0.8944395096820039,0.988807958784864,0.6671122994652406,0.7410873440285204,False,,0.4332941255719238,0.00025,False
d1_E4_g3,uniform_w0.05,synthetic r0.05,0.8944395096820039,0.9980547166459407,0.1028720626631854,0.7107049608355093,False,,0.5220504795610112,0.0,False
d1_E4_g3,uniform_w0.05,synthetic r0.2,0.8944395096820039,0.9980547166459407,0.4730077120822622,0.9604113110539844,False,,0.5220504795610112,0.0,False
d1_E4_g3,uniform_w0.05,cicids r0.2,0.8944395096820039,0.9980547166459407,0.6671122994652406,0.7054367201426025,False,,0.5220504795610112,0.00075,False
d1_E4_g3,sharecap_c0.03,synthetic r0.05,0.8944395096820039,1.0028690708829278,0.1028720626631854,0.9932114882506528,False,,1.001409406753753,0.0,False
d1_E4_g3,sharecap_c0.03,synthetic r0.2,0.8944395096820039,1.0028690708829278,0.4730077120822622,0.9789203084832905,False,,1.001409406753753,0.0,False
d1_E4_g3,sharecap_c0.03,cicids r0.2,0.8944395096820039,1.0028690708829278,0.6671122994652406,0.7366310160427807,False,,1.001409406753753,0.0,False
d1_E4_g3,sharecap_c0.05,synthetic r0.05,0.8944395096820039,0.999475928228815,0.1028720626631854,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1_E4_g3,sharecap_c0.05,synthetic r0.2,0.8944395096820039,0.999475928228815,0.4730077120822622,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1_E4_g3,sharecap_c0.05,cicids r0.2,0.8944395096820039,0.999475928228815,0.6671122994652406,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1_E4_g3,sharecap_c0.08,synthetic r0.05,0.8944395096820039,0.9924054006040149,0.1028720626631854,1.0,False,,0.9954764261175507,0.0,False
d1_E4_g3,sharecap_c0.08,synthetic r0.2,0.8944395096820039,0.9924054006040149,0.4730077120822622,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1_E4_g3,sharecap_c0.08,cicids r0.2,0.8944395096820039,0.9924054006040149,0.6671122994652406,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1_E8_g1,knn,synthetic r0.05,0.9059690886480725,0.9894563865695506,0.854308093994778,0.4234986945169713,False,,0.9909010358103312,0.00875,False
d1_E8_g1,knn,synthetic r0.2,0.9059690886480725,0.9894563865695506,0.9706940874035989,0.7840616966580977,False,,0.9909010358103312,0.01225,False
d1_E8_g1,knn,cicids r0.2,0.9059690886480725,0.9894563865695506,0.6659982174688057,0.6584224598930482,False,,0.9909010358103312,0.0115,False
d1_E8_g1,uniform_w0.1,synthetic r0.05,0.9059690886480725,0.988807958784864,0.854308093994778,0.9122715404699739,False,,0.4332941255719238,0.0,False
d1_E8_g1,uniform_w0.1,synthetic r0.2,0.9059690886480725,0.988807958784864,0.9706940874035989,0.9763496143958869,False,,0.4332941255719238,0.0,False
d1_E8_g1,uniform_w0.1,cicids r0.2,0.9059690886480725,0.988807958784864,0.6659982174688057,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1_E8_g1,uniform_w0.05,synthetic r0.05,0.9059690886480725,0.9980547166459407,0.854308093994778,0.7107049608355093,False,,0.5220504795610112,0.01,False
d1_E8_g1,uniform_w0.05,synthetic r0.2,0.9059690886480725,0.9980547166459407,0.9706940874035989,0.9604113110539844,False,,0.5220504795610112,0.01375,False
d1_E8_g1,uniform_w0.05,cicids r0.2,0.9059690886480725,0.9980547166459407,0.6659982174688057,0.7054367201426025,False,,0.5220504795610112,0.0005,False
d1_E8_g1,sharecap_c0.03,synthetic r0.05,0.9059690886480725,1.0028690708829278,0.854308093994778,0.9932114882506528,False,,1.001409406753753,0.0,False
d1_E8_g1,sharecap_c0.03,synthetic r0.2,0.9059690886480725,1.0028690708829278,0.9706940874035989,0.9789203084832905,False,,1.001409406753753,0.0,False
d1_E8_g1,sharecap_c0.03,cicids r0.2,0.9059690886480725,1.0028690708829278,0.6659982174688057,0.7366310160427807,False,,1.001409406753753,0.0,False
d1_E8_g1,sharecap_c0.05,synthetic r0.05,0.9059690886480725,0.999475928228815,0.854308093994778,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1_E8_g1,sharecap_c0.05,synthetic r0.2,0.9059690886480725,0.999475928228815,0.9706940874035989,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1_E8_g1,sharecap_c0.05,cicids r0.2,0.9059690886480725,0.999475928228815,0.6659982174688057,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1_E8_g1,sharecap_c0.08,synthetic r0.05,0.9059690886480725,0.9924054006040149,0.854308093994778,1.0,False,,0.9954764261175507,0.0,False
d1_E8_g1,sharecap_c0.08,synthetic r0.2,0.9059690886480725,0.9924054006040149,0.9706940874035989,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1_E8_g1,sharecap_c0.08,cicids r0.2,0.9059690886480725,0.9924054006040149,0.6659982174688057,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1_E8_g2,knn,synthetic r0.05,0.9285041748090247,0.9894563865695506,0.10130548302872065,0.4234986945169713,False,0.8633030898134091,0.9909010358103312,0.0,False
d1_E8_g2,knn,synthetic r0.2,0.9285041748090247,0.9894563865695506,0.5804627249357326,0.7840616966580977,False,0.8633030898134091,0.9909010358103312,0.0,False
d1_E8_g2,knn,cicids r0.2,0.9285041748090247,0.9894563865695506,0.6604278074866312,0.6584224598930482,False,0.8633030898134091,0.9909010358103312,0.0085,False
d1_E8_g2,uniform_w0.1,synthetic r0.05,0.9285041748090247,0.988807958784864,0.10130548302872065,0.9122715404699739,False,0.8633030898134091,0.4332941255719238,0.0,False
d1_E8_g2,uniform_w0.1,synthetic r0.2,0.9285041748090247,0.988807958784864,0.5804627249357326,0.9763496143958869,False,0.8633030898134091,0.4332941255719238,0.0,False
d1_E8_g2,uniform_w0.1,cicids r0.2,0.9285041748090247,0.988807958784864,0.6604278074866312,0.7410873440285204,False,0.8633030898134091,0.4332941255719238,0.0,False
d1_E8_g2,uniform_w0.05,synthetic r0.05,0.9285041748090247,0.9980547166459407,0.10130548302872065,0.7107049608355093,False,0.8633030898134091,0.5220504795610112,0.0,False
d1_E8_g2,uniform_w0.05,synthetic r0.2,0.9285041748090247,0.9980547166459407,0.5804627249357326,0.9604113110539844,False,0.8633030898134091,0.5220504795610112,0.0,False
d1_E8_g2,uniform_w0.05,cicids r0.2,0.9285041748090247,0.9980547166459407,0.6604278074866312,0.7054367201426025,False,0.8633030898134091,0.5220504795610112,0.0,False
d1_E8_g2,sharecap_c0.03,synthetic r0.05,0.9285041748090247,1.0028690708829278,0.10130548302872065,0.9932114882506528,False,0.8633030898134091,1.001409406753753,0.0,False
d1_E8_g2,sharecap_c0.03,synthetic r0.2,0.9285041748090247,1.0028690708829278,0.5804627249357326,0.9789203084832905,False,0.8633030898134091,1.001409406753753,0.0,False
d1_E8_g2,sharecap_c0.03,cicids r0.2,0.9285041748090247,1.0028690708829278,0.6604278074866312,0.7366310160427807,False,0.8633030898134091,1.001409406753753,0.00025,False
d1_E8_g2,sharecap_c0.05,synthetic r0.05,0.9285041748090247,0.999475928228815,0.10130548302872065,0.9984334203655354,False,0.8633030898134091,1.0004456212530248,0.0,False
d1_E8_g2,sharecap_c0.05,synthetic r0.2,0.9285041748090247,0.999475928228815,0.5804627249357326,0.9861182519280206,False,0.8633030898134091,1.0004456212530248,0.0,False
d1_E8_g2,sharecap_c0.05,cicids r0.2,0.9285041748090247,0.999475928228815,0.6604278074866312,0.8072638146167559,False,0.8633030898134091,1.0004456212530248,0.0,False
d1_E8_g2,sharecap_c0.08,synthetic r0.05,0.9285041748090247,0.9924054006040149,0.10130548302872065,1.0,False,0.8633030898134091,0.9954764261175507,0.0,False
d1_E8_g2,sharecap_c0.08,synthetic r0.2,0.9285041748090247,0.9924054006040149,0.5804627249357326,0.9943444730077119,False,0.8633030898134091,0.9954764261175507,0.0,False
d1_E8_g2,sharecap_c0.08,cicids r0.2,0.9285041748090247,0.9924054006040149,0.6604278074866312,0.8335561497326204,False,0.8633030898134091,0.9954764261175507,0.0,False
d1_E8_g3,knn,synthetic r0.05,0.9364896073903002,0.9894563865695506,0.021932114882506532,0.4234986945169713,False,,0.9909010358103312,0.0,False
d1_E8_g3,knn,synthetic r0.2,0.9364896073903002,0.9894563865695506,0.05347043701799488,0.7840616966580977,False,,0.9909010358103312,0.0,False
d1_E8_g3,knn,cicids r0.2,0.9364896073903002,0.9894563865695506,0.6532976827094474,0.6584224598930482,False,,0.9909010358103312,0.002,False
d1_E8_g3,uniform_w0.1,synthetic r0.05,0.9364896073903002,0.988807958784864,0.021932114882506532,0.9122715404699739,False,,0.4332941255719238,0.0,False
d1_E8_g3,uniform_w0.1,synthetic r0.2,0.9364896073903002,0.988807958784864,0.05347043701799488,0.9763496143958869,False,,0.4332941255719238,0.0,False
d1_E8_g3,uniform_w0.1,cicids r0.2,0.9364896073903002,0.988807958784864,0.6532976827094474,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1_E8_g3,uniform_w0.05,synthetic r0.05,0.9364896073903002,0.9980547166459407,0.021932114882506532,0.7107049608355093,False,,0.5220504795610112,0.0,False
d1_E8_g3,uniform_w0.05,synthetic r0.2,0.9364896073903002,0.9980547166459407,0.05347043701799488,0.9604113110539844,False,,0.5220504795610112,0.0,False
d1_E8_g3,uniform_w0.05,cicids r0.2,0.9364896073903002,0.9980547166459407,0.6532976827094474,0.7054367201426025,False,,0.5220504795610112,0.0,False
d1_E8_g3,sharecap_c0.03,synthetic r0.05,0.9364896073903002,1.0028690708829278,0.021932114882506532,0.9932114882506528,False,,1.001409406753753,0.0,False
d1_E8_g3,sharecap_c0.03,synthetic r0.2,0.9364896073903002,1.0028690708829278,0.05347043701799488,0.9789203084832905,False,,1.001409406753753,0.0,False
d1_E8_g3,sharecap_c0.03,cicids r0.2,0.9364896073903002,1.0028690708829278,0.6532976827094474,0.7366310160427807,False,,1.001409406753753,0.00025,False
d1_E8_g3,sharecap_c0.05,synthetic r0.05,0.9364896073903002,0.999475928228815,0.021932114882506532,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1_E8_g3,sharecap_c0.05,synthetic r0.2,0.9364896073903002,0.999475928228815,0.05347043701799488,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1_E8_g3,sharecap_c0.05,cicids r0.2,0.9364896073903002,0.999475928228815,0.6532976827094474,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1_E8_g3,sharecap_c0.08,synthetic r0.05,0.9364896073903002,0.9924054006040149,0.021932114882506532,1.0,False,,0.9954764261175507,0.0,False
d1_E8_g3,sharecap_c0.08,synthetic r0.2,0.9364896073903002,0.9924054006040149,0.05347043701799488,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1_E8_g3,sharecap_c0.08,cicids r0.2,0.9364896073903002,0.9924054006040149,0.6532976827094474,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1fixed_E16_g2,knn,synthetic r0.05,0.9755373956297744,0.9894563865695506,0.12950391644908618,0.4234986945169713,False,,0.9909010358103312,0.0,False
d1fixed_E16_g2,knn,synthetic r0.2,0.9755373956297744,0.9894563865695506,0.6462724935732648,0.7840616966580977,False,,0.9909010358103312,0.0,False
d1fixed_E16_g2,knn,cicids r0.2,0.9755373956297744,0.9894563865695506,0.6463903743315508,0.6584224598930482,False,,0.9909010358103312,0.0,False
d1fixed_E16_g2,uniform_w0.1,synthetic r0.05,0.9755373956297744,0.988807958784864,0.12950391644908618,0.9122715404699739,False,,0.4332941255719238,0.0,False
d1fixed_E16_g2,uniform_w0.1,synthetic r0.2,0.9755373956297744,0.988807958784864,0.6462724935732648,0.9763496143958869,False,,0.4332941255719238,0.0,False
d1fixed_E16_g2,uniform_w0.1,cicids r0.2,0.9755373956297744,0.988807958784864,0.6463903743315508,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1fixed_E16_g2,uniform_w0.05,synthetic r0.05,0.9755373956297744,0.9980547166459407,0.12950391644908618,0.7107049608355093,False,,0.5220504795610112,0.0,False
d1fixed_E16_g2,uniform_w0.05,synthetic r0.2,0.9755373956297744,0.9980547166459407,0.6462724935732648,0.9604113110539844,False,,0.5220504795610112,0.0,False
d1fixed_E16_g2,uniform_w0.05,cicids r0.2,0.9755373956297744,0.9980547166459407,0.6463903743315508,0.7054367201426025,False,,0.5220504795610112,0.0005,False
d1fixed_E16_g2,sharecap_c0.03,synthetic r0.05,0.9755373956297744,1.0028690708829278,0.12950391644908618,0.9932114882506528,False,,1.001409406753753,0.0,False
d1fixed_E16_g2,sharecap_c0.03,synthetic r0.2,0.9755373956297744,1.0028690708829278,0.6462724935732648,0.9789203084832905,False,,1.001409406753753,0.0,False
d1fixed_E16_g2,sharecap_c0.03,cicids r0.2,0.9755373956297744,1.0028690708829278,0.6463903743315508,0.7366310160427807,False,,1.001409406753753,0.0,False
d1fixed_E16_g2,sharecap_c0.05,synthetic r0.05,0.9755373956297744,0.999475928228815,0.12950391644908618,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1fixed_E16_g2,sharecap_c0.05,synthetic r0.2,0.9755373956297744,0.999475928228815,0.6462724935732648,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1fixed_E16_g2,sharecap_c0.05,cicids r0.2,0.9755373956297744,0.999475928228815,0.6463903743315508,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1fixed_E16_g2,sharecap_c0.08,synthetic r0.05,0.9755373956297744,0.9924054006040149,0.12950391644908618,1.0,False,,0.9954764261175507,0.0,False
d1fixed_E16_g2,sharecap_c0.08,synthetic r0.2,0.9755373956297744,0.9924054006040149,0.6462724935732648,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1fixed_E16_g2,sharecap_c0.08,cicids r0.2,0.9755373956297744,0.9924054006040149,0.6463903743315508,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1fixed_E32_g2,knn,synthetic r0.05,0.9957097175341979,0.9894563865695506,0.023498694516971307,0.4234986945169713,False,,0.9909010358103312,0.0,False
d1fixed_E32_g2,knn,synthetic r0.2,0.9957097175341979,0.9894563865695506,0.13778920308483286,0.7840616966580977,False,,0.9909010358103312,0.0,False
d1fixed_E32_g2,knn,cicids r0.2,0.9957097175341979,0.9894563865695506,0.644830659536542,0.6584224598930482,False,,0.9909010358103312,0.0,False
d1fixed_E32_g2,uniform_w0.1,synthetic r0.05,0.9957097175341979,0.988807958784864,0.023498694516971307,0.9122715404699739,False,,0.4332941255719238,0.0,False
d1fixed_E32_g2,uniform_w0.1,synthetic r0.2,0.9957097175341979,0.988807958784864,0.13778920308483286,0.9763496143958869,False,,0.4332941255719238,0.0,False
d1fixed_E32_g2,uniform_w0.1,cicids r0.2,0.9957097175341979,0.988807958784864,0.644830659536542,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1fixed_E32_g2,uniform_w0.05,synthetic r0.05,0.9957097175341979,0.9980547166459407,0.023498694516971307,0.7107049608355093,False,,0.5220504795610112,0.0,False
d1fixed_E32_g2,uniform_w0.05,synthetic r0.2,0.9957097175341979,0.9980547166459407,0.13778920308483286,0.9604113110539844,False,,0.5220504795610112,0.0,False
d1fixed_E32_g2,uniform_w0.05,cicids r0.2,0.9957097175341979,0.9980547166459407,0.644830659536542,0.7054367201426025,False,,0.5220504795610112,0.00325,False
d1fixed_E32_g2,sharecap_c0.03,synthetic r0.05,0.9957097175341979,1.0028690708829278,0.023498694516971307,0.9932114882506528,False,,1.001409406753753,0.0,False
d1fixed_E32_g2,sharecap_c0.03,synthetic r0.2,0.9957097175341979,1.0028690708829278,0.13778920308483286,0.9789203084832905,False,,1.001409406753753,0.0,False
d1fixed_E32_g2,sharecap_c0.03,cicids r0.2,0.9957097175341979,1.0028690708829278,0.644830659536542,0.7366310160427807,False,,1.001409406753753,0.0,False
d1fixed_E32_g2,sharecap_c0.05,synthetic r0.05,0.9957097175341979,0.999475928228815,0.023498694516971307,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1fixed_E32_g2,sharecap_c0.05,synthetic r0.2,0.9957097175341979,0.999475928228815,0.13778920308483286,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1fixed_E32_g2,sharecap_c0.05,cicids r0.2,0.9957097175341979,0.999475928228815,0.644830659536542,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1fixed_E32_g2,sharecap_c0.08,synthetic r0.05,0.9957097175341979,0.9924054006040149,0.023498694516971307,1.0,False,,0.9954764261175507,0.0,False
d1fixed_E32_g2,sharecap_c0.08,synthetic r0.2,0.9957097175341979,0.9924054006040149,0.13778920308483286,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1fixed_E32_g2,sharecap_c0.08,cicids r0.2,0.9957097175341979,0.9924054006040149,0.644830659536542,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1fixed_E4_g2,knn,synthetic r0.05,0.9055516077456032,0.9894563865695506,0.9394255874673629,0.4234986945169713,False,,0.9909010358103312,0.0105,False
d1fixed_E4_g2,knn,synthetic r0.2,0.9055516077456032,0.9894563865695506,0.9773778920308482,0.7840616966580977,False,,0.9909010358103312,0.012,False
d1fixed_E4_g2,knn,cicids r0.2,0.9055516077456032,0.9894563865695506,0.661096256684492,0.6584224598930482,False,,0.9909010358103312,0.0125,False
d1fixed_E4_g2,uniform_w0.1,synthetic r0.05,0.9055516077456032,0.988807958784864,0.9394255874673629,0.9122715404699739,False,,0.4332941255719238,0.00975,False
d1fixed_E4_g2,uniform_w0.1,synthetic r0.2,0.9055516077456032,0.988807958784864,0.9773778920308482,0.9763496143958869,False,,0.4332941255719238,0.007,False
d1fixed_E4_g2,uniform_w0.1,cicids r0.2,0.9055516077456032,0.988807958784864,0.661096256684492,0.7410873440285204,False,,0.4332941255719238,0.00025,False
d1fixed_E4_g2,uniform_w0.05,synthetic r0.05,0.9055516077456032,0.9980547166459407,0.9394255874673629,0.7107049608355093,False,,0.5220504795610112,0.009,False
d1fixed_E4_g2,uniform_w0.05,synthetic r0.2,0.9055516077456032,0.9980547166459407,0.9773778920308482,0.9604113110539844,False,,0.5220504795610112,0.008,False
d1fixed_E4_g2,uniform_w0.05,cicids r0.2,0.9055516077456032,0.9980547166459407,0.661096256684492,0.7054367201426025,False,,0.5220504795610112,0.0,False
d1fixed_E4_g2,sharecap_c0.03,synthetic r0.05,0.9055516077456032,1.0028690708829278,0.9394255874673629,0.9932114882506528,False,,1.001409406753753,0.0,False
d1fixed_E4_g2,sharecap_c0.03,synthetic r0.2,0.9055516077456032,1.0028690708829278,0.9773778920308482,0.9789203084832905,False,,1.001409406753753,0.00075,False
d1fixed_E4_g2,sharecap_c0.03,cicids r0.2,0.9055516077456032,1.0028690708829278,0.661096256684492,0.7366310160427807,False,,1.001409406753753,0.00025,False
d1fixed_E4_g2,sharecap_c0.05,synthetic r0.05,0.9055516077456032,0.999475928228815,0.9394255874673629,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1fixed_E4_g2,sharecap_c0.05,synthetic r0.2,0.9055516077456032,0.999475928228815,0.9773778920308482,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1fixed_E4_g2,sharecap_c0.05,cicids r0.2,0.9055516077456032,0.999475928228815,0.661096256684492,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1fixed_E4_g2,sharecap_c0.08,synthetic r0.05,0.9055516077456032,0.9924054006040149,0.9394255874673629,1.0,False,,0.9954764261175507,0.0,False
d1fixed_E4_g2,sharecap_c0.08,synthetic r0.2,0.9055516077456032,0.9924054006040149,0.9773778920308482,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1fixed_E4_g2,sharecap_c0.08,cicids r0.2,0.9055516077456032,0.9924054006040149,0.661096256684492,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1fixed_E8_g2,knn,synthetic r0.05,0.9419790371291525,0.9894563865695506,0.5582245430809399,0.4234986945169713,False,,0.9909010358103312,0.0125,False
d1fixed_E8_g2,knn,synthetic r0.2,0.9419790371291525,0.9894563865695506,0.9305912596401028,0.7840616966580977,False,,0.9909010358103312,0.011,False
d1fixed_E8_g2,knn,cicids r0.2,0.9419790371291525,0.9894563865695506,0.6541889483065955,0.6584224598930482,False,,0.9909010358103312,0.001,False
d1fixed_E8_g2,uniform_w0.1,synthetic r0.05,0.9419790371291525,0.988807958784864,0.5582245430809399,0.9122715404699739,False,,0.4332941255719238,0.0,False
d1fixed_E8_g2,uniform_w0.1,synthetic r0.2,0.9419790371291525,0.988807958784864,0.9305912596401028,0.9763496143958869,False,,0.4332941255719238,0.0,False
d1fixed_E8_g2,uniform_w0.1,cicids r0.2,0.9419790371291525,0.988807958784864,0.6541889483065955,0.7410873440285204,False,,0.4332941255719238,0.0,False
d1fixed_E8_g2,uniform_w0.05,synthetic r0.05,0.9419790371291525,0.9980547166459407,0.5582245430809399,0.7107049608355093,False,,0.5220504795610112,0.0,False
d1fixed_E8_g2,uniform_w0.05,synthetic r0.2,0.9419790371291525,0.9980547166459407,0.9305912596401028,0.9604113110539844,False,,0.5220504795610112,0.0,False
d1fixed_E8_g2,uniform_w0.05,cicids r0.2,0.9419790371291525,0.9980547166459407,0.6541889483065955,0.7054367201426025,False,,0.5220504795610112,0.0,False
d1fixed_E8_g2,sharecap_c0.03,synthetic r0.05,0.9419790371291525,1.0028690708829278,0.5582245430809399,0.9932114882506528,False,,1.001409406753753,0.0,False
d1fixed_E8_g2,sharecap_c0.03,synthetic r0.2,0.9419790371291525,1.0028690708829278,0.9305912596401028,0.9789203084832905,False,,1.001409406753753,0.0,False
d1fixed_E8_g2,sharecap_c0.03,cicids r0.2,0.9419790371291525,1.0028690708829278,0.6541889483065955,0.7366310160427807,False,,1.001409406753753,0.0,False
d1fixed_E8_g2,sharecap_c0.05,synthetic r0.05,0.9419790371291525,0.999475928228815,0.5582245430809399,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1fixed_E8_g2,sharecap_c0.05,synthetic r0.2,0.9419790371291525,0.999475928228815,0.9305912596401028,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1fixed_E8_g2,sharecap_c0.05,cicids r0.2,0.9419790371291525,0.999475928228815,0.6541889483065955,0.8072638146167559,False,,1.0004456212530248,0.0,False
