scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.5,0,fixed,0.26829659938812256,30000,0,0.0,,,0.0,0.0,0.9511740999878384,0.015725,0.837967090864878,0.942646120178718,0.8872296601441813,0.9802114259949745,39371,629,1999,10338,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8183075858888633,4337,0.996,4000,0.70125,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.5,0,recalibrated,0.45792824029922485,30000,0,0.0,,,0.0,0.0,0.9511740999878384,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9314227226202662,0.5,1,fixed,0.26829659938812256,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.1299987565726042e-05,0.9231374000082724,0.005325,0.8076517792007781,0.9790704529822148,0.8851381362707649,0.9884832434951771,39787,213,2373,9964,1500,25945.449322138455,13056112.897000074,25640.17151669561,1500,25945.449322138455,13056112.897000074,25640.17151669561,True,False,0.7968641918376758,4337,0.996,4000,0.631,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9314227226202662,0.5,1,recalibrated,0.11948443204164505,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.1299987565726042e-05,0.9231374000082724,0.0092,0.8382913187971144,0.965639589169001,0.897470386601293,0.9884832434951771,39632,368,1995,10342,1500,25945.449322138455,13056112.897000074,25640.17151669561,1500,25945.449322138455,13056112.897000074,25640.17151669561,True,False,0.8360617938667282,4337,0.9965,4000,0.6825,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9295803480040942,0.5,2,fixed,0.26829659938812256,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,2.570002106949687e-05,0.9265906999935396,0.00505,0.7818756585879874,0.9794882209585702,0.8695965742618886,0.9885525482289049,39798,202,2691,9646,3000,55402.440647161835,28107722.869065344,53524.58242573621,1500,29456.99132502338,15051609.97206527,27884.410909040602,True,False,0.7708093151948351,4337,0.9945,4000,0.58125,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9295803480040942,0.5,2,recalibrated,0.11742785573005676,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,2.570002106949687e-05,0.9265906999935396,0.008825,0.8645537813082597,0.9679644250839459,0.9133413255694468,0.9885525482289049,39647,353,1671,10666,3000,55402.440647161835,28107722.869065344,53524.58242573621,1500,29456.99132502338,15051609.97206527,27884.410909040602,True,False,0.8644224118053955,4337,0.99575,4000,0.7335,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9299897645854657,0.5,3,fixed,0.26829659938812256,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,2.5600020308047533e-05,0.9235602999979164,0.005575,0.8328605009321554,0.9787578586397409,0.899934311364134,0.9913241944962309,39777,223,2062,10275,4500,90092.65102660036,50141127.309431985,79325.55751676676,1500,34690.21037943852,22033404.44036664,25800.975091030545,True,False,0.829375144108831,4337,0.99475,4000,0.67475,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9299897645854657,0.5,3,recalibrated,0.10867411643266678,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,2.5600020308047533e-05,0.9235602999979164,0.01,0.9134311420928913,0.9657211414859885,0.9388486211780388,0.9913241944962309,39600,400,1068,11269,4500,90092.65102660036,50141127.309431985,79325.55751676676,1500,34690.21037943852,22033404.44036664,25800.975091030545,True,False,0.893935900391976,4337,0.9965,4000,0.8515,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9265097236438076,0.5,4,fixed,0.26829659938812256,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.840000135824084e-05,1.0568765999923926,0.005025,0.8690119153765097,0.9815967771470426,0.9218797024807601,0.9919462977222988,39799,201,1616,10721,6000,122498.4634210834,68880745.6273819,106605.21132528706,1500,32405.812394483037,18739618.31794992,27279.65380852031,True,False,0.8247636615171777,4337,0.995,4000,0.791,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9265097236438076,0.5,4,recalibrated,0.18719683587551117,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.840000135824084e-05,1.0568765999923926,0.009975,0.8983545432439005,0.9652499564535795,0.9306016205550192,0.9919462977222988,39601,399,1254,11083,6000,122498.4634210834,68880745.6273819,106605.21132528706,1500,32405.812394483037,18739618.31794992,27279.65380852031,True,False,0.8526631311966797,4337,0.996,4000,0.85025,4000,0.005,1.0,cicids,,,,,,,,0.011103526029511639,0.004350160840006649,0.09018987139399733,2000
