scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.1,0,fixed,0.32942160964012146,30000,0,0.0,,,0.0,0.0,1.3021902999898884,0.012675,0.8043284428953554,0.9513902205177373,0.8717002679316554,0.9834592121261246,39493,507,2414,9923,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8102374913534701,4337,0.99475,4000,0.6075,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.1,0,recalibrated,0.3517208993434906,30000,0,0.0,,,0.0,0.0,1.3021902999898884,0.006325,0.7968712004539191,0.974910749702499,0.8769457205298603,0.9834592121261246,39747,253,2506,9831,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8095457689647222,4337,0.99475,4000,0.58525,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.1,1,fixed,0.32942160964012146,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,2.6299996534362435e-05,1.2619785999995656,0.005325,0.8102456026586691,0.9791360564208051,0.8867204825689701,0.9854167210423928,39787,213,2341,9996,167,3634.2823580287168,5450324.149866082,67220.88981448008,167,3634.2823580287168,5450324.149866082,67220.88981448008,True,False,0.8284528475905003,4337,0.99525,4000,0.6055,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.1,1,recalibrated,0.2467256486415863,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,2.6299996534362435e-05,1.2619785999995656,0.007025,0.8401556294074735,0.9736051099004321,0.9019710220597833,0.9854167210423928,39719,281,1972,10365,167,3634.2823580287168,5450324.149866082,67220.88981448008,167,3634.2823580287168,5450324.149866082,67220.88981448008,True,False,0.8346783490892322,4337,0.99575,4000,0.6905,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9404298874104401,0.1,2,fixed,0.32942160964012146,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,5.429997690953314e-05,1.193410199979553,0.007925,0.7982491691659236,0.9688145597638957,0.8752999733357034,0.9857938163654049,39683,317,2489,9848,333,7489.751626127207,9879146.463797066,134339.3593183806,166,3855.46926809849,4428822.3139309855,67118.46950390052,True,False,0.8037814157251556,4337,0.99575,4000,0.59475,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9404298874104401,0.1,2,recalibrated,0.18992893397808075,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,5.429997690953314e-05,1.193410199979553,0.0099,0.8584745075788279,0.9639574042049696,0.9081632653061225,0.9857938163654049,39604,396,1746,10591,333,7489.751626127207,9879146.463797066,134339.3593183806,166,3855.46926809849,4428822.3139309855,67118.46950390052,True,False,0.8337560525709016,4337,0.99625,4000,0.7475,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9404298874104401,0.1,3,fixed,0.32942160964012146,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,3.480000304989517e-05,1.2605435000150464,0.011575,0.8100024317094918,0.9557192042846213,0.8768481551353488,0.9837464963119072,39537,463,2344,9993,500,11119.305371754192,22184700.72522419,216324.2460018217,167,3629.553745626985,12305554.261427121,81984.88668344113,True,False,0.8139266774267927,4337,0.996,4000,0.61975,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9404298874104401,0.1,3,recalibrated,0.35804376006126404,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,3.480000304989517e-05,1.2605435000150464,0.009625,0.80035665072546,0.9624719758261039,0.8739599929191009,0.9837464963119072,39615,385,2463,9874,500,11119.305371754192,22184700.72522419,216324.2460018217,167,3629.553745626985,12305554.261427121,81984.88668344113,True,False,0.8058565828913996,4337,0.996,4000,0.59875,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9303991811668373,0.1,4,fixed,0.32942160964012146,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,3.930003731511533e-05,1.268136400001822,0.0104,0.7980870551998055,0.9594620931592283,0.8713659896455596,0.9845832303234173,39584,416,2491,9846,667,15009.60092817452,28831070.80996442,299577.514302196,167,3890.295556420328,6646370.084740229,83253.2683003743,True,False,0.7938667281531012,4337,0.9965,4000,0.60425,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9303991811668373,0.1,4,recalibrated,0.33507081866264343,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,3.930003731511533e-05,1.268136400001822,0.009975,0.7978438842506282,0.9610427650849444,0.8718720935382436,0.9845832303234173,39601,399,2494,9843,667,15009.60092817452,28831070.80996442,299577.514302196,167,3890.295556420328,6646370.084740229,83253.2683003743,True,False,0.7934055798939359,4337,0.9965,4000,0.604,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.1,5,fixed,0.32942160964012146,30833,833,0.02701650828657607,1.0,0.0,0.02701650828657607,3.6699988413602114e-05,1.2321063000126742,0.014825,0.7963848585555645,0.943079285851411,0.8635464733025707,0.981383074288725,39407,593,2512,9825,833,19372.957735438922,87792198.64443427,401404.0501266477,166,4363.356807264403,58961127.83446985,101826.5358244517,True,False,0.7848743370993775,4337,0.99575,4000,0.6095,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.1,5,recalibrated,0.4783814549446106,30833,833,0.02701650828657607,1.0,0.0,0.02701650828657607,3.6699988413602114e-05,1.2321063000126742,0.0094,0.7579638485855557,0.9613447105993626,0.8476250906453952,0.981383074288725,39624,376,2986,9351,833,19372.957735438922,87792198.64443427,401404.0501266477,166,4363.356807264403,58961127.83446985,101826.5358244517,True,False,0.7542079778648836,4337,0.995,4000,0.525,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9359263050153531,0.1,6,fixed,0.32942160964012146,31000,1000,0.03225806451612903,1.0,0.0,0.03225806451612903,2.5100016500800848e-05,1.2416124000155833,0.012425,0.8045716138445327,0.9523169912693082,0.8722319859402461,0.9844481549404231,39503,497,2411,9926,1000,23360.365508636078,123493100.63411191,447633.62131648825,167,3987.4077731971556,35700901.98967763,46229.57118984053,True,False,0.7758819460456536,4337,0.9965,4000,0.64375,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9359263050153531,0.1,6,recalibrated,0.38522398471832275,31000,1000,0.03225806451612903,1.0,0.0,0.03225806451612903,2.5100016500800848e-05,1.2416124000155833,0.0094,0.79679014347086,0.9631589261218891,0.872111076609147,0.9844481549404231,39624,376,2507,9830,1000,23360.365508636078,123493100.63411191,447633.62131648825,167,3987.4077731971556,35700901.98967763,46229.57118984053,True,False,0.7666589808623473,4337,0.99625,4000,0.63,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.1,7,fixed,0.32942160964012146,31167,1167,0.03744344980267591,1.0,0.0,0.03744344980267591,4.7900015488266945e-05,1.2707868000143208,0.005875,0.8302666774742644,0.9775720557358274,0.8979180363795748,0.9874166450514712,39765,235,2094,10243,1167,27462.629259507758,156794690.8030744,526851.5460547449,167,4102.26375087168,33301590.168962482,79217.92473825657,True,False,0.7724233341019138,4337,0.99575,4000,0.7275,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.1,7,recalibrated,0.2368064522743225,31167,1167,0.03744344980267591,1.0,0.0,0.03744344980267591,4.7900015488266945e-05,1.2707868000143208,0.01,0.842506281916187,0.9629423753937373,0.8987073624140762,0.9874166450514712,39600,400,1943,10394,1167,27462.629259507758,156794690.8030744,526851.5460547449,167,4102.26375087168,33301590.168962482,79217.92473825657,True,False,0.789946967950196,4337,0.996,4000,0.746,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.1,8,fixed,0.32942160964012146,31333,1333,0.0425430057766572,1.0,0.0,0.0425430057766572,2.929999027401209e-05,1.313263799995184,0.006225,0.8207830104563508,0.976,0.8916872138076788,0.9871777549242117,39751,249,2211,10126,1333,30350.407415029564,167404921.87456083,578482.0110094832,166,2887.7781555218057,10610231.071486428,51630.464954738374,True,False,0.7717316117131657,4337,0.99625,4000,0.6985,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.1,8,recalibrated,0.2320239543914795,31333,1333,0.0425430057766572,1.0,0.0,0.0425430057766572,2.929999027401209e-05,1.313263799995184,0.01,0.8303477344573235,0.9624201428034573,0.8915190809799398,0.9871777549242117,39600,400,2093,10244,1333,30350.407415029564,167404921.87456083,578482.0110094832,166,2887.7781555218057,10610231.071486428,51630.464954738374,True,False,0.7881023749135347,4337,0.9965,4000,0.71,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9420675537359263,0.1,9,fixed,0.32942160964012146,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.8600014047697186e-05,1.3023216000001412,0.0082,0.8320499311015644,0.9690361559520438,0.8953336240732666,0.9858095525654536,39672,328,2072,10265,1500,36107.70120173945,181545712.7289105,699367.7568091438,167,5757.293786709887,14140790.854349667,120885.74579966058,True,False,0.7881023749135347,4337,0.995,4000,0.71675,4000,0.7,1.0,cicids,,,,,,,,0.5570108416716767,0.4050327475420843,0.7143277901759771,2000
