scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.1,0,fixed,0.46266666666666656,30000,0,0.0,,,0.0,0.0,2.1539391999831423,0.00395,0.8123530842182054,0.9844793713163065,0.8901718701425589,0.9744534641728135,39842,158,2315,10022,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7994005072630851,4337,0.99425,4000,0.6445,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.1,0,recalibrated,0.2346666666666667,30000,0,0.0,,,0.0,0.0,2.1539391999831423,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.1,1,fixed,0.46266666666666656,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,2.6699999580159783e-05,2.426225600007456,0.011275,0.8167301613033963,0.9571577847439916,0.8813855843247026,0.9530464010699522,39549,451,2261,10076,167,3759.6074801412988,2095521.6528604603,30791.16012378658,167,3759.6074801412988,2095521.6528604603,30791.16012378658,True,False,0.7548997002536315,4337,0.9945,4000,0.706,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.1,1,recalibrated,0.5306666666666666,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,2.6699999580159783e-05,2.426225600007456,0.0093,0.7954932317419146,0.9634792852935401,0.8714647249478311,0.9530464010699522,39628,372,2523,9814,167,3759.6074801412988,2095521.6528604603,30791.16012378658,167,3759.6074801412988,2095521.6528604603,30791.16012378658,True,False,0.7429098455153332,4337,0.99425,4000,0.65375,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9338792221084954,0.1,2,fixed,0.46266666666666656,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,2.4900014977902174e-05,2.3457668000191916,0.01275,0.760071330145092,0.9484171133812076,0.8438624910007199,0.9416960271946179,39490,510,2960,9377,333,7120.677529093413,4630100.029651886,47247.51131125783,166,3361.0700489521146,2534578.376791425,16456.351187471253,True,False,0.6663592344938898,4337,0.99525,4000,0.6265,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9338792221084954,0.1,2,recalibrated,0.5577460317460318,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,2.4900014977902174e-05,2.3457668000191916,0.00935,0.7246494285482694,0.9598453940304917,0.825827906332271,0.9416960271946179,39626,374,3397,8940,333,7120.677529093413,4630100.029651886,47247.51131125783,166,3361.0700489521146,2534578.376791425,16456.351187471253,True,False,0.6548305280147567,4337,0.99425,4000,0.53075,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,3,fixed,0.46266666666666656,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,2.1099986042827368e-05,2.3490350000211038,0.006775,0.7770122396044419,0.9725068479253323,0.8638370730828152,0.9801944678609062,39729,271,2751,9586,500,10354.454033798364,7042789.385855671,57487.613136229455,167,3233.7765047049497,2412689.3562037847,10240.101824971618,True,False,0.749827069402813,4337,0.995,4000,0.5885,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,3,recalibrated,0.3903030303030303,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,2.1099986042827368e-05,2.3490350000211038,0.0093,0.8047337278106509,0.9638834951456311,0.8771480319830366,0.9801944678609062,39628,372,2409,9928,500,10354.454033798364,7042789.385855671,57487.613136229455,167,3233.7765047049497,2412689.3562037847,10240.101824971618,True,False,0.773576204749827,4337,0.995,4000,0.64825,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.1,4,fixed,0.46266666666666656,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,5.629999213851988e-05,2.296457200020086,0.010775,0.7128151090216422,0.9532791327913279,0.8156942769687413,0.9602778694172003,39569,431,3543,8794,667,13048.849978838629,8232626.811844969,62154.59383014281,167,2694.3959450402654,1189837.4259892977,4666.980693913355,True,False,0.632234263315656,4337,0.99475,4000,0.51825,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.1,4,recalibrated,0.4780459770114943,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,5.629999213851988e-05,2.296457200020086,0.009925,0.707222177190565,0.9564788423591317,0.8131786196933688,0.9602778694172003,39603,397,3612,8725,667,13048.849978838629,8232626.811844969,62154.59383014281,167,2694.3959450402654,1189837.4259892977,4666.980693913355,True,False,0.6211667050956883,4337,0.99475,4000,0.513,4000,0.3,1.0,cicids,,,,,,,,0.25232265977967916,0.1870454306364422,0.3283961093833118,2000
