scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09314227226202665,0.0,0,fixed,0.10309588333978578,30000,0,0.0,,,0.0,0.0,6.507573899999443,0.064975,0.8829537164626733,0.8073673287874296,0.8434705176352163,0.9640888019777903,37401,2599,1444,10893,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8692644685266313,4337,0.9965,4000,0.78425,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09314227226202665,0.0,0,recalibrated,0.2163729603729604,30000,0,0.0,,,0.0,0.0,6.507573899999443,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09703172978505625,0.0,1,fixed,0.10309588333978578,30000,0,0.0,,,0.0,0.0,1.7412473000003956,0.07395,0.8756585879873551,0.7850446915195116,0.8278795309985439,0.9668991235713706,37042,2958,1534,10803,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8669587272308047,4337,0.99675,4000,0.764,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09703172978505625,0.0,1,recalibrated,0.462,30000,0,0.0,,,0.0,0.0,1.7412473000003956,0.01,0.7784712652995055,0.960015993602559,0.8597645584351641,0.9668991235713706,39600,400,2733,9604,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7950195988010145,4337,0.99475,4000,0.54425,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09846468781985673,0.0,2,fixed,0.10309588333978578,30000,0,0.0,,,0.0,0.0,1.6743949000001521,0.062525,0.8813325768014915,0.8129953641393749,0.8457858504142195,0.9646137634757235,37499,2501,1464,10873,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8759511182845284,4337,0.99675,4000,0.77175,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09846468781985673,0.0,2,recalibrated,0.48,30000,0,0.0,,,0.0,0.0,1.6743949000001521,0.01,0.7522898597714193,0.9586819543435595,0.8430375147606504,0.9646137634757235,39600,400,3056,9281,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7848743370993775,4337,0.9945,4000,0.47475,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.096417604912999,0.0,3,fixed,0.10309588333978578,30000,0,0.0,,,0.0,0.0,1.7371738000001642,0.035675,0.8746048472075869,0.8831955471883441,0.8788792050175124,0.9592366610602253,38573,1427,1547,10790,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8593497809545769,4337,0.9965,4000,0.76925,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.096417604912999,0.0,3,recalibrated,0.36,30000,0,0.0,,,0.0,0.0,1.7371738000001642,0.0098,0.842344167950069,0.9636498516320475,0.8989230569612042,0.9592366610602253,39608,392,1945,10392,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8044731381139036,4337,0.99475,4000,0.731,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09396110542476965,0.0,4,fixed,0.10309588333978578,30000,0,0.0,,,0.0,0.0,1.6840305000005173,0.0592,0.8773607846315961,0.8204972710733778,0.8479768106858866,0.9659735713706736,37632,2368,1513,10824,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8718007839520405,4337,0.99675,4000,0.764,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09396110542476965,0.0,4,recalibrated,0.46399999999999997,30000,0,0.0,,,0.0,0.0,1.6840305000005173,0.009875,0.8399124584582962,0.9632797248303431,0.8973759418030658,0.9659735713706736,39605,395,1975,10362,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7938667281531012,4337,0.995,4000,0.73475,4000,,1.0,cicids
