scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9379733879222109,0.05,0,fixed,0.46266666666666656,30000,0,0.0,,,0.0,0.0,1.7345832000000883,0.00395,0.8123530842182054,0.9844793713163065,0.8901718701425589,0.9744534641728135,39842,158,2315,10022,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7994005072630851,4337,0.99425,4000,0.6445,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9379733879222109,0.05,0,recalibrated,0.2346666666666667,30000,0,0.0,,,0.0,0.0,1.7345832000000883,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9340816326530612,0.05,1,fixed,0.46266666666666656,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,3.0100000003585592e-05,1.5942606999997224,0.014425,0.8224041501175327,0.9461904317821506,0.8799653078924544,0.977809677190565,39423,577,2191,10146,79,3002.8688666445073,1745216.2304612088,18079.446497727095,79,3002.8688666445073,1745216.2304612088,18079.446497727095,True,False,0.7931750057643533,4337,0.9945,4000,0.682,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9340816326530612,0.05,1,recalibrated,0.5333333333333333,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,3.0100000003585592e-05,1.5942606999997224,0.00965,0.7918456675042554,0.9619891678975874,0.8686644140138715,0.977809677190565,39614,386,2568,9769,79,3002.8688666445073,1745216.2304612088,18079.446497727095,79,3002.8688666445073,1745216.2304612088,18079.446497727095,True,False,0.7841826147106294,4337,0.994,4000,0.598,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9316517493897478,0.05,2,fixed,0.46266666666666656,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,2.480000057403231e-05,1.6502341999994314,0.0067,0.7527762016697739,0.9719518576661433,0.8484377854924172,0.9606904950555241,39732,268,3050,9287,158,4494.655850227853,7430941.489633021,47757.97301143734,79,1491.7869835833453,5685725.259171812,29678.52651371024,True,False,0.7860272077472907,4337,0.9935,4000,0.476,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9316517493897478,0.05,2,recalibrated,0.35666666666666663,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,2.480000057403231e-05,1.6502341999994314,0.009975,0.8050579557428873,0.9613783757622689,0.8763013940356449,0.9606904950555241,39601,399,2405,9932,158,4494.655850227853,7430941.489633021,47757.97301143734,79,1491.7869835833453,5685725.259171812,29678.52651371024,True,False,0.8058565828913996,4337,0.994,4000,0.61525,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.92558799675588,0.05,3,fixed,0.46266666666666656,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,2.4599999051133636e-05,1.6242810000003374,0.00615,0.7685012563832374,0.9747095712963915,0.8594089920232052,0.9694392255005269,39754,246,2856,9481,237,7652.524366848178,18641328.32776273,75758.60474129775,79,3157.868516620325,11210386.838129709,28000.631729860408,True,False,0.7881023749135347,4337,0.99375,4000,0.522,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.92558799675588,0.05,3,recalibrated,0.359344262295082,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,2.4599999051133636e-05,1.6242810000003374,0.0098,0.806679095404069,0.9621036349574633,0.8775627176932232,0.9694392255005269,39608,392,2385,9952,237,7652.524366848178,18641328.32776273,75758.60474129775,79,3157.868516620325,11210386.838129709,28000.631729860408,True,False,0.8097763430943048,4337,0.99525,4000,0.61475,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9294664510913501,0.05,4,fixed,0.46266666666666656,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.229999972769292e-05,1.604877800000395,0.004675,0.7379427737699603,0.9798729953718652,0.84187164786388,0.9576895233849396,39813,187,3233,9104,316,11199.453756283754,63634620.75941413,103175.88882440652,79,3546.9293894355765,44993292.4316514,27417.284083108767,True,False,0.7938667281531012,4337,0.994,4000,0.42125,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9294664510913501,0.05,4,recalibrated,0.408,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.229999972769292e-05,1.604877800000395,0.01,0.7623409256707465,0.9592044875063743,0.8495167554873092,0.9576895233849396,39600,400,2932,9405,316,11199.453756283754,63634620.75941413,103175.88882440652,79,3546.9293894355765,44993292.4316514,27417.284083108767,True,False,0.8051648605026516,4337,0.99425,4000,0.484,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9210314262691378,0.05,5,fixed,0.46266666666666656,30395,395,0.01299555848001316,1.0,0.0,0.01299555848001316,5.0299999202252366e-05,1.5895471000003454,0.000475,0.8426683958823052,0.9981757081132981,0.9138537271448663,0.9587813498014104,39981,19,1941,10396,395,14831.341604531966,74407730.8816965,118624.2567177096,79,3631.887848248213,10773110.12228238,15448.367893303091,True,False,0.8053954346322343,4337,0.994,4000,0.73175,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9210314262691378,0.05,5,recalibrated,0.24533333333333332,30395,395,0.01299555848001316,1.0,0.0,0.01299555848001316,5.0299999202252366e-05,1.5895471000003454,0.0099,0.8569344249007051,0.9638949671772429,0.9072731173567903,0.9587813498014104,39604,396,1765,10572,395,14831.341604531966,74407730.8816965,118624.2567177096,79,3631.887848248213,10773110.12228238,15448.367893303091,True,False,0.8332949043117363,4337,0.99475,4000,0.74475,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
