scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22272262026612077,0.0,0,fixed,0.10614814814814814,30000,0,0.0,,,0.0,0.0,1.7567368999998507,0.0458,0.8776850125638324,0.8552922590837283,0.8663439612753531,0.961020377725541,38168,1832,1509,10828,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8593497809545769,4337,0.9965,4000,0.77875,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22272262026612077,0.0,0,recalibrated,0.285016317016317,30000,0,0.0,,,0.0,0.0,1.7567368999998507,0.00995,0.8056253546243008,0.9614975331334042,0.8766869542206932,0.961020377725541,39602,398,2398,9939,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8194604565367766,4337,0.996,4000,0.60025,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22517911975435,0.0,1,fixed,0.10614814814814814,30000,0,0.0,,,0.0,0.0,1.6954685999999128,0.051225,0.8732268784955824,0.8401965372016846,0.8563933383679798,0.9682995339223474,37951,2049,1564,10773,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8637306894166474,4337,0.9965,4000,0.76025,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22517911975435,0.0,1,recalibrated,0.31000000000000005,30000,0,0.0,,,0.0,0.0,1.6954685999999128,0.01,0.847774985815028,0.9631641955981214,0.9017934126573548,0.9682995339223474,39600,400,1878,10459,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8213050495734379,4337,0.9945,4000,0.72975,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22865916069600822,0.0,2,fixed,0.10614814814814814,30000,0,0.0,,,0.0,0.0,1.717945499999587,0.061825,0.8938153521925913,0.8168148148148148,0.8535820722220071,0.9700889600389073,37527,2473,1310,11027,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8791791560986857,4337,0.9965,4000,0.807,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22865916069600822,0.0,2,recalibrated,0.3292380952380952,30000,0,0.0,,,0.0,0.0,1.717945499999587,0.009975,0.829942449542028,0.9624929498025945,0.8913166485310119,0.9700889600389073,39601,399,2098,10239,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.9955,4000,0.688,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2239508700102354,0.0,3,fixed,0.10614814814814814,30000,0,0.0,,,0.0,0.0,1.7323252000005596,0.078075,0.880846234903137,0.7767691208005718,0.8255403198237551,0.9654858292129367,36877,3123,1470,10867,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8736453769887018,4337,0.9965,4000,0.773,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2239508700102354,0.0,3,recalibrated,0.36488888888888893,30000,0,0.0,,,0.0,0.0,1.7323252000005596,0.00995,0.81373105293021,0.9618664367155313,0.8816193905330642,0.9654858292129367,39602,398,2298,10039,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8067788794097303,4337,0.995,4000,0.64,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.21330603889457522,0.0,4,fixed,0.10614814814814814,30000,0,0.0,,,0.0,0.0,1.6650647999995272,0.044675,0.8752533030720596,0.858005562177195,0.8665436160821763,0.9707843326983869,38213,1787,1539,10798,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8685727461378834,4337,0.99675,4000,0.761,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.01,0.21330603889457522,0.0,4,recalibrated,0.502,30000,0,0.0,,,0.0,0.0,1.6650647999995272,0.009725,0.773526789332901,0.9608336689488522,0.8570658763303247,0.9707843326983869,39611,389,2794,9543,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7851049112289601,4337,0.99425,4000,0.54025,4000,,1.0,cicids
