scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.01,0,fixed,0.46266666666666656,30000,0,0.0,,,0.0,0.0,1.6784260999993421,0.00395,0.8123530842182054,0.9844793713163065,0.8901718701425589,0.9744534641728135,39842,158,2315,10022,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7994005072630851,4337,0.99425,4000,0.6445,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.01,0,recalibrated,0.2346666666666667,30000,0,0.0,,,0.0,0.0,1.6784260999993421,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.93510747185261,0.01,1,fixed,0.46266666666666656,30015,15,0.0004997501249375312,1.0,0.0,0.0004997501249375312,2.5899998945533298e-05,1.7309839999998076,0.01095,0.7767690686552646,0.9562917872467818,0.8572323105823418,0.9573843793061523,39562,438,2754,9583,15,219.0,84389.0,202.326771,15,219.0,84389.0,202.326771,True,False,0.7920221351164399,4337,0.995,4000,0.542,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.93510747185261,0.01,1,recalibrated,0.507,30015,15,0.0004997501249375312,1.0,0.0,0.0004997501249375312,2.5899998945533298e-05,1.7309839999998076,0.00995,0.7462916430250466,0.9585632483081729,0.8392124692370796,0.9573843793061523,39602,398,3130,9207,15,219.0,84389.0,202.326771,15,219.0,84389.0,202.326771,True,False,0.7855660594881254,4337,0.995,4000,0.455,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.01,2,fixed,0.46266666666666656,30030,30,0.000999000999000999,1.0,0.0,0.000999000999000999,2.5400000595254824e-05,1.7344437000001562,0.004125,0.8044905568614736,0.9836471754212092,0.8850938600793686,0.9531780244386804,39835,165,2412,9925,30,683.0,489049.0,599.41032,15,464.0,404660.0,397.083549,True,False,0.7821074475443855,4337,0.99475,4000,0.6385,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.01,2,recalibrated,0.2042199144777031,30030,30,0.000999000999000999,1.0,0.0,0.000999000999000999,2.5400000595254824e-05,1.7344437000001562,0.009975,0.8574207667990598,0.963651270839027,0.9074375911469502,0.9531780244386804,39601,399,1759,10578,30,683.0,489049.0,599.41032,15,464.0,404660.0,397.083549,True,False,0.8296057182384137,4337,0.99575,4000,0.74925,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9375639713408394,0.01,3,fixed,0.46266666666666656,30045,45,0.0014977533699450823,1.0,0.0,0.0014977533699450823,2.5899999855028e-05,1.8667646000003515,0.003675,0.7552079111615466,0.9844674556213018,0.8547314343378745,0.9762337683391424,39853,147,3020,9317,45,1371.0,926276.0,729.9139279999999,15,688.0,437227.0,130.503608,True,False,0.7977864883560064,4337,0.995,4000,0.46925,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9375639713408394,0.01,3,recalibrated,0.21391304347826087,30045,45,0.0014977533699450823,1.0,0.0,0.0014977533699450823,2.5899999855028e-05,1.8667646000003515,0.00995,0.8553943422225825,0.9636562870970687,0.9063036757128133,0.9762337683391424,39602,398,1784,10553,45,1371.0,926276.0,729.9139279999999,15,688.0,437227.0,130.503608,True,False,0.831450311275075,4337,0.9965,4000,0.74025,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.01,4,fixed,0.46266666666666656,30061,61,0.0020292072785336483,1.0,0.0,0.0020292072785336483,3.550000110408291e-05,1.818062500000451,0.007125,0.7652589770608738,0.9706971005552129,0.855821964374745,0.926680775310043,39715,285,2896,9441,61,1551.0,949364.0,1120.796789,16,180.0,23088.0,390.882861,True,False,0.7846437629697948,4337,0.9945,4000,0.515,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.01,4,recalibrated,0.348,30061,61,0.0020292072785336483,1.0,0.0,0.0020292072785336483,3.550000110408291e-05,1.818062500000451,0.009975,0.8377239199157007,0.9628283957518167,0.8959299553552078,0.926680775310043,39601,399,2002,10335,61,1551.0,949364.0,1120.796789,16,180.0,23088.0,390.882861,True,False,0.816462992852202,4337,0.99625,4000,0.70225,4000,0.0,1.0,cicids,,,,0.010230937426472974,0.0009694227722006888,0.08741923762548759,303
