scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10194472876151484,0.0,13,fixed,0.05560823529958725,30000,0,0.0,,,0.0,0.0,1.0138185999994676,0.058575,0.8758207019534733,0.8217979920900517,0.8479497743770845,0.9834525532949664,37657,2343,1532,10805,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8729536545999539,4337,0.99675,4000,0.758,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10194472876151484,0.0,13,recalibrated,0.32779332995414734,30000,0,0.0,,,0.0,0.0,1.0138185999994676,0.007725,0.8354543243900462,0.9708929917106255,0.8980961094410318,0.9834525532949664,39691,309,2030,10307,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8100069172238875,4337,0.99625,4000,0.70225,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10051177072671447,0.0,14,fixed,0.05560823529958725,30000,0,0.0,,,0.0,0.0,1.0428863999995883,0.03915,0.8729837075464051,0.8730544747081712,0.8730190896931869,0.9832777670827592,38434,1566,1567,10770,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8655752824533087,4337,0.9965,4000,0.7575,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10051177072671447,0.0,14,recalibrated,0.32817792892456055,30000,0,0.0,,,0.0,0.0,1.0428863999995883,0.0081,0.8378049768987599,0.9696060037523452,0.8988998565030222,0.9832777670827592,39676,324,2001,10336,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8189993082776112,4337,0.99575,4000,0.70025,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10051177072671447,0.0,15,fixed,0.05560823529958725,30000,0,0.0,,,0.0,0.0,1.0340215999995053,0.048075,0.8767933857501824,0.8490580847723704,0.8627028751445547,0.9835642589365324,38077,1923,1520,10817,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8754899700253631,4337,0.99675,4000,0.75825,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10051177072671447,0.0,15,recalibrated,0.33604294061660767,30000,0,0.0,,,0.0,0.0,1.0340215999995053,0.00595,0.7909540406906055,0.9761904761904762,0.8738637890117763,0.9835642589365324,39762,238,2579,9758,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.789946967950196,4337,0.996,4000,0.587,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10235414534288634,0.0,16,fixed,0.05560823529958725,30000,0,0.0,,,0.0,0.0,1.0604682000002867,0.043975,0.8747669611737051,0.8598518046370807,0.8672452587592414,0.9834119711031856,38241,1759,1545,10792,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8711090615632926,4337,0.99675,4000,0.75675,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10235414534288634,0.0,16,recalibrated,0.37036117911338806,30000,0,0.0,,,0.0,0.0,1.0604682000002867,0.0082,0.7960606306233282,0.967681544979801,0.873521302143556,0.9834119711031856,39672,328,2516,9821,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8007839520405811,4337,0.99575,4000,0.59125,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09887410440122824,0.0,17,fixed,0.05560823529958725,30000,0,0.0,,,0.0,0.0,1.0592320999994627,0.0425,0.8715246818513415,0.863475746867973,0.8674815442333292,0.9808467901434709,38300,1700,1585,10752,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8690338943970487,4337,0.99675,4000,0.749,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09887410440122824,0.0,17,recalibrated,0.44610080122947693,30000,0,0.0,,,0.0,0.0,1.0592320999994627,0.00975,0.787792818351301,0.9614205163715501,0.8659894858772165,0.9808467901434709,39610,390,2618,9719,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7823380216739682,4337,0.9955,4000,0.586,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10235414534288634,0.0,18,fixed,0.05560823529958725,30000,0,0.0,,,0.0,0.0,1.0824553000002197,0.02245,0.8743616762584097,0.9231493367565254,0.8980934143701608,0.9853763060306395,39102,898,1550,10787,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8664975789716394,4337,0.99625,4000,0.761,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10235414534288634,0.0,18,recalibrated,0.2804257869720459,30000,0,0.0,,,0.0,0.0,1.0824553000002197,0.00955,0.8327794439490962,0.9641516516516516,0.8936632888270344,0.9853763060306395,39618,382,2063,10274,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.804934286373069,4337,0.99575,4000,0.7,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09150460593654042,0.0,19,fixed,0.05560823529958725,30000,0,0.0,,,0.0,0.0,1.051314100000127,0.058175,0.8780902974791278,0.8231762917933131,0.8497470290622425,0.9821179358839264,37673,2327,1504,10833,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8780262854507724,4337,0.9965,4000,0.75975,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09150460593654042,0.0,19,recalibrated,0.5011146664619446,30000,0,0.0,,,0.0,0.0,1.051314100000127,0.009575,0.8096782037772554,0.9630736598534516,0.8797393104055661,0.9821179358839264,39617,383,2348,9989,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7957113211897625,4337,0.99525,4000,0.63925,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10419651995905832,0.0,20,fixed,0.05560823529958725,30000,0,0.0,,,0.0,0.0,1.0173410999996122,0.033025,0.875496474021237,0.8910245834020789,0.8831922809599739,0.9836664626732593,38679,1321,1536,10801,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8706479133041273,4337,0.99675,4000,0.7595,4000,,1.0,cicids
control,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10419651995905832,0.0,20,recalibrated,0.3296152353286743,30000,0,0.0,,,0.0,0.0,1.0173410999996122,0.007725,0.8365080651698144,0.9709285915890489,0.8987198467299486,0.9836664626732593,39691,309,2017,10320,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8132349550380448,4337,0.99575,4000,0.7025,4000,,1.0,cicids
