scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.05,0,fixed,0.32942160964012146,30000,0,0.0,,,0.0,0.0,1.2533917000000656,0.012675,0.8043284428953554,0.9513902205177373,0.8717002679316554,0.9834592121261246,39493,507,2414,9923,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8102374913534701,4337,0.99475,4000,0.6075,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.05,0,recalibrated,0.3517208993434906,30000,0,0.0,,,0.0,0.0,1.2533917000000656,0.006325,0.7968712004539191,0.974910749702499,0.8769457205298603,0.9834592121261246,39747,253,2506,9831,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8095457689647222,4337,0.99475,4000,0.58525,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.05,1,fixed,0.32942160964012146,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,2.4399999347224366e-05,1.222444899999573,0.005425,0.8352111534408689,0.9793745841650033,0.9015661912678276,0.98618761955905,39783,217,2033,10304,79,1933.3741112230314,1575549.7442852017,47569.59425374489,79,1933.3741112230314,1575549.7442852017,47569.59425374489,True,False,0.8100069172238875,4337,0.9955,4000,0.70225,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.05,1,recalibrated,0.20788277685642242,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,2.4399999347224366e-05,1.222444899999573,0.009025,0.8472075869336143,0.966614260612226,0.9029805615550756,0.98618761955905,39639,361,1885,10452,79,1933.3741112230314,1575549.7442852017,47569.59425374489,79,1933.3741112230314,1575549.7442852017,47569.59425374489,True,False,0.8330643301821535,4337,0.99625,4000,0.7135,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9404298874104401,0.05,2,fixed,0.32942160964012146,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,3.9200000173877925e-05,1.2167125999994823,0.00535,0.8322931020507417,0.9795840488456401,0.8999517945571672,0.9857573265380563,39786,214,2069,10268,158,3211.460823810664,3768552.0911647226,60330.76468504347,79,1278.0867125876323,2193002.346879521,12761.170431298578,True,False,0.8003228037814157,4337,0.99575,4000,0.7035,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9404298874104401,0.05,2,recalibrated,0.18915832042694092,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,3.9200000173877925e-05,1.2167125999994823,0.009875,0.8541784874766961,0.9638708497210281,0.9057155135367426,0.9857573265380563,39605,395,1799,10538,158,3211.460823810664,3768552.0911647226,60330.76468504347,79,1278.0867125876323,2193002.346879521,12761.170431298578,True,False,0.843670740142956,4337,0.9965,4000,0.72325,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.938792221084954,0.05,3,fixed,0.32942160964012146,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,2.5499999537714757e-05,1.3581788999999844,0.0121,0.81194779930291,0.95390915150938,0.8772221735703651,0.9844746717192187,39516,484,2320,10017,237,4356.319478973945,8637974.70817628,88089.91587487207,79,1144.8586551632811,4869422.617011557,27759.151189828593,True,False,0.8219967719621858,4337,0.996,4000,0.617,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.938792221084954,0.05,3,recalibrated,0.34961262345314026,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,2.5499999537714757e-05,1.3581788999999844,0.0089,0.8102456026586691,0.9656105100463679,0.8811318259949755,0.9844746717192187,39644,356,2341,9996,237,4356.319478973945,8637974.70817628,88089.91587487207,79,1144.8586551632811,4869422.617011557,27759.151189828593,True,False,0.8199216047959419,4337,0.996,4000,0.614,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9303991811668373,0.05,4,fixed,0.32942160964012146,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.6000000616477337e-05,1.289749099999426,0.01245,0.8417767690686553,0.9542405586694845,0.8944875107665806,0.9845831512928589,39502,498,1952,10385,316,6599.380342426013,69020808.85759473,165677.87294069666,79,2243.0608634520686,60382834.14941844,77587.95706582461,True,False,0.7998616555222504,4337,0.99575,4000,0.73325,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
a1,xgboost,2,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9303991811668373,0.05,4,recalibrated,0.39332565665245056,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.6000000616477337e-05,1.289749099999426,0.009425,0.8179460160492826,0.9639854795567444,0.8849813637360228,0.9845831512928589,39623,377,2246,10091,316,6599.380342426013,69020808.85759473,165677.87294069666,79,2243.0608634520686,60382834.14941844,77587.95706582461,True,False,0.789946967950196,4337,0.9955,4000,0.67075,4000,0.7,1.0,cicids,,,,0.5615723120884724,0.41349603599450807,0.7157049704708673,1579
