scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.21985670419651993,0.0,0,fixed,0.05919886380434036,30000,0,0.0,,,0.0,0.0,2.002172999999857,0.031825,0.8740374483261732,0.8944094226940942,0.8841060960111508,0.9846855809759261,38727,1273,1554,10783,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8678810237491353,4337,0.99675,4000,0.758,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.21985670419651993,0.0,0,recalibrated,0.31572332978248596,30000,0,0.0,,,0.0,0.0,2.002172999999857,0.009125,0.8350490394747507,0.9657823193025218,0.8956703182055294,0.9846855809759261,39635,365,2035,10302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.996,4000,0.70325,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2178096212896622,0.0,1,fixed,0.05919886380434036,30000,0,0.0,,,0.0,0.0,1.208469299999706,0.048875,0.8744427332414687,0.8465824374166209,0.8602870813397129,0.9841161374321148,38045,1955,1549,10788,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8646529859349781,4337,0.99675,4000,0.76275,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2178096212896622,0.0,1,recalibrated,0.40023642778396606,30000,0,0.0,,,0.0,0.0,1.208469299999706,0.01,0.7941963200129691,0.9607766228672289,0.8695806523186156,0.9841161374321148,39600,400,2539,9798,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7950195988010145,4337,0.995,4000,0.5925,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22415557830092114,0.0,2,fixed,0.05919886380434036,30000,0,0.0,,,0.0,0.0,1.096992799999498,0.045925,0.8739563913431142,0.854425865757984,0.8640807821766309,0.9820127674880441,38163,1837,1555,10782,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8699561909153793,4337,0.99675,4000,0.7555,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22415557830092114,0.0,2,recalibrated,0.30579668283462524,30000,0,0.0,,,0.0,0.0,1.096992799999498,0.009925,0.7998703088271054,0.9613248904042864,0.8731970622068844,0.9820127674880441,39603,397,2469,9868,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8134655291676274,4337,0.996,4000,0.589,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2208802456499488,0.0,3,fixed,0.05919886380434036,30000,0,0.0,,,0.0,0.0,1.1433626999996704,0.034425,0.8617978438842506,0.8853359980014989,0.873408362770065,0.9831226655588879,38623,1377,1705,10632,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8685727461378834,4337,0.99675,4000,0.7195,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2208802456499488,0.0,3,recalibrated,0.40806424617767334,30000,0,0.0,,,0.0,0.0,1.1433626999996704,0.00535,0.7921698954364919,0.978572143786923,0.8755599354954309,0.9831226655588879,39786,214,2564,9773,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7959418953193451,4337,0.99575,4000,0.5845,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22006141248720568,0.0,4,fixed,0.05919886380434036,30000,0,0.0,,,0.0,0.0,1.100450500000079,0.06205,0.8654454081219097,0.8113838437571244,0.8375431440225917,0.9828852486422955,37518,2482,1660,10677,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8754899700253631,4337,0.99675,4000,0.72325,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22006141248720568,0.0,4,recalibrated,0.4494009017944336,30000,0,0.0,,,0.0,0.0,1.100450500000079,0.007875,0.7880359893004782,0.9686161203546877,0.8690444265665506,0.9828852486422955,39685,315,2615,9722,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7844131888402122,4337,0.995,4000,0.585,4000,,1.0,cicids
