scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.21985670419651993,0.0,0,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,6.003457699999672,0.0413,0.8803598930047823,0.8679773036042516,0.8741247484909457,0.9640888019777903,38348,1652,1476,10861,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8667281531012221,4337,0.9965,4000,0.779,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.21985670419651993,0.0,0,recalibrated,0.2163729603729604,30000,0,0.0,,,0.0,0.0,6.003457699999672,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2178096212896622,0.0,1,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,1.7103985000003377,0.069675,0.8743616762584097,0.7946810078090467,0.8326193508548493,0.9668991235713706,37213,2787,1550,10787,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8644224118053955,4337,0.99675,4000,0.76275,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2178096212896622,0.0,1,recalibrated,0.462,30000,0,0.0,,,0.0,0.0,1.7103985000003377,0.01,0.7784712652995055,0.960015993602559,0.8597645584351641,0.9668991235713706,39600,400,2733,9604,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7950195988010145,4337,0.99475,4000,0.54425,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22415557830092114,0.0,2,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,1.5923541000001933,0.058425,0.8793872092080732,0.8227665706051873,0.8501351721976257,0.9646137634757235,37663,2337,1488,10849,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8738759511182845,4337,0.99675,4000,0.768,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22415557830092114,0.0,2,recalibrated,0.48,30000,0,0.0,,,0.0,0.0,1.5923541000001933,0.01,0.7522898597714193,0.9586819543435595,0.8430375147606504,0.9646137634757235,39600,400,3056,9281,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7848743370993775,4337,0.9945,4000,0.47475,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2208802456499488,0.0,3,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,1.6081275000005917,0.0309,0.8733079354786415,0.8970857618651124,0.8850371709040128,0.9592366610602253,38764,1236,1563,10774,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.857966336177081,4337,0.9965,4000,0.76675,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2208802456499488,0.0,3,recalibrated,0.36,30000,0,0.0,,,0.0,0.0,1.6081275000005917,0.0098,0.842344167950069,0.9636498516320475,0.8989230569612042,0.9592366610602253,39608,392,1945,10392,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8044731381139036,4337,0.99475,4000,0.731,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22006141248720568,0.0,4,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,1.6285469000004014,0.0556,0.873794277376996,0.8289756997846817,0.8507951540981018,0.9659735713706736,37776,2224,1557,10780,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8644224118053955,4337,0.99675,4000,0.761,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22006141248720568,0.0,4,recalibrated,0.46399999999999997,30000,0,0.0,,,0.0,0.0,1.6285469000004014,0.009875,0.8399124584582962,0.9632797248303431,0.8973759418030658,0.9659735713706736,39605,395,1975,10362,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7938667281531012,4337,0.995,4000,0.73475,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22906857727737973,0.0,5,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,1.6024176000000807,0.0558,0.871119396936046,0.8280298944448725,0.8490282825090851,0.9621731356893897,37768,2232,1590,10747,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.855199446622089,4337,0.99675,4000,0.76275,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22906857727737973,0.0,5,recalibrated,0.23200000000000004,30000,0,0.0,,,0.0,0.0,1.6024176000000807,0.01,0.8557996271378779,0.9634969885015514,0.9064606138656365,0.9621731356893897,39600,400,1779,10558,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8229190684805164,4337,0.99625,4000,0.751,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22722620266120774,0.0,6,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,1.5528125000000728,0.0406,0.8803598930047823,0.8699239086904285,0.8751107888163726,0.9681652610034854,38376,1624,1476,10861,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.855891169010837,4337,0.99675,4000,0.7905,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22722620266120774,0.0,6,recalibrated,0.4306666666666667,30000,0,0.0,,,0.0,0.0,1.5528125000000728,0.01,0.7642052362811056,0.9592999592999593,0.8507105797428377,0.9681652610034854,39600,400,2909,9428,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7984782107447544,4337,0.99475,4000,0.4965,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23172978505629482,0.0,7,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,1.6568084000000454,0.023725,0.8742806192753506,0.9191308052833405,0.8961448986374211,0.9677953838048148,39051,949,1551,10786,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8618860963799861,4337,0.99675,4000,0.76525,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23172978505629482,0.0,7,recalibrated,0.23923809523809525,30000,0,0.0,,,0.0,0.0,1.6568084000000454,0.0098,0.8596093053416551,0.9643539147040102,0.9089740293134482,0.9677953838048148,39608,392,1732,10605,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8404427023287987,4337,0.9955,4000,0.7445,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2331627430910952,0.0,8,fixed,0.11583333333333332,30000,0,0.0,,,0.0,0.0,1.6128145000002405,0.0312,0.873794277376996,0.896242101762554,0.8848758465011286,0.9616763607441031,38752,1248,1557,10780,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8635001152870648,4337,0.9965,4000,0.76225,4000,,1.0,cicids
control,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2331627430910952,0.0,8,recalibrated,0.37733333333333335,30000,0,0.0,,,0.0,0.0,1.6128145000002405,0.009525,0.79589851665721,0.9626470588235294,0.8713670852376094,0.9616763607441031,39619,381,2518,9819,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8056260087618169,4337,0.99475,4000,0.5865,4000,,1.0,cicids
