scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9408393039918117,0.5,0,fixed,0.396,30000,0,0.0,,,0.0,0.0,1.677622799994424,0.0114,0.8335900137796871,0.9575418994413408,0.8912770290765698,0.9625546546972522,39544,456,2053,10284,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8023979709476596,4337,0.99475,4000,0.70625,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9408393039918117,0.5,0,recalibrated,0.4146666666666667,30000,0,0.0,,,0.0,0.0,1.677622799994424,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.938792221084954,0.5,1,fixed,0.396,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,4.369998350739479e-05,2.3466211000049952,0.007525,0.7246494285482694,0.9674277675576236,0.828621744369265,0.9673373054632407,39699,301,3397,8940,1500,44098.593210437364,192140730.9308574,630952.2852933895,1500,44098.593210437364,192140730.9308574,630952.2852933895,True,False,0.6137883329490431,4337,0.99475,4000,0.57475,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.938792221084954,0.5,1,recalibrated,0.3027336125554664,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,4.369998350739479e-05,2.3466211000049952,0.00965,0.7852800518764692,0.9616835417907484,0.8645754317076436,0.9673373054632407,39614,386,2649,9688,1500,44098.593210437364,192140730.9308574,630952.2852933895,1500,44098.593210437364,192140730.9308574,630952.2852933895,True,False,0.6981784643762969,4337,0.99575,4000,0.66925,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9426816786079836,0.5,2,fixed,0.396,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,2.3100001271814108e-05,2.4176586999965366,0.02045,0.7423198508551512,0.9180032076984763,0.8208667592883073,0.9709949927048716,39182,818,3179,9158,3000,79596.80559515976,361600273.61630714,1354890.8045852305,1500,35498.21238472239,169459542.68544972,723938.5192918412,True,False,0.6174775190223657,4337,0.99475,4000,0.62525,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9426816786079836,0.5,2,recalibrated,0.4841580756013745,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,2.3100001271814108e-05,2.4176586999965366,0.009775,0.706330550376915,0.957056562328391,0.8127973136834251,0.9709949927048716,39609,391,3623,8714,3000,79596.80559515976,361600273.61630714,1354890.8045852305,1500,35498.21238472239,169459542.68544972,723938.5192918412,True,False,0.6020290523403274,4337,0.99425,4000,0.5315,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.5,3,fixed,0.396,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,5.549998604692519e-05,2.5587444999837317,0.017775,0.7209208073275513,0.9259760541384695,0.8106827089599855,0.9504549657534247,39289,711,3443,8894,4500,128697.19321340631,1711263105.7109246,2069429.3907429166,1500,49100.38761824654,1349662832.0946174,714538.5861576861,True,False,0.630159096149412,4337,0.99575,4000,0.5445,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.5,3,recalibrated,0.46416161616161616,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,5.549998604692519e-05,2.5587444999837317,0.009075,0.7065737213260922,0.9600220264317181,0.8140262408367184,0.9504549657534247,39637,363,3620,8717,4500,128697.19321340631,1711263105.7109246,2069429.3907429166,1500,49100.38761824654,1349662832.0946174,714538.5861576861,True,False,0.6114825916532165,4337,0.9955,4000,0.52075,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9424769703172978,0.5,4,fixed,0.396,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.069997183047235e-05,2.669852399994852,0.006275,0.7375374888546649,0.9731550802139037,0.8391202102642136,0.9625143936937667,39749,251,3238,9099,6000,166073.93700954574,2073122505.466281,2900613.2810181407,1500,37376.74379613942,361859399.7553564,831183.8902752243,True,False,0.6255476135577588,4337,0.99525,4000,0.60125,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
a1,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9424769703172978,0.5,4,recalibrated,0.3366666666666667,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.069997183047235e-05,2.669852399994852,0.00995,0.7503444921780011,0.9587778353184878,0.8418515823935978,0.9625143936937667,39602,398,3080,9257,6000,166073.93700954574,2073122505.466281,2900613.2810181407,1500,37376.74379613942,361859399.7553564,831183.8902752243,True,False,0.6326954115748213,4337,0.99625,4000,0.632,4000,0.7,1.0,cicids,,,,,,,,0.5622365420713569,0.4115673323675783,0.7206043802160261,2000
