scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10092118730808597,0.0,0,fixed,0.10044444444444445,30000,0,0.0,,,0.0,0.0,6.579947000000175,0.0631,0.8739563913431142,0.8103111378325567,0.8409312482938813,0.9692105161303396,37476,2524,1555,10782,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8667281531012221,4337,0.99675,4000,0.759,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10092118730808597,0.0,0,recalibrated,0.3502222222222222,30000,0,0.0,,,0.0,0.0,6.579947000000175,0.009825,0.8430736807976007,0.9635908838243469,0.8993126107820675,0.9692105161303396,39607,393,1936,10401,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8060871570209822,4337,0.99525,4000,0.731,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09457523029682702,0.0,1,fixed,0.10044444444444445,30000,0,0.0,,,0.0,0.0,1.7065043000002333,0.053825,0.8823863175812596,0.8348799754582407,0.8579760403530896,0.957859909216179,37847,2153,1451,10886,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8605026516024902,4337,0.99675,4000,0.79175,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09457523029682702,0.0,1,recalibrated,0.2753333333333333,30000,0,0.0,,,0.0,0.0,1.7065043000002333,0.01,0.8306719623895599,0.9624342599549212,0.891711986077877,0.957859909216179,39600,400,2089,10248,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8263776804242564,4337,0.9955,4000,0.6705,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09477993858751277,0.0,2,fixed,0.10044444444444445,30000,0,0.0,,,0.0,0.0,1.5881523999996716,0.07675,0.8795493231741914,0.7794698656705696,0.8264909741792978,0.9641206452135852,36930,3070,1486,10851,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8718007839520405,4337,0.9965,4000,0.771,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09477993858751277,0.0,2,recalibrated,0.42028571428571426,30000,0,0.0,,,0.0,0.0,1.5881523999996716,0.01,0.8033557590986463,0.9612064785180875,0.8752207700459201,0.9641206452135852,39600,400,2426,9911,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.804934286373069,4337,0.99475,4000,0.61025,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09416581371545552,0.0,3,fixed,0.10044444444444445,30000,0,0.0,,,0.0,0.0,1.7391333999994458,0.042725,0.8773607846315961,0.8636399904252773,0.8704463208685163,0.9540841341087785,38291,1709,1513,10824,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8678810237491353,4337,0.997,4000,0.768,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09416581371545552,0.0,3,recalibrated,0.4078095238095238,30000,0,0.0,,,0.0,0.0,1.7391333999994458,0.009675,0.8208640674394099,0.9631919345634392,0.8863507067524398,0.9540841341087785,39613,387,2210,10127,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8056260087618169,4337,0.9955,4000,0.66275,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09723643807574212,0.0,4,fixed,0.10044444444444445,30000,0,0.0,,,0.0,0.0,1.5688810999999987,0.047775,0.8687687444273324,0.8486816058278566,0.858607706480814,0.954281042798087,38089,1911,1619,10718,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8515102605487664,4337,0.99675,4000,0.7595,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09723643807574212,0.0,4,recalibrated,0.43199999999999994,30000,0,0.0,,,0.0,0.0,1.5688810999999987,0.0099,0.8412904271703007,0.9632482598607889,0.8981481481481481,0.954281042798087,39604,396,1958,10379,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8017062485589117,4337,0.9945,4000,0.731,4000,,1.0,cicids
