scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09314227226202665,0.0,0,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.597822499999893,0.033875,0.8751722460890006,0.8884957208689928,0.8817836579688839,0.9846855809759261,38645,1355,1540,10797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8706479133041273,4337,0.99675,4000,0.7585,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09314227226202665,0.0,0,recalibrated,0.31572332978248596,30000,0,0.0,,,0.0,0.0,1.597822499999893,0.009125,0.8350490394747507,0.9657823193025218,0.8956703182055294,0.9846855809759261,39635,365,2035,10302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.996,4000,0.70325,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09703172978505625,0.0,1,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.2209994999993796,0.05095,0.8817378617167869,0.8422112109012078,0.8615214033976161,0.9841161374321148,37962,2038,1459,10878,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8706479133041273,4337,0.99675,4000,0.77875,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09703172978505625,0.0,1,recalibrated,0.40023642778396606,30000,0,0.0,,,0.0,0.0,1.2209994999993796,0.01,0.7941963200129691,0.9607766228672289,0.8695806523186156,0.9841161374321148,39600,400,2539,9798,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7950195988010145,4337,0.995,4000,0.5925,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09846468781985673,0.0,2,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.10005480000018,0.057775,0.8746048472075869,0.8236012518128387,0.848337133422439,0.9820127674880441,37689,2311,1547,10790,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8704173391745447,4337,0.99675,4000,0.757,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09846468781985673,0.0,2,recalibrated,0.30579668283462524,30000,0,0.0,,,0.0,0.0,1.10005480000018,0.009925,0.7998703088271054,0.9613248904042864,0.8731970622068844,0.9820127674880441,39603,397,2469,9868,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8134655291676274,4337,0.996,4000,0.589,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.096417604912999,0.0,3,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.0872894000003726,0.037575,0.8627705276809597,0.8762657446283033,0.8694657735664106,0.9831226655588879,38497,1503,1693,10644,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8690338943970487,4337,0.99675,4000,0.722,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.096417604912999,0.0,3,recalibrated,0.40806424617767334,30000,0,0.0,,,0.0,0.0,1.0872894000003726,0.00535,0.7921698954364919,0.978572143786923,0.8755599354954309,0.9831226655588879,39786,214,2564,9773,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7959418953193451,4337,0.99575,4000,0.5845,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09396110542476965,0.0,4,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.0730633000002854,0.0642,0.8696603712409824,0.8068737309167482,0.8370913630334712,0.9828852486422955,37432,2568,1608,10729,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8761816924141111,4337,0.99675,4000,0.7355,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09396110542476965,0.0,4,recalibrated,0.4494009017944336,30000,0,0.0,,,0.0,0.0,1.0730633000002854,0.007875,0.7880359893004782,0.9686161203546877,0.8690444265665506,0.9828852486422955,39685,315,2615,9722,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7844131888402122,4337,0.995,4000,0.585,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.1029682702149437,0.0,5,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.140385900000183,0.04185,0.871119396936046,0.8652282424925529,0.8681638258340739,0.983916514347086,38326,1674,1590,10747,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8752593958957805,4337,0.99675,4000,0.741,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.1029682702149437,0.0,5,recalibrated,0.46119749546051025,30000,0,0.0,,,0.0,0.0,1.140385900000183,0.008475,0.7822809435032828,0.966066066066066,0.8645138173511892,0.983916514347086,39661,339,2686,9651,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7876412266543694,4337,0.99525,4000,0.5635,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09600818833162739,0.0,6,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.0946976000004724,0.05695,0.8725784226311096,0.8253469293874108,0.8483057525610718,0.9829975257355921,37722,2278,1572,10765,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8676504496195527,4337,0.99675,4000,0.75375,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09600818833162739,0.0,6,recalibrated,0.4217138886451721,30000,0,0.0,,,0.0,0.0,1.0946976000004724,0.005175,0.7901434708600146,0.9792064289301858,0.8745738381482145,0.9829975257355921,39793,207,2589,9748,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7931750057643533,4337,0.995,4000,0.582,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10133060388945747,0.0,7,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.1109007000004567,0.048,0.8759828159195915,0.8491396244205233,0.8623523779125438,0.9837820975520791,38080,1920,1530,10807,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.869495042656214,4337,0.99675,4000,0.76225,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10133060388945747,0.0,7,recalibrated,0.2294006645679474,30000,0,0.0,,,0.0,0.0,1.1109007000004567,0.009675,0.8346437545594553,0.9637776113815051,0.89457451891751,0.9837820975520791,39613,387,2040,10297,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8282222734609177,4337,0.99625,4000,0.68,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10890481064483115,0.0,8,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.0984004000001732,0.050075,0.8813325768014915,0.8444392668530599,0.8624915718081941,0.9816688254843154,37997,2003,1464,10873,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8764122665436938,4337,0.99675,4000,0.77125,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10890481064483115,0.0,8,recalibrated,0.3372249901294708,30000,0,0.0,,,0.0,0.0,1.0984004000001732,0.008625,0.8368322931020508,0.967663323647952,0.8975049986959923,0.9816688254843154,39655,345,2013,10324,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.816462992852202,4337,0.996,4000,0.69975,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09785056294779937,0.0,9,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.1219307000001209,0.042725,0.8771176136824187,0.8636073423782921,0.8703100494631439,0.980872342344168,38291,1709,1516,10821,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8771039889324418,4337,0.99675,4000,0.7575,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09785056294779937,0.0,9,recalibrated,0.51165771484375,30000,0,0.0,,,0.0,0.0,1.1219307000001209,0.01,0.7952500607927373,0.9608265595925962,0.8702323931169061,0.980872342344168,39600,400,2526,9811,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.804934286373069,4337,0.994,4000,0.586,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10112589559877172,0.0,10,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.1518138999999792,0.04465,0.8754154170381778,0.8580962974733831,0.8666693415720418,0.9844894281429846,38214,1786,1537,10800,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8713396356928753,4337,0.997,4000,0.75825,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10112589559877172,0.0,10,recalibrated,0.21849867701530457,30000,0,0.0,,,0.0,0.0,1.1518138999999792,0.00955,0.847856042798087,0.9647666482198857,0.9025410932309417,0.9844894281429846,39618,382,1877,10460,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8351394973483975,4337,0.996,4000,0.7135,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09846468781985673,0.0,11,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.081810900000164,0.0296,0.8628515846640188,0.899907008200186,0.8809898204088389,0.9837857268784956,38816,1184,1692,10645,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.870186765044962,4337,0.99675,4000,0.721,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09846468781985673,0.0,11,recalibrated,0.13423940539360046,30000,0,0.0,,,0.0,0.0,1.081810900000164,0.009625,0.854989057307287,0.9647855117534071,0.9065749892565534,0.9837857268784956,39615,385,1789,10548,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8614249481208208,4337,0.99625,4000,0.70675,4000,,1.0,cicids
control,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09825997952917098,0.0,12,fixed,0.05295836925506592,30000,0,0.0,,,0.0,0.0,1.062301099999786,0.041375,0.8623652427656643,0.8653814869041809,0.8638707320043847,0.9834432540325849,38345,1655,1698,10639,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8724925063407886,4337,0.99675,4000,0.717,4000,,1.0,cicids
