scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.1,0,fixed,0.26829659938812256,30000,0,0.0,,,0.0,0.0,1.103378600004362,0.015725,0.837967090864878,0.942646120178718,0.8872296601441813,0.9802114259949745,39371,629,1999,10338,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8183075858888633,4337,0.996,4000,0.70125,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.1,0,recalibrated,0.45792824029922485,30000,0,0.0,,,0.0,0.0,1.103378600004362,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.1,1,fixed,0.26829659938812256,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,1.999997766688466e-05,1.220768400002271,0.00615,0.80213990435276,0.975744429106685,0.8804662129098269,0.9826954881656804,39754,246,2441,9896,167,3314.5658085674313,1480188.784061357,3982.0153314900526,167,3314.5658085674313,1480188.784061357,3982.0153314900526,True,False,0.81715471524095,4337,0.99625,4000,0.59175,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.1,1,recalibrated,0.21676726639270782,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,1.999997766688466e-05,1.220768400002271,0.0098,0.8122720272351464,0.9623547488716028,0.8809670329670329,0.9826954881656804,39608,392,2316,10021,167,3314.5658085674313,1480188.784061357,3982.0153314900526,167,3314.5658085674313,1480188.784061357,3982.0153314900526,True,False,0.8309891630159096,4337,0.99625,4000,0.608,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9338792221084954,0.1,2,fixed,0.26829659938812256,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,2.139998832717538e-05,1.097868799988646,0.01485,0.8378860338818189,0.9456591345714024,0.8885164173972838,0.9836230100510659,39406,594,2000,10337,333,6383.600547663898,3344597.7577706147,6592.443728229611,166,3069.034739096467,1864408.9737092576,2610.4283967395586,True,False,0.8302974406271616,4337,0.99575,4000,0.68825,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9338792221084954,0.1,2,recalibrated,0.3433554768562317,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,2.139998832717538e-05,1.097868799988646,0.008875,0.8260517143551916,0.9663379480371705,0.8907048900930822,0.9836230100510659,39645,355,2146,10191,333,6383.600547663898,3344597.7577706147,6592.443728229611,166,3069.034739096467,1864408.9737092576,2610.4283967395586,True,False,0.8095457689647222,4337,0.99575,4000,0.67425,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,3,fixed,0.26829659938812256,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,1.71000137925148e-05,1.2067005000135396,0.0077,0.7701223960444192,0.9686002650626975,0.8580330533730696,0.9823499341412013,39692,308,2836,9501,500,9387.29104601837,4926261.61869509,9110.662295906508,167,3003.690498354472,1581663.8609244747,2518.2185676768972,True,False,0.8070094535393129,4337,0.996,4000,0.50425,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,3,recalibrated,0.24189022183418274,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,1.71000137925148e-05,1.2067005000135396,0.008425,0.775228985977142,0.9659630340369659,0.8601492940012591,0.9823499341412013,39663,337,2773,9564,500,9387.29104601837,4926261.61869509,9110.662295906508,167,3003.690498354472,1581663.8609244747,2518.2185676768972,True,False,0.8093151948351395,4337,0.9965,4000,0.517,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9359263050153531,0.1,4,fixed,0.26829659938812256,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,2.169999061152339e-05,1.2544806000078097,0.00545,0.79857339709816,0.9783515392254221,0.8793680546257867,0.9862025877441841,39782,218,2485,9852,667,11998.844992762522,6182836.55784919,11667.919459673694,167,2611.553946744153,1256574.9391541008,2557.2571637671863,True,False,0.8109292137422182,4337,0.99625,4000,0.5875,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9359263050153531,0.1,4,recalibrated,0.15872542560100555,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,2.169999061152339e-05,1.2544806000078097,0.009975,0.831644646186269,0.9625668449197861,0.8923291007131675,0.9862025877441841,39601,399,2077,10260,667,11998.844992762522,6182836.55784919,11667.919459673694,167,2611.553946744153,1256574.9391541008,2557.2571637671863,True,False,0.8568134655291676,4337,0.9965,4000,0.6395,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9346980552712385,0.1,5,fixed,0.26829659938812256,30833,833,0.02701650828657607,1.0,0.0,0.02701650828657607,3.7900026654824615e-05,1.2232151000062004,0.007975,0.8131636540487963,0.9691817215727949,0.8843441466854726,0.984408186755289,39681,319,2305,10032,833,16122.290299231983,8987938.597433206,14938.036700103286,166,4123.445306469461,2805102.039584016,3270.117240429592,True,False,0.816462992852202,4337,0.99575,4000,0.627,4000,0.03,1.0,cicids,,,,,,,,0.030986632449511928,0.02161692260250266,0.0920396118380759,2000
