scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.1,0,fixed,0.46266666666666656,30000,0,0.0,,,0.0,0.0,1.4866398999874946,0.00395,0.8123530842182054,0.9844793713163065,0.8901718701425589,0.9744534641728135,39842,158,2315,10022,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7994005072630851,4337,0.99425,4000,0.6445,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.1,0,recalibrated,0.2346666666666667,30000,0,0.0,,,0.0,0.0,1.4866398999874946,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.1,1,fixed,0.46266666666666656,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,1.759998849593103e-05,1.605463099986082,0.010025,0.7874685904190646,0.960359826018189,0.8653632031354385,0.9617327693118262,39599,401,2622,9715,167,3295.079378554019,1483562.23582551,3906.9458395680344,167,3295.079378554019,1483562.23582551,3906.9458395680344,True,False,0.7876412266543694,4337,0.99425,4000,0.5805,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.1,1,recalibrated,0.4646666666666667,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,1.759998849593103e-05,1.605463099986082,0.0098,0.7869011915376509,0.9611881188118812,0.8653563310603022,0.9617327693118262,39608,392,2629,9708,167,3295.079378554019,1483562.23582551,3906.9458395680344,167,3295.079378554019,1483562.23582551,3906.9458395680344,True,False,0.7874106525247867,4337,0.99425,4000,0.579,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9338792221084954,0.1,2,fixed,0.46266666666666656,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,4.0099985199049115e-05,1.7716424000100233,0.0156,0.7954932317419146,0.940218432649933,0.8618221734357848,0.9604304895841776,39376,624,2523,9814,333,6354.385745793106,3335899.558151111,6431.7213741327805,166,3059.306367239087,1852337.322325601,2524.775534564746,True,False,0.7615863500115287,4337,0.995,4000,0.63275,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9338792221084954,0.1,2,recalibrated,0.59,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,4.0099985199049115e-05,1.7716424000100233,0.009275,0.7462105860419875,0.9612613553304793,0.8401934836177787,0.9604304895841776,39629,371,3131,9206,333,6354.385745793106,3335899.558151111,6431.7213741327805,166,3059.306367239087,1852337.322325601,2524.775534564746,True,False,0.7449850126815771,4337,0.994,4000,0.49975,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,3,fixed,0.46266666666666656,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,2.090001362375915e-05,1.7742591999995057,0.007125,0.8023020183188782,0.9720121771580085,0.8790408525754884,0.9602302302018318,39715,285,2439,9898,500,9350.631648833503,4919116.21724017,8887.597779374204,167,2996.245903040397,1583216.6590890584,2455.876405241423,True,False,0.7876412266543694,4337,0.99425,4000,0.62625,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,3,recalibrated,0.4093333333333334,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,2.090001362375915e-05,1.7742591999995057,0.009825,0.8318067601523871,0.9631159080244017,0.8926583159359778,0.9602302302018318,39607,393,2075,10262,500,9350.631648833503,4919116.21724017,8887.597779374204,167,2996.245903040397,1583216.6590890584,2455.876405241423,True,False,0.8116209361309661,4337,0.9945,4000,0.691,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9359263050153531,0.1,4,fixed,0.46266666666666656,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,2.4299981305375695e-05,1.6655831999960355,0.011775,0.8046526708275918,0.9547028274668206,0.8732790851110622,0.965296533800762,39529,471,2410,9927,667,11965.495254278818,6200685.208122432,11447.176774958309,167,2614.8636054453145,1281568.990882263,2559.5789955841046,True,False,0.7728844823610791,4337,0.994,4000,0.64975,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9359263050153531,0.1,4,recalibrated,0.5213333333333333,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,2.4299981305375695e-05,1.6655831999960355,0.009325,0.7816324876388101,0.9627595846645367,0.8627924663356149,0.965296533800762,39627,373,2694,9643,667,11965.495254278818,6200685.208122432,11447.176774958309,167,2614.8636054453145,1281568.990882263,2559.5789955841046,True,False,0.7546691261240489,4337,0.994,4000,0.5985,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
a1,rf,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9346980552712385,0.1,5,fixed,0.46266666666666656,30833,833,0.02701650828657607,1.0,0.0,0.02701650828657607,2.509998739697039e-05,1.7367821000225376,0.01005,0.8322931020507417,0.9623242736644798,0.8925979049854392,0.9751082637594228,39598,402,2069,10268,833,16084.007104117463,8958371.63621392,14668.302700476133,166,4118.5118498386455,2757686.428091487,3221.125925517825,True,False,0.7701175928060872,4337,0.99475,4000,0.73725,4000,0.01,1.0,cicids,,,,,,,,0.014151698598199976,0.008038300021033786,0.08797192863896634,2000
