scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9408393039918117,0.5,0,fixed,0.7930201292037964,30000,0,0.0,,,0.0,0.0,2.99862949999806,0.000525,0.7422387938720921,0.997711919808237,0.851220079014641,0.9807415579152144,39979,21,3180,9157,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7602029052340328,4337,0.9935,4000,0.4715,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9408393039918117,0.5,0,recalibrated,0.29643574357032776,30000,0,0.0,,,0.0,0.0,2.99862949999806,0.00875,0.8339142417119235,0.9670990787742056,0.895582154515778,0.9807415579152144,39650,350,2049,10288,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.9955,4000,0.70025,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9361310133060389,0.5,1,fixed,0.7930201292037964,31500,1500,0.047619047619047616,0.06370467557431461,0.0,0.0031751202783536336,0.000247500000114087,0.9479463999996369,0.0005,0.7120855961741104,0.9977285633162976,0.8310472046164034,0.9814172975601848,39980,20,3552,8785,1500,29440.0,16128317.0,29295.269834,1500,29440.0,16128317.0,29295.269834,True,False,0.7274613788332949,4337,0.9935,4000,0.414,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9361310133060389,0.5,1,recalibrated,0.22799184918403625,31500,1500,0.047619047619047616,0.06370467557431461,0.0,0.0031751202783536336,0.000247500000114087,0.9479463999996369,0.00785,0.7819567155710464,0.9684770605360907,0.8652793972553592,0.9814172975601848,39686,314,2690,9647,1500,29440.0,16128317.0,29295.269834,1500,29440.0,16128317.0,29295.269834,True,False,0.8132349550380448,4337,0.996,4000,0.534,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9375639713408394,0.5,2,fixed,0.7930201292037964,33000,3000,0.09090909090909091,0.06151001288910909,0.0,0.006113397771339773,0.00020049999875482172,0.8196315000022878,0.000475,0.666936856610197,0.9976961319267612,0.7994558880684026,0.9788021895517549,39981,19,4109,8228,3000,55208.0,28848753.0,54336.459242,1500,25768.0,12720436.0,25041.189408,True,False,0.7210053032049804,4337,0.9925,4000,0.28275,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9375639713408394,0.5,2,recalibrated,0.10170204937458038,33000,3000,0.09090909090909091,0.06151001288910909,0.0,0.006113397771339773,0.00020049999875482172,0.8196315000022878,0.00955,0.8593661343924779,0.9652221412964311,0.9092234466789589,0.9788021895517549,39618,382,1735,10602,3000,55208.0,28848753.0,54336.459242,1500,25768.0,12720436.0,25041.189408,True,False,0.8662670048420568,4337,0.99675,4000,0.7145,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9283520982599796,0.5,3,fixed,0.7930201292037964,34500,4500,0.13043478260869565,0.06237200955592875,0.0,0.00926908174511219,0.00014390000069397502,0.8970870999983163,0.000375,0.6653967739320743,0.9981760700389105,0.7985020183843199,0.9784256798654454,39985,15,4128,8209,4500,86140.0,46430593.0,79990.00722,1500,30932.0,17581840.0,25653.547978,True,False,0.7168549688724926,4337,0.9945,4000,0.2805,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9283520982599796,0.5,3,recalibrated,0.09975924342870712,34500,4500,0.13043478260869565,0.06237200955592875,0.0,0.00926908174511219,0.00014390000069397502,0.8970870999983163,0.01,0.8233768339142417,0.9621140367493843,0.8873553177549683,0.9784256798654454,39600,400,2179,10158,4500,86140.0,46430593.0,79990.00722,1500,30932.0,17581840.0,25653.547978,True,False,0.8593497809545769,4337,0.9965,4000,0.61125,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9308085977482088,0.5,4,fixed,0.7930201292037964,36000,6000,0.16666666666666666,0.0622372876035027,0.0,0.012294423210051903,0.00015100000018719584,0.9683669000005466,0.00065,0.660695468914647,0.9968203497615262,0.7946768060836502,0.9773208569749534,39974,26,4186,8151,6000,115100.0,63200495.0,106408.848534,1500,28960.0,16769902.0,26418.841314,True,False,0.6977173161171316,4337,0.99275,4000,0.2885,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1q_q0.99_g1,0.1,0.9308085977482088,0.5,4,recalibrated,0.1226213350892067,36000,6000,0.16666666666666666,0.0622372876035027,0.0,0.012294423210051903,0.00015100000018719584,0.9683669000005466,0.009925,0.8519899489341006,0.9636046938027136,0.9043665304366529,0.9773208569749534,39603,397,1826,10511,6000,115100.0,63200495.0,106408.848534,1500,28960.0,16769902.0,26418.841314,True,False,0.8480516486050265,4337,0.9965,4000,0.71175,4000,0.0,1.0,cicids,8.0,1.0,all,0.99,median,79.97932087684431,
