scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22333674513817814,0.0,5,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.5689294000003429,0.04015,0.8752533030720596,0.8705256368913253,0.8728830685905986,0.9629869721163978,38394,1606,1539,10798,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8616555222504035,4337,0.99675,4000,0.7685,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22333674513817814,0.0,5,recalibrated,0.49266666666666664,30000,0,0.0,,,0.0,0.0,1.5689294000003429,0.01,0.7385101726513739,0.9579434339186206,0.8340351519589894,0.9629869721163978,39600,400,3226,9111,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7901775420797786,4337,0.99475,4000,0.42625,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22026612077789154,0.0,6,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.598494099999698,0.062125,0.8749290751398233,0.8128624143384291,0.8427545284197376,0.9564736929561481,37515,2485,1543,10794,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8658058565828914,4337,0.9965,4000,0.76325,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22026612077789154,0.0,6,recalibrated,0.4813333333333334,30000,0,0.0,,,0.0,0.0,1.598494099999698,0.0097,0.7736078463159601,0.9609343536045106,0.8571556872782792,0.9564736929561481,39612,388,2793,9544,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7966336177080932,4337,0.995,4000,0.52725,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23234390992835208,0.0,7,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.5721400000002177,0.042275,0.8704709410715733,0.8639581657280773,0.8672023256752939,0.9671103053821837,38309,1691,1598,10739,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8621166705095689,4337,0.9965,4000,0.7535,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23234390992835208,0.0,7,recalibrated,0.4506666666666666,30000,0,0.0,,,0.0,0.0,1.5721400000002177,0.009675,0.6810407716624787,0.9559676868813289,0.795417968380195,0.9671103053821837,39613,387,3935,8402,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7982476366151717,4337,0.99475,4000,0.24025,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23152507676560896,0.0,8,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.5522436000001107,0.0125,0.8724973656480506,0.9556107954545454,0.912164738782255,0.9576097349436654,39500,500,1573,10764,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8664975789716394,4337,0.9965,4000,0.755,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23152507676560896,0.0,8,recalibrated,0.14095238095238094,30000,0,0.0,,,0.0,0.0,1.5522436000001107,0.009975,0.8686066304612142,0.9641025641025641,0.9138666211836944,0.9576097349436654,39601,399,1621,10716,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8563523172700023,4337,0.9965,4000,0.754,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2235414534288639,0.0,9,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.7474492000001192,0.047775,0.8724163086649915,0.8492188732838882,0.8606613090240294,0.9575426623166086,38089,1911,1574,10763,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8616555222504035,4337,0.99675,4000,0.75975,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2235414534288639,0.0,9,recalibrated,0.3866666666666667,30000,0,0.0,,,0.0,0.0,1.7474492000001192,0.01,0.8044094998784145,0.9612553273924835,0.8758660253298618,0.9575426623166086,39600,400,2413,9924,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8030896933364077,4337,0.995,4000,0.61525,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.224360286591607,0.0,10,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.762030899999445,0.022125,0.8765502148010051,0.9243525087614326,0.8998169412547845,0.962861540487963,39115,885,1523,10814,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.853816001844593,4337,0.99675,4000,0.781,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.224360286591607,0.0,10,recalibrated,0.3500063031831075,30000,0,0.0,,,0.0,0.0,1.762030899999445,0.008925,0.8185134149306963,0.9658536585365853,0.8861003861003861,0.962861540487963,39643,357,2239,10098,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8086234724463915,4337,0.995,4000,0.65275,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22538382804503587,0.0,11,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.9217866999997568,0.047325,0.8721731377158142,0.8503912115703786,0.8611444577831132,0.9775322353489503,38107,1893,1577,10760,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8616555222504035,4337,0.9965,4000,0.75925,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22538382804503587,0.0,11,recalibrated,0.4588571428571428,30000,0,0.0,,,0.0,0.0,1.9217866999997568,0.00995,0.8249979735754235,0.9623676248108926,0.8884039628158688,0.9775322353489503,39602,398,2159,10178,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.68125,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22190378710337766,0.0,12,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.86593399999947,0.077675,0.8754154170381778,0.7765873301215216,0.823045267489712,0.9600353165275188,36893,3107,1537,10800,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8685727461378834,4337,0.9965,4000,0.76175,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22190378710337766,0.0,12,recalibrated,0.3486666666666666,30000,0,0.0,,,0.0,0.0,1.86593399999947,0.008775,0.8216746372700008,0.9665331807780321,0.888236582694414,0.9600353165275188,39649,351,2200,10137,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8104680654830528,4337,0.99575,4000,0.65975,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22886386898669397,0.0,13,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.8087260000002061,0.05245,0.8673907757153279,0.8360809438237362,0.8514481222151495,0.9560267133419794,37902,2098,1636,10701,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8471293520866958,4337,0.99675,4000,0.76,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22886386898669397,0.0,13,recalibrated,0.423,30000,0,0.0,,,0.0,0.0,1.8087260000002061,0.009975,0.7927372943179055,0.9608016504568229,0.8687155800319772,0.9560267133419794,39601,399,2557,9780,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7982476366151717,4337,0.995,4000,0.5845,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22292732855680653,0.0,14,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.7576670999997077,0.056425,0.8848990840560914,0.8286776984970396,0.8558660969777744,0.9599284844370592,37743,2257,1420,10917,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8738759511182845,4337,0.9965,4000,0.78525,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22292732855680653,0.0,14,recalibrated,0.39695726495726497,30000,0,0.0,,,0.0,0.0,1.7576670999997077,0.009,0.7822809435032828,0.9640395564878633,0.863701449794165,0.9599284844370592,39640,360,2686,9651,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.803550841595573,4337,0.99475,4000,0.54675,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22456499488229276,0.0,15,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.800068000000465,0.058175,0.867471832698387,0.8213984189116587,0.8438066703461327,0.9587233940585231,37673,2327,1635,10702,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.857966336177081,4337,0.9965,4000,0.74875,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22456499488229276,0.0,15,recalibrated,0.211638953152111,30000,0,0.0,,,0.0,0.0,1.800068000000465,0.00995,0.8540974304936371,0.9636031092821217,0.9055517359917498,0.9587233940585231,39602,398,1800,10537,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8330643301821535,4337,0.99625,4000,0.73475,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23152507676560896,0.0,16,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.948443999999654,0.057525,0.8739563913431142,0.8241229075900023,0.8483084185680566,0.969865653116641,37699,2301,1555,10782,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8630389670278995,4337,0.9965,4000,0.76325,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23152507676560896,0.0,16,recalibrated,0.3766666666666667,30000,0,0.0,,,0.0,0.0,1.948443999999654,0.01,0.8386966037124098,0.962780310784405,0.8964650840408942,0.969865653116641,39600,400,1990,10347,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8037814157251556,4337,0.9955,4000,0.71975,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23111566018423746,0.0,17,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.9228131999998368,0.052175,0.8753343600551188,0.8380412851156294,0.8562819648733301,0.9697302636378374,37913,2087,1538,10799,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.868803320267466,4337,0.99675,4000,0.761,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23111566018423746,0.0,17,recalibrated,0.31,30000,0,0.0,,,0.0,0.0,1.9228131999998368,0.00835,0.8301856204912054,0.9684190620272315,0.893990311177061,0.9697302636378374,39666,334,2095,10242,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8077011759280609,4337,0.996,4000,0.68875,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22333674513817814,0.0,18,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.9347265999995216,0.012775,0.8785766393774823,0.954977973568282,0.9151855448136108,0.9617192246899571,39489,511,1498,10839,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8720313580816232,4337,0.9965,4000,0.76775,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22333674513817814,0.0,18,recalibrated,0.12210526315789473,30000,0,0.0,,,0.0,0.0,1.9347265999995216,0.00975,0.8763881008348869,0.9651847884306374,0.918645651896852,0.9617192246899571,39610,390,1525,10812,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8690338943970487,4337,0.9965,4000,0.76425,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2235414534288639,0.0,19,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,2.1609349000000293,0.0705,0.8744427332414687,0.7927689594356261,0.8316053189439198,0.9767744923806436,37180,2820,1549,10788,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.869495042656214,4337,0.99625,4000,0.758,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2235414534288639,0.0,19,recalibrated,0.32216234846684094,30000,0,0.0,,,0.0,0.0,2.1609349000000293,0.009875,0.852233119883278,0.9637913649280411,0.9045857351802461,0.9767744923806436,39605,395,1823,10514,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8231496426100992,4337,0.9955,4000,0.7405,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2282497441146366,0.0,20,fixed,0.11333333333333333,30000,0,0.0,,,0.0,0.0,1.784722000000329,0.033775,0.8752533030720596,0.8887974318873981,0.8819733725394102,0.953894846802302,38649,1351,1539,10798,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8655752824533087,4337,0.99675,4000,0.76425,4000,,1.0,cicids
control,rf,2,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2282497441146366,0.0,20,recalibrated,0.49733333333333335,30000,0,0.0,,,0.0,0.0,1.784722000000329,0.00885,0.768177028451001,0.9639914555996338,0.8550162396246842,0.953894846802302,39646,354,2860,9477,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7894858196910307,4337,0.9945,4000,0.51875,4000,,1.0,cicids
