scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9363357215967246,0.05,0,fixed,0.42333333333333334,30000,0,0.0,,,0.0,0.0,1.7842875000005733,0.0079,0.8184323579476371,0.9696533179679248,0.8876483516483515,0.9692105161303396,39684,316,2240,10097,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7945584505418493,4337,0.995,4000,0.66775,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9363357215967246,0.05,0,recalibrated,0.3502222222222222,30000,0,0.0,,,0.0,0.0,1.7842875000005733,0.009825,0.8430736807976007,0.9635908838243469,0.8993126107820675,0.9692105161303396,39607,393,1936,10401,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8060871570209822,4337,0.99525,4000,0.731,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9379733879222109,0.05,1,fixed,0.42333333333333334,30079,79,0.002626417101632368,0.9746835443037974,0.02531645569620253,0.0025600957542308077,0.6304313000018738,1.722368100001404,0.019325,0.842506281916187,0.9307781857257992,0.884445200816882,0.9607049637270001,39227,773,1943,10394,79,1086.0,874839.0,6306.173134,79,1086.0,874839.0,6306.173134,True,False,0.7957113211897625,4337,0.99475,4000,0.741,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9379733879222109,0.05,1,recalibrated,0.515488,30079,79,0.002626417101632368,0.9746835443037974,0.02531645569620253,0.0025600957542308077,0.6304313000018738,1.722368100001404,0.009875,0.8369133500851098,0.9631529850746269,0.8956065403131371,0.9607049637270001,39605,395,2012,10325,79,1086.0,874839.0,6306.173134,79,1086.0,874839.0,6306.173134,True,False,0.7804934286373069,4337,0.99475,4000,0.74025,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9404298874104401,0.05,2,fixed,0.42333333333333334,30158,158,0.005239074209165064,0.9683544303797469,0.03164556962025317,0.005074121977912646,0.6644470999999612,1.673815599999216,0.005175,0.8457485612385507,0.9805469410769665,0.9081730350770303,0.9635026900786253,39793,207,1903,10434,158,2155.0,1779770.0,11875.739796,79,1069.0,904931.0,5569.566662,True,False,0.802167396818077,4337,0.99475,4000,0.744,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9404298874104401,0.05,2,recalibrated,0.36623809523809525,30158,158,0.005239074209165064,0.9683544303797469,0.03164556962025317,0.005074121977912646,0.6644470999999612,1.673815599999216,0.01,0.8494771824592688,0.9632352941176471,0.9027867510875651,0.9635026900786253,39600,400,1857,10480,158,2155.0,1779770.0,11875.739796,79,1069.0,904931.0,5569.566662,True,False,0.8095457689647222,4337,0.99525,4000,0.747,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9383828045035824,0.05,3,fixed,0.42333333333333334,30237,237,0.007838079174521282,0.9831223628691983,0.016877637130801686,0.007706810438924354,0.7517523000005895,1.6530323999995744,0.008975,0.8429926238145417,0.9666325866716238,0.9005888465535157,0.9726246889438275,39641,359,1937,10400,237,3131.0,2617078.0,17542.920168,79,976.0,837308.0,5667.180372,True,False,0.7950195988010145,4337,0.995,4000,0.743,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9383828045035824,0.05,3,recalibrated,0.4058127144763006,30237,237,0.007838079174521282,0.9831223628691983,0.016877637130801686,0.007706810438924354,0.7517523000005895,1.6530323999995744,0.009575,0.8450190483910189,0.9645632864544782,0.9008425145819832,0.9726246889438275,39617,383,1912,10425,237,3131.0,2617078.0,17542.920168,79,976.0,837308.0,5667.180372,True,False,0.7991699331335024,4337,0.9955,4000,0.74425,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.930603889457523,0.05,4,fixed,0.42333333333333334,30316,316,0.010423538725425518,0.9810126582278481,0.0189873417721519,0.01022764764104256,0.6185322999990603,1.9811521000010544,0.014475,0.8553943422225825,0.9479877829680201,0.8993139886658997,0.9671544064602415,39421,579,1784,10553,316,4469.0,3607100.0,23532.839001,79,1338.0,990022.0,5989.918833,True,False,0.803550841595573,4337,0.99475,4000,0.77225,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.930603889457523,0.05,4,recalibrated,0.5346153846153846,30316,316,0.010423538725425518,0.9810126582278481,0.0189873417721519,0.01022764764104256,0.6185322999990603,1.9811521000010544,0.009425,0.8460727891707871,0.9651410078594544,0.9016931582584657,0.9671544064602415,39623,377,1899,10438,316,4469.0,3607100.0,23532.839001,79,1338.0,990022.0,5989.918833,True,False,0.7853354853585428,4337,0.99325,4000,0.76475,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9400204708290686,0.05,5,fixed,0.42333333333333334,30395,395,0.01299555848001316,0.9670886075949368,0.03291139240506329,0.012573234151800408,0.5928949999997712,1.9121049999994284,0.011125,0.8482613277133825,0.9592117323556371,0.9003312255344776,0.9695920928913025,39555,445,1872,10465,395,5495.0,4490344.0,29893.06946,79,1026.0,883244.0,6360.230459,True,False,0.8081623241872262,4337,0.99475,4000,0.74525,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9400204708290686,0.05,5,recalibrated,0.44,30395,395,0.01299555848001316,0.9670886075949368,0.03291139240506329,0.012573234151800408,0.5928949999997712,1.9121049999994284,0.0093,0.8463970171030234,0.9656001479563529,0.9020776640317913,0.9695920928913025,39628,372,1895,10442,395,5495.0,4490344.0,29893.06946,79,1026.0,883244.0,6360.230459,True,False,0.8040119898547383,4337,0.99475,4000,0.744,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9365404298874105,0.05,6,fixed,0.42333333333333334,30474,474,0.015554242961212838,0.989451476793249,0.010548523206751054,0.015392694213791067,0.6235185000005004,1.7644868999996106,0.0136,0.8568533679176461,0.9510571300044984,0.9015009380863039,0.9781873581502797,39456,544,1766,10571,474,6460.0,5384931.0,35147.738742,79,965.0,894587.0,5254.669282,True,False,0.8083928983168088,4337,0.99525,4000,0.771,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9365404298874105,0.05,6,recalibrated,0.5406666666666666,30474,474,0.015554242961212838,0.989451476793249,0.010548523206751054,0.015392694213791067,0.6235185000005004,1.7644868999996106,0.01,0.8480992137472644,0.9631777593666575,0.9019827586206898,0.9781873581502797,39600,400,1874,10463,474,6460.0,5384931.0,35147.738742,79,965.0,894587.0,5254.669282,True,False,0.7908692644685267,4337,0.99425,4000,0.764,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.936949846468782,0.05,7,fixed,0.42333333333333334,30553,553,0.01809969561090564,0.9855334538878843,0.014466546112115732,0.017842527418562775,0.6301671000019269,1.9437370000014198,0.0109,0.8554753992056415,0.9603275705186534,0.904874180134608,0.9809283648780093,39564,436,1783,10554,553,7426.0,6249198.0,40847.232279,79,966.0,864267.0,5699.493537,True,False,0.7991699331335024,4337,0.995,4000,0.777,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.936949846468782,0.05,7,recalibrated,0.4346666666666666,30553,553,0.01809969561090564,0.9855334538878843,0.014466546112115732,0.017842527418562775,0.6301671000019269,1.9437370000014198,0.0097,0.8547458863581098,0.9645111131436934,0.9063171465406102,0.9809283648780093,39612,388,1792,10545,553,7426.0,6249198.0,40847.232279,79,966.0,864267.0,5699.493537,True,False,0.7980170624855891,4337,0.995,4000,0.776,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9373592630501535,0.05,8,fixed,0.42333333333333334,30632,632,0.02063201880386524,0.9873417721518988,0.012658227848101266,0.02037617554858934,0.89333009999973,2.174246500000663,0.00425,0.8556375131717597,0.9841506619429424,0.9154056280622642,0.9781333914241712,39830,170,1781,10556,632,8403.0,7149002.0,47063.60875,79,977.0,899804.0,6216.376471,True,False,0.7982476366151717,4337,0.995,4000,0.7785,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9373592630501535,0.05,8,recalibrated,0.15,30632,632,0.02063201880386524,0.9873417721518988,0.012658227848101266,0.02037617554858934,0.89333009999973,2.174246500000663,0.009975,0.8925994974467051,0.9650337393742879,0.9274044130032003,0.9781333914241712,39601,399,1325,11012,632,8403.0,7149002.0,47063.60875,79,977.0,899804.0,6216.376471,True,False,0.8471293520866958,4337,0.9965,4000,0.838,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9418628454452406,0.05,9,fixed,0.42333333333333334,30711,711,0.023151313861482857,0.9873417721518988,0.012658227848101266,0.022864959937463358,0.6768358999997872,1.858618899999783,0.00605,0.8553132852395234,0.977580137113211,0.9123686827201591,0.9732488885061198,39758,242,1785,10552,711,9481.0,8050033.0,52970.619896,79,1078.0,901031.0,5907.011146,True,False,0.8042425639843209,4337,0.99425,4000,0.77175,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9418628454452406,0.05,9,recalibrated,0.38,30711,711,0.023151313861482857,0.9873417721518988,0.012658227848101266,0.022864959937463358,0.6768358999997872,1.858618899999783,0.01,0.857663937748237,0.9635734450414352,0.9075392400720473,0.9732488885061198,39600,400,1756,10581,711,9481.0,8050033.0,52970.619896,79,1078.0,901031.0,5907.011146,True,False,0.8083928983168088,4337,0.9945,4000,0.77425,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9383828045035824,0.05,10,fixed,0.42333333333333334,30789,789,0.025626035272337522,0.9885931558935361,0.011406844106463879,0.025341130604288498,0.6418030999993789,2.131032799999957,0.0105,0.8537732025614007,0.9616543412763626,0.9045083726921425,0.9660205550376915,39580,420,1804,10533,789,10479.0,8912979.0,58965.803272,78,998.0,862946.0,5995.183376,True,False,0.8026285450772424,4337,0.994,4000,0.769,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9383828045035824,0.05,10,recalibrated,0.43800000000000006,30789,789,0.025626035272337522,0.9885931558935361,0.011406844106463879,0.025341130604288498,0.6418030999993789,2.131032799999957,0.009375,0.8530436897138689,0.9655931736856592,0.9058357720778104,0.9660205550376915,39625,375,1813,10524,789,10479.0,8912979.0,58965.803272,78,998.0,862946.0,5995.183376,True,False,0.8007839520405811,4337,0.99375,4000,0.769,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9346980552712385,0.05,11,fixed,0.42333333333333334,30868,868,0.028119735648568095,0.988479262672811,0.01152073732718894,0.027804783200466653,0.7562870999990992,1.9829563999992388,0.0155,0.854908000324228,0.944479269275544,0.8974642614023144,0.9805680179541217,39380,620,1790,10547,868,11506.0,9774302.0,64770.842774,79,1027.0,861323.0,5805.039502,True,False,0.8042425639843209,4337,0.9955,4000,0.76925,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9346980552712385,0.05,11,recalibrated,0.5733333333333333,30868,868,0.028119735648568095,0.988479262672811,0.01152073732718894,0.027804783200466653,0.7562870999990992,1.9829563999992388,0.00995,0.8448569344249007,0.9632196654652989,0.9001640901632265,0.9805680179541217,39602,398,1914,10423,868,11506.0,9774302.0,64770.842774,79,1027.0,861323.0,5805.039502,True,False,0.7809545768964722,4337,0.99425,4000,0.76475,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9320368474923234,0.05,12,fixed,0.42333333333333334,30947,947,0.03060070443015478,0.9915522703273495,0.008447729672650475,0.030350043634248036,0.6631570000008651,1.795793399998729,0.0104,0.8565291399854097,0.962123281434945,0.9062607204116638,0.9827870866093864,39584,416,1770,10567,947,12484.0,10676572.0,70940.028939,79,978.0,902270.0,6169.186165,True,False,0.800092229651833,4337,0.99525,4000,0.779,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9320368474923234,0.05,12,recalibrated,0.4315555555555556,30947,947,0.03060070443015478,0.9915522703273495,0.008447729672650475,0.030350043634248036,0.6631570000008651,1.795793399998729,0.009925,0.8560427980870552,0.9637707610877897,0.9067181798669242,0.9827870866093864,39603,397,1776,10561,947,12484.0,10676572.0,70940.028939,79,978.0,902270.0,6169.186165,True,False,0.7991699331335024,4337,0.99525,4000,0.7785,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9312180143295803,0.05,13,fixed,0.42333333333333334,31026,1026,0.03306903887062464,0.9892787524366472,0.010721247563352826,0.03272610027406094,0.6194487000011577,2.0113304999995307,0.011525,0.857582880765178,0.9582465356398877,0.9051244760030799,0.9737082516008754,39539,461,1757,10580,1026,13479.0,11576373.0,76874.95247999999,79,995.0,899801.0,5934.923541,True,False,0.803550841595573,4337,0.99475,4000,0.779,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9312180143295803,0.05,13,recalibrated,0.4426459293394778,31026,1026,0.03306903887062464,0.9892787524366472,0.010721247563352826,0.03272610027406094,0.6194487000011577,2.0113304999995307,0.01,0.8563670260192916,0.9635202918376653,0.9067891168140074,0.9737082516008754,39600,400,1772,10565,1026,13479.0,11576373.0,76874.95247999999,79,995.0,899801.0,5934.923541,True,False,0.8010145261701637,4337,0.99475,4000,0.778,4000,,1.0,cicids,,,
s0,rf,2,accumulate,fixed_ratio,auto_malicious,loss,0.1,0.9389969293756397,0.05,14,fixed,0.42333333333333334,31105,1105,0.035524835235492686,0.9900452488687783,0.009954751131221719,0.035183636714478675,0.5955046999988554,1.64371089999986,0.0044,0.8553943422225825,0.9835958616832883,0.9150264458510362,0.9833009199967577,39824,176,1784,10553,1105,14459.0,12459127.0,83136.155009,79,980.0,882754.0,6261.202529,True,False,0.7940973022826839,4337,0.995,4000,0.78225,4000,,1.0,cicids,,,
