scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9418628454452406,0.5,0,fixed,0.7580358386039734,30000,0,0.0,,,0.0,0.0,0.8577402999799233,0.000575,0.758288076517792,0.9975474514821924,0.8616163941975592,0.9845039829375051,39977,23,2982,9355,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7316117131657828,4337,0.99375,4000,0.55175,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9418628454452406,0.5,0,recalibrated,0.1613209992647171,30000,0,0.0,,,0.0,0.0,0.8577402999799233,0.00945,0.8465591310691416,0.9650711513583441,0.9019387711041064,0.9845039829375051,39622,378,1893,10444,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8351394973483975,4337,0.99625,4000,0.70925,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.938792221084954,0.5,1,fixed,0.7580358386039734,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.300000051036477e-05,1.0113122999900952,0.003975,0.7406176542109103,0.9828958691910499,0.8447279619100448,0.9894707951690038,39841,159,3200,9137,1500,25805.118291047882,13787831.823731165,26386.21032938482,1500,25805.118291047882,13787831.823731165,26386.21032938482,True,False,0.7392206594420107,4337,0.99375,4000,0.489,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.938792221084954,0.5,1,recalibrated,0.09788782149553299,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.300000051036477e-05,1.0113122999900952,0.008425,0.8661749209694415,0.9694275605552027,0.9148972602739724,0.9894707951690038,39663,337,1651,10686,1500,25805.118291047882,13787831.823731165,26386.21032938482,1500,25805.118291047882,13787831.823731165,26386.21032938482,True,False,0.9174544616094075,4337,0.9965,4000,0.68025,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9312180143295803,0.5,2,fixed,0.7580358386039734,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,2.7700007194653153e-05,0.9894263000169303,0.00015,0.7334035827186512,0.9993373094764745,0.8459632555747744,0.9873644919753587,39994,6,3289,9048,3000,50300.217687791126,24676441.09288729,50454.235527505196,1500,24495.099396743248,10888609.269156124,24068.025198120373,True,False,0.6758127738067788,4337,0.99275,4000,0.5365,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9312180143295803,0.5,2,recalibrated,0.16026334464550018,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,2.7700007194653153e-05,0.9894263000169303,0.009175,0.8578260517143552,0.9664840182648402,0.908919139434019,0.9873644919753587,39633,367,1754,10583,3000,50300.217687791126,24676441.09288729,50454.235527505196,1500,24495.099396743248,10888609.269156124,24068.025198120373,True,False,0.8337560525709016,4337,0.99575,4000,0.746,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.928761514841351,0.5,3,fixed,0.7580358386039734,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,4.939999780617654e-05,1.0014516999945045,0.000275,0.705438923563265,0.9987376635299517,0.8268490808037623,0.990848256261652,39989,11,3634,8703,4500,82113.92946648604,44511374.11877753,75672.45044560557,1500,31813.711778694917,19834933.025890235,25218.214918100377,True,False,0.6163246483744523,4337,0.99375,4000,0.51375,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.928761514841351,0.5,3,recalibrated,0.15500016510486603,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,4.939999780617654e-05,1.0014516999945045,0.009,0.8589608494771824,0.967144291320617,0.9098480295355028,0.990848256261652,39640,360,1740,10597,4500,82113.92946648604,44511374.11877753,75672.45044560557,1500,31813.711778694917,19834933.025890235,25218.214918100377,True,False,0.8344477749596495,4337,0.99625,4000,0.74825,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9246673490276356,0.5,4,fixed,0.7580358386039734,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.239998477511108e-05,1.078084000007948,0.0003,0.708194860987274,0.998628414675963,0.8287015081096462,0.9905326973737537,39988,12,3600,8737,6000,111179.07093475004,59878781.51571659,105421.1272288897,1500,29065.141468264002,15367407.396939063,29748.676783284132,True,False,0.5884251786949505,4337,0.99175,4000,0.5545,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9246673490276356,0.5,4,recalibrated,0.10940483957529068,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.239998477511108e-05,1.078084000007948,0.009875,0.9003809678203777,0.9656611318786403,0.9318791946308724,0.9905326973737537,39605,395,1229,11108,6000,111179.07093475004,59878781.51571659,105421.1272288897,1500,29065.141468264002,15367407.396939063,29748.676783284132,True,False,0.8464376296979479,4337,0.996,4000,0.86325,4000,0.005,1.0,cicids,,,,,,,,0.012881280661064292,0.004392157493383151,0.08748602512557044,2000
