scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9418628454452406,0.5,0,fixed,0.7580358386039734,30000,0,0.0,,,0.0,0.0,0.7147895000089193,0.000575,0.758288076517792,0.9975474514821924,0.8616163941975592,0.9845039829375051,39977,23,2982,9355,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7316117131657828,4337,0.99375,4000,0.55175,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9418628454452406,0.5,0,recalibrated,0.1613209992647171,30000,0,0.0,,,0.0,0.0,0.7147895000089193,0.00945,0.8465591310691416,0.9650711513583441,0.9019387711041064,0.9845039829375051,39622,378,1893,10444,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8351394973483975,4337,0.99625,4000,0.70925,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.938792221084954,0.5,1,fixed,0.7580358386039734,31500,1500,0.047619047619047616,0.6185567010309277,0.0,0.03,9.200000204145908e-05,0.8335136999958195,0.0044,0.746615870957283,0.9812506658144242,0.8480022095378383,0.9200290771662478,39824,176,3126,9211,1500,25828.0,13837200.0,26413.612764,1500,25828.0,13837200.0,26413.612764,True,False,0.7230804703712244,4337,0.994,4000,0.52475,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.938792221084954,0.5,1,recalibrated,0.16631679236888885,31500,1500,0.047619047619047616,0.6185567010309277,0.0,0.03,9.200000204145908e-05,0.8335136999958195,0.009925,0.8582313366296507,0.963859808830223,0.9079838778835434,0.9200290771662478,39603,397,1749,10588,1500,25828.0,13837200.0,26413.612764,1500,25828.0,13837200.0,26413.612764,True,False,0.8376758127738068,4337,0.9965,4000,0.74225,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9312180143295803,0.5,2,fixed,0.7580358386039734,33000,3000,0.09090909090909091,0.3092783505154639,0.0,0.03,0.00016540000797249377,0.779590799997095,0.00455,0.7471022128556375,0.9806362378976486,0.8480861244019138,0.9152201507659885,39818,182,3120,9217,3000,50326.0,24749120.0,50471.785679,1500,24498.0,10911920.0,24058.172915,True,False,0.7272308047037123,4337,0.9945,4000,0.52125,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9312180143295803,0.5,2,recalibrated,0.18942643702030182,33000,3000,0.09090909090909091,0.3092783505154639,0.0,0.03,0.00016540000797249377,0.779590799997095,0.009875,0.8287265947961416,0.9628025237781336,0.8907475169890224,0.9152201507659885,39605,395,2113,10224,3000,50326.0,24749120.0,50471.785679,1500,24498.0,10911920.0,24058.172915,True,False,0.7857966336177081,4337,0.996,4000,0.708,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.928761514841351,0.5,3,fixed,0.7580358386039734,34500,4500,0.13043478260869565,0.20618556701030927,0.0,0.03,9.629999112803489e-05,0.8479155999957584,0.004325,0.7572343357380238,0.9818181818181818,0.8550247116968699,0.916475066872011,39827,173,2995,9342,4500,82128.0,44405547.0,75713.29179,1500,31802.0,19656427.0,25241.506111,True,False,0.7237721927599723,4337,0.99375,4000,0.557,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.928761514841351,0.5,3,recalibrated,0.34308764338493347,34500,4500,0.13043478260869565,0.20618556701030927,0.0,0.03,9.629999112803489e-05,0.8479155999957584,0.00815,0.8031936451325282,0.9681485100146556,0.8779904306220097,0.916475066872011,39674,326,2428,9909,4500,82128.0,44405547.0,75713.29179,1500,31802.0,19656427.0,25241.506111,True,False,0.7772653908231496,4337,0.996,4000,0.6385,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9246673490276356,0.5,4,fixed,0.7580358386039734,36000,6000,0.16666666666666666,0.15463917525773194,0.0,0.03,0.00010580001980997622,0.8056745000067167,0.004475,0.7327551268541785,0.9805835773945113,0.8387455928743738,0.9223970221690848,39821,179,3297,9040,6000,111187.0,59829039.0,105503.58550700001,1500,29059.0,15423492.0,29790.293717,True,False,0.7154715240949966,4337,0.99425,4000,0.49,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9246673490276356,0.5,4,recalibrated,0.29108524322509766,36000,6000,0.16666666666666666,0.15463917525773194,0.0,0.03,0.00010580001980997622,0.8056745000067167,0.01,0.8264569992704871,0.9622499056247641,0.889198970915275,0.9223970221690848,39600,400,2141,10196,6000,111187.0,59829039.0,105503.58550700001,1500,29059.0,15423492.0,29790.293717,True,False,0.7827991699331335,4337,0.9955,4000,0.70475,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9271238485158649,0.5,5,fixed,0.7580358386039734,37500,7500,0.2,0.12371134020618559,0.0,0.030000000000000006,0.00010039999324362725,0.8500913000025321,0.004325,0.7380238307530194,0.981353740030179,0.8424705065926441,0.926998239037043,39827,173,3232,9105,7500,139977.0,76409321.0,131694.97924100002,1500,28790.0,16580282.0,26191.393734,True,False,0.7371454922757666,4337,0.994,4000,0.483,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9271238485158649,0.5,5,recalibrated,0.2563926577568054,37500,7500,0.2,0.12371134020618559,0.0,0.030000000000000006,0.00010039999324362725,0.8500913000025321,0.009875,0.831644646186269,0.9629282027217269,0.8924843423799582,0.926998239037043,39605,395,2077,10260,7500,139977.0,76409321.0,131694.97924100002,1500,28790.0,16580282.0,26191.393734,True,False,0.7924832833756053,4337,0.99625,4000,0.7095,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9254861821903787,0.5,6,fixed,0.7580358386039734,39000,9000,0.23076923076923078,0.10309278350515463,0.0,0.03,0.00016299998969770968,0.8951345000095898,0.0046,0.7522898597714193,0.9805599577390386,0.8513897807540592,0.9131455722623004,39816,184,3056,9281,9000,176724.0,101596476.0,158025.88533800002,1500,36747.0,25187155.0,26330.906097,True,False,0.7378372146645147,4337,0.9945,4000,0.52575,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9254861821903787,0.5,6,recalibrated,0.32553279399871826,39000,9000,0.23076923076923078,0.10309278350515463,0.0,0.03,0.00016299998969770968,0.8951345000095898,0.00995,0.8188376428629326,0.9620952380952381,0.8847046459692604,0.9131455722623004,39602,398,2235,10102,9000,176724.0,101596476.0,158025.88533800002,1500,36747.0,25187155.0,26330.906097,True,False,0.789946967950196,4337,0.996,4000,0.673,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.925281473899693,0.5,7,fixed,0.7580358386039734,40500,10500,0.25925925925925924,0.08836524300441828,0.0,0.030000000000000006,0.00013470000703819096,0.8992251000017859,0.004425,0.7436978195671557,0.9810735671514115,0.8460509935912214,0.9151238368322931,39823,177,3162,9175,10500,203989.0,115194848.0,185185.15587200003,1500,27265.0,13598372.0,27159.270534,True,False,0.7108600415033434,4337,0.994,4000,0.529,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.925281473899693,0.5,7,recalibrated,0.22899280488491058,40500,10500,0.25925925925925924,0.08836524300441828,0.0,0.030000000000000006,0.00013470000703819096,0.8992251000017859,0.009925,0.8450190483910189,0.9633154684901127,0.9002979403255754,0.9151238368322931,39603,397,1912,10425,10500,203989.0,115194848.0,185185.15587200003,1500,27265.0,13598372.0,27159.270534,True,False,0.7929444316347706,4337,0.996,4000,0.7505,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9144319344933469,0.5,8,fixed,0.7580358386039734,42000,12000,0.2857142857142857,0.07731958762886597,0.0,0.03,0.0001092999882530421,0.9712599000049522,0.0043,0.757315392721083,0.9819232790331056,0.8551162365000915,0.9302883318472887,39828,172,2994,9343,12000,236555.0,135754873.0,210993.10161600003,1500,32566.0,20560025.0,25807.945744,True,False,0.7281531012220429,4337,0.994,4000,0.55225,4000,0.0,1.0,cicids,,,,,,,
a1,xgboost,5,accumulate,fixed_ratio,auto_malicious,sharecap_c0.03,0.1,0.9144319344933469,0.5,8,recalibrated,0.30205705761909485,42000,12000,0.2857142857142857,0.07731958762886597,0.0,0.03,0.0001092999882530421,0.9712599000049522,0.009675,0.7980870551998055,0.9621811785400176,0.8724856003544529,0.9302883318472887,39613,387,2491,9846,12000,236555.0,135754873.0,210993.10161600003,1500,32566.0,20560025.0,25807.945744,True,False,0.8017062485589117,4337,0.99525,4000,0.597,4000,0.0,1.0,cicids,,,,,,,
