scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.5,0,fixed,0.5018159747123718,30000,0,0.0,,,0.0,0.0,0.906688800023403,0.00455,0.79679014347086,0.9818218138234119,0.8796814175130878,0.9846855809759261,39818,182,2507,9830,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7855660594881254,4337,0.99525,4000,0.6105,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.5,0,recalibrated,0.31572332978248596,30000,0,0.0,,,0.0,0.0,0.906688800023403,0.009125,0.8350490394747507,0.9657823193025218,0.8956703182055294,0.9846855809759261,39635,365,2035,10302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.996,4000,0.70325,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9367451381780962,0.5,1,fixed,0.5018159747123718,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,3.1000032322481275e-05,0.9795902000041679,0.004625,0.765421091026992,0.9807852098047362,0.8598224447985431,0.9844055361919429,39815,185,2894,9443,1500,34825.143825866144,24620946.210711867,26800.164569774002,1500,34825.143825866144,24620946.210711867,26800.164569774002,True,False,0.7996310813926677,4337,0.99525,4000,0.4985,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9367451381780962,0.5,1,recalibrated,0.2174168825149536,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,3.1000032322481275e-05,0.9795902000041679,0.0099,0.7924130663856691,0.9610696028313016,0.8686303256475187,0.9844055361919429,39604,396,2561,9776,1500,34825.143825866144,24620946.210711867,26800.164569774002,1500,34825.143825866144,24620946.210711867,26800.164569774002,True,False,0.81715471524095,4337,0.99625,4000,0.56175,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9330603889457523,0.5,2,fixed,0.5018159747123718,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,3.609998384490609e-05,1.1115587999811396,0.00425,0.8271054551349599,0.9836128783497204,0.8985953943023205,0.9874032980059982,39830,170,2133,10204,3000,64063.41870285964,41254330.50853283,52859.03965651828,1500,29238.2748769935,16633384.297820961,26058.87508674428,True,False,0.7738067788794097,4337,0.994,4000,0.718,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9330603889457523,0.5,2,recalibrated,0.15336129069328308,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,3.609998384490609e-05,1.1115587999811396,0.00985,0.8645537813082597,0.964376130198915,0.9117408214728384,0.9874032980059982,39606,394,1671,10666,3000,64063.41870285964,41254330.50853283,52859.03965651828,1500,29238.2748769935,16633384.297820961,26058.87508674428,True,False,0.8524325570670971,4337,0.9965,4000,0.74575,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9244626407369498,0.5,3,fixed,0.5018159747123718,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,2.4600012693554163e-05,1.0938144999963697,0.000675,0.7805787468590419,0.9972041006523765,0.8756933709193416,0.9914020426359731,39973,27,2707,9630,4500,86190.22244248659,50004100.70635295,77539.30342199474,1500,22126.803739626936,8749770.197820123,24680.263765476462,True,False,0.710398893244178,4337,0.99425,4000,0.643,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9244626407369498,0.5,3,recalibrated,0.0994056910276413,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,2.4600012693554163e-05,1.0938144999963697,0.0099,0.9034611331766231,0.9656905215733842,0.9335399304828511,0.9914020426359731,39604,396,1191,11146,4500,86190.22244248659,50004100.70635295,77539.30342199474,1500,22126.803739626936,8749770.197820123,24680.263765476462,True,False,0.8664975789716394,4337,0.99625,4000,0.85075,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9293756397134084,0.5,4,fixed,0.5018159747123718,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,2.4300010409206152e-05,1.0623109000152908,0.002825,0.819242927778228,0.9889432485322897,0.8961298044952786,0.9913099396125477,39887,113,2230,10107,6000,122714.35807027415,72803955.17707282,105709.8289969346,1500,36524.13562778756,22799854.470719866,28170.52557493985,True,False,0.7343786027207747,4337,0.994,4000,0.7365,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9293756397134084,0.5,4,recalibrated,0.18106825649738312,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,2.4300010409206152e-05,1.0623109000152908,0.009475,0.8866012807003323,0.966510559335513,0.9248330092162002,0.9913099396125477,39621,379,1399,10938,6000,122714.35807027415,72803955.17707282,105709.8289969346,1500,36524.13562778756,22799854.470719866,28170.52557493985,True,False,0.8270694028130043,4337,0.99575,4000,0.842,4000,0.005,1.0,cicids,,,,,,,,0.011050028611511033,0.004330881855111611,0.0885787546456229,2000
