scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.05,0,fixed,0.26829659938812256,30000,0,0.0,,,0.0,0.0,1.2798144000116736,0.015725,0.837967090864878,0.942646120178718,0.8872296601441813,0.9802114259949745,39371,629,1999,10338,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8183075858888633,4337,0.996,4000,0.70125,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.05,0,recalibrated,0.45792824029922485,30000,0,0.0,,,0.0,0.0,1.2798144000116736,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.05,1,fixed,0.26829659938812256,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,3.23000131174922e-05,1.2734510999871418,0.006125,0.8348869255086325,0.9767662399241347,0.900270955336072,0.9852455864472724,39755,245,2037,10300,79,1903.8478078222088,1059749.2878705435,1702.8299360235862,79,1903.8478078222088,1059749.2878705435,1702.8299360235862,True,False,0.8086234724463915,4337,0.996,4000,0.70225,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.05,1,recalibrated,0.2183052897453308,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,3.23000131174922e-05,1.2734510999871418,0.0091,0.8386966037124098,0.9660162449817944,0.8978653245400903,0.9852455864472724,39636,364,1990,10347,79,1903.8478078222088,1059749.2878705435,1702.8299360235862,79,1903.8478078222088,1059749.2878705435,1702.8299360235862,True,False,0.817846437629698,4337,0.99625,4000,0.70375,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.05,2,fixed,0.26829659938812256,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,2.8600014047697186e-05,1.4080618000007235,0.014475,0.8010861635729918,0.9446568533741159,0.8669678494670818,0.9818671668557997,39421,579,2454,9883,158,3125.962272843753,1438578.9911653497,3697.0683821147322,79,1222.1144650215442,378829.7032948061,1994.2384460911458,True,False,0.8194604565367766,4337,0.996,4000,0.58625,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.05,2,recalibrated,0.3751428425312042,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,2.8600014047697186e-05,1.4080618000007235,0.007525,0.7936289211315555,0.9701743955608403,0.8730661197556735,0.9818671668557997,39699,301,2546,9791,158,3125.962272843753,1438578.9911653497,3697.0683821147322,79,1222.1144650215442,378829.7032948061,1994.2384460911458,True,False,0.8019368226884943,4337,0.996,4000,0.58225,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.05,3,fixed,0.26829659938812256,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,4.96999709866941e-05,1.1618337999971118,0.005525,0.8001134797762828,0.9781014665081252,0.8801997414062153,0.9808742765664262,39779,221,2466,9871,237,4521.639904852209,2195780.6272717975,5070.589760403657,79,1395.6776320084555,757201.636106448,1373.521378288925,True,False,0.8150795480747061,4337,0.996,4000,0.588,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.05,3,recalibrated,0.1953672468662262,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,4.96999709866941e-05,1.1618337999971118,0.007325,0.8103266596417281,0.9715257531584062,0.8836345958368321,0.9808742765664262,39707,293,2340,9997,237,4521.639904852209,2195780.6272717975,5070.589760403657,79,1395.6776320084555,757201.636106448,1373.521378288925,True,False,0.8392898316808854,4337,0.99625,4000,0.593,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.05,4,fixed,0.26829659938812256,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.9199989512562752e-05,1.266494400013471,0.007225,0.8247548026262462,0.972381498470948,0.8925047147054953,0.9825617613682419,39711,289,2162,10175,316,5917.589768296262,3128910.3375680707,6189.226041485134,79,1395.9498634440538,933129.7102962732,1118.6362810814774,True,False,0.8231496426100992,4337,0.996,4000,0.65525,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.05,4,recalibrated,0.25975465774536133,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.9199989512562752e-05,1.266494400013471,0.009525,0.8260517143551916,0.963961407491487,0.8896940067222489,0.9825617613682419,39619,381,2146,10191,316,5917.589768296262,3128910.3375680707,6189.226041485134,79,1395.9498634440538,933129.7102962732,1118.6362810814774,True,False,0.826608254553839,4337,0.996,4000,0.6555,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9355168884339816,0.05,5,fixed,0.26829659938812256,30395,395,0.01299555848001316,1.0,0.0,0.01299555848001316,3.580001066438854e-05,1.3100095000118017,0.00685,0.7890897300802464,0.9726246378259567,0.8712968763984605,0.9819912134230364,39726,274,2602,9735,395,7932.814990030032,4307279.430197048,7220.681276834561,79,2015.2252217337705,1178369.0926289775,1031.4552353494266,True,False,0.8360617938667282,4337,0.996,4000,0.53125,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9355168884339816,0.05,5,recalibrated,0.24675320088863373,30395,395,0.01299555848001316,1.0,0.0,0.01299555848001316,3.580001066438854e-05,1.3100095000118017,0.009175,0.7911161546567237,0.9637602448898983,0.868945868945869,0.9819912134230364,39633,367,2577,9760,395,7932.814990030032,4307279.430197048,7220.681276834561,79,2015.2252217337705,1178369.0926289775,1031.4552353494266,True,False,0.8383675351625548,4337,0.99625,4000,0.53475,4000,0.03,1.0,cicids,,,,,,,,0.030807952646454886,0.0219109945395807,0.09675034934777152,1579
