scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9418628454452406,0.5,0,fixed,0.38266666666666665,30000,0,0.0,,,0.0,0.0,1.1872532999987016,0.004625,0.7772554105536192,0.9810722324534479,0.8673510922165438,0.961020377725541,39815,185,2748,9589,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8042425639843209,4337,0.99525,4000,0.53,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9418628454452406,0.5,0,recalibrated,0.285016317016317,30000,0,0.0,,,0.0,0.0,1.1872532999987016,0.00995,0.8056253546243008,0.9614975331334042,0.8766869542206932,0.961020377725541,39602,398,2398,9939,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8194604565367766,4337,0.996,4000,0.60025,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.938792221084954,0.5,1,fixed,0.38266666666666665,31500,1500,0.047619047619047616,0.1,0.0,0.004975124378109453,1.5400000847876072e-05,1.5206580999947619,0.0044,0.8040852719461782,0.9825673534072901,0.8844113582668391,0.9629272716219502,39824,176,2417,9920,1500,25828.0,13837200.0,26413.612764,1500,25828.0,13837200.0,26413.612764,True,False,0.8040119898547383,4337,0.99475,4000,0.6135,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.938792221084954,0.5,1,recalibrated,0.24619047619047618,31500,1500,0.047619047619047616,0.1,0.0,0.004975124378109453,1.5400000847876072e-05,1.5206580999947619,0.01,0.8546648293750506,0.9634502923976608,0.9058030153343928,0.9629272716219502,39600,400,1793,10544,1500,25828.0,13837200.0,26413.612764,1500,25828.0,13837200.0,26413.612764,True,False,0.8344477749596495,4337,0.996,4000,0.73525,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9312180143295803,0.5,2,fixed,0.38266666666666665,33000,3000,0.09090909090909091,0.09999999999999998,0.0,0.0099009900990099,2.6900001103058457e-05,1.5443943999998737,0.011875,0.8090297479127827,0.9545715378729915,0.875795200280788,0.9552090520385831,39525,475,2356,9981,3000,50326.0,24749120.0,50471.785679,1500,24498.0,10911920.0,24058.172915,True,False,0.8042425639843209,4337,0.996,4000,0.62725,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9312180143295803,0.5,2,recalibrated,0.48900000000000005,33000,3000,0.09090909090909091,0.09999999999999998,0.0,0.0099009900990099,2.6900001103058457e-05,1.5443943999998737,0.009725,0.7291075626165194,0.9585464620630861,0.8282307444408636,0.9552090520385831,39611,389,3342,8995,3000,50326.0,24749120.0,50471.785679,1500,24498.0,10911920.0,24058.172915,True,False,0.7657366843440166,4337,0.99525,4000,0.42325,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.928761514841351,0.5,3,fixed,0.38266666666666665,34500,4500,0.13043478260869565,0.09999999999999999,0.0,0.014778325123152707,2.7999994927085936e-05,1.6221579000120983,0.020075,0.8333468428305099,0.9275532298809094,0.8779300627641861,0.9605001033476535,39197,803,2056,10281,4500,82128.0,44405547.0,75713.29179,1500,31802.0,19656427.0,25241.506111,True,False,0.8093151948351395,4337,0.99525,4000,0.6975,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.928761514841351,0.5,3,recalibrated,0.5993333333333334,34500,4500,0.13043478260869565,0.09999999999999999,0.0,0.014778325123152707,2.7999994927085936e-05,1.6221579000120983,0.01,0.7139499067844695,0.9565595134665508,0.817637502900905,0.9605001033476535,39600,400,3529,8808,4500,82128.0,44405547.0,75713.29179,1500,31802.0,19656427.0,25241.506111,True,False,0.7597417569748675,4337,0.99425,4000,0.384,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9246673490276356,0.5,4,fixed,0.38266666666666665,36000,6000,0.16666666666666666,0.09999999999999998,0.0,0.019607843137254898,3.020001167897135e-05,1.717047600002843,0.01235,0.847774985815028,0.9548982014060075,0.8981537140403606,0.9491282280943504,39506,494,1878,10459,6000,111187.0,59829039.0,105503.58550700001,1500,29059.0,15423492.0,29790.293717,True,False,0.8116209361309661,4337,0.9955,4000,0.73925,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9246673490276356,0.5,4,recalibrated,0.405037037037037,36000,6000,0.16666666666666666,0.09999999999999998,0.0,0.019607843137254898,3.020001167897135e-05,1.717047600002843,0.0094,0.845181162357137,0.9651948532814959,0.9012100259291271,0.9491282280943504,39624,376,1910,10427,6000,111187.0,59829039.0,105503.58550700001,1500,29059.0,15423492.0,29790.293717,True,False,0.8077011759280609,4337,0.9955,4000,0.7355,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9271238485158649,0.5,5,fixed,0.38266666666666665,37500,7500,0.2,0.1,0.0,0.024390243902439025,2.890000178012997e-05,1.7775062000000617,0.00655,0.8275917970333144,0.9749809014514896,0.8952606427287474,0.9546356924292778,39738,262,2127,10210,7500,139977.0,76409321.0,131694.97924100002,1500,28790.0,16580282.0,26191.393734,True,False,0.8047037122434862,4337,0.99525,4000,0.68475,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9271238485158649,0.5,5,recalibrated,0.32379985901325703,37500,7500,0.2,0.1,0.0,0.024390243902439025,2.890000178012997e-05,1.7775062000000617,0.01,0.8498824673745643,0.9632521819016996,0.903022995435363,0.9546356924292778,39600,400,1852,10485,7500,139977.0,76409321.0,131694.97924100002,1500,28790.0,16580282.0,26191.393734,True,False,0.8219967719621858,4337,0.9955,4000,0.7345,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9254861821903787,0.5,6,fixed,0.38266666666666665,39000,9000,0.23076923076923078,0.09999999999999998,0.0,0.029126213592233004,1.7700018361210823e-05,1.8372859999944922,0.0181,0.8277539109994326,0.9337966349670812,0.8775834658187599,0.9490558816973332,39276,724,2125,10212,9000,176724.0,101596476.0,158025.88533800002,1500,36747.0,25187155.0,26330.906097,True,False,0.8132349550380448,4337,0.99525,4000,0.676,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9254861821903787,0.5,6,recalibrated,0.5529948283968029,39000,9000,0.23076923076923078,0.09999999999999998,0.0,0.029126213592233004,1.7700018361210823e-05,1.8372859999944922,0.009975,0.7637188943827511,0.9593727726300784,0.8504377651412581,0.9490558816973332,39601,399,2915,9422,9000,176724.0,101596476.0,158025.88533800002,1500,36747.0,25187155.0,26330.906097,True,False,0.7871800783952041,4337,0.99375,4000,0.50825,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.925281473899693,0.5,7,fixed,0.38266666666666665,40500,10500,0.25925925925925924,0.1,0.0,0.033816425120772944,2.7300004148855805e-05,1.895314800000051,0.00975,0.8508551511712734,0.9641774593551943,0.9039786427833276,0.9378356822971549,39610,390,1840,10497,10500,203989.0,115194848.0,185185.15587200003,1500,27265.0,13598372.0,27159.270534,True,False,0.8162324187226193,4337,0.995,4000,0.74425,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.925281473899693,0.5,7,recalibrated,0.3805024034407496,40500,10500,0.25925925925925924,0.1,0.0,0.033816425120772944,2.7300004148855805e-05,1.895314800000051,0.01,0.8508551511712734,0.9632926493530329,0.9035895670138591,0.9378356822971549,39600,400,1840,10497,10500,203989.0,115194848.0,185185.15587200003,1500,27265.0,13598372.0,27159.270534,True,False,0.8162324187226193,4337,0.995,4000,0.74425,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9144319344933469,0.5,8,fixed,0.38266666666666665,42000,12000,0.2857142857142857,0.09999999999999998,0.0,0.03846153846153846,1.920000067912042e-05,1.9859373999934178,0.0238,0.8392640025938235,0.9157969219883247,0.875861777270228,0.9401129194698873,39048,952,1983,10354,12000,236555.0,135754873.0,210993.10161600003,1500,32566.0,20560025.0,25807.945744,True,False,0.8201521789255246,4337,0.995,4000,0.70425,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9144319344933469,0.5,8,recalibrated,0.5974718614718614,42000,12000,0.2857142857142857,0.09999999999999998,0.0,0.03846153846153846,1.920000067912042e-05,1.9859373999934178,0.0099,0.7487233525168193,0.9588913111180317,0.8408739189804278,0.9401129194698873,39604,396,3100,9237,12000,236555.0,135754873.0,210993.10161600003,1500,32566.0,20560025.0,25807.945744,True,False,0.7521328106986396,4337,0.9945,4000,0.49925,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9236438075742067,0.5,9,fixed,0.38266666666666665,43500,13500,0.3103448275862069,0.1,0.0,0.0430622009569378,1.9699989934451878e-05,2.0364189999963855,0.019,0.8375618059495825,0.9314883259713332,0.8820315834400342,0.9300335373267407,39240,760,2004,10333,13500,272082.0,159115189.0,239277.68887800002,1500,35527.0,23360316.0,28284.587262,True,False,0.8136961032972101,4337,0.9955,4000,0.7055,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9236438075742067,0.5,9,recalibrated,0.5456117216117216,43500,13500,0.3103448275862069,0.1,0.0,0.0430622009569378,1.9699989934451878e-05,2.0364189999963855,0.01,0.7785523222825647,0.9600199900049975,0.8598155939486171,0.9300335373267407,39600,400,2732,9605,13500,272082.0,159115189.0,239277.68887800002,1500,35527.0,23360316.0,28284.587262,True,False,0.7740373530089923,4337,0.994,4000,0.568,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.912589559877175,0.5,10,fixed,0.38266666666666665,45000,15000,0.3333333333333333,0.10000000000000002,0.0,0.04761904761904762,1.929998688865453e-05,2.1892273999983445,0.009575,0.842425224933128,0.9644580549368968,0.8993207285942976,0.9356101422550053,39617,383,1944,10393,15000,296855.0,170702825.0,267112.464116,1500,24773.0,11587636.0,27834.775238,True,False,0.804934286373069,4337,0.995,4000,0.7305,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.912589559877175,0.5,10,recalibrated,0.3761138211382113,45000,15000,0.3333333333333333,0.10000000000000002,0.0,0.04761904761904762,1.929998688865453e-05,2.1892273999983445,0.01,0.8446948204587825,0.963034839663617,0.8999913636756197,0.9356101422550053,39600,400,1916,10421,15000,296855.0,170702825.0,267112.464116,1500,24773.0,11587636.0,27834.775238,True,False,0.8077011759280609,4337,0.995,4000,0.7345,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9150460593654043,0.5,11,fixed,0.38266666666666665,46500,16500,0.3548387096774194,0.10000000000000002,0.0,0.05213270142180095,2.6399997295811772e-05,2.419221199990716,0.0171,0.849558239442328,0.9387371249440215,0.8919240915666752,0.9292609751155062,39316,684,1856,10481,16500,323624.0,184227152.0,292314.618587,1500,26769.0,13524327.0,25202.154471,True,False,0.8229190684805164,4337,0.99525,4000,0.73275,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9150460593654043,0.5,11,recalibrated,0.4881243673174259,46500,16500,0.3548387096774194,0.10000000000000002,0.0,0.05213270142180095,2.6399997295811772e-05,2.419221199990716,0.009975,0.7871443624868283,0.9605341246290802,0.8652381164520871,0.9292609751155062,39601,399,2626,9711,16500,323624.0,184227152.0,292314.618587,1500,26769.0,13524327.0,25202.154471,True,False,0.7765736684344017,4337,0.99425,4000,0.5915,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9213920163766632,0.5,12,fixed,0.38266666666666665,48000,18000,0.375,0.09999999999999998,0.0,0.05660377358490565,2.4500011932104826e-05,2.3660352999868337,0.02705,0.8515036070357461,0.9066194873565202,0.8781976258150811,0.9346497902650563,38918,1082,1832,10505,18000,355965.0,204583382.0,318809.846348,1500,32341.0,20356230.0,26495.227761,True,False,0.86741987548997,4337,0.9955,4000,0.69025,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9213920163766632,0.5,12,recalibrated,0.6128205128205129,48000,18000,0.375,0.09999999999999998,0.0,0.05660377358490565,2.4500011932104826e-05,2.3660352999868337,0.009975,0.6931993191213423,0.9554239749748631,0.8034573468620818,0.9346497902650563,39601,399,3785,8552,18000,355965.0,204583382.0,318809.846348,1500,32341.0,20356230.0,26495.227761,True,False,0.7650449619552686,4337,0.99425,4000,0.31425,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.918935516888434,0.5,13,fixed,0.38266666666666665,49500,19500,0.3939393939393939,0.1,0.0,0.06103286384976526,2.989999484270811e-05,2.4009029000008013,0.025575,0.8263759422874281,0.9088072740238902,0.8656336234345149,0.9346356032665964,38977,1023,2142,10195,19500,388933.0,223874893.0,344033.404274,1500,32968.0,19291511.0,25223.557926,True,False,0.8153101222042887,4337,0.996,4000,0.66875,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.918935516888434,0.5,13,recalibrated,0.5693473652783997,49500,19500,0.3939393939393939,0.1,0.0,0.06103286384976526,2.989999484270811e-05,2.4009029000008013,0.00995,0.7469400988895193,0.9585977322375949,0.839635535307517,0.9346356032665964,39602,398,3122,9215,19500,388933.0,223874893.0,344033.404274,1500,32968.0,19291511.0,25223.557926,True,False,0.7608946276227807,4337,0.99475,4000,0.484,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9164790174002047,0.5,14,fixed,0.38266666666666665,51000,21000,0.4117647058823529,0.1,0.0,0.06542056074766354,2.3300002794712782e-05,2.3921454999945126,0.01695,0.8514225500526871,0.9393668395635844,0.8932352566010461,0.9272923786171678,39322,678,1833,10504,21000,420405.0,243318297.0,369113.150256,1500,31472.0,19443404.0,25079.745982,True,False,0.829375144108831,4337,0.995,4000,0.73175,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9164790174002047,0.5,14,recalibrated,0.44765845801013127,51000,21000,0.4117647058823529,0.1,0.0,0.06542056074766354,2.3300002794712782e-05,2.3921454999945126,0.01,0.8412093701872416,0.9628873631471516,0.8979450573220853,0.9272923786171678,39600,400,1959,10378,21000,420405.0,243318297.0,369113.150256,1500,31472.0,19443404.0,25079.745982,True,False,0.8146183998155407,4337,0.99475,4000,0.7165,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9181166837256909,0.5,15,fixed,0.38266666666666665,52500,22500,0.42857142857142855,0.09999999999999998,0.0,0.0697674418604651,2.5500004994682968e-05,2.523824699994293,0.0314,0.8562859690362324,0.8937394247038917,0.8746119137310097,0.9299885983221204,38744,1256,1773,10564,22500,445512.0,255750341.0,394626.873143,1500,25107.0,12432044.0,25513.722887,True,False,0.8113903620013835,4337,0.995,4000,0.76625,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9181166837256909,0.5,15,recalibrated,0.5233446327683616,52500,22500,0.42857142857142855,0.09999999999999998,0.0,0.0697674418604651,2.5500004994682968e-05,2.523824699994293,0.01,0.7989786820134555,0.9610022423710637,0.8725325307603787,0.9299885983221204,39600,400,2480,9857,22500,445512.0,255750341.0,394626.873143,1500,25107.0,12432044.0,25513.722887,True,False,0.7821074475443855,4337,0.99425,4000,0.622,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9183213920163766,0.5,16,fixed,0.38266666666666665,54000,24000,0.4444444444444444,0.09999999999999998,0.0,0.07407407407407406,3.100000321865082e-05,2.5960256999969715,0.042525,0.8600145902569506,0.8618308829502072,0.8609217786432977,0.9297493201345546,38299,1701,1727,10610,24000,475692.0,271958312.0,422861.797794,1500,30180.0,16207971.0,28234.924651,True,False,0.8339866267004842,4337,0.99625,4000,0.752,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9183213920163766,0.5,16,recalibrated,0.7299730848861284,54000,24000,0.4444444444444444,0.09999999999999998,0.0,0.07407407407407406,3.100000321865082e-05,2.5960256999969715,0.009975,0.682256626408365,0.9547413793103449,0.7958209237460407,0.9297493201345546,39601,399,3920,8417,24000,475692.0,271958312.0,422861.797794,1500,30180.0,16207971.0,28234.924651,True,False,0.7304588425178695,4337,0.99225,4000,0.32,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9203684749232344,0.5,17,fixed,0.38266666666666665,55500,25500,0.4594594594594595,0.1,0.0,0.07834101382488479,2.469999890308827e-05,2.746117000002414,0.042525,0.8216746372700008,0.8563101875316776,0.8386349534643227,0.9284224112426035,38299,1701,2200,10137,25500,502557.0,285635414.0,449759.04265200003,1500,26865.0,13677102.0,26897.244858,True,False,0.8683421720083007,4337,0.9955,4000,0.59725,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9203684749232344,0.5,17,recalibrated,0.5640407234466882,55500,25500,0.4594594594594595,0.1,0.0,0.07834101382488479,2.469999890308827e-05,2.746117000002414,0.01,0.7665558887898193,0.9594197017348077,0.8522123096332342,0.9284224112426035,39600,400,2880,9457,25500,502557.0,285635414.0,449759.04265200003,1500,26865.0,13677102.0,26897.244858,True,False,0.7966336177080932,4337,0.994,4000,0.5065,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9140225179119754,0.5,18,fixed,0.38266666666666665,57000,27000,0.47368421052631576,0.1,0.0,0.08256880733944955,1.9700004486367106e-05,2.816182899987325,0.04975,0.857582880765178,0.841686555290374,0.849560364556149,0.9235385466482937,38010,1990,1757,10580,27000,533131.0,304204199.0,475582.70277300006,1500,30574.0,18568785.0,25823.660121,True,False,0.8512796864191837,4337,0.9955,4000,0.7265,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9140225179119754,0.5,18,recalibrated,0.579769305131617,57000,27000,0.47368421052631576,0.1,0.0,0.08256880733944955,1.9700004486367106e-05,2.816182899987325,0.01,0.7776606954689147,0.9599759855913548,0.859253951905423,0.9235385466482937,39600,400,2743,9594,27000,533131.0,304204199.0,475582.70277300006,1500,30574.0,18568785.0,25823.660121,True,False,0.7717316117131657,4337,0.9945,4000,0.56725,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9144319344933469,0.5,19,fixed,0.38266666666666665,58500,28500,0.48717948717948717,0.10000000000000002,0.0,0.08675799086757992,2.160000440198928e-05,2.9098767999967095,0.043425,0.870227770122396,0.8607391966647959,0.8654574768238613,0.9231939338980303,38263,1737,1601,10736,28500,560739.0,318414718.0,502377.30731100007,1500,27608.0,14210519.0,26794.604538,True,False,0.8360617938667282,4337,0.996,4000,0.7815,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.9144319344933469,0.5,19,recalibrated,0.6001722476211937,58500,28500,0.48717948717948717,0.10000000000000002,0.0,0.08675799086757992,2.160000440198928e-05,2.9098767999967095,0.01,0.7780659803842102,0.95999599959996,0.859509312320917,0.9231939338980303,39600,400,2738,9599,28500,560739.0,318414718.0,502377.30731100007,1500,27608.0,14210519.0,26794.604538,True,False,0.7758819460456536,4337,0.9945,4000,0.564,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.917093142272262,0.5,20,fixed,0.38266666666666665,60000,30000,0.5,0.10000000000000002,0.0,0.09090909090909093,2.0899999071843922e-05,3.0388702000054764,0.06125,0.8553943422225825,0.8115819426286242,0.8329123914759274,0.9168954050822729,37550,2450,1784,10553,30000,587780.0,332310327.0,530882.418717,1500,27041.0,13895609.0,28505.111406,True,False,0.8713396356928753,4337,0.995,4000,0.6985,4000,0.0,1.0,cicids,,,,,,,0.1
a1,rf,5,accumulate,fixed_ratio,auto_malicious,uniform_w0.1,0.1,0.917093142272262,0.5,20,recalibrated,0.6399428571428571,60000,30000,0.5,0.10000000000000002,0.0,0.09090909090909093,2.0899999071843922e-05,3.0388702000054764,0.01,0.7137877928183513,0.956550076037367,0.81752773522722,0.9168954050822729,39600,400,3531,8806,30000,587780.0,332310327.0,530882.418717,1500,27041.0,13895609.0,28505.111406,True,False,0.7567442932902928,4337,0.993,4000,0.388,4000,0.0,1.0,cicids,,,,,,,0.1
