scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.1029682702149437,0.0,0,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.833553800000118,0.045975,0.8797114371403096,0.8551055783170501,0.8672340085500819,0.961020377725541,38161,1839,1484,10853,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8598109292137422,4337,0.9965,4000,0.7845,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.1029682702149437,0.0,0,recalibrated,0.285016317016317,30000,0,0.0,,,0.0,0.0,1.833553800000118,0.00995,0.8056253546243008,0.9614975331334042,0.8766869542206932,0.961020377725541,39602,398,2398,9939,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8194604565367766,4337,0.996,4000,0.60025,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10358239508700107,0.0,1,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.8204307000005429,0.0547,0.8735511064278187,0.8312379483224065,0.8518694174373568,0.9682995339223474,37812,2188,1560,10777,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8641918376758128,4337,0.9965,4000,0.76075,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10358239508700107,0.0,1,recalibrated,0.31000000000000005,30000,0,0.0,,,0.0,0.0,1.8204307000005429,0.01,0.847774985815028,0.9631641955981214,0.9017934126573548,0.9682995339223474,39600,400,1878,10459,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8213050495734379,4337,0.9945,4000,0.72975,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09907881269191399,0.0,2,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.7317199999997683,0.06335,0.8948690929723596,0.8133195815529689,0.852147736482575,0.9700889600389073,37466,2534,1297,11040,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8791791560986857,4337,0.99675,4000,0.81,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09907881269191399,0.0,2,recalibrated,0.3292380952380952,30000,0,0.0,,,0.0,0.0,1.7317199999997683,0.009975,0.829942449542028,0.9624929498025945,0.8913166485310119,0.9700889600389073,39601,399,2098,10239,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.9955,4000,0.688,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09785056294779937,0.0,3,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.7006243999994695,0.079775,0.8813325768014915,0.773108646188851,0.8236809211772282,0.9654858292129367,36809,3191,1464,10873,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8738759511182845,4337,0.9965,4000,0.77425,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09785056294779937,0.0,3,recalibrated,0.36488888888888893,30000,0,0.0,,,0.0,0.0,1.7006243999994695,0.00995,0.81373105293021,0.9618664367155313,0.8816193905330642,0.9654858292129367,39602,398,2298,10039,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8067788794097303,4337,0.995,4000,0.64,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09314227226202665,0.0,4,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.660678199999893,0.0448,0.875496474021237,0.857698721511951,0.8665062174087445,0.9707843326983869,38208,1792,1536,10801,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8685727461378834,4337,0.99675,4000,0.76175,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09314227226202665,0.0,4,recalibrated,0.502,30000,0,0.0,,,0.0,0.0,1.660678199999893,0.009725,0.773526789332901,0.9608336689488522,0.8570658763303247,0.9707843326983869,39611,389,2794,9543,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7851049112289601,4337,0.99425,4000,0.54025,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.0994882292732856,0.0,5,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.6000786000004155,0.05005,0.8810894058523142,0.8444686140459913,0.8623904161212266,0.9597322140714922,37998,2002,1467,10870,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.868111597878718,4337,0.997,4000,0.77925,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.0994882292732856,0.0,5,recalibrated,0.45933333333333337,30000,0,0.0,,,0.0,0.0,1.6000786000004155,0.009725,0.8069222663532464,0.9623936581593194,0.8778272562938142,0.9597322140714922,39611,389,2382,9955,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7977864883560064,4337,0.99475,4000,0.629,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10747185261003067,0.0,6,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.6883915000007619,0.0287,0.8817378617167869,0.9045401629802096,0.8929934737101343,0.9662495420280457,38852,1148,1459,10878,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.870186765044962,4337,0.99675,4000,0.77925,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10747185261003067,0.0,6,recalibrated,0.20933333333333334,30000,0,0.0,,,0.0,0.0,1.6883915000007619,0.009925,0.8660128070033233,0.9641729085822579,0.9124605004697242,0.9662495420280457,39603,397,1653,10684,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8501268157712705,4337,0.9965,4000,0.75275,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10378710337768682,0.0,7,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.6563337999996293,0.053575,0.871119396936046,0.8337470907680372,0.8520236254806358,0.9651537914403826,37857,2143,1590,10747,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8586580585658289,4337,0.99675,4000,0.759,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10378710337768682,0.0,7,recalibrated,0.3755555555555556,30000,0,0.0,,,0.0,0.0,1.6563337999996293,0.009525,0.8031125881494691,0.9629701623092624,0.8758065941836825,0.9651537914403826,39619,381,2429,9908,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.802859119206825,4337,0.9955,4000,0.611,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10194472876151484,0.0,8,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.595211200000449,0.03345,0.8733079354786415,0.8895310435931307,0.881344840279766,0.9604023314014752,38662,1338,1563,10774,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8611943739912382,4337,0.99675,4000,0.763,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10194472876151484,0.0,8,recalibrated,0.5251111111111111,30000,0,0.0,,,0.0,0.0,1.595211200000449,0.00915,0.7458053011266921,0.9617434932580746,0.8401205259313368,0.9604023314014752,39634,366,3136,9201,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7740373530089923,4337,0.9945,4000,0.4665,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10501535312180144,0.0,9,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.6393920999998954,0.048275,0.8765502148010051,0.8484896037661828,0.8622916832788453,0.9719057570722218,38069,1931,1523,10814,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8685727461378834,4337,0.99625,4000,0.7655,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.10501535312180144,0.0,9,recalibrated,0.3825194805194805,30000,0,0.0,,,0.0,0.0,1.6393920999998954,0.009675,0.8286455378130826,0.9635249764373233,0.8910097180459319,0.9719057570722218,39613,387,2114,10223,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7943278764122665,4337,0.99525,4000,0.69925,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09764585465711362,0.0,10,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.731476300000395,0.060025,0.8761449298857097,0.8182437547312642,0.8462050338591616,0.9687133916268137,37599,2401,1528,10809,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8729536545999539,4337,0.9965,4000,0.75925,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09764585465711362,0.0,10,recalibrated,0.4106666666666666,30000,0,0.0,,,0.0,0.0,1.731476300000395,0.009775,0.7658263759422874,0.960260189043602,0.8520923520923521,0.9687133916268137,39609,391,2889,9448,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8058565828913996,4337,0.99475,4000,0.4935,4000,,1.0,cicids
control,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.005,0.09191402251791203,0.0,11,fixed,0.10086956521739131,30000,0,0.0,,,0.0,0.0,1.6527775999993537,0.03035,0.8729837075464051,0.8986982643524699,0.8856543727642778,0.9710566071573316,38786,1214,1567,10770,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8572746137883329,4337,0.997,4000,0.766,4000,,1.0,cicids
