scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9379733879222109,0.2,0,fixed,0.26829659938812256,30000,0,0.0,,,0.0,0.0,0.9047934000000168,0.015725,0.837967090864878,0.942646120178718,0.8872296601441813,0.9802114259949745,39371,629,1999,10338,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8183075858888633,4337,0.996,4000,0.70125,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9379733879222109,0.2,0,recalibrated,0.45792824029922485,30000,0,0.0,,,0.0,0.0,0.9047934000000168,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9185483870967742,0.2,1,fixed,0.26829659938812256,30375,375,0.012345679012345678,1.0,0.0,0.012345679012345678,3.4499999856052455e-05,1.008236599999691,0.0153,0.836994407068169,0.9440482720789907,0.8873039742212674,0.9827541744346275,39388,612,2011,10326,375,10095.463789286463,153900620.52718532,198081.81030119752,375,10095.463789286463,153900620.52718532,198081.81030119752,True,False,0.8146183998155407,4337,0.99625,4000,0.702,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9185483870967742,0.2,1,recalibrated,0.39472925662994385,30375,375,0.012345679012345678,1.0,0.0,0.012345679012345678,3.4499999856052455e-05,1.008236599999691,0.002725,0.8322931020507417,0.9894960007709357,0.9041120014088229,0.9827541744346275,39891,109,2069,10268,375,10095.463789286463,153900620.52718532,198081.81030119752,375,10095.463789286463,153900620.52718532,198081.81030119752,True,False,0.8058565828913996,4337,0.99575,4000,0.6975,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9116186693147964,0.2,2,fixed,0.26829659938812256,30750,750,0.024390243902439025,1.0,0.0,0.024390243902439025,3.8299999687296804e-05,0.9361011999999391,0.00485,0.8455053902893734,0.9817411764705882,0.9085445518683041,0.9851240800032423,39806,194,1906,10431,750,19725.521090306378,323215283.23966324,355531.9877471336,375,9630.057301019915,169314662.7124779,157450.17744593605,True,False,0.8030896933364077,4337,0.996,4000,0.741,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.9116186693147964,0.2,2,recalibrated,0.14656521379947662,30750,750,0.024390243902439025,1.0,0.0,0.024390243902439025,3.8299999687296804e-05,0.9361011999999391,0.009875,0.8622841857826051,0.9641983141484637,0.9103979460847239,0.9851240800032423,39605,395,1699,10638,750,19725.521090306378,323215283.23966324,355531.9877471336,375,9630.057301019915,169314662.7124779,157450.17744593605,True,False,0.8471293520866958,4337,0.99625,4000,0.74475,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.898238747553816,0.2,3,fixed,0.26829659938812256,31125,1125,0.03614457831325301,1.0,0.0,0.03614457831325301,4.099999932805076e-05,0.950522699999965,0.00935,0.8091108048958418,0.9638856701429124,0.879742651919094,0.985031995217638,39626,374,2355,9982,1125,31434.348833808115,395580571.9837616,569581.1278539395,375,11708.827743501735,72365288.74409838,214049.14010680595,True,False,0.8100069172238875,4337,0.996,4000,0.62125,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.898238747553816,0.2,3,recalibrated,0.2627405524253845,31125,1125,0.03614457831325301,1.0,0.0,0.03614457831325301,4.099999932805076e-05,0.950522699999965,0.0098,0.8091918618789009,0.9622168674698796,0.8790947516731243,0.985031995217638,39608,392,2354,9983,1125,31434.348833808115,395580571.9837616,569581.1278539395,375,11708.827743501735,72365288.74409838,214049.14010680595,True,False,0.8100069172238875,4337,0.996,4000,0.6215,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.8854387656702025,0.2,4,fixed,0.26829659938812256,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,4.119999903196003e-05,0.9866067999992083,0.004525,0.8373996919834644,0.9827815829528158,0.9042846514070637,0.9840881747993839,39819,181,2006,10331,1500,40014.42247628791,434485937.14913476,670024.8660055131,375,8580.073642479796,38905365.16537315,100443.73815157353,True,False,0.8263776804242564,4337,0.996,4000,0.69075,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
a1truth,xgboost,4,accumulate,fixed_ratio,ground_truth,none,0.1,0.8854387656702025,0.2,4,recalibrated,0.20329821109771729,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,4.119999903196003e-05,0.9866067999992083,0.00725,0.8425873388992462,0.9728591483387927,0.9030492572322126,0.9840881747993839,39710,290,1942,10395,1500,40014.42247628791,434485937.14913476,670024.8660055131,375,8580.073642479796,38905365.16537315,100443.73815157353,True,False,0.8305280147567443,4337,0.99625,4000,0.702,4000,0.7,1.0,cicids,,,,0.5569658668378843,0.4135990089590664,0.7229013626318295,2000
