scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.5,0,fixed,0.26829659938812256,30000,0,0.0,,,0.0,0.0,1.1144570000178646,0.015725,0.837967090864878,0.942646120178718,0.8872296601441813,0.9802114259949745,39371,629,1999,10338,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8183075858888633,4337,0.996,4000,0.70125,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.5,0,recalibrated,0.45792824029922485,30000,0,0.0,,,0.0,0.0,1.1144570000178646,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9314227226202662,0.5,1,fixed,0.26829659938812256,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.720000338740647e-05,1.2769911999930628,0.005425,0.8113804004214963,0.9787816563997263,0.8872540329728772,0.9861199298857096,39783,217,2327,10010,1500,25920.981134579633,13332778.362542745,26048.460244331898,1500,25920.981134579633,13332778.362542745,26048.460244331898,True,False,0.8067788794097303,4337,0.9955,4000,0.63225,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9314227226202662,0.5,1,recalibrated,0.1239960566163063,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.720000338740647e-05,1.2769911999930628,0.009975,0.8321309880846235,0.9625879043600563,0.8926180332145032,0.9861199298857096,39601,399,2071,10266,1500,25920.981134579633,13332778.362542745,26048.460244331898,1500,25920.981134579633,13332778.362542745,26048.460244331898,True,False,0.8208439013142725,4337,0.9965,4000,0.68,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9303991811668373,0.5,2,fixed,0.26829659938812256,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,5.709999823011458e-05,1.328843199997209,0.005225,0.8338331847288644,0.9800876524390244,0.9010642491131258,0.9907127117613682,39791,209,2050,10287,3000,55418.28046209791,28415772.040089138,54427.95830119842,1500,29497.299327518274,15082993.677546391,28379.498056866523,True,False,0.7687341480285912,4337,0.99475,4000,0.7435,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9303991811668373,0.5,2,recalibrated,0.11359313875436783,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,5.709999823011458e-05,1.328843199997209,0.009975,0.8685255734781552,0.964099334173115,0.9138203061703126,0.9907127117613682,39601,399,1622,10715,3000,55418.28046209791,28415772.040089138,54427.95830119842,1500,29497.299327518274,15082993.677546391,28379.498056866523,True,False,0.8591192068249942,4337,0.99625,4000,0.751,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9303991811668373,0.5,3,fixed,0.26829659938812256,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,2.4599983589723706e-05,1.3623274000128731,0.005325,0.7964659155386237,0.9787827472855862,0.8782624240257418,0.9900369265218448,39787,213,2511,9826,4500,90130.57964657198,51235806.28067076,80641.60968546136,1500,34712.299184474075,22820034.24058162,26213.651384262932,True,False,0.8047037122434862,4337,0.99425,4000,0.58975,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9303991811668373,0.5,3,recalibrated,0.14704486727714539,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,2.4599983589723706e-05,1.3623274000128731,0.00865,0.8913836427008187,0.9694966058361986,0.9288006756756757,0.9900369265218448,39654,346,1340,10997,4500,90130.57964657198,51235806.28067076,80641.60968546136,1500,34712.299184474075,22820034.24058162,26213.651384262932,True,False,0.8535854277150103,4337,0.99575,4000,0.828,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9265097236438076,0.5,4,fixed,0.26829659938812256,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.209998249076307e-05,1.4485956999997143,0.005725,0.8639863824268461,0.9789676708302718,0.9178902045209902,0.9912054480424739,39771,229,1678,10659,6000,122452.6248415574,70673116.89633627,108051.05035904769,1500,32322.045194985414,19437310.615665514,27409.440673586334,True,False,0.819229882407194,4337,0.99475,4000,0.78175,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9265097236438076,0.5,4,recalibrated,0.18547314405441284,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.209998249076307e-05,1.4485956999997143,0.0091,0.8931668963281186,0.9680224896775894,0.9290893760539629,0.9912054480424739,39636,364,1318,11019,6000,122452.6248415574,70673116.89633627,108051.05035904769,1500,32322.045194985414,19437310.615665514,27409.440673586334,True,False,0.851740834678349,4337,0.99525,4000,0.836,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9250767656090072,0.5,5,fixed,0.26829659938812256,37500,7500,0.2,1.0,0.0,0.2,3.4900003811344504e-05,1.5151356999995187,0.00615,0.8205398395071736,0.9762754363969525,0.8916585924425263,0.986970131514955,39754,246,2214,10123,7500,152864.72066818955,87928439.61656347,134478.26891674672,1500,30412.095826632165,17255322.720227197,26427.218557699023,True,False,0.8058565828913996,4337,0.996,4000,0.661,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9250767656090072,0.5,5,recalibrated,0.18158718943595886,37500,7500,0.2,1.0,0.0,0.2,3.4900003811344504e-05,1.5151356999995187,0.01,0.859447191375537,0.9636462782877397,0.9085689802913454,0.986970131514955,39600,400,1734,10603,7500,152864.72066818955,87928439.61656347,134478.26891674672,1500,30412.095826632165,17255322.720227197,26427.218557699023,True,False,0.8468987779571132,4337,0.99625,4000,0.73625,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9316274309109519,0.5,6,fixed,0.26829659938812256,39000,9000,0.23076923076923078,1.0,0.0,0.23076923076923078,2.269999822601676e-05,1.4803449000173714,0.00885,0.872821593580287,0.968171192231613,0.9180271963851827,0.9888922509524195,39646,354,1569,10768,9000,179104.50257633196,100332901.3212167,162298.74909478994,1500,26239.781908142413,12404461.704653233,27820.480178043214,True,False,0.8086234724463915,4337,0.99475,4000,0.8205,4000,0.03,1.0,cicids,,,,,,,,0.030780253979663275,0.021763043820926368,0.0924440338171167,2000
