scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.1,0,fixed,0.47,30000,0,0.0,,,0.0,0.0,1.4267641000042204,0.0015,0.78341574126611,0.9938303341902314,0.8761671652615355,0.9640888019777903,39940,60,2672,9665,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7936361540235186,4337,0.99425,4000,0.5615,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.1,0,recalibrated,0.2163729603729604,30000,0,0.0,,,0.0,0.0,1.4267641000042204,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9398157625383828,0.1,1,fixed,0.47,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,3.6200013710185885e-05,2.0203555999905802,0.0022,0.7713382507903056,0.9908371511870054,0.867417164213117,0.9474415032017508,39912,88,2821,9516,167,3033.654388015075,1582831.7755199694,2981.9598237997047,167,3033.654388015075,1582831.7755199694,2981.9598237997047,True,False,0.7890246714318654,4337,0.9945,4000,0.529,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9398157625383828,0.1,1,recalibrated,0.308,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,3.6200013710185885e-05,2.0203555999905802,0.00995,0.8472075869336143,0.9633179723502304,0.9015396558416354,0.9474415032017508,39602,398,1885,10452,167,3033.654388015075,1582831.7755199694,2981.9598237997047,167,3033.654388015075,1582831.7755199694,2981.9598237997047,True,False,0.840903850587964,4337,0.996,4000,0.70525,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9367451381780962,0.1,2,fixed,0.47,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,2.4699984351173043e-05,1.7411231999867596,0.010725,0.7923320094026101,0.9579576636613093,0.8673084601393019,0.9502613885061199,39571,429,2562,9775,333,12822.337991620174,11821202.598190712,5976.440872490053,166,9788.683603605099,10238370.822670743,2994.4810486903484,True,False,0.7786488356006456,4337,0.99475,4000,0.60475,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9367451381780962,0.1,2,recalibrated,0.496,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,2.4699984351173043e-05,1.7411231999867596,0.00975,0.7755532139093783,0.9608355091383812,0.8583090379008746,0.9502613885061199,39610,390,2769,9568,333,12822.337991620174,11821202.598190712,5976.440872490053,166,9788.683603605099,10238370.822670743,2994.4810486903484,True,False,0.7685035738990086,4337,0.99475,4000,0.564,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9314227226202662,0.1,3,fixed,0.47,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,2.4599983589723706e-05,1.6806463999964762,0.005775,0.8029504741833509,0.977212192956496,0.8815520156625434,0.97008417463727,39769,231,2431,9906,500,15199.141851050366,12989834.959288392,8096.276913561657,167,2376.803859430193,1168632.3610976797,2119.836041071604,True,False,0.7857966336177081,4337,0.99375,4000,0.63075,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9314227226202662,0.1,3,recalibrated,0.3590434654919236,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,2.4599983589723706e-05,1.6806463999964762,0.01,0.835292210423928,0.962634283045306,0.8944536064577728,0.97008417463727,39600,400,2032,10305,500,15199.141851050366,12989834.959288392,8096.276913561657,167,2376.803859430193,1168632.3610976797,2119.836041071604,True,False,0.8148489739451233,4337,0.995,4000,0.69775,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,4,fixed,0.47,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,3.689998993650079e-05,1.7299118999799248,0.00405,0.8301045635081462,0.9844275689704893,0.9007036059806509,0.9782560245602658,39838,162,2096,10241,667,17527.43129962417,13796747.925581867,11085.234359705806,167,2328.2894485738034,806912.9662934749,2988.95744614415,True,False,0.7754207977864883,4337,0.99475,4000,0.72475,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,4,recalibrated,0.312095413764979,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,3.689998993650079e-05,1.7299118999799248,0.00915,0.8582313366296507,0.9665875479276976,0.9091923919110386,0.9782560245602658,39634,366,1749,10588,667,17527.43129962417,13796747.925581867,11085.234359705806,167,2328.2894485738034,806912.9662934749,2988.95744614415,True,False,0.8349089232188148,4337,0.99525,4000,0.7465,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9412487205731832,0.1,5,fixed,0.47,30833,833,0.02701650828657607,1.0,0.0,0.02701650828657607,2.19999928958714e-05,1.6725123999931384,0.00425,0.7673664586204102,0.9823596554944485,0.8616546828069537,0.9711766890248845,39830,170,2870,9467,833,20015.046996658064,14803813.326016242,13754.445854791771,166,2487.6156970338916,1007065.4004343748,2669.211495085965,True,False,0.7530551072169702,4337,0.9945,4000,0.55575,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9412487205731832,0.1,5,recalibrated,0.26866666666666666,30833,833,0.02701650828657607,1.0,0.0,0.02701650828657607,2.19999928958714e-05,1.6725123999931384,0.0094,0.8480181567642052,0.9653072522605647,0.9028694714131607,0.9711766890248845,39624,376,1875,10462,833,20015.046996658064,14803813.326016242,13754.445854791771,166,2487.6156970338916,1007065.4004343748,2669.211495085965,True,False,0.8100069172238875,4337,0.996,4000,0.74125,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9344933469805528,0.1,6,fixed,0.47,31000,1000,0.03225806451612903,1.0,0.0,0.03225806451612903,2.099998528137803e-05,1.7863901999953669,0.01095,0.7364026910918375,0.954006090517694,0.8311985361390668,0.9592245693847775,39562,438,3252,9085,1000,23345.24521746958,16821194.879536692,17228.99141036285,167,3330.198220811514,2017381.553520451,3474.545555571079,True,False,0.7798017062485589,4337,0.99475,4000,0.431,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9344933469805528,0.1,6,recalibrated,0.4953333333333333,31000,1000,0.03225806451612903,1.0,0.0,0.03225806451612903,2.099998528137803e-05,1.7863901999953669,0.0099,0.7208397503444922,0.9573689309936484,0.8224359567187643,0.9592245693847775,39604,396,3444,8893,1000,23345.24521746958,16821194.879536692,17228.99141036285,167,3330.198220811514,2017381.553520451,3474.545555571079,True,False,0.76343094304819,4337,0.99425,4000,0.40125,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.1,7,fixed,0.47,31167,1167,0.03744344980267591,1.0,0.0,0.03744344980267591,2.3599975975230336e-05,1.7446551999892108,0.00465,0.7665558887898193,0.9807113968681945,0.8605095541401274,0.9798450271540893,39814,186,2880,9457,1167,25718.742653828893,17711199.81353887,20405.668628786676,167,2373.497436359313,890004.9340021808,3176.6772184238234,True,False,0.7645838136961033,4337,0.99475,4000,0.5405,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.1,7,recalibrated,0.34702567521296673,31167,1167,0.03744344980267591,1.0,0.0,0.03744344980267591,2.3599975975230336e-05,1.7446551999892108,0.009475,0.8220799221852962,0.9639768082881855,0.8873917228103947,0.9798450271540893,39621,379,2195,10142,1167,25718.742653828893,17711199.81353887,20405.668628786676,167,2373.497436359313,890004.9340021808,3176.6772184238234,True,False,0.8169241411113674,4337,0.9955,4000,0.65425,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9320368474923234,0.1,8,fixed,0.47,31333,1333,0.0425430057766572,1.0,0.0,0.0425430057766572,3.7299992982298136e-05,1.6834545999881811,0.01125,0.8035989300478236,0.9565804708606716,0.8734416986035857,0.9655251914971225,39550,450,2423,9914,1333,28669.695454462963,19328969.403495178,23248.20286509106,166,2950.9528006340697,1617769.5899563069,2842.534236304385,True,False,0.7671201291215126,4337,0.99475,4000,0.652,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9320368474923234,0.1,8,recalibrated,0.5211428571428571,31333,1333,0.0425430057766572,1.0,0.0,0.0425430057766572,3.7299992982298136e-05,1.6834545999881811,0.00965,0.7899002999108373,0.9618991215082421,0.8674559373330961,0.9655251914971225,39614,386,2592,9745,1333,28669.695454462963,19328969.403495178,23248.20286509106,166,2950.9528006340697,1617769.5899563069,2842.534236304385,True,False,0.7546691261240489,4337,0.9945,4000,0.6235,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9430910951893552,0.1,9,fixed,0.47,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.2899970645084977e-05,1.7118430999980774,0.01135,0.7606387290265056,0.9538524090262248,0.8463585118376551,0.9702110602253384,39546,454,2953,9384,1500,34796.8601336397,24547627.78050687,26908.57894498569,167,6127.164679176738,5218658.377011696,3660.3760798946296,True,False,0.7846437629697948,4337,0.99425,4000,0.501,4000,0.01,1.0,cicids,,,,,,,,0.013864366187760028,0.008034496554756132,0.08199368979327483,2000
