scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.1,0,fixed,0.47,30000,0,0.0,,,0.0,0.0,1.7062851999999111,0.0015,0.78341574126611,0.9938303341902314,0.8761671652615355,0.9640888019777903,39940,60,2672,9665,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7936361540235186,4337,0.99425,4000,0.5615,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.1,0,recalibrated,0.2163729603729604,30000,0,0.0,,,0.0,0.0,1.7062851999999111,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9398157625383828,0.1,1,fixed,0.47,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,4.1599999349273276e-05,1.981729500000256,0.000825,0.770851908891951,0.9965419679346118,0.8692870201096893,0.9423561167625841,39967,33,2827,9510,167,3033.0,1587154.0,2960.75892,167,3033.0,1587154.0,2960.75892,True,False,0.7991699331335024,4337,0.99475,4000,0.51625,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9398157625383828,0.1,1,recalibrated,0.29165961388836126,30167,167,0.005535850432591905,1.0,0.0,0.005535850432591905,4.1599999349273276e-05,1.981729500000256,0.01,0.8523952338493961,0.9633565408574569,0.9044854427385713,0.9423561167625841,39600,400,1821,10516,167,3033.0,1587154.0,2960.75892,167,3033.0,1587154.0,2960.75892,True,False,0.8272999769425871,4337,0.99575,4000,0.73625,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9367451381780962,0.1,2,fixed,0.47,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,3.229999947507167e-05,2.0259181999999782,0.005375,0.8113804004214963,0.9789731051344743,0.8873326832727596,0.9442766312717841,39785,215,2327,10010,333,12890.0,11939070.0,5962.668189,166,9857.0,10351916.0,3001.909269,True,False,0.8019368226884943,4337,0.995,4000,0.638,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9367451381780962,0.1,2,recalibrated,0.4046376811594202,30333,333,0.010978142616951835,1.0,0.0,0.010978142616951835,3.229999947507167e-05,2.0259181999999782,0.0095,0.8254032584907189,0.9640253715800435,0.8893449781659388,0.9442766312717841,39620,380,2154,10183,333,12890.0,11939070.0,5962.668189,166,9857.0,10351916.0,3001.909269,True,False,0.8100069172238875,4337,0.9955,4000,0.672,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9314227226202662,0.1,3,fixed,0.47,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,1.9899999642802868e-05,2.156528000000435,0.006675,0.8105698305909054,0.9739943508327652,0.8847991505928154,0.9466472237983302,39733,267,2337,10000,500,15268.0,13115439.0,8078.4298770000005,167,2378.0,1176369.0,2115.761688,True,False,0.8012451002997464,4337,0.9935,4000,0.63775,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9314227226202662,0.1,3,recalibrated,0.40090601503759393,30500,500,0.01639344262295082,1.0,0.0,0.01639344262295082,1.9899999642802868e-05,2.156528000000435,0.0095,0.8384534327632326,0.9645654606490116,0.8970989983088331,0.9466472237983302,39620,380,1993,10344,500,15268.0,13115439.0,8078.4298770000005,167,2378.0,1176369.0,2115.761688,True,False,0.8095457689647222,4337,0.9945,4000,0.71375,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,4,fixed,0.47,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,4.540000009001233e-05,2.3051132999999027,0.0049,0.8428305098484234,0.9814989616764206,0.9068945968339801,0.9383798441679501,39804,196,1939,10398,667,17591.0,13927128.0,11125.027763,167,2323.0,811689.0,3046.597886,True,False,0.7966336177080932,4337,0.99475,4000,0.741,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9371545547594677,0.1,4,recalibrated,0.3226010846182705,30667,667,0.0217497635895262,1.0,0.0,0.0217497635895262,4.540000009001233e-05,2.3051132999999027,0.01,0.8542595444597552,0.9634335862510285,0.9055679670046399,0.9383798441679501,39600,400,1798,10539,667,17591.0,13927128.0,11125.027763,167,2323.0,811689.0,3046.597886,True,False,0.8249942356467604,4337,0.99525,4000,0.745,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9412487205731832,0.1,5,fixed,0.47,30833,833,0.02701650828657607,1.0,0.0,0.02701650828657607,2.790000053209951e-05,2.5798084000007293,0.007475,0.8117046283537327,0.9710074663046641,0.8842384105960265,0.9442816568047337,39701,299,2323,10014,833,20075.0,14947679.0,13748.81144,166,2484.0,1020551.0,2623.783677,True,False,0.7791099838598109,4337,0.995,4000,0.66375,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9412487205731832,0.1,5,recalibrated,0.3678608058608059,30833,833,0.02701650828657607,1.0,0.0,0.02701650828657607,2.790000053209951e-05,2.5798084000007293,0.009975,0.843316851746778,0.9630658150513746,0.8992221261884183,0.9442816568047337,39601,399,1933,10404,833,20075.0,14947679.0,13748.81144,166,2484.0,1020551.0,2623.783677,True,False,0.8007839520405811,4337,0.9955,4000,0.73725,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.934288638689867,0.1,6,fixed,0.47,31000,1000,0.03225806451612903,1.0,0.0,0.03225806451612903,2.679999943211442e-05,2.266466500000206,0.01685,0.7964659155386237,0.9358095238095238,0.8605333450102903,0.9184232299181324,39326,674,2511,9826,1000,23395.0,17002835.0,17169.671092,167,3320.0,2055156.0,3420.859652,True,False,0.7825685958035509,4337,0.9945,4000,0.6135,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.934288638689867,0.1,6,recalibrated,0.5893333333333334,31000,1000,0.03225806451612903,1.0,0.0,0.03225806451612903,2.679999943211442e-05,2.266466500000206,0.0097,0.724244143632974,0.9583824949050734,0.8250230840258541,0.9184232299181324,39612,388,3402,8935,1000,23395.0,17002835.0,17169.671092,167,3320.0,2055156.0,3420.859652,True,False,0.7489047728844823,4337,0.9935,4000,0.42825,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.1,7,fixed,0.47,31167,1167,0.03744344980267591,1.0,0.0,0.03744344980267591,2.7800000680144876e-05,2.1408596000001126,0.006925,0.767204344654292,0.9715664134674605,0.8573757869468727,0.9361289039069466,39723,277,2872,9465,1167,25768.0,17883092.0,20298.745275,167,2373.0,880257.0,3129.074183,True,False,0.7710398893244178,4337,0.9945,4000,0.53575,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9373592630501535,0.1,7,recalibrated,0.4193848555815768,31167,1167,0.03744344980267591,1.0,0.0,0.03744344980267591,2.7800000680144876e-05,2.1408596000001126,0.01,0.7859285077409419,0.9603803486529319,0.8644407792092007,0.9361289039069466,39600,400,2641,9696,1167,25768.0,17883092.0,20298.745275,167,2373.0,880257.0,3129.074183,True,False,0.790638690338944,4337,0.99475,4000,0.572,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9320368474923234,0.1,8,fixed,0.47,31333,1333,0.0425430057766572,1.0,0.0,0.0425430057766572,2.3800000235496555e-05,2.1400430000003325,0.017875,0.832617329982978,0.9349230909256394,0.8808094666438003,0.9238103884655913,39285,715,2065,10272,1333,28726.0,19474867.0,23164.972125,166,2958.0,1591775.0,2866.22685,True,False,0.7855660594881254,4337,0.9945,4000,0.72175,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
a1,rf,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9320368474923234,0.1,8,recalibrated,0.5326143790849673,31333,1333,0.0425430057766572,1.0,0.0,0.0425430057766572,2.3800000235496555e-05,2.1400430000003325,0.00995,0.8143795087946827,0.9618956438487315,0.8820121148274954,0.9238103884655913,39602,398,2290,10047,1333,28726.0,19474867.0,23164.972125,166,2958.0,1591775.0,2866.22685,True,False,0.7768042425639843,4337,0.994,4000,0.6755,4000,0.0,1.0,cicids,,,,0.010741913302455105,0.000945815302495419,0.08228853100079644,2000
