scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2305015353121801,0.0,0,fixed,0.10466666666666667,30000,0,0.0,,,0.0,0.0,6.139512700000523,0.056525,0.8804409499878415,0.8277070791739694,0.8532600157109191,0.9625546546972522,37739,2261,1475,10862,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8658058565828914,4337,0.997,4000,0.77975,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2305015353121801,0.0,0,recalibrated,0.4146666666666667,30000,0,0.0,,,0.0,0.0,6.139512700000523,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22599795291709313,0.0,1,fixed,0.10466666666666667,30000,0,0.0,,,0.0,0.0,1.6367392000001928,0.06835,0.8739563913431142,0.7977212192956497,0.8341004912389278,0.9566789778714436,37266,2734,1555,10782,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8662670048420568,4337,0.997,4000,0.75925,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22599795291709313,0.0,1,recalibrated,0.23619047619047617,30000,0,0.0,,,0.0,0.0,1.6367392000001928,0.01,0.8599335332738915,0.9636660913797802,0.908849481709929,0.9566789778714436,39600,400,1728,10609,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8397509799400508,4337,0.99625,4000,0.7455,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2235414534288639,0.0,2,fixed,0.10466666666666667,30000,0,0.0,,,0.0,0.0,1.677252600000429,0.05905,0.8762259868687687,0.8206802307925903,0.8475440040769925,0.966556995217638,37638,2362,1527,10810,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8655752824533087,4337,0.99675,4000,0.76725,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2235414534288639,0.0,2,recalibrated,0.3729328063241107,30000,0,0.0,,,0.0,0.0,1.677252600000429,0.01,0.8418578260517143,0.9629148896717967,0.8983263417376638,0.966556995217638,39600,400,1951,10386,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.800092229651833,4337,0.9955,4000,0.7335,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22026612077789154,0.0,3,fixed,0.10466666666666667,30000,0,0.0,,,0.0,0.0,1.7628372999997737,0.03425,0.8754154170381778,0.8874281018898932,0.8813808299669482,0.9562168041258005,38630,1370,1537,10800,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8724925063407886,4337,0.9965,4000,0.7575,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22026612077789154,0.0,3,recalibrated,0.45666666666666667,30000,0,0.0,,,0.0,0.0,1.7628372999997737,0.01,0.7773364675366783,0.95995995995996,0.8590495812245263,0.9562168041258005,39600,400,2747,9590,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7922527092460226,4337,0.9945,4000,0.544,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23213920163766633,0.0,4,fixed,0.10466666666666667,30000,0,0.0,,,0.0,0.0,1.6492397000001802,0.069975,0.8758207019534733,0.794251690679212,0.8330442157202883,0.9684148719299668,37201,2799,1532,10805,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8676504496195527,4337,0.99675,4000,0.76375,4000,,1.0,cicids
control,rf,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23213920163766633,0.0,4,recalibrated,0.4373333333333334,30000,0,0.0,,,0.0,0.0,1.6492397000001802,0.008175,0.7944394909621464,0.9677132701421801,0.8725573113732472,0.9684148719299668,39673,327,2536,9801,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7940973022826839,4337,0.99425,4000,0.595,4000,,1.0,cicids
