scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9418628454452406,0.05,0,fixed,0.38266666666666665,30000,0,0.0,,,0.0,0.0,1.7428067000000738,0.004625,0.7772554105536192,0.9810722324534479,0.8673510922165438,0.961020377725541,39815,185,2748,9589,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8042425639843209,4337,0.99525,4000,0.53,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9418628454452406,0.05,0,recalibrated,0.285016317016317,30000,0,0.0,,,0.0,0.0,1.7428067000000738,0.00995,0.8056253546243008,0.9614975331334042,0.8766869542206932,0.961020377725541,39602,398,2398,9939,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8194604565367766,4337,0.996,4000,0.60025,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9428863868986694,0.05,1,fixed,0.38266666666666665,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,2.720000338740647e-05,1.9845839999907184,0.004425,0.8181081300154008,0.9827653359298929,0.8929092758879994,0.9744745055524033,39823,177,2244,10093,79,1235.0191148786703,858741.5710645082,1367.6612146480704,79,1235.0191148786703,858741.5710645082,1367.6612146480704,True,False,0.8208439013142725,4337,0.995,4000,0.63825,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9428863868986694,0.05,1,recalibrated,0.22333333333333336,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,2.720000338740647e-05,1.9845839999907184,0.0092,0.8651211801896733,0.9666696857168735,0.9130806741380786,0.9744745055524033,39632,368,1664,10673,79,1235.0191148786703,858741.5710645082,1367.6612146480704,79,1235.0191148786703,858741.5710645082,1367.6612146480704,True,False,0.8522019829375144,4337,0.99575,4000,0.7485,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.05,2,fixed,0.38266666666666665,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,2.1100015146657825e-05,2.1184757000009995,0.011175,0.801329334522169,0.9567405400174199,0.8721658579620644,0.978201093256059,39553,447,2451,9886,158,2578.999921239797,1381160.1264591522,3269.035980497416,79,1343.9808063611267,522418.555394644,1901.3747658493455,True,False,0.7811851510260549,4337,0.995,4000,0.6295,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9363357215967246,0.05,2,recalibrated,0.4762857142857143,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,2.1100015146657825e-05,2.1184757000009995,0.0098,0.7787954932317419,0.9608,0.8602766709943143,0.978201093256059,39608,392,2729,9608,158,2578.999921239797,1381160.1264591522,3269.035980497416,79,1343.9808063611267,522418.555394644,1901.3747658493455,True,False,0.7622780724002767,4337,0.994,4000,0.5815,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9365404298874105,0.05,3,fixed,0.38266666666666665,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,2.61999957729131e-05,2.0277167000167537,0.00925,0.8309961903217962,0.965166635285257,0.8930702556731566,0.9675076305017427,39630,370,2085,10252,237,3721.389964795897,1869193.3516602698,5051.323077477389,79,1142.3900435561002,488033.2252011176,1782.2870969799737,True,False,0.800092229651833,4337,0.99475,4000,0.70075,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9365404298874105,0.05,3,recalibrated,0.3584590964590965,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,2.61999957729131e-05,2.0277167000167537,0.00995,0.8391018886277053,0.9629767441860465,0.8967817386407935,0.9675076305017427,39602,398,1985,10352,237,3721.389964795897,1869193.3516602698,5051.323077477389,79,1142.3900435561002,488033.2252011176,1782.2870969799737,True,False,0.8083928983168088,4337,0.99525,4000,0.71625,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9353121801432958,0.05,4,fixed,0.38266666666666665,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.2499996703118086e-05,2.0710121000010986,0.0047,0.8008429926238145,0.9813269765593962,0.8819459941977238,0.9464207364026911,39812,188,2457,9880,316,6254.623815070994,4029095.021328767,6692.066570108759,79,2533.2338502750968,2159901.669668497,1640.7434926313701,True,False,0.7947890246714319,4337,0.99425,4000,0.614,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9353121801432958,0.05,4,recalibrated,0.25863361097191356,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.2499996703118086e-05,2.0710121000010986,0.009625,0.8485855556456189,0.9645292058227382,0.9028502436289941,0.9464207364026911,39615,385,1868,10469,316,6254.623815070994,4029095.021328767,6692.066570108759,79,2533.2338502750968,2159901.669668497,1640.7434926313701,True,False,0.8120820843901314,4337,0.9955,4000,0.74125,4000,0.1,1.0,cicids,,,,,,,,0.08977454142162915,0.0651200030294978,0.12887040449286596,1579
