scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.5,0,fixed,0.26829659938812256,30000,0,0.0,,,0.0,0.0,0.870341500001814,0.015725,0.837967090864878,0.942646120178718,0.8872296601441813,0.9802114259949745,39371,629,1999,10338,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8183075858888633,4337,0.996,4000,0.70125,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9379733879222109,0.5,0,recalibrated,0.45792824029922485,30000,0,0.0,,,0.0,0.0,0.870341500001814,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9328556806550665,0.5,1,fixed,0.26829659938812256,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.970000059576705e-05,0.8384933000015735,0.016925,0.8414525411364189,0.9387773557605353,0.8874545843128873,0.9781882629488531,39323,677,1956,10381,1500,51906.0,26031278.0,51250.437902,1500,51906.0,26031278.0,51250.437902,True,False,0.8226884943509338,4337,0.996,4000,0.70725,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9328556806550665,0.5,1,recalibrated,0.3445982038974762,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.970000059576705e-05,0.8384933000015735,0.009975,0.8162438194050418,0.9618874773139746,0.8831009383495572,0.9781882629488531,39601,399,2267,10070,1500,51906.0,26031278.0,51250.437902,1500,51906.0,26031278.0,51250.437902,True,False,0.8033202674659903,4337,0.996,4000,0.6505,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9308085977482088,0.5,2,fixed,0.26829659938812256,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,3.7599998904624954e-05,0.9957768000022043,0.01415,0.8777660695468915,0.950329091706889,0.9126074498567336,0.9797324471103186,39434,566,1508,10829,3000,110810.0,56148508.0,106991.83804199999,1500,58904.0,30117230.0,55741.40014,True,False,0.8275305510721697,4337,0.9955,4000,0.8145,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9308085977482088,0.5,2,recalibrated,0.3115433156490326,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,3.7599998904624954e-05,0.9957768000022043,0.009975,0.8688498014103915,0.964112250404749,0.9140055425282456,0.9797324471103186,39601,399,1618,10719,3000,110810.0,56148508.0,106991.83804199999,1500,58904.0,30117230.0,55741.40014,True,False,0.8162324187226193,4337,0.99525,4000,0.7995,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.932446264073695,0.5,3,fixed,0.26829659938812256,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,2.0899999071843922e-05,1.2627147000021068,0.021025,0.8254843154737781,0.923718820861678,0.8718431641126616,0.9706441162762423,39159,841,2153,10184,4500,180188.0,99941904.0,158563.87318599998,1500,69378.0,43793396.0,51572.035144,True,False,0.8277611252017524,4337,0.995,4000,0.6535,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.932446264073695,0.5,3,recalibrated,0.3628847002983093,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,2.0899999071843922e-05,1.2627147000021068,0.01,0.7830915133338737,0.9602425206241925,0.862666309491919,0.9706441162762423,39600,400,2676,9661,4500,180188.0,99941904.0,158563.87318599998,1500,69378.0,43793396.0,51572.035144,True,False,0.8111597878718008,4337,0.99475,4000,0.541,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9291709314227227,0.5,4,fixed,0.26829659938812256,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.850000211969018e-05,1.426992099997733,0.02705,0.8199724406257599,0.9033756027862119,0.8596558317399617,0.9593891495096053,38918,1082,2221,10116,6000,245040.0,137176168.0,213218.63423199998,1500,64852.0,37234264.0,54654.761046,True,False,0.814387825685958,4337,0.9955,4000,0.6505,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
a1,xgboost,4,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9291709314227227,0.5,4,recalibrated,0.5839745998382568,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.850000211969018e-05,1.426992099997733,0.01,0.6542919672529789,0.9527856468366384,0.7758181556057476,0.9593891495096053,39600,400,4265,8072,6000,245040.0,137176168.0,213218.63423199998,1500,64852.0,37234264.0,54654.761046,True,False,0.7288448236107908,4337,0.99475,4000,0.233,4000,0.0,2.0,cicids,,,,0.13499058684639742,0.06590745726613405,0.16911214826797896,2000
