scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.9408393039918117,0.5,0,fixed,0.7930201292037964,30000,0,0.0,,,0.0,0.0,8.592143900001247,0.000525,0.7422387938720921,0.997711919808237,0.851220079014641,0.9807415579152144,39979,21,3180,9157,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7602029052340328,4337,0.9935,4000,0.4715,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.9408393039918117,0.5,0,recalibrated,0.29643574357032776,30000,0,0.0,,,0.0,0.0,8.592143900001247,0.00875,0.8339142417119235,0.9670990787742056,0.895582154515778,0.9807415579152144,39650,350,2049,10288,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.9955,4000,0.70025,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.938792221084954,0.5,1,fixed,0.7930201292037964,31500,1500,0.047619047619047616,0.9047992844092488,0.0,0.043281892932789175,0.0002372999988438096,0.8532894999989367,0.0006,0.7750668720110238,0.9974963488420613,0.8723258678100624,0.9887465915538624,39976,24,2775,9562,1500,942080.0,516106144.0,937448.634688,1500,942080.0,516106144.0,937448.634688,True,False,0.6898777957113212,4337,0.9915,4000,0.651,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.938792221084954,0.5,1,recalibrated,0.1503327488899231,31500,1500,0.047619047619047616,0.9047992844092488,0.0,0.043281892932789175,0.0002372999988438096,0.8532894999989367,0.01,0.8686066304612142,0.9640158330334653,0.9138276553106212,0.9887465915538624,39600,400,1621,10716,1500,942080.0,516106144.0,937448.634688,1500,942080.0,516106144.0,937448.634688,True,False,0.8581969103066636,4337,0.9965,4000,0.752,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.9451381780962129,0.5,2,fixed,0.7930201292037964,33000,3000,0.09090909090909091,0.8979454836614432,0.0,0.08239585020935115,0.0002041000007011462,0.8416240000005928,0.00035,0.6125476209775472,0.9981508387267204,0.7591922845087401,0.9869732430898922,39986,14,4780,7557,3000,1766656.0,923160096.0,1738766.695744,1500,824576.0,407053952.0,801318.061056,True,False,0.6942587041733917,4337,0.98875,4000,0.14775,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.9451381780962129,0.5,2,recalibrated,0.11954598873853683,33000,3000,0.09090909090909091,0.8979454836614432,0.0,0.08239585020935115,0.0002041000007011462,0.8416240000005928,0.009375,0.8574207667990598,0.965762804711038,0.9083726921425506,0.9869732430898922,39625,375,1759,10578,3000,1766656.0,923160096.0,1738766.695744,1500,824576.0,407053952.0,801318.061056,True,False,0.8441318884021213,4337,0.9965,4000,0.73275,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.9379733879222109,0.5,3,fixed,0.7930201292037964,34500,4500,0.13043478260869565,0.8975423414168407,0.0,0.11865647028759785,0.00018339999951422215,0.9834450000016659,0.00045,0.80927291886196,0.9982003599280144,0.8938627512422221,0.9875626732593012,39982,18,2353,9984,4500,2756480.0,1485778976.0,2559680.23104,1500,989824.0,562618880.0,820913.535296,True,False,0.7037122434862808,4337,0.9925,4000,0.7405,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.9379733879222109,0.5,3,recalibrated,0.17013640701770782,34500,4500,0.13043478260869565,0.8975423414168407,0.0,0.11865647028759785,0.00018339999951422215,0.9834450000016659,0.009775,0.853124746696928,0.9641810186881642,0.9052595364039049,0.9875626732593012,39609,391,1812,10525,4500,2756480.0,1485778976.0,2559680.23104,1500,989824.0,562618880.0,820913.535296,True,False,0.8196910306663593,4337,0.99625,4000,0.74625,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.9428863868986694,0.5,4,fixed,0.7930201292037964,36000,6000,0.16666666666666666,0.8965573812678834,0.0,0.1520475971481354,0.0002781000002869405,0.994166899999982,0.000425,0.8031125881494691,0.998287153652393,0.8901266732548737,0.9867061350004053,39983,17,2429,9908,6000,3683200.0,2022415840.0,3405083.153088,1500,926720.0,536636864.0,845402.922048,True,False,0.6914918146183998,4337,0.99225,4000,0.735,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
a1,xgboost,1,accumulate,fixed_ratio,auto_malicious,d1_E8_g2,0.1,0.9428863868986694,0.5,4,recalibrated,0.13767868280410767,36000,6000,0.16666666666666666,0.8965573812678834,0.0,0.1520475971481354,0.0002781000002869405,0.994166899999982,0.008525,0.860338818189187,0.9688726608854404,0.9113858835651726,0.9867061350004053,39659,341,1723,10614,6000,3683200.0,2022415840.0,3405083.153088,1500,926720.0,536636864.0,845402.922048,True,False,0.8374452386442242,4337,0.99675,4000,0.74875,4000,0.0,32.0,cicids,8.0,2.0,all,0.5337480485745884,0.26037855180657865,0.7583317779452557,2000
