scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2305015353121801,0.0,0,fixed,0.05297299101948738,30000,0,0.0,,,0.0,0.0,2.036500899999737,0.041975,0.8768744427332414,0.8656477554613107,0.8712249335588306,0.9807415579152144,38321,1679,1519,10818,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8736453769887018,4337,0.99675,4000,0.7605,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2305015353121801,0.0,0,recalibrated,0.29643574357032776,30000,0,0.0,,,0.0,0.0,2.036500899999737,0.00875,0.8339142417119235,0.9670990787742056,0.895582154515778,0.9807415579152144,39650,350,2049,10288,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.9955,4000,0.70025,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22599795291709313,0.0,1,fixed,0.05297299101948738,30000,0,0.0,,,0.0,0.0,1.1806315000003451,0.05865,0.8757396449704142,0.821596958174905,0.8478047632126182,0.9826036435113885,37654,2346,1533,10804,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8747982476366152,4337,0.99675,4000,0.75575,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22599795291709313,0.0,1,recalibrated,0.3008190989494324,30000,0,0.0,,,0.0,0.0,1.1806315000003451,0.009975,0.79857339709816,0.9610769681006731,0.8723215866831947,0.9826036435113885,39601,399,2485,9852,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8083928983168088,4337,0.996,4000,0.5905,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2235414534288639,0.0,2,fixed,0.05297299101948738,30000,0,0.0,,,0.0,0.0,1.2275978999996369,0.067775,0.8773607846315961,0.7997044698928704,0.8367346938775511,0.9818216827429683,37289,2711,1513,10824,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8761816924141111,4337,0.99675,4000,0.75925,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.2235414534288639,0.0,2,recalibrated,0.29621249437332153,30000,0,0.0,,,0.0,0.0,1.2275978999996369,0.00995,0.8482613277133825,0.9633618705698241,0.902155172413793,0.9818216827429683,39602,398,1872,10465,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8155406963338714,4337,0.99525,4000,0.73675,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22026612077789154,0.0,3,fixed,0.05297299101948738,30000,0,0.0,,,0.0,0.0,1.1275037000004886,0.067,0.8660938639863824,0.7994762439206884,0.8314528052291651,0.9807756839182946,37320,2680,1652,10685,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8715702098224579,4337,0.99675,4000,0.7295,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.22026612077789154,0.0,3,recalibrated,0.3866414427757263,30000,0,0.0,,,0.0,0.0,1.1275037000004886,0.0088,0.79589851665721,0.9653918002163012,0.8724897814110538,0.9807756839182946,39648,352,2518,9819,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8017062485589117,4337,0.99575,4000,0.58975,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23213920163766633,0.0,4,fixed,0.05297299101948738,30000,0,0.0,,,0.0,0.0,1.0857323000000179,0.0424,0.8768744427332414,0.8644717915934154,0.8706289485332581,0.9839102111534409,38304,1696,1519,10818,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8727230804703712,4337,0.99675,4000,0.7615,4000,,1.0,cicids
control,xgboost,1,accumulate,fixed_ratio,auto_malicious,none,0.01,0.23213920163766633,0.0,4,recalibrated,0.32037001848220825,30000,0,0.0,,,0.0,0.0,1.0857323000000179,0.0081,0.8312393612709735,0.9693732867000662,0.8950078547739571,0.9839102111534409,39676,324,2082,10255,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8019368226884943,4337,0.9955,4000,0.69875,4000,,1.0,cicids
