scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.5,0,fixed,0.5018159747123718,30000,0,0.0,,,0.0,0.0,6.572871700001997,0.00455,0.79679014347086,0.9818218138234119,0.8796814175130878,0.9846855809759261,39818,182,2507,9830,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7855660594881254,4337,0.99525,4000,0.6105,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9394063459570112,0.5,0,recalibrated,0.31572332978248596,30000,0,0.0,,,0.0,0.0,6.572871700001997,0.009125,0.8350490394747507,0.9657823193025218,0.8956703182055294,0.9846855809759261,39635,365,2035,10302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.996,4000,0.70325,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9389969293756397,0.5,1,fixed,0.5018159747123718,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,4.360000093583949e-05,1.3747288000013214,0.004525,0.7780659803842102,0.9814928425357873,0.8680200750553873,0.9753231002269596,39819,181,2738,9599,1500,69728.0,49418994.0,53557.262642,1500,69728.0,49418994.0,53557.262642,True,False,0.7839520405810468,4337,0.99475,4000,0.555,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9389969293756397,0.5,1,recalibrated,0.339565634727478,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,4.360000093583949e-05,1.3747288000013214,0.01,0.8291318797114371,0.9623671088531376,0.8907950883915352,0.9753231002269596,39600,400,2108,10229,1500,69728.0,49418994.0,53557.262642,1500,69728.0,49418994.0,53557.262642,True,False,0.814387825685958,4337,0.99575,4000,0.6785,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.5,2,fixed,0.5018159747123718,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,3.0499999411404133e-05,1.2564441000031366,0.007925,0.7415903380076193,0.9665117261778998,0.8392423061046644,0.9698400421496312,39683,317,3188,9149,3000,128206.0,82894380.0,105640.305454,1500,58478.0,33475386.0,52083.042812,True,False,0.7525939589578049,4337,0.99475,4000,0.4765,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9349027635619243,0.5,2,recalibrated,0.4342471659183502,33000,3000,0.09090909090909091,1.0,0.0,0.09090909090909091,3.0499999411404133e-05,1.2564441000031366,0.01,0.7805787468590419,0.9601196410767697,0.8610899986587385,0.9698400421496312,39600,400,2707,9630,3000,128206.0,82894380.0,105640.305454,1500,58478.0,33475386.0,52083.042812,True,False,0.7724233341019138,4337,0.99475,4000,0.57525,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9258955987717503,0.5,3,fixed,0.5018159747123718,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,4.4900003558723256e-05,1.1598402000017813,0.00555,0.6680716543730242,0.9737712665406427,0.7924619008701504,0.969552158142174,39778,222,4095,8242,4500,172464.0,100416496.0,154853.515506,1500,44258.0,17522116.0,49213.210052,True,False,0.7576665898086234,4337,0.99475,4000,0.24425,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9258955987717503,0.5,3,recalibrated,0.3569605350494385,34500,4500,0.13043478260869565,1.0,0.0,0.13043478260869565,4.4900003558723256e-05,1.1598402000017813,0.009925,0.6908486666126287,0.9554932735426009,0.8019005504069248,0.969552158142174,39603,397,3814,8523,4500,172464.0,100416496.0,154853.515506,1500,44258.0,17522116.0,49213.210052,True,False,0.7885635231727001,4337,0.99525,4000,0.2805,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9310133060388945,0.5,4,fixed,0.5018159747123718,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.769999966607429e-05,1.3275538999987475,0.009125,0.6709086487800924,0.9577644063874103,0.7890747890747891,0.9613421638161628,39635,365,4060,8277,6000,245448.0,145919630.0,211246.912104,1500,72984.0,45503134.0,56393.396598,True,False,0.7705787410652525,4337,0.99425,4000,0.2395,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
a1,xgboost,3,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9310133060388945,0.5,4,recalibrated,0.4929918944835663,36000,6000,0.16666666666666666,1.0,0.0,0.16666666666666666,3.769999966607429e-05,1.3275538999987475,0.009975,0.6728540163735106,0.9541379310344827,0.7891809668678995,0.9613421638161628,39601,399,4036,8301,6000,245448.0,145919630.0,211246.912104,1500,72984.0,45503134.0,56393.396598,True,False,0.7724233341019138,4337,0.99425,4000,0.2435,4000,0.0,2.0,cicids,,,,0.13629471343055205,0.06682055581598514,0.168651943400859,2000
