scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,d1_quantile,d1_reference,d1_estar_effective,uniform_w,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9418628454452406,0.2,0,fixed,0.38266666666666665,30000,0,0.0,,,0.0,0.0,1.5055751999898348,0.004625,0.7772554105536192,0.9810722324534479,0.8673510922165438,0.961020377725541,39815,185,2748,9589,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8042425639843209,4337,0.99525,4000,0.53,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9418628454452406,0.2,0,recalibrated,0.285016317016317,30000,0,0.0,,,0.0,0.0,1.5055751999898348,0.00995,0.8056253546243008,0.9614975331334042,0.8766869542206932,0.961020377725541,39602,398,2398,9939,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8194604565367766,4337,0.996,4000,0.60025,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.940634595701126,0.2,1,fixed,0.38266666666666665,30375,375,0.012345679012345678,1.0,0.0,0.012345679012345678,3.239998477511108e-05,1.8252268000214826,0.00445,0.8009240496068736,0.9823044040163038,0.8823897124486515,0.9686598626084137,39822,178,2456,9881,375,8130.5454271228855,5384618.699429412,6959.3730642426935,375,8130.5454271228855,5384618.699429412,6959.3730642426935,True,False,0.8240719391284298,4337,0.995,4000,0.58175,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.940634595701126,0.2,1,recalibrated,0.30333333333333334,30375,375,0.012345679012345678,1.0,0.0,0.012345679012345678,3.239998477511108e-05,1.8252268000214826,0.008925,0.8454243333063144,0.9669046073977936,0.9020930634838265,0.9686598626084137,39643,357,1907,10430,375,8130.5454271228855,5384618.699429412,6959.3730642426935,375,8130.5454271228855,5384618.699429412,6959.3730642426935,True,False,0.8342172008300669,4337,0.9955,4000,0.7075,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9355168884339816,0.2,2,fixed,0.38266666666666665,30750,750,0.024390243902439025,1.0,0.0,0.024390243902439025,4.8900023102760315e-05,1.882757399987895,0.005425,0.8051390127259463,0.9786206896551725,0.883443767510117,0.9780279160249655,39783,217,2404,9933,750,14187.408367868797,8450878.898272585,13954.035864221303,375,6056.862940745912,3066260.1988431723,6994.662799978609,True,False,0.7811851510260549,4337,0.995,4000,0.64125,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9355168884339816,0.2,2,recalibrated,0.3111459293394777,30750,750,0.024390243902439025,1.0,0.0,0.024390243902439025,4.8900023102760315e-05,1.882757399987895,0.009975,0.8306719623895599,0.9625246548323472,0.8917507831534982,0.9780279160249655,39601,399,2089,10248,750,14187.408367868797,8450878.898272585,13954.035864221303,375,6056.862940745912,3066260.1988431723,6994.662799978609,True,False,0.8201521789255246,4337,0.99525,4000,0.6775,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9334698055271239,0.2,3,fixed,0.38266666666666665,31125,1125,0.03614457831325301,1.0,0.0,0.03614457831325301,2.2799998987466097e-05,1.8948560999997426,0.007975,0.8342384696441598,0.9699368579775705,0.8969844866655046,0.9589590206290022,39681,319,2045,10292,1125,19978.31262780146,11123432.851344887,19784.954110846164,375,5790.904259932664,2672553.953072302,5830.918246624859,True,False,0.7931750057643533,4337,0.99525,4000,0.71775,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9334698055271239,0.2,3,recalibrated,0.3506666666666667,31125,1125,0.03614457831325301,1.0,0.0,0.03614457831325301,2.2799998987466097e-05,1.8948560999997426,0.01,0.841533598119478,0.9629011315154887,0.8981357325143821,0.9589590206290022,39600,400,1955,10382,1125,19978.31262780146,11123432.851344887,19784.954110846164,375,5790.904259932664,2672553.953072302,5830.918246624859,True,False,0.8109292137422182,4337,0.99525,4000,0.721,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9328556806550665,0.2,4,fixed,0.38266666666666665,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,1.759998849593103e-05,1.8214616999903228,0.01265,0.8446137634757235,0.9536884495698335,0.8958431844560032,0.9752665518359407,39494,506,1917,10420,1500,25827.30081767135,13838619.593629565,26412.32971075538,375,5848.988189869888,2715186.742284678,6627.375599909218,True,False,0.8053954346322343,4337,0.99575,4000,0.736,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
a1,rf,5,accumulate,fixed_ratio,auto_malicious,none,0.1,0.9328556806550665,0.2,4,recalibrated,0.48732240437158475,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,1.759998849593103e-05,1.8214616999903228,0.01,0.8156764205236281,0.9617700468316926,0.882719298245614,0.9752665518359407,39600,400,2274,10063,1500,25827.30081767135,13838619.593629565,26412.32971075538,375,5848.988189869888,2715186.742284678,6627.375599909218,True,False,0.773576204749827,4337,0.99425,4000,0.68275,4000,0.002,1.0,cicids,,,,,,,,0.011549804739113118,0.002053090701954637,0.0925369803015264,2000
