run_dir,calibration_tau,scenario,defense,model,threshold_mode,jitter,target_poison_ratio,cost_padding,label_policy,retention,budget_mode,d1_estar,d1_gamma,d1_components,n_seeds,fpr_mean,fpr_std,tpr_mean,tpr_std,precision_mean,precision_std,f1_mean,f1_std,auroc_mean,auroc_std,tpr_seen_both_mean,tpr_seen_both_std,tpr_seed_only_mean,tpr_seed_only_std,tpr_honeypot_only_mean,tpr_honeypot_only_std,poison_ratio_mean,poison_ratio_std,hp_effective_ratio_mean,hp_effective_ratio_std,hp_mean_weight_mean,hp_mean_weight_std,cum_flows_mean,cum_flows_std,cum_packets_mean,cum_packets_std,cum_bytes_mean,cum_bytes_std,cum_duration_s_mean,cum_duration_s_std,delta_fpr_mean,delta_fpr_std,delta_tpr_mean,delta_tpr_std,fidelity_median_mean,fidelity_median_std,sigma_control_fpr,sigma_control_tpr
cicids,0.0,a1,none,xgboost,recalibrated,0.07,0.2,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009515,0.0006160864387405394,0.8703898840885141,0.03435683200119517,0.9657702794456071,0.0017694407760726805,0.9153193348205602,0.018974496290876833,0.9890795874199563,0.0013186193975119986,0.8365229421258935,0.03234125818093876,0.99565,0.0006274950199005101,0.78185,0.07430145523473952,0.2,0.0,,,,,7500.0,0.0,149881.63240030664,12878.972564770638,87380591.55521628,18039533.78749536,142879.496790247,1020.1234758047876,0.0014699999999999995,0.0020419353564694455,0.05931750020264246,0.040161931526962576,0.06549662205094067,0.00021863547520367126,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.1,0.005,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00903,0.0018394462481953638,0.8210261814055281,0.02251079532692573,0.9655307157202111,0.0071654931582822955,0.8873291695397265,0.01485708174201193,0.9848347027235146,0.0009909550966222336,0.8255014987318423,0.015005398718020169,0.9958500000000001,0.00033541019662495635,0.64135,0.07151280479746266,0.005008125766972903,0.0,,,,,151.0,0.0,2603.7984659070653,389.3789709575171,1192769.9955794574,313304.53611236124,2927.7359650291132,612.0602597216525,0.0009849999999999995,0.002113099027494926,0.009953797519656327,0.024299215279779143,0.09100813636040211,0.00225068477735353,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.1,0.01,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00852,0.0017626684316683044,0.8085920402042636,0.03395294061542919,0.9670609808259458,0.006254425929975545,0.8804130949293084,0.01934345248794798,0.9846151142903461,0.0009198968216438634,0.8279455845054186,0.02157464277384509,0.99605,0.00027386127875263016,0.60015,0.08363417363733561,0.00999900999901,0.0,,,,,303.0,0.0,6552.415781645961,3080.393569491158,4688798.890045797,4243838.869587832,6076.32660807318,617.2290362690647,0.0004749999999999999,0.002192102301444894,-0.0024803436816081435,0.05185726523044615,0.09032301474981078,0.0012089672488565155,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.1,0.02,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009095,0.0008971134264963365,0.7912134230363945,0.022700253764481083,0.9641006840621316,0.0029807747583351705,0.8689881292777454,0.013381005840815,0.9835799096214639,0.0022762341157033937,0.8118976250864653,0.012774930466187766,0.9957499999999999,0.0003061862178479108,0.56425,0.06607334939292846,0.0199921599372795,0.0,,,,,612.0,0.0,12307.320789742,3095.8453479108134,6861930.112892675,2743096.9898568303,13192.387636989482,1139.633036893736,0.0010499999999999997,0.0016324827717314506,-0.01985896084947718,0.024954626753267276,0.09062948250900545,0.001058294797882487,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.1,0.05,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00887,0.0015104221264269132,0.8230039717921699,0.020703245139812924,0.9663092628112817,0.005219421511372519,0.8887782718656829,0.011090973222228006,0.9849457536273001,0.0022271201653071685,0.8398893244178003,0.0377066609540222,0.9962,0.0006708203932499515,0.6315,0.02599098401369215,0.050001583330694446,0.0,,,,,1579.0,0.0,29726.55389126489,4042.261936636906,17735485.32105059,6509454.13524602,33178.616145945525,1574.8484125351927,0.0008249999999999993,0.0009805929328727595,0.011931587906298136,0.02513311589283401,0.09049369262974472,0.0006258473505364919,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.1,0.1,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009255,0.0011651716611727216,0.8499473129610117,0.021534279187520978,0.9659270589714509,0.00399927907152886,0.9041075309271835,0.01199693914746353,0.9868794719137555,0.0019425842592060885,0.8625317039428175,0.019478669926505068,0.9962500000000001,0.00043301270189224445,0.6900000000000001,0.04773068981273997,0.0999909999099991,0.0,,,,,3333.0,0.0,62061.787599883784,4299.956128735649,34614595.32610985,5190158.158450952,68510.31004421125,1570.0058314763603,0.0012099999999999995,0.0017583372827759756,0.038874929075139855,0.04152667985814306,0.09033014239475098,0.00040116880632878595,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.1,0.2,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009845,0.0001303840481040527,0.8531571694901515,0.015852661308496215,0.963931715955202,0.0002995625988813951,0.9051066696126935,0.00910121903590464,0.9877654506768259,0.0013322384053328373,0.8292367996310814,0.019641207901806342,0.9957499999999999,0.00030618621784786357,0.7365,0.028771187844786685,0.2,0.0,,,,,7500.0,0.0,150440.51441940555,12992.01755690027,90196966.8798116,19850005.81616489,156055.85339588576,1178.5311829946752,0.0017999999999999995,0.0016034143257436617,0.04208478560427984,0.0237198965075497,0.09055539550988481,0.00047915472598967053,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.1,0.5,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00992,0.00017888543819998345,0.8381616276242199,0.024379334576928466,0.9630253158751614,0.0010674750488686323,0.8961230013146313,0.014367748112386015,0.9824622916835535,0.0024261236535983305,0.8095918837906387,0.022777526546008973,0.9954000000000001,0.0005184110338332125,0.7119000000000001,0.07962678569426247,0.5,0.0,,,,,30000.0,0.0,583475.8063642879,11073.455081679755,344714098.1339331,20846694.66315956,637684.4068334086,14647.277168613786,0.0018749999999999995,0.00170247980898453,0.02708924373834807,0.0324669594620858,0.09030748479091491,0.0005496985549270746,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.2,0.02,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00934,0.0008708114032326393,0.7663451406338655,0.015902421575338072,0.9620128456408038,0.0030725847071119434,0.8530204504159048,0.009506002576107018,0.9819386281105617,0.0011010217655434335,0.8147567442932904,0.007290665014040511,0.9958500000000001,0.0003791437722025815,0.48434999999999995,0.05029059305675365,0.0199921599372795,0.0,,,,,612.0,0.0,12867.001194963623,3638.5789037966206,7354932.090704816,2125506.7211548975,25030.691880609473,6311.273106264983,0.0012949999999999997,0.0012182723422946122,-0.044727243252006166,0.01255433727496284,0.17278407595355014,0.001653119537228816,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.2,0.05,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00886,0.0014190225509131274,0.8090783821026181,0.03037834703933703,0.9656478823920039,0.005816394704320413,0.8802454429136908,0.019397318902807305,0.983834495217638,0.0017487059130974082,0.8290523403274153,0.015386914983271799,0.9962,0.0004107919181288783,0.6003000000000001,0.07859059263041603,0.050001583330694446,0.0,,,,,1579.0,0.0,30424.384467469983,4066.532181099272,21473703.452810965,8533267.845134893,55703.258555710476,5967.455630102093,0.0008149999999999998,0.0027524193902819386,-0.0019940017832536404,0.03135122321878038,0.172613432715349,0.0006834934787439534,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.2,0.1,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009715,0.0005275533148412586,0.8356002269595525,0.027673357353342764,0.9636612371660094,0.001937743978642861,0.894884425910892,0.01613992996053704,0.9864269998784145,0.0014613904805568622,0.8312658519714088,0.0273856651162312,0.9957499999999999,0.0006123724356958395,0.68015,0.06965867677468472,0.0999909999099991,0.0,,,,,3333.0,0.0,63192.50826939436,4065.4326838390907,40288474.80603245,4902648.020038199,115665.54584945951,6403.69310005996,0.00167,0.0016257113827491034,0.024527843073680812,0.03778223273915666,0.17262102139585886,0.0011179189204050218,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.2,0.2,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009179999999999999,0.0009792216296630706,0.8103752938315637,0.016456024924969916,0.9645386604448001,0.00411845174365423,0.8807079951272492,0.011040823747141567,0.9824033596093054,0.0025369006482738616,0.8191376527553608,0.04084437016560361,0.99545,0.00032596012026014074,0.6157999999999999,0.06554230504033254,0.2,0.0,,,,,7500.0,0.0,153706.793094597,13509.467032846105,108935456.28930676,28546954.957875885,263883.40905851877,4228.540402405355,0.0011349999999999997,0.002218994704815674,-0.0006970900543081582,0.020491359222424156,0.17261844716975427,0.0007211707097885766,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.3,0.005,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00822,0.001432371285665837,0.848212693523547,0.009930820255900459,0.9695442129738796,0.00525969271488357,0.9048060534594363,0.006710679591759969,0.9868653582718651,0.0006847236873460675,0.8274383214203367,0.010349671106767067,0.9958500000000001,0.0003791437722025493,0.7231,0.024599669713229903,0.005008125766972903,0.0,,,,,151.0,0.0,2809.9904960946974,487.2005266134528,1698596.898784522,409707.15356191143,8583.547715333396,2952.64256175229,0.00017500000000000016,0.0017929549631822879,0.0371403096376753,0.023948559651234783,0.25203698837677635,0.004780329592925123,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.3,0.01,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.008799999999999999,0.0015265361115938262,0.8224689957039798,0.03599871938157583,0.9663378711736152,0.006519188307705438,0.8883464810467038,0.023288349484097536,0.9858394919753586,0.0016724860371797616,0.8236107908692645,0.02732862788107731,0.9962500000000001,0.00017677669529664685,0.64745,0.08465654877208256,0.00999900999901,0.0,,,,,303.0,0.0,6651.331450411458,2537.6514575953593,6407844.960807691,4647024.669150561,20615.197714629925,6150.171898633098,0.0007549999999999999,0.0022113627020459575,0.011396611818108138,0.04417120695495624,0.25600611954755365,0.001993829362460773,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.3,0.02,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00934,0.00054273612372865,0.7705438923563265,0.025046109351666193,0.9621714453856548,0.0022079893703737907,0.8555913343339526,0.0156004565899344,0.984244566547783,0.00189725855793441,0.815863500115287,0.01904547893253303,0.9959,0.0005477225575051603,0.49605,0.06907409970459259,0.0199921599372795,0.0,,,,,612.0,0.0,13698.865185677161,4389.344851121651,8914760.881707793,2063220.082469918,52924.94411365865,13669.168423350622,0.0012949999999999997,0.001966945601688059,-0.040528491529545255,0.03349419309509584,0.2556677139142656,0.003195474555693172,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.3,0.05,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.008655,0.0016426350781594795,0.7908243495177109,0.021731027954234514,0.9657633883146847,0.0063782643881207905,0.8694471735461752,0.013276508806465626,0.9843227508713627,0.0007059089740284203,0.8175697486741988,0.02719865958913538,0.99595,0.00059686681931567,0.5567,0.040726757175105405,0.050001583330694446,0.0,,,,,1579.0,0.0,31631.81746559924,4159.244631954406,28976393.921039384,11561547.164988171,116944.59782558407,9673.526674793486,0.0006099999999999998,0.0016724420767249314,-0.020248034368160826,0.03321924427808512,0.2542523958131831,0.001199204685458388,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.3,0.1,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009785,0.0003204489038832865,0.8273324146875254,0.0173673358485671,0.9630718701057119,0.0008025505303484204,0.8899771644954179,0.010046786916929288,0.9872762944800193,0.0010249425363305553,0.8270694028130045,0.02801357063827078,0.9960000000000001,0.0004999999999999796,0.65895,0.04047506948727821,0.0999909999099991,0.0,,,,,3333.0,0.0,65239.70298121691,3950.1182884947107,52996316.28674309,5922869.437809111,247667.48829727946,23101.691237444575,0.0017399999999999998,0.0014554423726139078,0.016260030801653568,0.019481148362691325,0.25432074795894144,0.001477816928108505,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.3,0.2,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009665,0.0003955218072369728,0.8520061603307125,0.01866506666026741,0.9645016529025672,0.0019013500462901221,0.9046947030687956,0.011296367797066453,0.9857654168355354,0.000452529358431821,0.8409960802397972,0.029829556134538037,0.9958,0.00032596012026009087,0.7201500000000001,0.03202372167628244,0.2,0.0,,,,,7500.0,0.0,159252.77069231152,14259.931766283506,149428172.77764982,43165436.93147296,582037.7986003909,14727.15780428285,0.00162,0.001709934209260696,0.04093377644484073,0.015487930028709353,0.25405201657983284,0.0008899257649412183,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.3,0.5,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009755,0.0003764140008023074,0.823263354137959,0.019913937332018197,0.9630044759028863,0.0010712010006603376,0.8875644462022063,0.0115435077391114,0.9820288189997568,0.0033389116767981886,0.8415494581507955,0.030049656923006023,0.99565,0.00013693063937627814,0.63105,0.06456135647583626,0.5,0.0,,,,,30000.0,0.0,615751.4914078758,10027.645814565461,592723642.9865106,79801144.47014208,2354157.4899307713,109065.14488531544,0.0017099999999999997,0.0015296649960040273,0.01219097025208724,0.03432534025993161,0.25354973425167204,0.0009932369598495085,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.7,0.02,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009255,0.0011493748300706774,0.8320499311015643,0.01611740198196332,0.9651577595695005,0.004578608637331015,0.8936269715429264,0.010828073969025423,0.9863224600794359,0.0008293176728320722,0.7961263546230113,0.018514542672297754,0.99605,0.0004472135954999829,0.7070000000000001,0.03116337995147507,0.0199921599372795,0.0,,,,,612.0,0.0,20974.56990241011,10929.84601747455,60137563.659487106,16262415.444439486,283631.2596867584,51213.5953503645,0.0012099999999999997,0.0010453169375840043,0.02097754721569265,0.03526730556318044,0.5602404002212811,0.00394411356392307,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.7,0.05,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00935,0.0008963467520998782,0.8344330064035017,0.023675064445333877,0.9649692644421363,0.0028249079508845913,0.8948111999240218,0.013424973162925935,0.9863451422550054,0.0010982381895610538,0.8162324187226193,0.02393810352734219,0.9960000000000001,0.00035355339059324627,0.6926,0.04823399993780318,0.050001583330694446,0.0,,,,,1579.0,0.0,43107.54854736723,5606.046610363742,249939311.96552357,46827859.37199379,746455.5967403963,105177.90791436499,0.0013049999999999997,0.00202031866298364,0.023360622517629916,0.04222101779307181,0.5599149552431368,0.0023256589969045537,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.7,0.1,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00969,0.0005594640292279749,0.7984599173218773,0.01638119313808499,0.9621073238921438,0.002721941609866621,0.8726220522409737,0.010816819908653392,0.9867122497365648,0.001515780623132367,0.7835370071477981,0.011960331506137262,0.9957499999999999,0.00046770717334674124,0.61735,0.04737239438744888,0.0999909999099991,0.0,,,,,3333.0,0.0,85268.83709967462,5491.5000583182755,537804161.9664543,181937701.44938898,1573228.6430248183,66766.66092968805,0.001645,0.0015288271648554654,-0.012612466563994462,0.021539099320454027,0.5598887757901366,0.002807437113195707,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,0.7,0.2,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00922,0.0011774442661969188,0.8278673907757153,0.012850356992132364,0.9651891198240159,0.0040844614667245585,0.8912117267009613,0.006721242353537914,0.987512287022777,0.000879241086362787,0.7785566059488126,0.011529398180771349,0.99605,0.0003259601202601274,0.71315,0.03759346685263278,0.2,0.0,,,,,7500.0,0.0,211062.36363149591,20818.078295637693,1868287606.662712,805623499.2105016,3543560.684475253,88106.43388769333,0.0011749999999999996,0.002015409387692734,0.01679500688984359,0.025626534069333257,0.5591151059912843,0.002375584700335965,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,1.5,0.005,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00939,0.0007934497463607893,0.8402366863905325,0.013302115264419169,0.9650053319374537,0.003272918796190794,0.8982798176214297,0.008844150180030543,0.9863748064764529,0.0007690411917905707,0.8164168780262855,0.017993204959066984,0.99565,0.0005184110338332471,0.71065,0.022292515560160545,0.005008125766972903,0.0,,,,,151.0,0.0,10613.78103041286,3273.5300838300655,3304387496.963252,4555417896.034103,217537.62975968164,65961.2090493337,0.0013450000000000003,0.0018590488159271128,0.029164302504660823,0.03078071027686969,1.0610277222805933,0.011703186184324435,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,1.5,0.01,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00936,0.000391152144312159,0.8268460727891707,0.006714630533694894,0.9645991482853782,0.0013657446980316038,0.8904137756813737,0.003859692020195746,0.9866256217070599,0.0017678330276750115,0.7899930827761125,0.01736086928142135,0.9957499999999999,0.00017677669529661088,0.6979,0.004463742824133136,0.00999900999901,0.0,,,,,303.0,0.0,24614.063055306484,4030.6758074710788,12276065314.079853,5847288840.541371,447207.9440489264,83152.13785909039,0.001315,0.001500583219951496,0.015773688903299044,0.0251932483910778,1.0628672291709718,0.011936518836918472,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,1.5,0.02,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009155,0.0009548232820789405,0.8107643673502473,0.03309932897454408,0.9645875380678085,0.004455830192086452,0.8807650647430865,0.021112820623330822,0.985305939653076,0.0008782786055052832,0.7881946045653677,0.03304642931089151,0.99555,0.0003708099243548003,0.65045,0.06780726362271229,0.0199921599372795,0.0,,,,,612.0,0.0,98940.07301470924,83445.30878316435,24474804854.277946,6410849409.020047,912139.8116799912,126571.27116439654,0.0011099999999999994,0.0016971115166658907,-0.00030801653562451126,0.04310682453163622,1.0621106413443386,0.005641409246522165,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,1.5,0.05,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.008865000000000001,0.0004598233356409821,0.8115263029910027,0.02757971442083801,0.9657853421535535,0.0015642440854933728,0.8817598369966795,0.016732660294047887,0.9875001513739159,0.0008248290176444914,0.7651371916071017,0.008933966510302389,0.9955999999999999,0.00048733971724046466,0.67775,0.0792764151560854,0.050001583330694446,0.0,,,,,1579.0,0.0,158619.97526431072,30851.991871312915,80868122723.12476,10512015416.616175,2373981.765436852,133603.0697349258,0.0008199999999999998,0.0014441043937333613,0.0004539191051309288,0.02425227100426036,1.0591578042930059,0.003382434180750285,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,1.5,0.1,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.0094,0.0005451490621839132,0.8167139499067846,0.02068600570076782,0.9640428781318306,0.001360954865729474,0.8841631752585009,0.01184404630370448,0.98760360075383,0.0012468032549821388,0.7594189531934517,0.018647018971173206,0.9959,0.00022360679774995643,0.69965,0.045052261319494274,0.0999909999099991,0.0,,,,,3333.0,0.0,283287.5024998661,42733.0133290553,145358492164.01535,13861996342.258701,5082536.430021493,184590.24799097262,0.0013549999999999994,0.0013292855223765887,0.005641566020912725,0.017660250074000905,1.0581742146559063,0.004909940435617107,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,1.5,0.2,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009095,0.0009267550917043839,0.8040204263597308,0.014212550917977964,0.9645832086288986,0.004016511474372076,0.8769791930006552,0.00999026542845231,0.9862151009159439,0.001924072120681786,0.7270463454000462,0.00477961873388817,0.99555,0.0003259601202601519,0.6959500000000001,0.0419629300692886,0.2,0.0,,,,,7500.0,0.0,736205.1353697837,158684.93116664747,348761621867.74164,51400058939.42561,11414139.562302968,342360.14474982495,0.0010500000000000002,0.002119625556554742,-0.007051957526140895,0.012213138368012688,1.0542563956797593,0.007642580544496134,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1,none,xgboost,recalibrated,1.5,0.5,1.0,auto_malicious,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009609999999999999,0.00030135112410608397,0.8135689389640918,0.017051179785975208,0.9631013922796388,0.001399253580205939,0.8819721788293299,0.010356704662378688,0.982564397341331,0.0013053463658630404,0.7462301129813235,0.01647161290535197,0.99545,0.0005123475382979905,0.7047,0.04520107852695552,0.5,0.0,,,,,30000.0,0.0,2774338.682791662,280959.5641101734,1417698133748.128,115056440679.49184,45716095.170538776,813001.0981836162,0.0015649999999999998,0.0016337839514452336,0.0024965550782200196,0.006178275761893256,1.05365202140995,0.005489799409301666,0.0013768771972570868,0.020048535258507114
cicids,0.0,a1truth,none,rf,fixed,0.7,0.05,1.0,ground_truth,accumulate,fixed_ratio,-1.0,-1.0,,5,0.031685,0.014004001660239832,0.8738429115668314,0.006702927315689362,0.8963702187671252,0.04361086404121346,0.884573518558815,0.02188479600862045,0.9642094502310125,0.007592142777442037,0.8573207286142495,0.011169644850245531,0.9962500000000001,0.00025000000000005346,0.76935,0.012041075533356635,0.050001583330694446,0.0,0.050001583330694446,0.0,1.0,0.0,1579.0,0.0,43107.54854736723,5606.046610363742,249939311.96552357,46827859.37199379,746455.5967403963,105177.90791436499,-0.009980000000000001,0.013481276367614457,-0.002156115749371823,0.006105318288495465,0.5599149552431368,0.0023256589969045537,0.014823297644627679,0.004497682586038139
cicids,0.0,a1truth,none,rf,fixed,0.7,0.2,1.0,ground_truth,accumulate,fixed_ratio,-1.0,-1.0,,5,0.025785000000000002,0.0029905371591070385,0.8686552646510497,0.003706352155168646,0.9122605303138325,0.0094783642367209,0.8899138366636887,0.006160058005556403,0.9610292204344655,0.004971912881634896,0.853124279455845,0.012033009723902623,0.9961499999999999,0.00013693063937627307,0.758,0.004653627617246584,0.2,0.0,0.2,0.0,1.0,0.0,7500.0,0.0,211062.36363149591,20818.078295637693,1868287606.662712,805623499.2105016,3543560.684475253,88106.43388769333,-0.01588,0.012552382741933902,-0.007343762665153597,0.005147469446461367,0.5591151059912843,0.002375584700335965,0.014823297644627679,0.004497682586038139
cicids,0.0,a1truth,none,rf,recalibrated,0.7,0.05,1.0,ground_truth,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00937,0.0005529466520379705,0.8248196482126936,0.0607962064342095,0.9643594216872918,0.0028189301875430612,0.8882186943051135,0.037076151257710736,0.9642094502310125,0.007592142777442037,0.8264699100760895,0.02710918395329868,0.9954000000000001,0.0009617692030835336,0.65245,0.15841010857896665,0.050001583330694446,0.0,0.050001583330694446,0.0,1.0,0.0,1579.0,0.0,43107.54854736723,5606.046610363742,249939311.96552357,46827859.37199379,746455.5967403963,105177.90791436499,-0.0002500000000000002,0.0004730221982106129,0.015173867228661764,0.04947871221354414,0.5599149552431368,0.0023256589969045537,0.0006087658978354054,0.030293837226850386
cicids,0.0,a1truth,none,rf,recalibrated,0.7,0.2,1.0,ground_truth,accumulate,fixed_ratio,-1.0,-1.0,,5,0.009915,0.00010694624818103698,0.823798330226149,0.019348133764956883,0.9624242567186132,0.0010812554428131275,0.887642871140921,0.011709895542690479,0.9610292204344655,0.004971912881634896,0.8111597878718009,0.007645540526441909,0.9948499999999999,0.0006274950199005354,0.66645,0.0641371577168805,0.2,0.0,0.2,0.0,1.0,0.0,7500.0,0.0,211062.36363149591,20818.078295637693,1868287606.662712,805623499.2105016,3543560.684475253,88106.43388769333,0.0002949999999999998,0.0005383423631853618,0.014152549242117219,0.028909549992076726,0.5591151059912843,0.002375584700335965,0.0006087658978354054,0.030293837226850386
cicids,0.0,a1truth,none,xgboost,fixed,0.7,0.05,1.0,ground_truth,accumulate,fixed_ratio,-1.0,-1.0,,5,0.02607,0.004793204825583818,0.8458458296182216,0.02092741552143356,0.9093219370326091,0.015083414940700677,0.8762931824224589,0.013881362723373243,0.9827777976817703,0.0026251547226562124,0.8592114364768273,0.00473547846055667,0.9966000000000002,0.000223606797749997,0.6806,0.06817225425347177,0.050001583330694446,0.0,0.050001583330694446,0.0,1.0,0.0,1579.0,0.0,43107.54854736723,5606.046610363742,249939311.96552357,46827859.37199379,746455.5967403963,105177.90791436499,-0.017635,0.008425493308999776,-0.022906703412498987,0.01834330451199123,0.5599149552431368,0.0023256589969045537,0.009977865822787509,0.0062055548820630305
cicids,0.0,a1truth,none,xgboost,fixed,0.7,0.2,1.0,ground_truth,accumulate,fixed_ratio,-1.0,-1.0,,5,0.029375000000000002,0.007526245744061242,0.8284185782605171,0.0410470753471253,0.8976164987376594,0.022401804220171424,0.8609621426997206,0.020927910749564595,0.9816567587338898,0.0016331942541395385,0.8606871109061563,0.008429999558451143,0.9967,0.00011180339887498338,0.62515,0.12365142538604237,0.2,0.0,0.2,0.0,1.0,0.0,7500.0,0.0,211062.36363149591,20818.078295637693,1868287606.662712,805623499.2105016,3543560.684475253,88106.43388769333,-0.014329999999999999,0.01392091950985997,-0.04033395477020343,0.03331060363225927,0.5591151059912843,0.002375584700335965,0.009977865822787509,0.0062055548820630305
cicids,0.0,a1truth,none,xgboost,recalibrated,0.7,0.05,1.0,ground_truth,accumulate,fixed_ratio,-1.0,-1.0,,5,0.00969,0.00030751016243369956,0.7704304125800439,0.06645603462330077,0.9606407192428066,0.0028815375475197327,0.8539062591188473,0.04205846440786772,0.9827777976817703,0.0026251547226562124,0.8356928752593958,0.017683397294114393,0.9958,0.00011180339887497304,0.47430000000000005,0.20285126940692286,0.050001583330694446,0.0,0.050001583330694446,0.0,1.0,0.0,1579.0,0.0,43107.54854736723,5606.046610363742,249939311.96552357,46827859.37199379,746455.5967403963,105177.90791436499,0.001645,0.0018425016960643486,-0.04064197130582796,0.07321888092701462,0.5599149552431368,0.0023256589969045537,0.0013768771972570868,0.020048535258507114
