scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,4,0.05,0,fixed,0.05549756437540054,30000,0,0.0,0.0555,0.8663370349355597,0.8280136349550666,0.8467419290948703,0.9802114259949745,37780,2220,1649,10688,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8669587272308047,4337,0.99675,4000,0.73525,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,0,recalibrated,0.45792824029922485,30000,0,0.0,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,1,fixed,0.05549756437540054,30079,79,0.002626417101632368,0.043,0.8689308583934506,0.8617363344051447,0.86531864228922,0.9848738094755614,38280,1720,1617,10720,79,3002.8688666445073,1745216.2304612088,18079.446497727095,79,3002.8688666445073,1745216.2304612088,18079.446497727095,True,False,0.8886326954115749,4337,0.99675,4000,0.71975,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,1,recalibrated,0.4291999042034149,30079,79,0.002626417101632368,0.009675,0.7928183513009646,0.9619394177812746,0.8692290602088424,0.9848738094755614,39613,387,2556,9781,79,3002.8688666445073,1745216.2304612088,18079.446497727095,79,3002.8688666445073,1745216.2304612088,18079.446497727095,True,False,0.7943278764122665,4337,0.99575,4000,0.58825,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,2,fixed,0.05549756437540054,30158,158,0.005239074209165064,0.034525,0.8807651779200778,0.8872376908630685,0.8839895867230718,0.9863913623652427,38619,1381,1471,10866,158,4494.655850227853,7430941.489633021,47757.97301143734,79,1491.7869835833453,5685725.259171812,29678.52651371024,True,False,0.8854046575974176,4337,0.99675,4000,0.75975,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,2,recalibrated,0.22982266545295715,30158,158,0.005239074209165064,0.0088,0.8450190483910189,0.9673378491231326,0.9020507052003115,0.9863913623652427,39648,352,1912,10425,158,4494.655850227853,7430941.489633021,47757.97301143734,79,1491.7869835833453,5685725.259171812,29678.52651371024,True,False,0.8353700714779801,4337,0.99625,4000,0.70425,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,3,fixed,0.05549756437540054,30237,237,0.007838079174521282,0.05065,0.8850611980222096,0.8434916956353804,0.8637765999525354,0.9869211082516008,37974,2026,1418,10919,237,7652.524366848178,18641328.32776273,75758.60474129775,79,3157.868516620325,11210386.838129709,28000.631729860408,True,False,0.895319345169472,4337,0.99675,4000,0.76225,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,3,recalibrated,0.1878119558095932,30237,237,0.007838079174521282,0.009475,0.8610683310367188,0.9655517178694782,0.9103217789965294,0.9869211082516008,39621,379,1714,10623,237,7652.524366848178,18641328.32776273,75758.60474129775,79,3157.868516620325,11210386.838129709,28000.631729860408,True,False,0.8411344247175467,4337,0.99675,4000,0.747,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,4,fixed,0.05549756437540054,30316,316,0.010423538725425518,0.052475,0.8858717678528005,0.8388854774332207,0.86173861620343,0.986994853894788,37901,2099,1408,10929,316,11199.453756283754,63634620.75941413,103175.88882440652,79,3546.9293894355765,44993292.4316514,27417.284083108767,True,False,0.8766428406732765,4337,0.99675,4000,0.785,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1,xgboost,4,0.05,4,recalibrated,0.1815118044614792,30316,316,0.010423538725425518,0.009925,0.8659317500202642,0.9641696750902528,0.9124140581628731,0.986994853894788,39603,397,1654,10683,316,11199.453756283754,63634620.75941413,103175.88882440652,79,3546.9293894355765,44993292.4316514,27417.284083108767,True,False,0.8512796864191837,4337,0.9965,4000,0.75125,4000,0.7,cicids,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
