scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,3,accumulate,fixed_ratio,0.01,0,fixed,0.12533333333333332,30000,0,0.0,0.0379,0.876469157817946,0.8770378781734123,0.8767534257682641,0.9640888019777903,38484,1516,1524,10813,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8575051879179156,4337,0.9965,4000,0.777,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,0,recalibrated,0.2163729603729604,30000,0,0.0,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,1,fixed,0.12533333333333332,30015,15,0.0004997501249375312,0.0348,0.8766312717840642,0.8859670680756943,0.8812744458930899,0.9553009230363946,38608,1392,1522,10815,15,217.273892690461,54175.44954546985,314.3399138976813,15,217.273892690461,54175.44954546985,314.3399138976813,True,False,0.8798708784874337,4337,0.99625,4000,0.7535,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,1,recalibrated,0.2533333333333333,30015,15,0.0004997501249375312,0.0091,0.8613115019858961,0.9668789808917198,0.9110472842628714,0.9553009230363946,39636,364,1711,10626,15,217.273892690461,54175.44954546985,314.3399138976813,15,217.273892690461,54175.44954546985,314.3399138976813,True,False,0.8452847590500346,4337,0.9955,4000,0.7445,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,2,fixed,0.12533333333333332,30030,30,0.000999000999000999,0.040925,0.8817378617167869,0.8691969636436276,0.8754225012071462,0.9634462470616844,38363,1637,1459,10878,30,361.2881651965241,74532.00273883506,478.98515100548946,15,144.01427250606315,20356.553193365216,164.64523710780819,True,False,0.8890938436707402,4337,0.9965,4000,0.759,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,2,recalibrated,0.474,30030,30,0.000999000999000999,0.00995,0.8065169814379509,0.9615384615384616,0.8772316508706195,0.9634462470616844,39602,398,2387,9950,30,361.2881651965241,74532.00273883506,478.98515100548946,15,144.01427250606315,20356.553193365216,164.64523710780819,True,False,0.7855660594881254,4337,0.995,4000,0.64075,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,3,fixed,0.12533333333333332,30045,45,0.0014977533699450823,0.035075,0.8750911891059415,0.8849905729977867,0.8800130420606457,0.9592353793466807,38597,1403,1541,10796,45,456.08238688038864,88313.25265548933,491.84905956404526,15,94.79422168386449,13781.249916654264,12.863908558555824,True,False,0.87087848743371,4337,0.9965,4000,0.75825,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,3,recalibrated,0.30276519940236757,30045,45,0.0014977533699450823,0.009825,0.853124746696928,0.9640043964095988,0.9051816813588476,0.9592353793466807,39607,393,1812,10525,45,456.08238688038864,88313.25265548933,491.84905956404526,15,94.79422168386449,13781.249916654264,12.863908558555824,True,False,0.8222273460917685,4337,0.99575,4000,0.744,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,4,fixed,0.12533333333333332,30061,61,0.0020292072785336483,0.0364,0.8814946907676097,0.8819236071689238,0.8817090968055781,0.9698612375374889,38544,1456,1462,10875,61,730.3042012537474,188603.64438937863,812.4354369100807,16,274.22181437335865,100290.39173388931,320.5863773460355,True,False,0.8812543232649297,4337,0.99675,4000,0.7665,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
a1,rf,3,accumulate,fixed_ratio,0.01,4,recalibrated,0.2426666666666667,30061,61,0.0020292072785336483,0.00995,0.8553943422225825,0.9636562870970687,0.9063036757128133,0.9698612375374889,39602,398,1784,10553,61,730.3042012537474,188603.64438937863,812.4354369100807,16,274.22181437335865,100290.39173388931,320.5863773460355,True,False,0.8259165321650911,4337,0.99625,4000,0.7465,4000,0.03,cicids,0.030510339923089096,0.02172917198376294,0.08584727463080977,303
