scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,5,accumulate,fixed_ratio,0.005,0,fixed,0.10614814814814814,30000,0,0.0,0.0458,0.8776850125638324,0.8552922590837283,0.8663439612753531,0.961020377725541,38168,1832,1509,10828,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8593497809545769,4337,0.9965,4000,0.77875,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,0,recalibrated,0.285016317016317,30000,0,0.0,0.00995,0.8056253546243008,0.9614975331334042,0.8766869542206932,0.961020377725541,39602,398,2398,9939,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8194604565367766,4337,0.996,4000,0.60025,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,1,fixed,0.10614814814814814,30008,8,0.00026659557451346307,0.06335,0.8807651779200778,0.8108955223880597,0.8443874577456582,0.9795085991326903,37466,2534,1471,10866,8,117.0,84014.0,685.092726,8,117.0,84014.0,685.092726,True,False,0.8690338943970487,4337,0.99675,4000,0.7775,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,1,recalibrated,0.41333333333333333,30008,8,0.00026659557451346307,0.009025,0.8385344897462916,0.9662805903231833,0.897886559909734,0.9795085991326903,39639,361,1992,10345,8,117.0,84014.0,685.092726,8,117.0,84014.0,685.092726,True,False,0.800092229651833,4337,0.9945,4000,0.72425,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,2,fixed,0.10614814814814814,30015,15,0.0004997501249375312,0.077025,0.8859528248358596,0.7801013489401185,0.8296644906634281,0.9798967019940018,36919,3081,1407,10930,15,197.0,156567.0,1153.874076,7,80.0,72553.0,468.78135,True,False,0.8607332257320729,4337,0.997,4000,0.80225,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,2,recalibrated,0.41733333333333333,30015,15,0.0004997501249375312,0.009575,0.8429115668314825,0.9644778334260805,0.899606384359185,0.9798967019940018,39617,383,1938,10399,15,197.0,156567.0,1153.874076,7,80.0,72553.0,468.78135,True,False,0.7994005072630851,4337,0.99475,4000,0.73825,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,3,fixed,0.10614814814814814,30023,23,0.0007660793391733005,0.064125,0.9027316203290914,0.8128010509414684,0.8554091939014555,0.9647043831563589,37435,2565,1200,11137,23,292.0,240716.0,1733.0940260000002,8,95.0,84149.0,579.21995,True,False,0.8757205441549458,4337,0.9965,4000,0.83825,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,3,recalibrated,0.4659746251441753,30023,23,0.0007660793391733005,0.0098,0.8416957120855961,0.96362286562732,0.8985419460909445,0.9647043831563589,39608,392,1953,10384,23,292.0,240716.0,1733.0940260000002,8,95.0,84149.0,579.21995,True,False,0.7943278764122665,4337,0.995,4000,0.73975,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,4,fixed,0.10614814814814814,30030,30,0.000999000999000999,0.0301,0.8807651779200778,0.9002485501242751,0.8904002949973369,0.9723515076598849,38796,1204,1471,10866,30,378.0,303733.0,2265.693403,7,86.0,63017.0,532.599377,True,False,0.866036430712474,4337,0.99675,4000,0.78075,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,4,recalibrated,0.2491111111111111,30030,30,0.000999000999000999,0.00995,0.8598524762908325,0.963837906596402,0.9088806066058349,0.9723515076598849,39602,398,1729,10608,30,378.0,303733.0,2265.693403,7,86.0,63017.0,532.599377,True,False,0.8367535162554761,4337,0.9955,4000,0.74925,4000,,cicids
s0,rf,5,accumulate,fixed_ratio,0.005,5,fixed,0.10614814814814814,30038,38,0.0012650642519475331,0.059525,0.8966523465996595,0.8228817972178829,0.8581846392552366,0.9667691953068007,37619,2381,1275,11062,38,481.0,399611.0,2990.8957790000004,8,103.0,95878.0,725.202376,True,False,0.8697256167857966,4337,0.99675,4000,0.82575,4000,,cicids
