scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,1,accumulate,fixed_ratio,0.5,0,fixed,0.10033333333333333,30000,0,0.0,0.057675,0.8806030639539596,0.8248424569129147,0.8518111964873765,0.9625546546972522,37693,2307,1473,10864,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.997,4000,0.78,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,0,recalibrated,0.4146666666666667,30000,0,0.0,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,1,fixed,0.10033333333333333,31500,1500,0.047619047619047616,0.030925,0.9276971711112912,0.9024601797823687,0.9149046724489388,0.9899807013455459,38763,1237,892,11445,1500,19368.0,16931000.0,114606.290325,1500,19368.0,16931000.0,114606.290325,True,False,0.8913995849665668,4337,0.997,4000,0.89775,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,1,recalibrated,0.17444444444444443,31500,1500,0.047619047619047616,0.009475,0.903299019210505,0.9671092597413868,0.9341156747694886,0.9899807013455459,39621,379,1193,11144,1500,19368.0,16931000.0,114606.290325,1500,19368.0,16931000.0,114606.290325,True,False,0.8621166705095689,4337,0.99675,4000,0.8545,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,2,fixed,0.10033333333333333,33000,3000,0.09090909090909091,0.079125,0.9259949744670504,0.7830557269175407,0.8485478719453318,0.9781641150603875,36835,3165,913,11424,3000,38377.0,33439296.0,227065.275578,1500,19009.0,16508296.0,112458.985253,True,False,0.8881715471524095,4337,0.9965,4000,0.8965,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,2,recalibrated,0.40716719688936015,33000,3000,0.09090909090909091,0.01,0.8703898840885143,0.9640869096785778,0.9148455804046859,0.9781641150603875,39600,400,1599,10738,3000,38377.0,33439296.0,227065.275578,1500,19009.0,16508296.0,112458.985253,True,False,0.8056260087618169,4337,0.995,4000,0.816,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,3,fixed,0.10033333333333333,34500,4500,0.13043478260869565,0.074725,0.9439896247061684,0.7957635804578066,0.8635622126649859,0.9893986544540813,37011,2989,691,11646,4500,57708.0,50064645.0,340834.446267,1500,19331.0,16625349.0,113769.170689,True,False,0.893935900391976,4337,0.997,4000,0.94525,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,3,recalibrated,0.44666666666666666,34500,4500,0.13043478260869565,0.00975,0.8708762259868688,0.964972157355847,0.915512760427762,0.9893986544540813,39610,390,1593,10744,4500,57708.0,50064645.0,340834.446267,1500,19331.0,16625349.0,113769.170689,True,False,0.8060871570209822,4337,0.9955,4000,0.8165,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,4,fixed,0.10033333333333333,36000,6000,0.16666666666666666,0.04615,0.9447191375537003,0.8632693874527813,0.9021596098769255,0.9901711832293102,38154,1846,682,11655,6000,77263.0,66988423.0,455030.665167,1500,19555.0,16923778.0,114196.2189,True,False,0.9066174775190223,4337,0.99675,4000,0.934,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,4,recalibrated,0.32226506024096385,36000,6000,0.16666666666666666,0.009425,0.9013536516170868,0.967208837087936,0.9331207518670807,0.9901711832293102,39623,377,1217,11120,6000,77263.0,66988423.0,455030.665167,1500,19555.0,16923778.0,114196.2189,True,False,0.8353700714779801,4337,0.99625,4000,0.878,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,5,fixed,0.10033333333333333,37500,7500,0.2,0.07555,0.950798411283132,0.795146420824295,0.8660341836169663,0.9797903278754965,36978,3022,607,11730,7500,96344.0,83728139.0,568049.333114,1500,19081.0,16739716.0,113018.667947,True,False,0.9029282914456997,4337,0.99675,4000,0.95675,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,5,recalibrated,0.5633333333333332,37500,7500,0.2,0.009975,0.8730647645294642,0.9642793196060877,0.9164078785042753,0.9797903278754965,39601,399,1566,10771,7500,96344.0,83728139.0,568049.333114,1500,19081.0,16739716.0,113018.667947,True,False,0.7929444316347706,4337,0.99325,4000,0.83975,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.5,6,fixed,0.10033333333333333,39000,9000,0.23076923076923078,0.0819,0.9487719867066547,0.7813230091449169,0.8569441393952705,0.9916138749290752,36724,3276,632,11705,9000,115769.0,100512919.0,682732.9132010001,1500,19425.0,16784780.0,114683.580087,True,False,0.89255245561448,4337,0.99675,4000,0.96175,4000,,cicids
