scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,2,accumulate,fixed_ratio,0.005,0,fixed,0.11599999999999999,30000,0,0.0,0.05865,0.8708762259868688,0.8207792207792208,0.8450859322767137,0.9692105161303396,37654,2346,1593,10744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8600415033433249,4337,0.99675,4000,0.75675,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,0,recalibrated,0.3502222222222222,30000,0,0.0,0.009825,0.8430736807976007,0.9635908838243469,0.8993126107820675,0.9692105161303396,39607,393,1936,10401,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8060871570209822,4337,0.99525,4000,0.731,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,1,fixed,0.11599999999999999,30008,8,0.00026659557451346307,0.029325,0.871038339952987,0.9015857034986157,0.8860488126649075,0.9571611726919024,38827,1173,1591,10746,8,198.78717893989437,111939.60058501066,192.40754378205048,8,198.78717893989437,111939.60058501066,192.40754378205048,True,False,0.8482822227346092,4337,0.99675,4000,0.77,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,1,recalibrated,0.3871428571428572,30008,8,0.00026659557451346307,0.00935,0.8268622841857826,0.9646335697399527,0.8904504189944134,0.9571611726919024,39626,374,2136,10201,8,198.78717893989437,111939.60058501066,192.40754378205048,8,198.78717893989437,111939.60058501066,192.40754378205048,True,False,0.8095457689647222,4337,0.995,4000,0.6775,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,2,fixed,0.11599999999999999,30015,15,0.0004997501249375312,0.02615,0.8783334684283051,0.9119676822083824,0.8948346339650687,0.9603636591148578,38954,1046,1501,10836,15,225.57712815408576,113582.01564527862,193.14661592587544,7,26.789949214191374,1642.415060267961,0.7390721438249511,True,False,0.8683421720083007,4337,0.99675,4000,0.77075,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,2,recalibrated,0.26,30015,15,0.0004997501249375312,0.01,0.8395882305260598,0.9628183677263432,0.8969906906256765,0.9603636591148578,39600,400,1979,10358,15,225.57712815408576,113582.01564527862,193.14661592587544,7,26.789949214191374,1642.415060267961,0.7390721438249511,True,False,0.8261471062946737,4337,0.9955,4000,0.69825,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,3,fixed,0.11599999999999999,30023,23,0.0007660793391733005,0.043075,0.8789008673097187,0.8628839726245424,0.8708187768541943,0.9532575828807652,38277,1723,1494,10843,23,314.2050520043776,142203.50612621318,390.0683050334229,8,88.62792385029184,28621.490480934568,196.9216891075475,True,False,0.8775651371916071,4337,0.99675,4000,0.7625,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,3,recalibrated,0.4093333333333333,30023,23,0.0007660793391733005,0.0093,0.8069222663532464,0.9639779219521643,0.8784857042004943,0.9532575828807652,39628,372,2382,9955,23,314.2050520043776,142203.50612621318,390.0683050334229,8,88.62792385029184,28621.490480934568,196.9216891075475,True,False,0.7998616555222504,4337,0.9945,4000,0.627,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,4,fixed,0.11599999999999999,30030,30,0.000999000999000999,0.050675,0.876469157817946,0.8421339563862928,0.8589585733010286,0.9687429176461052,37973,2027,1524,10813,30,497.5409507995071,240388.03910730992,626.5953762450271,7,183.3358987951295,98184.53298109674,236.52707121160415,True,False,0.8685727461378834,4337,0.9965,4000,0.765,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
a1,rf,2,accumulate,fixed_ratio,0.005,4,recalibrated,0.4266666666666667,30030,30,0.000999000999000999,0.01,0.8048147847937099,0.9612740826798335,0.8761140033530398,0.9687429176461052,39600,400,2408,9929,30,497.5409507995071,240388.03910730992,626.5953762450271,7,183.3358987951295,98184.53298109674,236.52707121160415,True,False,0.8033202674659903,4337,0.995,4000,0.61625,4000,0.3,cicids,0.25994014581935837,0.19789547203141322,0.32858759944544635,151
