scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,4,accumulate,fixed_ratio,0.005,0,fixed,0.11,30000,0,0.0,0.047625,0.8770365566993596,0.850294695481336,0.8634586226159126,0.9744534641728135,38095,1905,1517,10820,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.857966336177081,4337,0.9965,4000,0.77825,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,0,recalibrated,0.2346666666666667,30000,0,0.0,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,1,fixed,0.11,30008,8,0.00026659557451346307,0.05625,0.8874929075139824,0.8295325403439654,0.8575344611528822,0.9602338909378293,37750,2250,1388,10949,8,79.29761872735946,23394.29471833638,7.293104587477957,8,79.29761872735946,23394.29471833638,7.293104587477957,True,False,0.8890938436707402,4337,0.99675,4000,0.7765,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,1,recalibrated,0.44,30008,8,0.00026659557451346307,0.009825,0.7780659803842102,0.9606685348278623,0.8597787630435756,0.9602338909378293,39607,393,2738,9599,8,79.29761872735946,23394.29471833638,7.293104587477957,8,79.29761872735946,23394.29471833638,7.293104587477957,True,False,0.8037814157251556,4337,0.99525,4000,0.533,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,2,fixed,0.11,30015,15,0.0004997501249375312,0.06075,0.878252411445246,0.8168111571805503,0.8464182485743301,0.9673574927048715,37570,2430,1502,10835,15,248.6971889913753,79512.20242260079,91.27946310525152,7,169.39957026401584,56117.90770426442,83.98635851777357,True,False,0.8699561909153793,4337,0.99675,4000,0.76875,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,2,recalibrated,0.47200000000000003,30015,15,0.0004997501249375312,0.00835,0.7836589122152874,0.9666066786642672,0.8655714221764628,0.9673574927048715,39666,334,2669,9668,15,248.6971889913753,79512.20242260079,91.27946310525152,7,169.39957026401584,56117.90770426442,83.98635851777357,True,False,0.7931750057643533,4337,0.99425,4000,0.56275,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,3,fixed,0.11,30023,23,0.0007660793391733005,0.053675,0.8822242036151414,0.8352390453533881,0.8580889309366131,0.9568412144362487,37853,2147,1453,10884,23,588.6359663881008,506713.45895383286,175.26558986840905,8,339.9387773967255,427201.2565312321,83.98612676315751,True,False,0.8690338943970487,4337,0.99675,4000,0.782,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,3,recalibrated,0.2665196078431373,30023,23,0.0007660793391733005,0.0099,0.8545027154089325,0.9637959407569939,0.9058646616541353,0.9568412144362487,39604,396,1795,10542,23,588.6359663881008,506713.45895383286,175.26558986840905,8,339.9387773967255,427201.2565312321,83.98612676315751,True,False,0.8210744754438551,4337,0.996,4000,0.74925,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,4,fixed,0.11,30030,30,0.000999000999000999,0.060975,0.8810894058523142,0.8167405515064994,0.8476955470638696,0.9498333468428305,37561,2439,1467,10870,30,660.2998792844209,527727.9917984012,1744.8061031406867,7,71.6639128963201,21014.532844568348,1569.5405132722776,True,False,0.882407193912843,4337,0.99675,4000,0.764,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,4,recalibrated,0.420888888888889,30030,30,0.000999000999000999,0.009325,0.7832536272999919,0.9628337983260263,0.8638090555580388,0.9498333468428305,39627,373,2674,9663,30,660.2998792844209,527727.9917984012,1744.8061031406867,7,71.6639128963201,21014.532844568348,1569.5405132722776,True,False,0.8120820843901314,4337,0.995,4000,0.54025,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,5,fixed,0.11,30038,38,0.0012650642519475331,0.045025,0.8872497365648051,0.8587118537695144,0.8727475681709457,0.9750725561319608,38199,1801,1391,10946,38,1643.339654123376,633714.1659280461,3023.118243890156,8,983.0397748389553,105986.17412964492,1278.3121407494696,True,False,0.894627622780724,4337,0.99675,4000,0.76975,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,5,recalibrated,0.4343333333333333,30038,38,0.0012650642519475331,0.01,0.8402366863905325,0.9628459966561397,0.8973726355884517,0.9750725561319608,39600,400,1971,10366,38,1643.339654123376,633714.1659280461,3023.118243890156,8,983.0397748389553,105986.17412964492,1278.3121407494696,True,False,0.8037814157251556,4337,0.99425,4000,0.72575,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,6,fixed,0.11,30045,45,0.0014977533699450823,0.037575,0.873713220393937,0.8776257938446507,0.8756651366830497,0.9651887006565616,38497,1503,1558,10779,45,1671.4920772440453,638677.1284406178,3025.19824829832,7,28.152423120669315,4962.962512571753,2.0800044081637603,True,False,0.8667281531012221,4337,0.9965,4000,0.7585,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
a1,rf,4,accumulate,fixed_ratio,0.005,6,recalibrated,0.5146666666666667,30045,45,0.0014977533699450823,0.0095,0.777093296587501,0.9618741848098726,0.8596664275466285,0.9651887006565616,39620,380,2750,9587,45,1671.4920772440453,638677.1284406178,3025.19824829832,7,28.152423120669315,4962.962512571753,2.0800044081637603,True,False,0.7768042425639843,4337,0.995,4000,0.5595,4000,0.3,cicids,0.24775078546875073,0.19380833659575902,0.3091936299618558,151
