scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,0,fixed,0.11599999999999999,30000,0,0.0,,,0.0,0.0,3.8143278999996255,0.05865,0.8708762259868688,0.8207792207792208,0.8450859322767137,0.9692105161303396,37654,2346,1593,10744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8600415033433249,4337,0.99675,4000,0.75675,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,0,recalibrated,0.3502222222222222,30000,0,0.0,,,0.0,0.0,3.8143278999996255,0.009825,0.8430736807976007,0.9635908838243469,0.8993126107820675,0.9692105161303396,39607,393,1936,10401,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8060871570209822,4337,0.99525,4000,0.731,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,1,fixed,0.11599999999999999,30375,375,0.012345679012345678,1.0,0.0,0.012345679012345678,4.6499999371008016e-05,0.9191250000003492,0.0304,0.8707141120207506,0.8983107543067402,0.8842971804898127,0.961812299383967,38784,1216,1595,10742,375,8829.285009562103,247648330.65731433,149822.12200926375,375,8829.285009562103,247648330.65731433,149822.12200926375,True,False,0.8577357620474982,4337,0.99625,4000,0.75925,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,1,recalibrated,0.3864761904761905,30375,375,0.012345679012345678,1.0,0.0,0.012345679012345678,4.6499999371008016e-05,0.9191250000003492,0.00895,0.7722298776039556,0.9637835103692464,0.8574385743857439,0.961812299383967,39642,358,2810,9527,375,8829.285009562103,247648330.65731433,149822.12200926375,375,8829.285009562103,247648330.65731433,149822.12200926375,True,False,0.7984782107447544,4337,0.99425,4000,0.52175,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,2,fixed,0.11599999999999999,30750,750,0.024390243902439025,1.0,0.0,0.024390243902439025,3.8100000892882235e-05,0.9889700999992783,0.019175,0.8696603712409824,0.9332811412665275,0.9003482566189738,0.9520168557996271,39233,767,1608,10729,750,19184.588019407012,279923600.95206946,375467.8785144348,375,10355.303009844909,32275270.29475512,225645.75650517107,True,False,0.853124279455845,4337,0.99675,4000,0.7605,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,2,recalibrated,0.18833333333333332,30750,750,0.024390243902439025,1.0,0.0,0.024390243902439025,3.8100000892882235e-05,0.9889700999992783,0.0077,0.8592850774094188,0.9717664313869282,0.9120708939172331,0.9520168557996271,39692,308,1736,10601,750,19184.588019407012,279923600.95206946,375467.8785144348,375,10355.303009844909,32275270.29475512,225645.75650517107,True,False,0.8309891630159096,4337,0.9965,4000,0.75275,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,3,fixed,0.11599999999999999,31125,1125,0.03614457831325301,1.0,0.0,0.03614457831325301,1.8000000636675395e-05,1.046420800001215,0.010725,0.8690119153765097,0.9615246636771301,0.9129305573295866,0.9658470697900624,39571,429,1616,10721,1125,27455.262075533545,310334357.1540943,592142.9185319527,375,8270.67405612653,30410756.202024795,216675.0400175179,True,False,0.8572746137883329,4337,0.996,4000,0.75475,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,3,recalibrated,0.124,31125,1125,0.03614457831325301,1.0,0.0,0.03614457831325301,1.8000000636675395e-05,1.046420800001215,0.00995,0.8680392315798006,0.964166741694427,0.9135813001194335,0.9658470697900624,39602,398,1628,10709,1125,27455.262075533545,310334357.1540943,592142.9185319527,375,8270.67405612653,30410756.202024795,216675.0400175179,True,False,0.8563523172700023,4337,0.996,4000,0.75275,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,4,fixed,0.11599999999999999,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.9099999665049836e-05,1.103370000000723,0.0279,0.8697414282240415,0.9057909842984974,0.8874002398379026,0.9637672286617492,38884,1116,1607,10730,1500,37047.080269000166,1506893754.854067,806555.0232181739,375,9591.81819346662,1196559397.6999729,214412.10468622125,True,False,0.8584274844362463,4337,0.9965,4000,0.75525,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
a1truth,rf,2,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.2,4,recalibrated,0.30400000000000005,31500,1500,0.047619047619047616,1.0,0.0,0.047619047619047616,2.9099999665049836e-05,1.103370000000723,0.009225,0.8339952986949826,0.9653781197222744,0.8948901935203305,0.9637672286617492,39631,369,2048,10289,1500,37047.080269000166,1506893754.854067,806555.0232181739,375,9591.81819346662,1196559397.6999729,214412.10468622125,True,False,0.8169241411113674,4337,0.99475,4000,0.69175,4000,0.7,1.0,cicids,,,,0.5582101061924962,0.41189803370160116,0.7216054606416913,2000
