scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,1,accumulate,fixed_ratio,0.1,0,fixed,0.07376851886510849,30000,0,0.0,0.037675,0.8716867958174597,0.8770899600358861,0.8743800308968209,0.9807415579152144,38493,1507,1583,10754,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8731842287295365,4337,0.99675,4000,0.745,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,0,recalibrated,0.29643574357032776,30000,0,0.0,0.00875,0.8339142417119235,0.9670990787742056,0.895582154515778,0.9807415579152144,39650,350,2049,10288,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.9955,4000,0.70025,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,1,fixed,0.07376851886510849,30167,167,0.005535850432591905,0.0265,0.8622841857826051,0.9093862198666439,0.8852090701060953,0.9842941466726108,38940,1060,1699,10638,167,2888.2850528698773,1337636.1482538497,2775.5995147706803,167,2888.2850528698773,1337636.1482538497,2775.5995147706803,True,False,0.8683421720083007,4337,0.99675,4000,0.72125,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,1,recalibrated,0.19519494473934174,30167,167,0.005535850432591905,0.0081,0.81105617248926,0.9686350435624395,0.8828693695680947,0.9842941466726108,39676,324,2331,10006,167,2888.2850528698773,1337636.1482538497,2775.5995147706803,167,2888.2850528698773,1337636.1482538497,2775.5995147706803,True,False,0.8498962416416878,4337,0.996,4000,0.584,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,2,fixed,0.07376851886510849,30333,333,0.010978142616951835,0.0498,0.8440463645943098,0.8394195888754534,0.8417266187050361,0.9816707201912945,38008,1992,1924,10413,333,5545.544140098907,2752282.0447649686,5794.843208208931,166,2657.2590872290293,1414645.8965111189,3019.2436934382513,True,False,0.8690338943970487,4337,0.99675,4000,0.66425,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,2,recalibrated,0.21168753504753113,30333,333,0.010978142616951835,0.0087,0.8090297479127827,0.9663084519314551,0.8807023735992237,0.9816707201912945,39652,348,2356,9981,333,5545.544140098907,2752282.0447649686,5794.843208208931,166,2657.2590872290293,1414645.8965111189,3019.2436934382513,True,False,0.8272999769425871,4337,0.9965,4000,0.60175,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,3,fixed,0.07376851886510849,30500,500,0.01639344262295082,0.05075,0.8750911891059415,0.8417277405270545,0.8580852839486549,0.9857776454972846,37970,2030,1541,10796,500,8738.098138300851,4105812.6689311266,9818.106932958462,167,3192.5539982019454,1353530.6241661583,4023.263724749531,True,False,0.8729536545999539,4337,0.9965,4000,0.756,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,3,recalibrated,0.32819703221321106,30500,500,0.01639344262295082,0.006475,0.818270243981519,0.9749855128452772,0.8897800890220794,0.9857776454972846,39741,259,2242,10095,500,8738.098138300851,4105812.6689311266,9818.106932958462,167,3192.5539982019454,1353530.6241661583,4023.263724749531,True,False,0.8053954346322343,4337,0.9955,4000,0.655,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,4,fixed,0.07376851886510849,30667,667,0.0217497635895262,0.045475,0.8469644159844371,0.8517280730355397,0.8493395651290387,0.9814462865769636,38181,1819,1888,10449,667,12296.708521456985,6546786.657758269,12970.70312555132,167,3558.6103831561345,2440973.988827143,3152.5961925928573,True,False,0.8754899700253631,4337,0.99675,4000,0.66625,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,4,recalibrated,0.31784680485725403,30667,667,0.0217497635895262,0.00845,0.7550457971954284,0.9649849787630789,0.8472032742155525,0.9814462865769636,39662,338,3022,9315,667,12296.708521456985,6546786.657758269,12970.70312555132,167,3558.6103831561345,2440973.988827143,3152.5961925928573,True,False,0.8088540465759742,4337,0.9955,4000,0.45625,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,5,fixed,0.07376851886510849,30833,833,0.02701650828657607,0.03345,0.8566101969684689,0.8876196875524945,0.8718392938167718,0.98499162681365,38662,1338,1769,10568,833,15632.37105087429,8317304.382355952,15930.224315568274,166,3335.6625294173045,1770517.7245976825,2959.521190016955,True,False,0.8722619322112058,4337,0.9965,4000,0.69975,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,5,recalibrated,0.1770678460597992,30833,833,0.02701650828657607,0.009975,0.839669287509119,0.9629113218070273,0.8970772894565923,0.98499162681365,39601,399,1978,10359,833,15632.37105087429,8317304.382355952,15930.224315568274,166,3335.6625294173045,1770517.7245976825,2959.521190016955,True,False,0.8466682038275305,4337,0.99625,4000,0.6755,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
a1,xgboost,1,accumulate,fixed_ratio,0.1,6,fixed,0.07376851886510849,31000,1000,0.03225806451612903,0.03275,0.853124746696928,0.8893113645965357,0.8708422968724143,0.9836679065007701,38690,1310,1812,10525,1000,21657.431448979652,13845076.165955346,19546.219496840717,167,6025.060398105365,5527771.783599393,3615.9951812724416,True,False,0.8771039889324418,4337,0.9965,4000,0.68375,4000,0.07,cicids,0.06567854594736759,0.04723342764817788,0.10731695172817482,2000
