scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,xgboost,4,accumulate,fixed_ratio,0.01,0,fixed,0.05549756437540054,30000,0,0.0,0.0555,0.8663370349355597,0.8280136349550666,0.8467419290948703,0.9802114259949745,37780,2220,1649,10688,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8669587272308047,4337,0.99675,4000,0.73525,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,0,recalibrated,0.45792824029922485,30000,0,0.0,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,1,fixed,0.05549756437540054,30015,15,0.0004997501249375312,0.0452,0.873713220393937,0.8563597362357989,0.8649494463168031,0.982061976169247,38192,1808,1558,10779,15,193.0,179318.0,1231.97908,15,193.0,179318.0,1231.97908,True,False,0.8662670048420568,4337,0.99675,4000,0.75875,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,1,recalibrated,0.27628543972969055,30015,15,0.0004997501249375312,0.006575,0.8502066953068007,0.9755394345238095,0.9085711810819005,0.982061976169247,39737,263,1848,10489,15,193.0,179318.0,1231.97908,15,193.0,179318.0,1231.97908,True,False,0.8141572515563754,4337,0.996,4000,0.7435,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,2,fixed,0.05549756437540054,30030,30,0.000999000999000999,0.0352,0.873794277376996,0.8844765342960289,0.8791029561671764,0.9818891505228176,38592,1408,1557,10780,30,372.0,358460.0,2497.662382,15,179.0,179142.0,1265.683302,True,False,0.868111597878718,4337,0.99675,4000,0.757,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,2,recalibrated,0.12591534852981567,30030,30,0.000999000999000999,0.009725,0.8652022371727325,0.9648377474464431,0.9123076923076923,0.9818891505228176,39611,389,1663,10674,30,372.0,358460.0,2497.662382,15,179.0,179142.0,1265.683302,True,False,0.8540465759741757,4337,0.99625,4000,0.74625,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,3,fixed,0.05549756437540054,30045,45,0.0014977533699450823,0.0348,0.8733889924617005,0.885592175556834,0.8794482533463923,0.9850859994326011,38608,1392,1562,10775,45,555.0,526655.0,3682.9041429999997,15,183.0,168195.0,1185.241761,True,False,0.8699561909153793,4337,0.99675,4000,0.75375,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,3,recalibrated,0.2928571105003357,30045,45,0.0014977533699450823,0.005875,0.8475318148658507,0.9780188943971565,0.9081118638179608,0.9850859994326011,39765,235,1881,10456,45,555.0,526655.0,3682.9041429999997,15,183.0,168195.0,1185.241761,True,False,0.8086234724463915,4337,0.996,4000,0.74125,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,4,fixed,0.05549756437540054,30061,61,0.0020292072785336483,0.055825,0.8887087622598687,0.8307948776237024,0.8587765332497848,0.9853659661992381,37767,2233,1373,10964,61,742.0,694370.0,4951.657236999999,16,187.0,167715.0,1268.753094,True,False,0.881023749135347,4337,0.99675,4000,0.789,4000,,cicids
s0,xgboost,4,accumulate,fixed_ratio,0.01,4,recalibrated,0.278286337852478,30061,61,0.0020292072785336483,0.008575,0.8512604360865689,0.9683725218994929,0.9060477957035632,0.9853659661992381,39657,343,1835,10502,61,742.0,694370.0,4951.657236999999,16,187.0,167715.0,1268.753094,True,False,0.8146183998155407,4337,0.996,4000,0.74625,4000,,cicids
