scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,xgboost,2,accumulate,fixed_ratio,0.005,0,fixed,0.07150885462760925,30000,0,0.0,0.043,0.8753343600551188,0.8626088345714514,0.868925008046347,0.9834592121261246,38280,1720,1538,10799,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8690338943970487,4337,0.99675,4000,0.76075,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,0,recalibrated,0.3517208993434906,30000,0,0.0,0.006325,0.7968712004539191,0.974910749702499,0.8769457205298603,0.9834592121261246,39747,253,2506,9831,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8095457689647222,4337,0.99475,4000,0.58525,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,1,fixed,0.07150885462760925,30008,8,0.00026659557451346307,0.028025,0.8712004539191052,0.9055522790462549,0.8880442865405271,0.985736624584583,38879,1121,1589,10748,8,104.0,95450.0,711.806589,8,104.0,95450.0,711.806589,True,False,0.8658058565828914,4337,0.9965,4000,0.75175,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,1,recalibrated,0.3229520320892334,30008,8,0.00026659557451346307,0.007525,0.8464780740860826,0.9719843633655995,0.9049001343096053,0.985736624584583,39699,301,1894,10443,8,104.0,95450.0,711.806589,8,104.0,95450.0,711.806589,True,False,0.8065483052801475,4337,0.9955,4000,0.74075,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,2,fixed,0.07150885462760925,30015,15,0.0004997501249375312,0.0318,0.8768744427332414,0.894789081885856,0.8857411880296392,0.9863134291156683,38728,1272,1519,10818,15,201.0,179140.0,1378.174581,7,97.0,83690.0,666.367992,True,False,0.8718007839520405,4337,0.9965,4000,0.76275,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,2,recalibrated,0.2760443091392517,30015,15,0.0004997501249375312,0.0099,0.8525573478155143,0.9637163276525563,0.904735280203002,0.9863134291156683,39604,396,1819,10518,15,201.0,179140.0,1378.174581,7,97.0,83690.0,666.367992,True,False,0.8180770117592806,4337,0.996,4000,0.7465,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,3,fixed,0.07150885462760925,30023,23,0.0007660793391733005,0.038675,0.8690929723595687,0.8739098541038389,0.8714947573762496,0.9806113712815109,38453,1547,1615,10722,23,379.0,248278.0,1776.123727,8,178.0,69138.0,397.949146,True,False,0.8556605948812543,4337,0.99675,4000,0.756,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,3,recalibrated,0.38882604241371155,30023,23,0.0007660793391733005,0.00645,0.8410472562211234,0.9757381982320857,0.9033999390535893,0.9806113712815109,39742,258,1961,10376,23,379.0,248278.0,1776.123727,8,178.0,69138.0,397.949146,True,False,0.7885635231727001,4337,0.99575,4000,0.74325,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,4,fixed,0.07150885462760925,30030,30,0.000999000999000999,0.036025,0.8738753343600552,0.8820978563246604,0.8779673439472291,0.9859201568452622,38559,1441,1556,10781,30,476.0,325945.0,2365.539927,7,97.0,77667.0,589.4162,True,False,0.8704173391745447,4337,0.9965,4000,0.755,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,4,recalibrated,0.6002414226531982,30030,30,0.000999000999000999,0.00995,0.8392640025938235,0.9629836309523809,0.8968773008792066,0.9859201568452622,39602,398,1983,10354,30,476.0,325945.0,2365.539927,7,97.0,77667.0,589.4162,True,False,0.7867189301360388,4337,0.995,4000,0.7405,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,5,fixed,0.07150885462760925,30038,38,0.0012650642519475331,0.053475,0.8738753343600552,0.8344427244582043,0.8537039236647267,0.9844183695387858,37861,2139,1556,10781,38,574.0,411369.0,3111.008519,8,98.0,85424.0,745.468592,True,False,0.8704173391745447,4337,0.99675,4000,0.75475,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,5,recalibrated,0.3971717059612274,30038,38,0.0012650642519475331,0.009075,0.8393450595768825,0.9661317409964546,0.8982867057037519,0.9844183695387858,39637,363,1982,10355,38,574.0,411369.0,3111.008519,8,98.0,85424.0,745.468592,True,False,0.7883329490431173,4337,0.99575,4000,0.73825,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,6,fixed,0.07150885462760925,30045,45,0.0014977533699450823,0.040975,0.8744427332414687,0.868109761004265,0.8712647391374576,0.9844414282240415,38361,1639,1549,10788,45,657.0,495411.0,3462.281287,7,83.0,84042.0,351.272768,True,False,0.869495042656214,4337,0.99675,4000,0.7575,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,6,recalibrated,0.3334384262561798,30045,45,0.0014977533699450823,0.0077,0.8489097835778552,0.9714312215935442,0.9060472359200623,0.9844414282240415,39692,308,1864,10473,45,657.0,495411.0,3462.281287,7,83.0,84042.0,351.272768,True,False,0.8116209361309661,4337,0.996,4000,0.74225,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,7,fixed,0.07150885462760925,30053,53,0.0017635510597943634,0.052525,0.8724163086649915,0.8366759950248757,0.8541724534740687,0.9833746889438275,37899,2101,1574,10763,53,764.0,590930.0,4252.486446999999,8,107.0,95519.0,790.20516,True,False,0.8653447083237261,4337,0.996,4000,0.7565,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,7,recalibrated,0.4318161904811859,30053,53,0.0017635510597943634,0.0099,0.8428305098484234,0.9633129516397999,0.8990532186243569,0.9833746889438275,39604,396,1939,10398,53,764.0,590930.0,4252.486446999999,8,107.0,95519.0,790.20516,True,False,0.7934055798939359,4337,0.9955,4000,0.74375,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.005,8,fixed,0.07150885462760925,30060,60,0.001996007984031936,0.0267,0.8761449298857097,0.9100783026016671,0.8927892954489138,0.9863427697171111,38932,1068,1528,10809,60,847.0,662886.0,4791.143866999999,7,83.0,71956.0,538.65742,True,False,0.8616555222504035,4337,0.99675,4000,0.77125,4000,,cicids
