scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
control,rf,1,0.0,0,fixed,0.10033333333333333,30000,0,0.0,0.057675,0.8806030639539596,0.8248424569129147,0.8518111964873765,0.9625546546972522,37693,2307,1473,10864,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.997,4000,0.78,4000,,cicids
control,rf,1,0.0,0,recalibrated,0.4146666666666667,30000,0,0.0,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,,cicids
control,rf,1,0.0,1,fixed,0.10033333333333333,30000,0,0.0,0.068525,0.8739563913431142,0.7973082895807143,0.8338747099767981,0.9566789778714436,37259,2741,1555,10782,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8662670048420568,4337,0.997,4000,0.75925,4000,,cicids
control,rf,1,0.0,1,recalibrated,0.23619047619047617,30000,0,0.0,0.01,0.8599335332738915,0.9636660913797802,0.908849481709929,0.9566789778714436,39600,400,1728,10609,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8397509799400508,4337,0.99625,4000,0.7455,4000,,cicids
control,rf,1,0.0,2,fixed,0.10033333333333333,30000,0,0.0,0.05995,0.8783334684283051,0.8188000604503551,0.8475225841773885,0.966556995217638,37602,2398,1501,10836,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8664975789716394,4337,0.99675,4000,0.77275,4000,,cicids
control,rf,1,0.0,2,recalibrated,0.3729328063241107,30000,0,0.0,0.01,0.8418578260517143,0.9629148896717967,0.8983263417376638,0.966556995217638,39600,400,1951,10386,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.800092229651833,4337,0.9955,4000,0.7335,4000,,cicids
control,rf,1,0.0,3,fixed,0.10033333333333333,30000,0,0.0,0.034675,0.8757396449704142,0.8862275449101796,0.880952380952381,0.9562168041258005,38613,1387,1533,10804,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8727230804703712,4337,0.9965,4000,0.75825,4000,,cicids
control,rf,1,0.0,3,recalibrated,0.45666666666666667,30000,0,0.0,0.01,0.7773364675366783,0.95995995995996,0.8590495812245263,0.9562168041258005,39600,400,2747,9590,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7922527092460226,4337,0.9945,4000,0.544,4000,,cicids
control,rf,1,0.0,4,fixed,0.10033333333333333,30000,0,0.0,0.0701,0.8766312717840642,0.7941111682208679,0.8333333333333334,0.9684148719299668,37196,2804,1522,10815,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8683421720083007,4337,0.99675,4000,0.7655,4000,,cicids
control,rf,1,0.0,4,recalibrated,0.4373333333333334,30000,0,0.0,0.008175,0.7944394909621464,0.9677132701421801,0.8725573113732472,0.9684148719299668,39673,327,2536,9801,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7940973022826839,4337,0.99425,4000,0.595,4000,,cicids
control,rf,1,0.0,5,fixed,0.10033333333333333,30000,0,0.0,0.062375,0.8796303801572506,0.8130666067281037,0.8450397134402742,0.9698201882548432,37505,2495,1485,10852,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8706479133041273,4337,0.9965,4000,0.7725,4000,,cicids
control,rf,1,0.0,5,recalibrated,0.4593333333333333,30000,0,0.0,0.01,0.7690686552646511,0.959546925566343,0.8538132733408325,0.9698201882548432,39600,400,2849,9488,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.791330412727692,4337,0.99425,4000,0.51975,4000,,cicids
control,rf,1,0.0,6,fixed,0.10033333333333333,30000,0,0.0,0.028925,0.8792250952419551,0.903615461512829,0.8912534406967667,0.969889995541866,38843,1157,1490,10847,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8697256167857966,4337,0.9965,4000,0.77225,4000,,cicids
control,rf,1,0.0,6,recalibrated,0.2242857142857143,30000,0,0.0,0.01,0.8503688092729189,0.9632724267744008,0.9033063543998623,0.969889995541866,39600,400,1846,10491,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8291445699792483,4337,0.996,4000,0.72775,4000,,cicids
control,rf,1,0.0,7,fixed,0.10033333333333333,30000,0,0.0,0.05675,0.8723352516819324,0.8258133824432167,0.8484370688635736,0.9545970373672692,37730,2270,1575,10762,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8611943739912382,4337,0.99675,4000,0.76,4000,,cicids
control,rf,1,0.0,7,recalibrated,0.44866666666666677,30000,0,0.0,0.008975,0.7595849882467375,0.963103802672148,0.8493225177867404,0.9545970373672692,39641,359,2966,9371,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7910998385981093,4337,0.99475,4000,0.49025,4000,,cicids
control,rf,1,0.0,8,fixed,0.10033333333333333,30000,0,0.0,0.0314,0.8784145254113642,0.8961382618043496,0.8871878837494884,0.949282430898922,38744,1256,1500,10837,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.878256859580355,4337,0.9965,4000,0.7605,4000,,cicids
control,rf,1,0.0,8,recalibrated,0.4733333333333333,30000,0,0.0,0.0099,0.7571532787549647,0.9593303892369313,0.8463350548156202,0.949282430898922,39604,396,2996,9341,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7894858196910307,4337,0.9955,4000,0.48375,4000,,cicids
control,rf,1,0.0,9,fixed,0.10033333333333333,30000,0,0.0,0.038625,0.8842506281916187,0.8759434719768749,0.8800774474607721,0.9638491215449461,38455,1545,1428,10909,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8678810237491353,4337,0.99675,4000,0.7895,4000,,cicids
control,rf,1,0.0,9,recalibrated,0.42780952380952386,30000,0,0.0,0.00985,0.8064359244548918,0.9619066034999516,0.8773368606701939,0.9638491215449461,39606,394,2388,9949,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7966336177080932,4337,0.994,4000,0.6295,4000,,cicids
control,rf,1,0.0,10,fixed,0.10033333333333333,30000,0,0.0,0.042325,0.8842506281916187,0.8656562450404698,0.8748546453346164,0.9772254306152225,38307,1693,1428,10909,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8757205441549458,4337,0.99675,4000,0.781,4000,,cicids
control,rf,1,0.0,10,recalibrated,0.326,30000,0,0.0,0.0099,0.8422631109670098,0.9632891443404098,0.8987199446462549,0.9772254306152225,39604,396,1946,10391,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8086234724463915,4337,0.995,4000,0.726,4000,,cicids
control,rf,1,0.0,11,fixed,0.10033333333333333,30000,0,0.0,0.0585,0.8739563913431142,0.821673525377229,0.8470089162967909,0.9611983059090541,37660,2340,1555,10782,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8591192068249942,4337,0.997,4000,0.767,4000,,cicids
