scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,1,accumulate,fixed_ratio,0.005,0,fixed,0.07376851886510849,30000,0,0.0,0.037675,0.8716867958174597,0.8770899600358861,0.8743800308968209,0.9807415579152144,38493,1507,1583,10754,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8731842287295365,4337,0.99675,4000,0.745,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,0,recalibrated,0.29643574357032776,30000,0,0.0,0.00875,0.8339142417119235,0.9670990787742056,0.895582154515778,0.9807415579152144,39650,350,2049,10288,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.9955,4000,0.70025,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,1,fixed,0.07376851886510849,30008,8,0.00026659557451346307,0.02885,0.8283213098808462,0.8985316099533984,0.8619991564740616,0.9845166207343763,38846,1154,2118,10219,8,1031.2168331217556,1042234.9697043714,28.42261322145169,8,1031.2168331217556,1042234.9697043714,28.42261322145169,True,False,0.878256859580355,4337,0.99675,4000,0.60575,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,1,recalibrated,0.3106224238872528,30008,8,0.00026659557451346307,0.0097,0.7977628272675691,0.9620723362658846,0.8722470864536712,0.9845166207343763,39612,388,2495,9842,8,1031.2168331217556,1042234.9697043714,28.42261322145169,8,1031.2168331217556,1042234.9697043714,28.42261322145169,True,False,0.8065483052801475,4337,0.99475,4000,0.59125,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,2,fixed,0.07376851886510849,30015,15,0.0004997501249375312,0.065875,0.8797114371403096,0.804641162514828,0.8405033881897386,0.984901093256059,37365,2635,1484,10853,15,1082.497371895166,1051794.9054022694,156.90944026003282,7,51.280538773410285,9559.935697898132,128.48682703858114,True,False,0.8833294904311736,4337,0.99675,4000,0.75875,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,2,recalibrated,0.31056156754493713,30015,15,0.0004997501249375312,0.007175,0.8353732674069871,0.9729066364580383,0.8989097252507633,0.984901093256059,39713,287,2031,10306,15,1082.497371895166,1051794.9054022694,156.90944026003282,7,51.280538773410285,9559.935697898132,128.48682703858114,True,False,0.8083928983168088,4337,0.99575,4000,0.70425,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,3,fixed,0.07376851886510849,30023,23,0.0007660793391733005,0.029875,0.8744427332414687,0.9002753901360261,0.8871710526315789,0.9840682094512442,38805,1195,1549,10788,23,1221.7640080049687,1095136.8434888753,3176.3278484275975,8,139.2666361098027,43341.93808660578,3019.418408167565,True,False,0.8678810237491353,4337,0.99625,4000,0.75975,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,3,recalibrated,0.4466635584831238,30023,23,0.0007660793391733005,0.009975,0.7922509524195509,0.9607785314066647,0.8684140382052421,0.9840682094512442,39601,399,2563,9774,23,1221.7640080049687,1095136.8434888753,3176.3278484275975,8,139.2666361098027,43341.93808660578,3019.418408167565,True,False,0.7922527092460226,4337,0.9955,4000,0.589,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,4,fixed,0.07376851886510849,30030,30,0.000999000999000999,0.03185,0.8746859041906461,0.8944053046000828,0.8844357019916401,0.9871748936127097,38726,1274,1546,10791,30,1331.0180037861753,1119709.678861347,3237.488195420316,7,109.25399578120657,24572.835372471603,61.16034699271872,True,False,0.89255245561448,4337,0.99675,4000,0.73325,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,4,recalibrated,0.3423254191875458,30030,30,0.000999000999000999,0.00995,0.8263759422874281,0.9624280185027848,0.8892280854775404,0.9871748936127097,39602,398,2142,10195,30,1331.0180037861753,1119709.678861347,3237.488195420316,7,109.25399578120657,24572.835372471603,61.16034699271872,True,False,0.7883329490431173,4337,0.9955,4000,0.6985,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,5,fixed,0.07376851886510849,30038,38,0.0012650642519475331,0.046925,0.8784145254113642,0.8523674689318861,0.8651950021955211,0.9843888739158628,38123,1877,1500,10837,38,1463.5771276241367,1170786.3665477943,3944.2114676029755,8,132.5591238379613,51076.68768644731,706.7232721826595,True,False,0.882407193912843,4337,0.99675,4000,0.75575,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,5,recalibrated,0.44859451055526733,30038,38,0.0012650642519475331,0.00885,0.7961416876063873,0.9652122641509434,0.8725625194332164,0.9843888739158628,39646,354,2515,9822,38,1463.5771276241367,1170786.3665477943,3944.2114676029755,8,132.5591238379613,51076.68768644731,706.7232721826595,True,False,0.8065483052801475,4337,0.9945,4000,0.5865,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,6,fixed,0.07376851886510849,30045,45,0.0014977533699450823,0.033175,0.878171354462187,0.8908806841542636,0.8844803657441423,0.9875027984923401,38673,1327,1503,10834,45,1612.130176455464,1239252.284137785,4217.369155836774,7,148.5530488313272,68465.91758999065,273.15768823379767,True,False,0.8789485819691031,4337,0.99675,4000,0.75875,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,6,recalibrated,0.26325157284736633,30045,45,0.0014977533699450823,0.0077,0.8319688741185053,0.9708664396519107,0.8960670478851106,0.9875027984923401,39692,308,2073,10264,45,1612.130176455464,1239252.284137785,4217.369155836774,7,148.5530488313272,68465.91758999065,273.15768823379767,True,False,0.8019368226884943,4337,0.99575,4000,0.70075,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,7,fixed,0.07376851886510849,30053,53,0.0017635510597943634,0.0356,0.8803598930047823,0.8840862840862841,0.8822191536024694,0.9859891545756667,38576,1424,1476,10861,53,1712.8868790708002,1275788.9772422088,4300.8532429369625,8,100.7567026153364,36536.69310442374,83.48408710018856,True,False,0.8886326954115749,4337,0.99675,4000,0.755,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,7,recalibrated,0.25057926774024963,30053,53,0.0017635510597943634,0.00965,0.843316851746778,0.9642261353104726,0.8997275911272538,0.9859891545756667,39614,386,1933,10404,53,1712.8868790708002,1275788.9772422088,4300.8532429369625,8,100.7567026153364,36536.69310442374,83.48408710018856,True,False,0.830066866497579,4337,0.996,4000,0.705,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,8,fixed,0.07376851886510849,30060,60,0.001996007984031936,0.043325,0.8716057388344006,0.8612045490949863,0.8663739274060348,0.9847393815352192,38267,1733,1584,10753,60,1803.1584390917967,1290187.484949293,4577.690948857907,7,90.27156002099659,14398.507707084354,276.8377059209446,True,False,0.8641918376758128,4337,0.99625,4000,0.755,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,8,recalibrated,0.36884674429893494,30060,60,0.001996007984031936,0.00615,0.7990597389965145,0.9756532066508313,0.8785704736865558,0.9847393815352192,39754,246,2479,9858,60,1803.1584390917967,1290187.484949293,4577.690948857907,7,90.27156002099659,14398.507707084354,276.8377059209446,True,False,0.7915609868572746,4337,0.996,4000,0.61025,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
a1,xgboost,1,accumulate,fixed_ratio,0.005,9,fixed,0.07376851886510849,30068,68,0.0022615405081814555,0.028175,0.8632568695793142,0.904305001273669,0.8833043045533714,0.9873120987679339,38873,1127,1687,10650,68,1881.11351784578,1308424.0335871284,7005.922872895553,8,77.95507875398341,18236.54863783541,2428.231924037646,True,False,0.8734148028591192,4337,0.9965,4000,0.719,4000,0.3,cicids,0.25220748801551096,0.19131017930646008,0.3356168888218319,151
