scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,2,accumulate,fixed_ratio,0.5,0,fixed,0.07150885462760925,30000,0,0.0,0.043,0.8753343600551188,0.8626088345714514,0.868925008046347,0.9834592121261246,38280,1720,1538,10799,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8690338943970487,4337,0.99675,4000,0.76075,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,0,recalibrated,0.3517208993434906,30000,0,0.0,0.006325,0.7968712004539191,0.974910749702499,0.8769457205298603,0.9834592121261246,39747,253,2506,9831,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8095457689647222,4337,0.99475,4000,0.58525,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,1,fixed,0.07150885462760925,31500,1500,0.047619047619047616,0.022025,0.8722541946988733,0.9243257172307163,0.8975353434254973,0.9874214770608738,39119,881,1576,10761,1500,25584.470562221333,12133568.462143222,26338.946826577332,1500,25584.470562221333,12133568.462143222,26338.946826577332,True,False,0.8759511182845284,4337,0.997,4000,0.7435,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,1,recalibrated,0.10941556841135025,31500,1500,0.047619047619047616,0.0076,0.8456675042554916,0.9716866908819969,0.9043078789980065,0.9874214770608738,39696,304,1904,10433,1500,25584.470562221333,12133568.462143222,26338.946826577332,1500,25584.470562221333,12133568.462143222,26338.946826577332,True,False,0.8588886326954116,4337,0.9965,4000,0.6805,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,2,fixed,0.07150885462760925,33000,3000,0.09090909090909091,0.050975,0.9129448001945367,0.8467147797323711,0.878583408089239,0.9889495876225987,37961,2039,1074,11263,3000,50359.45144602591,23628332.85915617,53758.689029712754,1500,24774.98088380458,11494764.397012947,27419.74220313542,True,False,0.9188379063869034,4337,0.99725,4000,0.82225,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,2,recalibrated,0.10884248465299606,33000,3000,0.09090909090909091,0.009425,0.868363459512037,0.9660054102795311,0.9145857344090152,0.9889495876225987,39623,377,1624,10713,3000,50359.45144602591,23628332.85915617,53758.689029712754,1500,24774.98088380458,11494764.397012947,27419.74220313542,True,False,0.8593497809545769,4337,0.9965,4000,0.75,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,3,fixed,0.07150885462760925,34500,4500,0.13043478260869565,0.049475,0.9348301856204912,0.8535375962107756,0.8923362605903518,0.9908356660857582,38021,1979,804,11533,4500,73959.04300126345,33339562.269770697,80733.68989846646,1500,23599.591555237537,9711229.410614528,26975.000868753712,True,False,0.9259857044039659,4337,0.99675,4000,0.8825,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,3,recalibrated,0.12052111327648163,34500,4500,0.13043478260869565,0.00965,0.9097025208721732,0.9667499353949522,0.9373590578802306,0.9908356660857582,39614,386,1114,11223,4500,73959.04300126345,33339562.269770697,80733.68989846646,1500,23599.591555237537,9711229.410614528,26975.000868753712,True,False,0.8771039889324418,4337,0.99675,4000,0.858,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,4,fixed,0.07150885462760925,36000,6000,0.16666666666666666,0.042225,0.9368566101969684,0.8724994338340757,0.9035334584115072,0.9881230363945854,38311,1689,779,11558,6000,110962.496097593,57239724.082875505,107423.28928180203,1500,37003.453096329555,23900161.813104812,26689.59938333557,True,False,0.896702789946968,4337,0.9965,4000,0.92075,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
a1,xgboost,2,accumulate,fixed_ratio,0.5,4,recalibrated,0.16091755032539368,36000,6000,0.16666666666666666,0.01,0.8641484963929642,0.9638369044390199,0.9112744679032396,0.9881230363945854,39600,400,1676,10661,6000,110962.496097593,57239724.082875505,107423.28928180203,1500,37003.453096329555,23900161.813104812,26689.59938333557,True,False,0.817846437629698,4337,0.99575,4000,0.78275,4000,0.01,cicids,0.015185383509570351,0.008069080848333906,0.09141582781423173,2000
