scenario,model,seed,retention,budget_mode,label_policy,defense,val_min_nn_distance,val_benign_dropped_frac,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,hp_mean_weight,hp_zero_weight_frac,hp_effective_ratio,defense_seconds,fit_seconds,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,cost_padding,dataset,d1_estar,d1_gamma,d1_components,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,0,fixed,0.11,30000,0,0.0,,,0.0,0.0,0.9193316000000777,0.047625,0.8770365566993596,0.850294695481336,0.8634586226159126,0.9744534641728135,38095,1905,1517,10820,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.857966336177081,4337,0.9965,4000,0.77825,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,0,recalibrated,0.2346666666666667,30000,0,0.0,,,0.0,0.0,0.9193316000000777,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,1,fixed,0.11,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,1.920000067912042e-05,0.9407749999991211,0.053175,0.8845748561238551,0.8368865030674847,0.8600701422547976,0.977809677190565,37873,2127,1424,10913,79,3002.8688666445073,1745216.2304612088,18079.446497727095,79,3002.8688666445073,1745216.2304612088,18079.446497727095,True,False,0.8764122665436938,4337,0.9965,4000,0.7815,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,1,recalibrated,0.5333333333333333,30079,79,0.002626417101632368,1.0,0.0,0.002626417101632368,1.920000067912042e-05,0.9407749999991211,0.00965,0.7918456675042554,0.9619891678975874,0.8686644140138715,0.977809677190565,39614,386,2568,9769,79,3002.8688666445073,1745216.2304612088,18079.446497727095,79,3002.8688666445073,1745216.2304612088,18079.446497727095,True,False,0.7841826147106294,4337,0.994,4000,0.598,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,2,fixed,0.11,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,2.3199998395284638e-05,0.9738486000005651,0.032075,0.8692550863256869,0.8931456650287333,0.8810384488991128,0.9606904950555241,38717,1283,1613,10724,158,4494.655850227853,7430941.489633021,47757.97301143734,79,1491.7869835833453,5685725.259171812,29678.52651371024,True,False,0.8593497809545769,4337,0.9965,4000,0.75275,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,2,recalibrated,0.35666666666666663,30158,158,0.005239074209165064,1.0,0.0,0.005239074209165064,2.3199998395284638e-05,0.9738486000005651,0.009975,0.8050579557428873,0.9613783757622689,0.8763013940356449,0.9606904950555241,39601,399,2405,9932,158,4494.655850227853,7430941.489633021,47757.97301143734,79,1491.7869835833453,5685725.259171812,29678.52651371024,True,False,0.8058565828913996,4337,0.994,4000,0.61525,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,3,fixed,0.11,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,1.759999940986745e-05,0.8842163999997865,0.03265,0.8749290751398233,0.8920661157024793,0.883414494414208,0.9694392255005269,38694,1306,1543,10794,237,7652.524366848178,18641328.32776273,75758.60474129775,79,3157.868516620325,11210386.838129709,28000.631729860408,True,False,0.8653447083237261,4337,0.99675,4000,0.7635,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,3,recalibrated,0.359344262295082,30237,237,0.007838079174521282,1.0,0.0,0.007838079174521282,1.759999940986745e-05,0.8842163999997865,0.0098,0.806679095404069,0.9621036349574633,0.8775627176932232,0.9694392255005269,39608,392,2385,9952,237,7652.524366848178,18641328.32776273,75758.60474129775,79,3157.868516620325,11210386.838129709,28000.631729860408,True,False,0.8097763430943048,4337,0.99525,4000,0.61475,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,4,fixed,0.11,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.1100000594742596e-05,0.9878836999996565,0.033325,0.8661749209694415,0.889092270571595,0.8774839875184759,0.9576895233849396,38667,1333,1651,10686,316,11199.453756283754,63634620.75941413,103175.88882440652,79,3546.9293894355765,44993292.4316514,27417.284083108767,True,False,0.8581969103066636,4337,0.99625,4000,0.74475,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,4,recalibrated,0.408,30316,316,0.010423538725425518,1.0,0.0,0.010423538725425518,2.1100000594742596e-05,0.9878836999996565,0.01,0.7623409256707465,0.9592044875063743,0.8495167554873092,0.9576895233849396,39600,400,2932,9405,316,11199.453756283754,63634620.75941413,103175.88882440652,79,3546.9293894355765,44993292.4316514,27417.284083108767,True,False,0.8051648605026516,4337,0.99425,4000,0.484,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,5,fixed,0.11,30395,395,0.01299555848001316,1.0,0.0,0.01299555848001316,1.9699999029398896e-05,0.9729984000005061,0.0312,0.8685255734781552,0.8956783415531221,0.8818930041152264,0.9587813498014104,38752,1248,1622,10715,395,14831.341604531966,74407730.8816965,118624.2567177096,79,3631.887848248213,10773110.12228238,15448.367893303091,True,False,0.851740834678349,4337,0.9965,4000,0.75875,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,5,recalibrated,0.24533333333333332,30395,395,0.01299555848001316,1.0,0.0,0.01299555848001316,1.9699999029398896e-05,0.9729984000005061,0.0099,0.8569344249007051,0.9638949671772429,0.9072731173567903,0.9587813498014104,39604,396,1765,10572,395,14831.341604531966,74407730.8816965,118624.2567177096,79,3631.887848248213,10773110.12228238,15448.367893303091,True,False,0.8332949043117363,4337,0.99475,4000,0.74475,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,6,fixed,0.11,30474,474,0.015554242961212838,1.0,0.0,0.015554242961212838,1.8799999452312477e-05,0.8878573000001779,0.02115,0.8715246818513415,0.9270563890325918,0.8984332567369959,0.963388976250304,39154,846,1585,10752,474,16130.956242084238,78165586.44486247,122672.69201216257,79,1299.6146375522706,3757855.5631659627,4048.435294452974,True,False,0.8549688724925063,4337,0.9965,4000,0.7645,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,6,recalibrated,0.14933333333333332,30474,474,0.015554242961212838,1.0,0.0,0.015554242961212838,1.8799999452312477e-05,0.8878573000001779,0.0098,0.8609872740536597,0.9644089340838933,0.9097683182733074,0.963388976250304,39608,392,1715,10622,474,16130.956242084238,78165586.44486247,122672.69201216257,79,1299.6146375522706,3757855.5631659627,4048.435294452974,True,False,0.8351394973483975,4337,0.99625,4000,0.75375,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,7,fixed,0.11,30553,553,0.01809969561090564,1.0,0.0,0.01809969561090564,1.8700002328841947e-05,0.8476150999995298,0.029925,0.8749290751398233,0.9001751313485113,0.8873725748109175,0.9717793537732026,38803,1197,1543,10794,553,18290.226708725026,109606254.63921048,184423.1746307011,79,2159.270466640787,31440668.19434801,61750.48261853853,True,False,0.8653447083237261,4337,0.99675,4000,0.7635,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,7,recalibrated,0.44666666666666666,30553,553,0.01809969561090564,1.0,0.0,0.01809969561090564,1.8700002328841947e-05,0.8476150999995298,0.0091,0.6884980141039151,0.9589072025287876,0.8015097900448219,0.9717793537732026,39636,364,3843,8494,553,18290.226708725026,109606254.63921048,184423.1746307011,79,2159.270466640787,31440668.19434801,61750.48261853853,True,False,0.7881023749135347,4337,0.99475,4000,0.27425,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,8,fixed,0.11,30632,632,0.02063201880386524,1.0,0.0,0.02063201880386524,2.490000224497635e-05,0.9076345000012225,0.041875,0.8715246818513415,0.8652128430031383,0.8683572928444516,0.9671195083893978,38325,1675,1585,10752,632,19697.044388365422,126952026.28483102,214394.490694832,79,1406.817679640397,17345771.645620536,29971.3160641309,True,False,0.8591192068249942,4337,0.9965,4000,0.76,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,8,recalibrated,0.39838095238095234,30632,632,0.02063201880386524,1.0,0.0,0.02063201880386524,2.490000224497635e-05,0.9076345000012225,0.009825,0.7596660452297965,0.9597542242703533,0.8480680481404398,0.9671195083893978,39607,393,2965,9372,632,19697.044388365422,126952026.28483102,214394.490694832,79,1406.817679640397,17345771.645620536,29971.3160641309,True,False,0.7938667281531012,4337,0.9945,4000,0.48775,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,9,fixed,0.11,30711,711,0.023151313861482857,1.0,0.0,0.023151313861482857,2.3100001271814108e-05,1.019321100000525,0.035675,0.8716057388344006,0.882840722495895,0.8771872578211038,0.9626094552970739,38573,1427,1584,10753,711,22120.806240022255,147991106.07599056,230572.7370820126,79,2423.7618516568327,21039079.79115955,16178.246387180612,True,False,0.8614249481208208,4337,0.99675,4000,0.7575,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,9,recalibrated,0.3753333333333333,30711,711,0.023151313861482857,1.0,0.0,0.023151313861482857,2.3100001271814108e-05,1.019321100000525,0.009375,0.8177028451001054,0.9641594189047118,0.8849122807017544,0.9626094552970739,39625,375,2249,10088,711,22120.806240022255,147991106.07599056,230572.7370820126,79,2423.7618516568327,21039079.79115955,16178.246387180612,True,False,0.800092229651833,4337,0.995,4000,0.6595,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,10,fixed,0.11,30789,789,0.025626035272337522,1.0,0.0,0.025626035272337522,1.7500000467407517e-05,0.9235485999997763,0.05675,0.8722541946988733,0.8258000153480163,0.8483916745506149,0.9598590419064602,37730,2270,1576,10761,789,24084.87280250189,154789376.25037745,273159.7260147927,78,1964.0665624796356,6798270.174386895,42586.98893278006,True,False,0.8611943739912382,4337,0.9965,4000,0.76,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,10,recalibrated,0.3466666666666666,30789,789,0.025626035272337522,1.0,0.0,0.025626035272337522,1.7500000467407517e-05,0.9235485999997763,0.01,0.8432357947637189,0.9629732481718041,0.8991356957649093,0.9598590419064602,39600,400,1934,10403,789,24084.87280250189,154789376.25037745,273159.7260147927,78,1964.0665624796356,6798270.174386895,42586.98893278006,True,False,0.8042425639843209,4337,0.994,4000,0.73475,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,11,fixed,0.11,30868,868,0.028119735648568095,1.0,0.0,0.028119735648568095,2.1899999410379678e-05,0.8182015999991563,0.05265,0.8770365566993596,0.8370725669193873,0.8565886870126271,0.9549820387857664,37894,2106,1517,10820,868,26459.775162895676,161957223.24405715,303077.04101571854,79,2374.902360393787,7167846.993679699,29917.315000925842,True,False,0.8690338943970487,4337,0.9965,4000,0.76625,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,11,recalibrated,0.2648888888888889,30868,868,0.028119735648568095,1.0,0.0,0.028119735648568095,2.1899999410379678e-05,0.8182015999991563,0.01,0.8502066953068007,0.9632656809624391,0.9032119176784639,0.9549820387857664,39600,400,1848,10489,868,26459.775162895676,161957223.24405715,303077.04101571854,79,2374.902360393787,7167846.993679699,29917.315000925842,True,False,0.8160018445930367,4337,0.9955,4000,0.742,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
a1truth,rf,4,accumulate,fixed_ratio,ground_truth,none,0.0,0.0,0.05,12,fixed,0.11,30947,947,0.03060070443015478,1.0,0.0,0.03060070443015478,1.7599997590878047e-05,1.0276591000001645,0.0429,0.8716057388344006,0.8623786991739514,0.8669676691123116,0.9685906632487639,38284,1716,1584,10753,947,28545.01789401538,167399329.67852515,330896.74142771855,79,2085.2427311197007,5442106.434468008,27819.700412000024,True,False,0.8588886326954116,4337,0.99625,4000,0.76075,4000,0.7,1.0,cicids,,,,0.5577172335868195,0.4164184004767936,0.7221560607343721,1579
