scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,3,accumulate,fixed_ratio,0.5,0,fixed,0.12533333333333332,30000,0,0.0,0.0379,0.876469157817946,0.8770378781734123,0.8767534257682641,0.9640888019777903,38484,1516,1524,10813,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8575051879179156,4337,0.9965,4000,0.777,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,0,recalibrated,0.2163729603729604,30000,0,0.0,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,1,fixed,0.12533333333333332,31500,1500,0.047619047619047616,0.0594,0.9109183756180596,0.8254737769942706,0.866093792146738,0.9878152711356083,37624,2376,1099,11238,1500,19054.0,16811793.0,115371.946304,1500,19054.0,16811793.0,115371.946304,True,False,0.8837906386903389,4337,0.99675,4000,0.8545,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,1,recalibrated,0.4523809523809524,31500,1500,0.047619047619047616,0.009925,0.864796952257437,0.9641243448400506,0.9117634491304533,0.9878152711356083,39603,397,1668,10669,1500,19054.0,16811793.0,115371.946304,1500,19054.0,16811793.0,115371.946304,True,False,0.803550841595573,4337,0.994,4000,0.802,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,2,fixed,0.12533333333333332,33000,3000,0.09090909090909091,0.0411,0.9418821431466321,0.8760554885404102,0.9077770399593765,0.9881872254194699,38356,1644,717,11620,3000,37873.0,33585017.0,229542.624272,1500,18819.0,16773224.0,114170.677968,True,False,0.8777957113211897,4337,0.9965,4000,0.95675,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,2,recalibrated,0.4958722077922078,33000,3000,0.09090909090909091,0.01,0.8767933857501824,0.9643398413122939,0.9184851829837819,0.9881872254194699,39600,400,1520,10817,3000,37873.0,33585017.0,229542.624272,1500,18819.0,16773224.0,114170.677968,True,False,0.8037814157251556,4337,0.99425,4000,0.8385,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,3,fixed,0.12533333333333332,34500,4500,0.13043478260869565,0.050575,0.9528248358596093,0.8531717230367252,0.9002488991001341,0.991983763273081,37977,2023,582,11755,4500,57139.0,50051966.0,341572.672663,1500,19266.0,16466949.0,112030.048391,True,False,0.8980862347244639,4337,0.99675,4000,0.96825,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,3,recalibrated,0.3486666666666666,34500,4500,0.13043478260869565,0.008825,0.8900867309718732,0.9688547732486325,0.9278019517553125,0.991983763273081,39647,353,1356,10981,4500,57139.0,50051966.0,341572.672663,1500,19266.0,16466949.0,112030.048391,True,False,0.825224809776343,4337,0.99575,4000,0.85475,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,4,fixed,0.12533333333333332,36000,6000,0.16666666666666666,0.039325,0.9514468671476047,0.8818270603260461,0.9153150343106674,0.9922028582718652,38427,1573,599,11738,6000,76463.0,66854574.0,455293.824351,1500,19324.0,16802608.0,113721.151688,True,False,0.8833294904311736,4337,0.9965,4000,0.98025,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,4,recalibrated,0.55,36000,6000,0.16666666666666666,0.00985,0.8698224852071006,0.9645842696629213,0.9147557752962235,0.9922028582718652,39606,394,1606,10731,6000,76463.0,66854574.0,455293.824351,1500,19324.0,16802608.0,113721.151688,True,False,0.7980170624855891,4337,0.995,4000,0.8225,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,5,fixed,0.12533333333333332,37500,7500,0.2,0.035325,0.9444759666045229,0.8918484500574053,0.9174080781040863,0.9922905072140715,38587,1413,685,11652,7500,95538.0,83458858.0,567398.715989,1500,19075.0,16604284.0,112104.891638,True,False,0.8872492506340789,4337,0.9965,4000,0.9545,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,5,recalibrated,0.44,37500,7500,0.2,0.01,0.8872497365648051,0.9647452846818262,0.9243761347802222,0.9922905072140715,39600,400,1391,10946,7500,95538.0,83458858.0,567398.715989,1500,19075.0,16604284.0,112104.891638,True,False,0.8210744754438551,4337,0.99525,4000,0.851,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,6,fixed,0.12533333333333332,39000,9000,0.23076923076923078,0.047575,0.9450433654859366,0.8596814629110751,0.9003436426116839,0.9913741185053092,38097,1903,678,11659,9000,114701.0,100431048.0,682991.5039230001,1500,19163.0,16972190.0,115592.787934,True,False,0.8826377680424257,4337,0.9965,4000,0.96125,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,6,recalibrated,0.21333333333333335,39000,9000,0.23076923076923078,0.009575,0.9323174191456594,0.9677745056794278,0.9497151350012385,0.9913741185053092,39617,383,835,11502,9000,114701.0,100431048.0,682991.5039230001,1500,19163.0,16972190.0,115592.787934,True,False,0.8568134655291676,4337,0.996,4000,0.9505,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,7,fixed,0.12533333333333332,40500,10500,0.25925925925925924,0.056925,0.9449623085028775,0.8365984930032293,0.8874847746650426,0.9894536364189025,37723,2277,679,11658,10500,133857.0,117332452.0,797883.3975010001,1500,19156.0,16901404.0,114891.893578,True,False,0.8798708784874337,4337,0.99675,4000,0.96375,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,7,recalibrated,0.35,40500,10500,0.25925925925925924,0.01,0.9154575666693686,0.965794424491192,0.9399525612750198,0.9894536364189025,39600,400,1043,11294,10500,133857.0,117332452.0,797883.3975010001,1500,19156.0,16901404.0,114891.893578,True,False,0.8439013142725387,4337,0.99575,4000,0.91275,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,8,fixed,0.12533333333333332,42000,12000,0.2857142857142857,0.0797,0.9746291643025047,0.7904286089929004,0.8729173472721333,0.9918682276890655,36812,3188,313,12024,12000,153188.0,134155376.0,912072.2239590001,1500,19331.0,16822924.0,114188.826458,True,False,0.9573437860272077,4337,0.9965,4000,0.9715,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,8,recalibrated,0.4713333333333333,42000,12000,0.2857142857142857,0.009925,0.8968144605657777,0.9653607887618881,0.9298260358013279,0.9918682276890655,39603,397,1273,11064,12000,153188.0,134155376.0,912072.2239590001,1500,19331.0,16822924.0,114188.826458,True,False,0.825224809776343,4337,0.995,4000,0.87625,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,9,fixed,0.12533333333333332,43500,13500,0.3103448275862069,0.0629,0.9547702034530274,0.8239944036376355,0.8845749474316612,0.9940380775310043,37484,2516,558,11779,13500,172181.0,150980323.0,1024668.5208310001,1500,18993.0,16824947.0,112596.296872,True,False,0.8964722158173853,4337,0.996,4000,0.97675,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,9,recalibrated,0.3800190476190477,43500,13500,0.3103448275862069,0.0099,0.9129448001945367,0.9660348228836092,0.9387397899649942,0.9940380775310043,39604,396,1074,11263,13500,172181.0,150980323.0,1024668.5208310001,1500,18993.0,16824947.0,112596.296872,True,False,0.8475905003458611,4337,0.99575,4000,0.901,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,10,fixed,0.12533333333333332,45000,15000,0.3333333333333333,0.056,0.9439896247061684,0.8386864467809304,0.8882278915455897,0.9884734366134392,37760,2240,691,11646,15000,195984.0,175135372.0,1134056.826448,1500,23803.0,24155049.0,109388.305617,True,False,0.8997002536315425,4337,0.9965,4000,0.9395,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,10,recalibrated,0.4946666666666667,45000,15000,0.3333333333333333,0.00945,0.8831158304287915,0.966468553180165,0.9229140194832698,0.9884734366134392,39622,378,1442,10895,15000,195984.0,175135372.0,1134056.826448,1500,23803.0,24155049.0,109388.305617,True,False,0.8189993082776112,4337,0.99475,4000,0.841,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,11,fixed,0.12533333333333332,46500,16500,0.3548387096774194,0.0807,0.9551754883683229,0.7849720223820943,0.8617499725766937,0.9917393855880684,36772,3228,553,11784,16500,215279.0,192016410.0,1248592.631993,1500,19295.0,16881038.0,114535.805545,True,False,0.9054646068711091,4337,0.99675,4000,0.9675,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,11,recalibrated,0.43541614812203044,46500,16500,0.3548387096774194,0.009825,0.9045959309394505,0.9659828615943911,0.934282126412725,0.9917393855880684,39607,393,1177,11160,16500,215279.0,192016410.0,1248592.631993,1500,19295.0,16881038.0,114535.805545,True,False,0.8259165321650911,4337,0.995,4000,0.8995,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,12,fixed,0.12533333333333332,48000,18000,0.375,0.04535,0.9502310124017184,0.8659968973923321,0.9061606245652006,0.9914591645051472,38186,1814,614,11723,18000,234438.0,208615404.0,1361331.049034,1500,19159.0,16598994.0,112738.417041,True,False,0.8955499192990547,4337,0.9965,4000,0.96325,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,12,recalibrated,0.48466666666666663,48000,18000,0.375,0.0094,0.902407392396855,0.9673299157181336,0.9337415080097291,0.9914591645051472,39624,376,1204,11133,18000,234438.0,208615404.0,1361331.049034,1500,19159.0,16598994.0,112738.417041,True,False,0.8305280147567443,4337,0.995,4000,0.88775,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,13,fixed,0.12533333333333332,49500,19500,0.3939393939393939,0.054925,0.9486098727405367,0.8419424460431655,0.8920989442390518,0.9835553426683958,37803,2197,634,11703,19500,253906.0,225567871.0,1476031.0254809998,1500,19468.0,16952467.0,114699.976447,True,False,0.8930136038736454,4337,0.997,4000,0.9605,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,13,recalibrated,0.5044378762999453,49500,19500,0.3939393939393939,0.009875,0.8895193320904596,0.9652563989796816,0.9258415590989623,0.9835553426683958,39605,395,1363,10974,19500,253906.0,225567871.0,1476031.0254809998,1500,19468.0,16952467.0,114699.976447,True,False,0.8210744754438551,4337,0.99425,4000,0.859,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,14,fixed,0.12533333333333332,51000,21000,0.4117647058823529,0.0591,0.9608494771824593,0.8337318891545927,0.8927885520617586,0.9923266130339629,37636,2364,483,11854,21000,273570.0,242398716.0,1589820.4614069997,1500,19664.0,16830845.0,113789.435926,True,False,0.9146875720544155,4337,0.9965,4000,0.97525,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,14,recalibrated,0.5117333333333334,51000,21000,0.4117647058823529,0.00965,0.8885466482937505,0.9659851956291857,0.925649145028499,0.9923266130339629,39614,386,1375,10962,21000,273570.0,242398716.0,1589820.4614069997,1500,19664.0,16830845.0,113789.435926,True,False,0.8189993082776112,4337,0.9945,4000,0.858,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,15,fixed,0.12533333333333332,52500,22500,0.42857142857142855,0.072575,0.9671719218610684,0.8043141220087631,0.8782570292948624,0.9937872973575423,37097,2903,405,11932,22500,292570.0,259170277.0,1700539.2419139997,1500,19000.0,16771561.0,110718.780507,True,False,0.9250634078856352,4337,0.99675,4000,0.98325,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,15,recalibrated,0.29333333333333333,52500,22500,0.42857142857142855,0.01,0.9408284023668639,0.9666860997751312,0.9535819914558002,0.9937872973575423,39600,400,730,11607,22500,292570.0,259170277.0,1700539.2419139997,1500,19000.0,16771561.0,110718.780507,True,False,0.8837906386903389,4337,0.99575,4000,0.94775,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,16,fixed,0.12533333333333332,54000,24000,0.4444444444444444,0.080675,0.9597957364026911,0.7858375365011946,0.8641488779419814,0.9931680726675853,36773,3227,496,11841,24000,311317.0,275716962.0,1810444.5570979996,1500,18747.0,16546685.0,109905.315184,True,False,0.9158404427023288,4337,0.99675,4000,0.9705,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,16,recalibrated,0.5141044270076529,54000,24000,0.4444444444444444,0.0097,0.9038664180919186,0.9663749025045498,0.934076059641481,0.9931680726675853,39612,388,1186,11151,24000,311317.0,275716962.0,1810444.5570979996,1500,18747.0,16546685.0,109905.315184,True,False,0.8282222734609177,4337,0.99525,4000,0.8945,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,17,fixed,0.12533333333333332,55500,25500,0.4594594594594595,0.0788,0.9571208559617411,0.7893048128342246,0.8651500164853281,0.99388922246089,36848,3152,529,11808,25500,330173.0,292281261.0,1925266.8955389997,1500,18856.0,16564299.0,114822.338441,True,False,0.9248328337560525,4337,0.997,4000,0.95225,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,17,recalibrated,0.37983392528282034,55500,25500,0.4594594594594595,0.00945,0.9193483018562049,0.9677474402730375,0.9429272145321527,0.99388922246089,39622,378,995,11342,25500,330173.0,292281261.0,1925266.8955389997,1500,18856.0,16564299.0,114822.338441,True,False,0.855199446622089,4337,0.99575,4000,0.9125,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,18,fixed,0.12533333333333332,57000,27000,0.47368421052631576,0.058025,0.9697657453189592,0.8375218760938047,0.8988054992111787,0.994306267731215,37679,2321,373,11964,27000,350113.0,309271375.0,2038844.5465639997,1500,19940.0,16990114.0,113577.651025,True,False,0.9345169471985243,4337,0.9965,4000,0.98125,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,18,recalibrated,0.333529214011968,57000,27000,0.47368421052631576,0.0093,0.9315068493150684,0.9686446392447741,0.9497128217842238,0.994306267731215,39628,372,845,11492,27000,350113.0,309271375.0,2038844.5465639997,1500,19940.0,16990114.0,113577.651025,True,False,0.8685727461378834,4337,0.996,4000,0.93525,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,19,fixed,0.12533333333333332,58500,28500,0.48717948717948717,0.047825,0.9638485855556456,0.8614169805853376,0.9097586167323362,0.9930038046121423,38087,1913,446,11891,28500,369273.0,326168616.0,2152535.41363,1500,19160.0,16897241.0,113690.867066,True,False,0.9188379063869034,4337,0.99675,4000,0.97975,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,19,recalibrated,0.44235600584088985,58500,28500,0.48717948717948717,0.009925,0.9204830996190322,0.9662213902833319,0.9427978414279784,0.9930038046121423,39603,397,981,11356,28500,369273.0,326168616.0,2152535.41363,1500,19160.0,16897241.0,113690.867066,True,False,0.8464376296979479,4337,0.996,4000,0.92525,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.5,20,fixed,0.12533333333333332,60000,30000,0.5,0.083725,0.9712247710140228,0.7815537146957146,0.8661269336417521,0.9931074552160168,36651,3349,355,11982,30000,393117.0,350722350.0,2265123.5973,1500,23844.0,24553734.0,112588.18367,True,False,0.9614941203596956,4337,0.996,4000,0.957,4000,,cicids
