scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,5,accumulate,fixed_ratio,0.01,0,fixed,0.0815638080239296,30000,0,0.0,0.019625,0.861230445002837,0.9312007011393515,0.8948498757737819,0.9845039829375051,39215,785,1712,10625,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8655752824533087,4337,0.99625,4000,0.7215,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,0,recalibrated,0.1613209992647171,30000,0,0.0,0.00945,0.8465591310691416,0.9650711513583441,0.9019387711041064,0.9845039829375051,39622,378,1893,10444,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8351394973483975,4337,0.99625,4000,0.70925,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,1,fixed,0.0815638080239296,30015,15,0.0004997501249375312,0.025275,0.8605009321553052,0.9130472176829793,0.8859956601569021,0.98520080145092,38989,1011,1721,10616,15,552.2539595120066,1274518.5979437237,497.4483130615901,15,552.2539595120066,1274518.5979437237,497.4483130615901,True,False,0.8676504496195527,4337,0.99675,4000,0.7165,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,1,recalibrated,0.35755300521850586,30015,15,0.0004997501249375312,0.006275,0.7919267244873146,0.974952599540964,0.8739601037659898,0.98520080145092,39749,251,2567,9770,15,552.2539595120066,1274518.5979437237,497.4483130615901,15,552.2539595120066,1274518.5979437237,497.4483130615901,True,False,0.7945584505418493,4337,0.99575,4000,0.58525,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,2,fixed,0.0815638080239296,30030,30,0.000999000999000999,0.0196,0.8736321634108778,0.9321916623421553,0.9019624252060755,0.9866927535057145,39216,784,1559,10778,30,758.7894614074108,1461096.5277537303,938.7335885487887,15,206.53550189540417,186577.9298100066,441.2852754871986,True,False,0.87087848743371,4337,0.99675,4000,0.7535,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,2,recalibrated,0.20603151619434357,30030,30,0.000999000999000999,0.009475,0.8429926238145417,0.9648390388718805,0.8998096556497664,0.9866927535057145,39621,379,1937,10400,30,758.7894614074108,1461096.5277537303,938.7335885487887,15,206.53550189540417,186577.9298100066,441.2852754871986,True,False,0.8309891630159096,4337,0.996,4000,0.703,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,3,fixed,0.0815638080239296,30045,45,0.0014977533699450823,0.034375,0.8665802058847369,0.8860434278136914,0.8762037454411343,0.985238698630137,38625,1375,1646,10691,45,919.231475050625,1490701.1158982848,951.2360941205977,15,160.44201364321418,29604.588144554567,12.502505571809031,True,False,0.8736453769887018,4337,0.99675,4000,0.72875,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,3,recalibrated,0.18903686106204987,30045,45,0.0014977533699450823,0.00985,0.8530436897138689,0.9639128045429566,0.9050956783487423,0.985238698630137,39606,394,1813,10524,45,919.231475050625,1490701.1158982848,951.2360941205977,15,160.44201364321418,29604.588144554567,12.502505571809031,True,False,0.8522019829375144,4337,0.9965,4000,0.7105,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,4,fixed,0.0815638080239296,30061,61,0.0020292072785336483,0.017875,0.8622841857826051,0.9370210517043953,0.8981004643309414,0.9849229370997812,39285,715,1699,10638,61,1074.260201322922,1632106.9794048835,1278.293713667532,16,155.02872627229715,141405.86350659875,327.05761954693435,True,False,0.87087848743371,4337,0.99675,4000,0.7185,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
a1,xgboost,5,accumulate,fixed_ratio,0.01,4,recalibrated,0.1273956149816513,30061,61,0.0020292072785336483,0.008975,0.8579071086974143,0.9671936397697158,0.909278350515464,0.9849229370997812,39641,359,1753,10584,61,1074.260201322922,1632106.9794048835,1278.293713667532,16,155.02872627229715,141405.86350659875,327.05761954693435,True,False,0.8653447083237261,4337,0.99625,4000,0.7115,4000,0.3,cicids,0.2579765142480004,0.18340975002706586,0.3280400879506783,303
