scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
control,xgboost,2,0.0,0,fixed,0.07150885462760925,30000,0,0.0,0.043,0.8753343600551188,0.8626088345714514,0.868925008046347,0.9834592121261246,38280,1720,1538,10799,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8690338943970487,4337,0.99675,4000,0.76075,4000,,cicids
control,xgboost,2,0.0,0,recalibrated,0.3517208993434906,30000,0,0.0,0.006325,0.7968712004539191,0.974910749702499,0.8769457205298603,0.9834592121261246,39747,253,2506,9831,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8095457689647222,4337,0.99475,4000,0.58525,4000,,cicids
control,xgboost,2,0.0,1,fixed,0.07150885462760925,30000,0,0.0,0.0311,0.8688498014103915,0.896012705843016,0.8822222222222221,0.9839636084542434,38756,1244,1618,10719,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8588886326954116,4337,0.99675,4000,0.75175,4000,,cicids
control,xgboost,2,0.0,1,recalibrated,0.3846970498561859,30000,0,0.0,0.007425,0.8326983869660372,0.9719016083254494,0.8969310691055136,0.9839636084542434,39703,297,2064,10273,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8058565828913996,4337,0.99575,4000,0.69875,4000,,cicids
control,xgboost,2,0.0,2,fixed,0.07150885462760925,30000,0,0.0,0.03965,0.8741185053092324,0.87178658043654,0.8729509855506536,0.9846291916592365,38414,1586,1553,10784,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8685727461378834,4337,0.9965,4000,0.75775,4000,,cicids
control,xgboost,2,0.0,2,recalibrated,0.29894188046455383,30000,0,0.0,0.00985,0.8365891221528735,0.9632291180587961,0.8954537567239286,0.9846291916592365,39606,394,2016,10321,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.813004380908462,4337,0.996,4000,0.70275,4000,,cicids
control,xgboost,2,0.0,3,fixed,0.07150885462760925,30000,0,0.0,0.058,0.8608251600875415,0.8207109737248841,0.8402895913280849,0.980429299059739,37680,2320,1717,10620,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8676504496195527,4337,0.99675,4000,0.7175,4000,,cicids
control,xgboost,2,0.0,3,recalibrated,0.3653770685195923,30000,0,0.0,0.006525,0.7987355110642782,0.9741967375185369,0.8777837163727061,0.980429299059739,39739,261,2483,9854,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8074706017984782,4337,0.9955,4000,0.5925,4000,,cicids
control,xgboost,2,0.0,4,fixed,0.07150885462760925,30000,0,0.0,0.037525,0.858555564561887,0.8758786074588605,0.8671305771592304,0.9791354229148092,38499,1501,1745,10592,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8632695411574821,4337,0.9965,4000,0.7155,4000,,cicids
control,xgboost,2,0.0,4,recalibrated,0.5808464884757996,30000,0,0.0,0.009325,0.7819567155710464,0.9627744510978044,0.8629959296864517,0.9791354229148092,39627,373,2690,9647,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7860272077472907,4337,0.99475,4000,0.56475,4000,,cicids
