scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,5,0.1,0,fixed,0.0815638080239296,30000,0,0.0,0.019625,0.861230445002837,0.9312007011393515,0.8948498757737819,0.9845039829375051,39215,785,1712,10625,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8655752824533087,4337,0.99625,4000,0.7215,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,0,recalibrated,0.1613209992647171,30000,0,0.0,0.00945,0.8465591310691416,0.9650711513583441,0.9019387711041064,0.9845039829375051,39622,378,1893,10444,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8351394973483975,4337,0.99625,4000,0.70925,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,1,fixed,0.0815638080239296,30167,167,0.005535850432591905,0.02015,0.870146713139337,0.9301620310198423,0.8991540330010889,0.9875045635081462,39194,806,1602,10735,167,11302.031565028974,1859222369.5038598,303664.1140262211,167,11302.031565028974,1859222369.5038598,303664.1140262211,True,False,0.8614249481208208,4337,0.99675,4000,0.753,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,1,recalibrated,0.23124751448631287,30167,167,0.005535850432591905,0.008725,0.8430736807976007,0.9675348837209302,0.901026551739074,0.9875045635081462,39651,349,1936,10401,167,11302.031565028974,1859222369.5038598,303664.1140262211,167,11302.031565028974,1859222369.5038598,303664.1140262211,True,False,0.8259165321650911,4337,0.99625,4000,0.7085,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,2,fixed,0.0815638080239296,30333,333,0.010978142616951835,0.028125,0.8598524762908325,0.9041165942214268,0.8814291649356045,0.9866308046931993,38875,1125,1729,10608,333,18862.69358569388,12293382550.134226,548063.4749939941,166,7560.662020664904,10434160180.630365,244399.360967773,True,False,0.8628083928983168,4337,0.9965,4000,0.72,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,2,recalibrated,0.16337938606739044,30333,333,0.010978142616951835,0.00885,0.8491529545270325,0.9673130193905817,0.9043898648940304,0.9866308046931993,39646,354,1861,10476,333,18862.69358569388,12293382550.134226,548063.4749939941,166,7560.662020664904,10434160180.630365,244399.360967773,True,False,0.8478210744754439,4337,0.9965,4000,0.70325,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,3,fixed,0.0815638080239296,30500,500,0.01639344262295082,0.0458,0.8741995622922915,0.8547990806055322,0.864390478480404,0.9861071877279728,38168,1832,1552,10785,500,33921.34039912165,14447567441.12525,813032.1730796155,167,15058.646813427771,2154184890.9910235,264968.69808562135,True,False,0.8734148028591192,4337,0.99675,4000,0.7525,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,3,recalibrated,0.3631148338317871,30500,500,0.01639344262295082,0.00985,0.8329415579152144,0.9630740393626992,0.8932933455035426,0.9861071877279728,39606,394,2061,10276,500,33921.34039912165,14447567441.12525,813032.1730796155,167,15058.646813427771,2154184890.9910235,264968.69808562135,True,False,0.8058565828913996,4337,0.996,4000,0.69925,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,4,fixed,0.0815638080239296,30667,667,0.0217497635895262,0.044025,0.8719299667666369,0.8593225754912925,0.8655803661235164,0.9853995035259787,38239,1761,1580,10757,667,43256.77037944807,27493338042.582184,1016175.6607437439,167,9335.429980326422,13045770601.456936,203143.48766412842,True,False,0.8655752824533087,4337,0.99675,4000,0.754,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
a1,xgboost,5,0.1,4,recalibrated,0.4229523539543152,30667,667,0.0217497635895262,0.0079,0.8181891869984599,0.9696445725264169,0.887501648569042,0.9853995035259787,39684,316,2243,10094,667,43256.77037944807,27493338042.582184,1016175.6607437439,167,9335.429980326422,13045770601.456936,203143.48766412842,True,False,0.7657366843440166,4337,0.9955,4000,0.69775,4000,1.5,cicids,1.053875484511301,0.7647673050183638,1.3610358020180136,2000
