scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,3,accumulate,fixed_ratio,0.5,0,fixed,0.12533333333333332,30000,0,0.0,0.0379,0.876469157817946,0.8770378781734123,0.8767534257682641,0.9640888019777903,38484,1516,1524,10813,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8575051879179156,4337,0.9965,4000,0.777,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,0,recalibrated,0.2163729603729604,30000,0,0.0,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,1,fixed,0.12533333333333332,31500,1500,0.047619047619047616,0.0803,0.8757396449704142,0.7708333333333334,0.8199445983379501,0.9441812657047904,36788,3212,1533,10804,1500,35055.26323092378,27370506.58877076,124239.0154772418,1500,35055.26323092378,27370506.58877076,124239.0154772418,True,False,0.8494350933825224,4337,0.99675,4000,0.78325,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,1,recalibrated,0.48666666666666664,31500,1500,0.047619047619047616,0.01,0.6988733079354786,0.9556639326091776,0.807341167657662,0.9441812657047904,39600,400,3715,8622,1500,35055.26323092378,27370506.58877076,124239.0154772418,1500,35055.26323092378,27370506.58877076,124239.0154772418,True,False,0.5925755130274383,4337,0.99525,4000,0.51775,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,2,fixed,0.12533333333333332,33000,3000,0.09090909090909091,0.094325,0.9001377968712004,0.7464040865707756,0.8160940657725518,0.9721444030153198,36227,3773,1232,11105,3000,65981.65001044006,47967231.19901096,253655.09004663242,1500,30926.38677951628,20596724.610240202,129416.07456939062,True,False,0.8847129352086696,4337,0.99675,4000,0.82025,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,2,recalibrated,0.5954112554112554,33000,3000,0.09090909090909091,0.009425,0.7173543000729513,0.959141649506882,0.8208124652198108,0.9721444030153198,39623,377,3487,8850,3000,65981.65001044006,47967231.19901096,253655.09004663242,1500,30926.38677951628,20596724.610240202,129416.07456939062,True,False,0.5992621627853355,4337,0.99325,4000,0.5695,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,3,fixed,0.12533333333333332,34500,4500,0.13043478260869565,0.0771,0.8900056739888141,0.7807167235494881,0.8317866747471686,0.9800485997406176,36916,3084,1357,10980,4500,89377.9632378122,62292301.330568165,392331.89866328926,1500,23396.313227372142,14325070.1315572,138676.8086166568,True,False,0.8614249481208208,4337,0.99675,4000,0.81425,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,3,recalibrated,0.335738834446298,34500,4500,0.13043478260869565,0.009975,0.7721488206208965,0.9597984886649874,0.8558081034947445,0.9800485997406176,39601,399,2811,9526,4500,89377.9632378122,62292301.330568165,392331.89866328926,1500,23396.313227372142,14325070.1315572,138676.8086166568,True,False,0.7539774037353009,4337,0.996,4000,0.568,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,4,fixed,0.12533333333333332,36000,6000,0.16666666666666666,0.076275,0.8881413633784551,0.7821958880639635,0.8318086923514899,0.9799991438356165,36949,3051,1380,10957,6000,130975.08649742065,116052793.00113149,536785.1662856052,1500,41597.123259608445,53760491.670563325,144453.26762231597,True,False,0.8895549919299055,4337,0.997,4000,0.77775,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,4,recalibrated,0.544542372881356,36000,6000,0.16666666666666666,0.01,0.7680149144848829,0.959493670886076,0.8531424455249415,0.9799991438356165,39600,400,2862,9475,6000,130975.08649742065,116052793.00113149,536785.1662856052,1500,41597.123259608445,53760491.670563325,144453.26762231597,True,False,0.643071247406041,4337,0.9945,4000,0.677,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
a1,rf,3,accumulate,fixed_ratio,0.5,5,fixed,0.12533333333333332,37500,7500,0.2,0.10235,0.9152954527032504,0.733913947744703,0.8146304512498648,0.9759898851017265,35906,4094,1045,11292,7500,174438.8964227742,198347625.28370422,637666.8213042575,1500,43463.80992535356,82294832.28257275,100881.6550186523,True,False,0.8897855660594881,4337,0.99725,4000,0.861,4000,0.3,cicids,0.2520503825929349,0.18648806349903546,0.3300821743651411,2000
