scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,4,accumulate,fixed_ratio,0.01,0,fixed,0.11,30000,0,0.0,0.047625,0.8770365566993596,0.850294695481336,0.8634586226159126,0.9744534641728135,38095,1905,1517,10820,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.857966336177081,4337,0.9965,4000,0.77825,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,0,recalibrated,0.2346666666666667,30000,0,0.0,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,1,fixed,0.11,30015,15,0.0004997501249375312,0.054575,0.8762259868687687,0.8319864542445933,0.8535333596525859,0.9677857633541379,37817,2183,1527,10810,15,193.0,179318.0,1231.97908,15,193.0,179318.0,1231.97908,True,False,0.8706479133041273,4337,0.9965,4000,0.762,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,1,recalibrated,0.4650000000000001,30015,15,0.0004997501249375312,0.0092,0.8414525411364189,0.9657642571401991,0.8993329290479077,0.9677857633541379,39632,368,1956,10381,15,193.0,179318.0,1231.97908,15,193.0,179318.0,1231.97908,True,False,0.7936361540235186,4337,0.995,4000,0.73975,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,2,fixed,0.11,30030,30,0.000999000999000999,0.055725,0.8776039555807733,0.8292738970588235,0.8527546961761115,0.9748273942206371,37771,2229,1510,10827,30,372.0,358460.0,2497.662382,15,179.0,179142.0,1265.683302,True,False,0.8605026516024902,4337,0.99675,4000,0.777,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,2,recalibrated,0.25333333333333335,30030,30,0.000999000999000999,0.00865,0.8535300316122234,0.9681868333946304,0.9072502477060268,0.9748273942206371,39654,346,1807,10530,30,372.0,358460.0,2497.662382,15,179.0,179142.0,1265.683302,True,False,0.8185381600184459,4337,0.99575,4000,0.74925,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,3,fixed,0.11,30045,45,0.0014977533699450823,0.044525,0.8895193320904596,0.8603684829478636,0.874701099952176,0.9713228246332172,38219,1781,1363,10974,45,555.0,526655.0,3682.9041429999997,15,183.0,168195.0,1185.241761,True,False,0.8683421720083007,4337,0.9965,4000,0.8055,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,3,recalibrated,0.26294117647058823,30045,45,0.0014977533699450823,0.009175,0.8591229634433006,0.9665329199343425,0.909668283053684,0.9713228246332172,39633,367,1738,10599,45,555.0,526655.0,3682.9041429999997,15,183.0,168195.0,1185.241761,True,False,0.8307585888863269,4337,0.996,4000,0.753,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,4,fixed,0.11,30061,61,0.0020292072785336483,0.0337,0.8885466482937505,0.8904955320877336,0.8895200227208181,0.9744397675691011,38652,1348,1375,10962,61,742.0,694370.0,4951.657236999999,16,187.0,167715.0,1268.753094,True,False,0.8757205441549458,4337,0.9965,4000,0.7945,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,4,recalibrated,0.4293333333333333,30061,61,0.0020292072785336483,0.00945,0.8425873388992462,0.9649122807017544,0.8996105581999133,0.9744397675691011,39622,378,1942,10395,61,742.0,694370.0,4951.657236999999,16,187.0,167715.0,1268.753094,True,False,0.7945584505418493,4337,0.99525,4000,0.742,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,5,fixed,0.11,30076,76,0.0025269317728421332,0.037575,0.8834400583610278,0.8788098693759071,0.881118881118881,0.9796917666369458,38497,1503,1438,10899,76,933.0,875177.0,6136.862702999999,15,191.0,180807.0,1185.205466,True,False,0.8669587272308047,4337,0.9965,4000,0.78825,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,5,recalibrated,0.29133333333333333,30076,76,0.0025269317728421332,0.01,0.8565291399854097,0.9635269444697729,0.9068829385513216,0.9796917666369458,39600,400,1770,10567,76,933.0,875177.0,6136.862702999999,15,191.0,180807.0,1185.205466,True,False,0.8275305510721697,4337,0.9955,4000,0.749,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,6,fixed,0.11,30091,91,0.0030241600478548404,0.0343,0.8870065656156277,0.8885911490052781,0.8877981502515009,0.9703978408446138,38628,1372,1394,10943,91,1119.0,1042703.0,7108.369691999998,15,186.0,167526.0,971.506989,True,False,0.8535854277150103,4337,0.9965,4000,0.81375,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,6,recalibrated,0.3693650793650793,30091,91,0.0030241600478548404,0.00995,0.850449866255978,0.9634527089072543,0.9034313514444396,0.9703978408446138,39602,398,1845,10492,91,1119.0,1042703.0,7108.369691999998,15,186.0,167526.0,971.506989,True,False,0.8086234724463915,4337,0.99525,4000,0.751,4000,,cicids
s0,rf,4,accumulate,fixed_ratio,0.01,7,fixed,0.11,30106,106,0.0035208928452800108,0.03555,0.8896814460565777,0.8853040813034361,0.8874873660804528,0.978402418537732,38578,1422,1361,10976,106,1318.0,1210368.0,8219.379228999998,15,199.0,167665.0,1111.009537,True,False,0.8623472446391515,4337,0.99675,4000,0.81225,4000,,cicids
