scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,xgboost,2,accumulate,fixed_ratio,0.01,0,fixed,0.07150885462760925,30000,0,0.0,0.043,0.8753343600551188,0.8626088345714514,0.868925008046347,0.9834592121261246,38280,1720,1538,10799,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8690338943970487,4337,0.99675,4000,0.76075,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,0,recalibrated,0.3517208993434906,30000,0,0.0,0.006325,0.7968712004539191,0.974910749702499,0.8769457205298603,0.9834592121261246,39747,253,2506,9831,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8095457689647222,4337,0.99475,4000,0.58525,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,1,fixed,0.07150885462760925,30015,15,0.0004997501249375312,0.02725,0.867471832698387,0.9075644504748982,0.8870653570392473,0.985986951852152,38910,1090,1635,10702,15,201.0,179140.0,1378.174581,15,201.0,179140.0,1378.174581,True,False,0.8522019829375144,4337,0.99675,4000,0.75475,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,1,recalibrated,0.3189336657524109,30015,15,0.0004997501249375312,0.00785,0.8464780740860826,0.9708097053081715,0.9043907508443753,0.985986951852152,39686,314,1894,10443,15,201.0,179140.0,1378.174581,15,201.0,179140.0,1378.174581,True,False,0.8065483052801475,4337,0.99575,4000,0.7405,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,2,fixed,0.07150885462760925,30030,30,0.000999000999000999,0.055225,0.875577531004296,0.8302205825839674,0.8522960391352375,0.9847553183513009,37791,2209,1535,10802,30,476.0,325945.0,2365.539927,15,275.0,146805.0,987.365346,True,False,0.8731842287295365,4337,0.9965,4000,0.75725,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,2,recalibrated,0.2902625799179077,30030,30,0.000999000999000999,0.0099,0.8528815757477507,0.9637296208096721,0.9049236723285314,0.9847553183513009,39604,396,1815,10522,30,476.0,325945.0,2365.539927,15,275.0,146805.0,987.365346,True,False,0.8183075858888633,4337,0.996,4000,0.74725,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,3,fixed,0.07150885462760925,30045,45,0.0014977533699450823,0.051075,0.8741185053092324,0.8407265923442738,0.857097440788428,0.9801047266353247,37957,2043,1553,10784,45,657.0,495411.0,3462.281287,15,181.0,169466.0,1096.74136,True,False,0.868803320267466,4337,0.9965,4000,0.7575,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,3,recalibrated,0.34408220648765564,30045,45,0.0014977533699450823,0.0072,0.8517467779849234,0.9733234531307892,0.9084857130506203,0.9801047266353247,39712,288,1829,10508,45,657.0,495411.0,3462.281287,15,181.0,169466.0,1096.74136,True,False,0.8173852893705327,4337,0.99575,4000,0.745,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,4,fixed,0.07150885462760925,30061,61,0.0020292072785336483,0.037375,0.878171354462187,0.8787411793332792,0.8784561744912024,0.987783432965875,38505,1495,1503,10834,61,860.0,675093.0,4891.471547,16,203.0,179682.0,1429.19026,True,False,0.8635001152870648,4337,0.9965,4000,0.77575,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,4,recalibrated,0.4135739505290985,30061,61,0.0020292072785336483,0.01,0.8489908405609143,0.9632150082766231,0.9025031235190211,0.987783432965875,39600,400,1863,10474,61,860.0,675093.0,4891.471547,16,203.0,179682.0,1429.19026,True,False,0.8118515102605488,4337,0.9955,4000,0.74275,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,5,fixed,0.07150885462760925,30076,76,0.0025269317728421332,0.0453,0.8744427332414687,0.8561904761904762,0.8652203552953444,0.9840506910107806,38188,1812,1549,10788,76,1046.0,838068.0,6007.05439,15,186.0,162975.0,1115.582843,True,False,0.8704173391745447,4337,0.99675,4000,0.7565,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,5,recalibrated,0.42665165662765503,30076,76,0.0025269317728421332,0.00625,0.8390208316446461,0.9764173191208376,0.9025198360798674,0.9840506910107806,39750,250,1986,10351,76,1046.0,838068.0,6007.05439,15,186.0,162975.0,1115.582843,True,False,0.7851049112289601,4337,0.99575,4000,0.74075,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,6,fixed,0.07150885462760925,30091,91,0.0030241600478548404,0.042575,0.8759828159195915,0.8638689048760991,0.8698836881716103,0.9847131839182945,38297,1703,1530,10807,91,1246.0,1018260.0,7224.257193,15,200.0,180192.0,1217.202803,True,False,0.8692644685266313,4337,0.99675,4000,0.7625,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,6,recalibrated,0.43274080753326416,30091,91,0.0030241600478548404,0.009825,0.8483423846964416,0.9638088221751543,0.9023969649939645,0.9847131839182945,39607,393,1871,10466,91,1246.0,1018260.0,7224.257193,15,200.0,180192.0,1217.202803,True,False,0.8093151948351395,4337,0.9955,4000,0.7435,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,7,fixed,0.07150885462760925,30106,106,0.0035208928452800108,0.05085,0.8780092404960688,0.8419089071972641,0.8595802087053128,0.9852939338980303,37966,2034,1505,10832,106,1462.0,1190260.0,8233.191262,15,216.0,172000.0,1008.934069,True,False,0.8586580585658289,4337,0.99625,4000,0.78075,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,7,recalibrated,0.3653789460659027,30106,106,0.0035208928452800108,0.008925,0.841533598119478,0.966756681255238,0.8998093257063616,0.9852939338980303,39643,357,1955,10382,106,1462.0,1190260.0,8233.191262,15,216.0,172000.0,1008.934069,True,False,0.7885635231727001,4337,0.99575,4000,0.74475,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,8,fixed,0.07150885462760925,30121,121,0.004017130905348428,0.017975,0.8694982572748642,0.9371832954744015,0.9020729092208719,0.9870143957201913,39281,719,1610,10727,121,1647.0,1370626.0,9188.675928,15,185.0,180366.0,955.484666,True,False,0.8549688724925063,4337,0.99675,4000,0.758,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,8,recalibrated,0.13157877326011658,30121,121,0.004017130905348428,0.00995,0.8646348382913188,0.9640307275192047,0.9116314844885053,0.9870143957201913,39602,398,1670,10667,121,1647.0,1370626.0,9188.675928,15,185.0,180366.0,955.484666,True,False,0.8473599262162785,4337,0.99625,4000,0.75175,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,9,fixed,0.07150885462760925,30136,136,0.004512874966817096,0.0304,0.873794277376996,0.8986328776258753,0.8860395347881478,0.9863804358839264,38784,1216,1557,10780,136,1827.0,1534764.0,10072.670283000001,15,180.0,164138.0,883.994355,True,False,0.8644224118053955,4337,0.99675,4000,0.761,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,9,recalibrated,0.18162935972213745,30136,136,0.004512874966817096,0.0067,0.8586366215449461,0.9753245557499309,0.9132683852056213,0.9863804358839264,39732,268,1744,10593,136,1827.0,1534764.0,10072.670283000001,15,180.0,164138.0,883.994355,True,False,0.8356006456075629,4337,0.996,4000,0.74625,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,10,fixed,0.07150885462760925,30152,152,0.0050411249668347044,0.049275,0.8750911891059415,0.8456176078953552,0.8601019757807522,0.9847416298532868,38029,1971,1541,10796,152,2083.0,1708020.0,11297.479228000002,16,256.0,173256.0,1224.808945,True,False,0.868803320267466,4337,0.99675,4000,0.76025,4000,,cicids
s0,xgboost,2,accumulate,fixed_ratio,0.01,10,recalibrated,0.3859654366970062,30152,152,0.0050411249668347044,0.005375,0.8431547377806599,0.9797494584157483,0.9063344079463275,0.9847416298532868,39785,215,1935,10402,152,2083.0,1708020.0,11297.479228000002,16,256.0,173256.0,1224.808945,True,False,0.7924832833756053,4337,0.99575,4000,0.7455,4000,,cicids
