scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,4,0.02,0,fixed,0.11,30000,0,0.0,0.047625,0.8770365566993596,0.850294695481336,0.8634586226159126,0.9744534641728135,38095,1905,1517,10820,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.857966336177081,4337,0.9965,4000,0.77825,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,0,recalibrated,0.2346666666666667,30000,0,0.0,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,1,fixed,0.11,30031,31,0.0010322666577869534,0.08225,0.8797924941233687,0.7673925339366516,0.8197575620256032,0.9340442672448731,36710,3290,1483,10854,31,935.8646762883556,1121061.7487005717,4791.120138229202,31,935.8646762883556,1121061.7487005717,4791.120138229202,True,False,0.8761816924141111,4337,0.997,4000,0.7665,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,1,recalibrated,0.5040868638175582,30031,31,0.0010322666577869534,0.009875,0.7740131312312556,0.960277554304103,0.8571428571428572,0.9340442672448731,39605,395,2788,9549,31,935.8646762883556,1121061.7487005717,4791.120138229202,31,935.8646762883556,1121061.7487005717,4791.120138229202,True,False,0.7818768734148028,4337,0.9945,4000,0.545,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,2,fixed,0.11,30061,61,0.0020292072785336483,0.07715,0.8753343600551188,0.7777457688152682,0.8236595225383266,0.9490166855799627,36914,3086,1538,10799,61,2832.3670381517477,2720911.4171655546,5170.785815199966,30,1896.502361863392,1599849.6684649829,379.6656769707642,True,False,0.8662670048420568,4337,0.99625,4000,0.76425,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,2,recalibrated,0.42466666666666664,30061,61,0.0020292072785336483,0.009925,0.795817459674151,0.9611355849241312,0.8706988293721178,0.9490166855799627,39603,397,2519,9818,61,2832.3670381517477,2720911.4171655546,5170.785815199966,30,1896.502361863392,1599849.6684649829,379.6656769707642,True,False,0.7788794097302283,4337,0.995,4000,0.615,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,3,fixed,0.11,30092,92,0.003057290974345341,0.067325,0.8794682661911324,0.8011518865834748,0.838485316846986,0.9769883115830429,37307,2693,1487,10850,92,3887.677736156772,4659569.29089235,30761.308409437654,31,1055.3106980050243,1938657.8737267947,25590.52259423769,True,False,0.8801014526170163,4337,0.99675,4000,0.7615,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,3,recalibrated,0.38266666666666665,30092,92,0.003057290974345341,0.0092,0.8302666774742644,0.965319008576006,0.8927139620010459,0.9769883115830429,39632,368,2094,10243,92,3887.677736156772,4659569.29089235,30761.308409437654,31,1055.3106980050243,1938657.8737267947,25590.52259423769,True,False,0.7862577818768735,4337,0.996,4000,0.71225,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,4,fixed,0.11,30122,122,0.004050195870128145,0.0786,0.8821431466320824,0.7758608398089399,0.8255955090274617,0.9656939835454325,36856,3144,1454,10883,122,4364.226923265151,8709115.420875238,77908.81122274752,30,476.54918710837865,4049546.1299828887,47147.50281330987,True,False,0.8893244178003228,4337,0.99675,4000,0.75975,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
a1,rf,4,0.02,4,recalibrated,0.38,30122,122,0.004050195870128145,0.009825,0.8157574775066873,0.9624175193650186,0.8830393963323682,0.9656939835454325,39607,393,2273,10064,122,4364.226923265151,8709115.420875238,77908.81122274752,30,476.54918710837865,4049546.1299828887,47147.50281330987,True,False,0.7698870186765044,4337,0.99575,4000,0.6855,4000,0.7,cicids,0.558552272149939,0.4094193696565623,0.7195028318581556,612
