scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,3,accumulate,fixed_ratio,0.01,0,fixed,0.12533333333333332,30000,0,0.0,0.0379,0.876469157817946,0.8770378781734123,0.8767534257682641,0.9640888019777903,38484,1516,1524,10813,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8575051879179156,4337,0.9965,4000,0.777,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,0,recalibrated,0.2163729603729604,30000,0,0.0,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,1,fixed,0.12533333333333332,30015,15,0.0004997501249375312,0.021375,0.8742806192753506,0.9265527016579331,0.8996580198515305,0.9634172580449055,39145,855,1551,10786,15,179.0,167846.0,1252.320813,15,179.0,167846.0,1252.320813,True,False,0.8602720774729076,4337,0.99625,4000,0.7675,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,1,recalibrated,0.24552380952380953,30015,15,0.0004997501249375312,0.009925,0.8589608494771824,0.9638893942150264,0.9084051262269084,0.9634172580449055,39603,397,1740,10597,15,179.0,167846.0,1252.320813,15,179.0,167846.0,1252.320813,True,False,0.8372146645146414,4337,0.995,4000,0.7465,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,2,fixed,0.12533333333333332,30030,30,0.000999000999000999,0.03145,0.873794277376996,0.8954975909619538,0.8845128205128205,0.9677452156115749,38742,1258,1557,10780,30,392.0,335795.0,2392.3354950000003,15,213.0,167949.0,1140.014682,True,False,0.8635001152870648,4337,0.9965,4000,0.76225,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,2,recalibrated,0.4640000000000001,30030,30,0.000999000999000999,0.009975,0.8385344897462916,0.9628629932985853,0.8964083012001214,0.9677452156115749,39601,399,1992,10345,30,392.0,335795.0,2392.3354950000003,15,213.0,167949.0,1140.014682,True,False,0.7857966336177081,4337,0.99475,4000,0.7395,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,3,fixed,0.12533333333333332,30045,45,0.0014977533699450823,0.024,0.8700656561562778,0.9179066187788609,0.8933460946277725,0.9617054713463565,39040,960,1603,10734,45,587.0,515952.0,3740.5404900000003,15,195.0,180157.0,1348.204995,True,False,0.8554300207516716,4337,0.9965,4000,0.7595,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,3,recalibrated,0.2509523809523809,30045,45,0.0014977533699450823,0.00995,0.855880684120937,0.9636761887377931,0.9065853867948828,0.9617054713463565,39602,398,1778,10559,45,587.0,515952.0,3740.5404900000003,15,195.0,180157.0,1348.204995,True,False,0.8282222734609177,4337,0.99575,4000,0.746,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,4,fixed,0.12533333333333332,30061,61,0.0020292072785336483,0.046025,0.8887087622598687,0.8562280359234674,0.872166096571474,0.9693445600632244,38159,1841,1373,10964,61,791.0,695699.0,5132.816941,16,204.0,179747.0,1392.276451,True,False,0.8605026516024902,4337,0.99625,4000,0.81175,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,4,recalibrated,0.21466666666666667,30061,61,0.0020292072785336483,0.009925,0.863905325443787,0.9640886476707372,0.91125170998632,0.9693445600632244,39603,397,1679,10658,61,791.0,695699.0,5132.816941,16,204.0,179747.0,1392.276451,True,False,0.8346783490892322,4337,0.9955,4000,0.764,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,5,fixed,0.12533333333333332,30076,76,0.0025269317728421332,0.033525,0.8777660695468915,0.889811010682005,0.8837475007140817,0.9758726432682175,38659,1341,1508,10829,76,965.0,862924.0,6320.691202,15,174.0,167225.0,1187.874261,True,False,0.842979017754208,4337,0.99675,4000,0.7965,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,5,recalibrated,0.2727956989247312,30076,76,0.0025269317728421332,0.00995,0.8573397098160006,0.9637357630979498,0.9074296499656829,0.9758726432682175,39602,398,1760,10577,76,965.0,862924.0,6320.691202,15,174.0,167225.0,1187.874261,True,False,0.8259165321650911,4337,0.99525,4000,0.7535,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,6,fixed,0.12533333333333332,30091,91,0.0030241600478548404,0.02895,0.8870876225986869,0.9043133366385722,0.8956176602970662,0.9852663046121424,38842,1158,1393,10944,91,1155.0,1042185.0,7689.216953,15,190.0,179261.0,1368.525751,True,False,0.8685727461378834,4337,0.99675,4000,0.7975,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,6,recalibrated,0.2999047619047619,30091,91,0.0030241600478548404,0.01,0.854989057307287,0.9634636463280964,0.9059909813184452,0.9852663046121424,39600,400,1789,10548,91,1155.0,1042185.0,7689.216953,15,190.0,179261.0,1368.525751,True,False,0.8226884943509338,4337,0.9955,4000,0.7495,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,7,fixed,0.12533333333333332,30106,106,0.0035208928452800108,0.031275,0.8921942125314096,0.8979441997063142,0.8950599715389308,0.9823164788846559,38749,1251,1330,11007,106,1343.0,1210539.0,8835.661884000001,15,188.0,168354.0,1146.444931,True,False,0.853816001844593,4337,0.99625,4000,0.82975,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,7,recalibrated,0.20222222222222222,30106,106,0.0035208928452800108,0.009875,0.8720110237496961,0.9645835201291132,0.9159642401021711,0.9823164788846559,39605,395,1579,10758,106,1343.0,1210539.0,8835.661884000001,15,188.0,168354.0,1146.444931,True,False,0.8388286834217201,4337,0.9955,4000,0.7845,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,8,fixed,0.12533333333333332,30121,121,0.004017130905348428,0.04615,0.887168679581746,0.8556797748416856,0.8711397644062401,0.968633274904758,38154,1846,1392,10945,121,1527.0,1371662.0,10086.608868000001,15,184.0,161123.0,1250.946984,True,False,0.8644224118053955,4337,0.99675,4000,0.80225,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,8,recalibrated,0.4515238095238095,30121,121,0.004017130905348428,0.0099,0.8442895355434871,0.9633740288568258,0.8999092833383731,0.968633274904758,39604,396,1921,10416,121,1527.0,1371662.0,10086.608868000001,15,184.0,161123.0,1250.946984,True,False,0.8007839520405811,4337,0.99425,4000,0.7415,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,9,fixed,0.12533333333333332,30136,136,0.004512874966817096,0.0283,0.894382751074005,0.9069538056879829,0.9006244133371424,0.9798116509281024,38868,1132,1303,11034,136,1725.0,1552638.0,11311.482207000001,15,198.0,180976.0,1224.873339,True,False,0.8641918376758128,4337,0.9965,4000,0.825,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,9,recalibrated,0.22399999999999998,30136,136,0.004512874966817096,0.01,0.8632568695793142,0.9638009049773756,0.9107623893616111,0.9798116509281024,39600,400,1687,10650,136,1725.0,1552638.0,11311.482207000001,15,198.0,180976.0,1224.873339,True,False,0.8346783490892322,4337,0.99575,4000,0.76175,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,10,fixed,0.12533333333333332,30152,152,0.0050411249668347044,0.0295,0.8921131555483505,0.9031675693418677,0.8976063287525996,0.9836331989138364,38820,1180,1331,11006,152,1917.0,1732850.0,12480.353059000001,16,192.0,180212.0,1168.870852,True,False,0.8630389670278995,4337,0.99675,4000,0.819,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,10,recalibrated,0.447,30152,152,0.0050411249668347044,0.009925,0.8458296182216098,0.9633493353028065,0.9007725840562821,0.9836331989138364,39603,397,1902,10435,152,1917.0,1732850.0,12480.353059000001,16,192.0,180212.0,1168.870852,True,False,0.7950195988010145,4337,0.995,4000,0.75175,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,11,fixed,0.12533333333333332,30167,167,0.005535850432591905,0.037425,0.9055686147361596,0.8818375562396401,0.8935455490682238,0.9856946411202075,38503,1497,1165,11172,167,2155.0,1896749.0,13680.653327,15,238.0,163899.0,1200.300268,True,False,0.8575051879179156,4337,0.99675,4000,0.8665,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,11,recalibrated,0.296,30167,167,0.005535850432591905,0.009975,0.8693361433087461,0.9641316073354909,0.9142832786326244,0.9856946411202075,39601,399,1612,10725,167,2155.0,1896749.0,13680.653327,15,238.0,163899.0,1200.300268,True,False,0.828683421720083,4337,0.99525,4000,0.7875,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,12,fixed,0.12533333333333332,30182,182,0.0060300841561195416,0.034025,0.8941395801248277,0.8901710781149128,0.8921509159286667,0.9737722572343357,38639,1361,1306,11031,182,2333.0,2065067.0,14684.641912,15,178.0,168318.0,1003.988585,True,False,0.8607332257320729,4337,0.99675,4000,0.82775,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,12,recalibrated,0.36566666666666664,30182,182,0.0060300841561195416,0.009175,0.8546648293750506,0.9663642195949043,0.9070887818306951,0.9737722572343357,39633,367,1793,10544,182,2333.0,2065067.0,14684.641912,15,178.0,168318.0,1003.988585,True,False,0.8097763430943048,4337,0.9955,4000,0.7625,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,13,fixed,0.12533333333333332,30197,197,0.006523826870218896,0.05445,0.8767933857501824,0.832397075798384,0.8540186325596084,0.9706276606954689,37822,2178,1520,10817,197,2523.0,2244745.0,16082.825751999999,15,190.0,179678.0,1398.18384,True,False,0.8625778187687342,4337,0.996,4000,0.773,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,13,recalibrated,0.33533333333333337,30197,197,0.006523826870218896,0.009925,0.8483423846964416,0.9634539261714076,0.9022413793103449,0.9706276606954689,39603,397,1871,10466,197,2523.0,2244745.0,16082.825751999999,15,190.0,179678.0,1398.18384,True,False,0.8088540465759742,4337,0.99525,4000,0.74425,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,14,fixed,0.12533333333333332,30212,212,0.007017079306235933,0.0259,0.9081624381940504,0.915359477124183,0.9117467550962282,0.9804679885709654,38964,1036,1133,11204,212,2689.0,2401339.0,17023.270962,15,166.0,156594.0,940.44521,True,False,0.866036430712474,4337,0.99675,4000,0.86525,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,14,recalibrated,0.2733333333333334,30212,212,0.007017079306235933,0.009475,0.8659317500202642,0.9657385644548906,0.91311594512586,0.9804679885709654,39621,379,1654,10683,212,2689.0,2401339.0,17023.270962,15,166.0,156594.0,940.44521,True,False,0.8261471062946737,4337,0.99575,4000,0.77925,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,15,fixed,0.12533333333333332,30227,227,0.007509842194064909,0.028225,0.9015968225662641,0.9078517793013385,0.9047134897718492,0.9782458326578585,38871,1129,1214,11123,227,2861.0,2559054.0,18135.569696,15,172.0,157715.0,1112.298734,True,False,0.8630389670278995,4337,0.9965,4000,0.8485,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,15,recalibrated,0.3933333333333333,30227,227,0.007509842194064909,0.01,0.854908000324228,0.963460308760391,0.9059439958769971,0.9782458326578585,39600,400,1790,10547,227,2861.0,2559054.0,18135.569696,15,172.0,157715.0,1112.298734,True,False,0.8067788794097303,4337,0.995,4000,0.767,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,16,fixed,0.12533333333333332,30242,242,0.008002116262151974,0.0455,0.9125395152792413,0.8608349900596421,0.8859335038363171,0.9825886743130421,38180,1820,1079,11258,242,3132.0,2712580.0,19246.946622,15,271.0,153526.0,1111.376926,True,False,0.8641918376758128,4337,0.9965,4000,0.881,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,16,recalibrated,0.5216666666666666,30242,242,0.008002116262151974,0.00995,0.8444516495096053,0.9632026627218935,0.8999265753897984,0.9825886743130421,39602,398,1919,10418,242,3132.0,2712580.0,19246.946622,15,271.0,153526.0,1111.376926,True,False,0.7825685958035509,4337,0.995,4000,0.761,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,17,fixed,0.12533333333333332,30258,258,0.008526670632559984,0.0425,0.9013536516170868,0.8673946957878315,0.8840481774456415,0.9820684435032828,38300,1700,1217,11120,258,3407.0,2895506.0,20750.58593,16,275.0,182926.0,1503.639308,True,False,0.8692644685266313,4337,0.9965,4000,0.841,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,17,recalibrated,0.5166666666666666,30258,258,0.008526670632559984,0.0093,0.8386966037124098,0.9652952700811643,0.8975537820957668,0.9820684435032828,39628,372,1990,10347,258,3407.0,2895506.0,20750.58593,16,275.0,182926.0,1503.639308,True,False,0.7740373530089923,4337,0.9935,4000,0.754,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,18,fixed,0.12533333333333332,30273,273,0.009017936775344366,0.051525,0.9026505633460322,0.8438281427597181,0.872248766350748,0.9748048218772797,37939,2061,1201,11136,273,3591.0,3064994.0,21941.45246,15,184.0,169488.0,1190.86653,True,False,0.8591192068249942,4337,0.99675,4000,0.85575,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,18,recalibrated,0.3408045977011495,30273,273,0.009017936775344366,0.0091,0.8557185701548189,0.9666697188902115,0.9078166652334682,0.9748048218772797,39636,364,1780,10557,273,3591.0,3064994.0,21941.45246,15,184.0,169488.0,1190.86653,True,False,0.8079317500576435,4337,0.99525,4000,0.768,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,19,fixed,0.12533333333333332,30288,288,0.009508716323296355,0.031675,0.899732511955905,0.897549931268699,0.898639896373057,0.9693880106589933,38733,1267,1237,11100,288,3781.0,3232337.0,23002.289513,15,190.0,167343.0,1060.837053,True,False,0.8639612635462302,4337,0.9965,4000,0.84175,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,19,recalibrated,0.42476190476190484,30288,288,0.009508716323296355,0.0098,0.853205803679987,0.9640959882762411,0.9052676843689528,0.9693880106589933,39608,392,1811,10526,288,3781.0,3232337.0,23002.289513,15,190.0,167343.0,1060.837053,True,False,0.8051648605026516,4337,0.99525,4000,0.76325,4000,,cicids
s0,rf,3,accumulate,fixed_ratio,0.01,20,fixed,0.12533333333333332,30303,303,0.00999900999901,0.04975,0.9092161789738186,0.8493223290679185,0.8782492953335421,0.9789024033395477,38010,1990,1120,11217,303,3949.0,3388047.0,23950.246608999998,15,168.0,155710.0,947.957096,True,False,0.855199446622089,4337,0.99625,4000,0.88075,4000,,cicids
