scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,1,accumulate,fixed_ratio,0.005,0,fixed,0.10033333333333333,30000,0,0.0,0.057675,0.8806030639539596,0.8248424569129147,0.8518111964873765,0.9625546546972522,37693,2307,1473,10864,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.997,4000,0.78,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,0,recalibrated,0.4146666666666667,30000,0,0.0,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,1,fixed,0.10033333333333333,30008,8,0.00026659557451346307,0.01795,0.873794277376996,0.9375543572795269,0.9045521292217327,0.9557607927372943,39282,718,1557,10780,8,108.0,97212.0,706.228094,8,108.0,97212.0,706.228094,True,False,0.8655752824533087,4337,0.99675,4000,0.75975,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,1,recalibrated,0.18378395653563437,30008,8,0.00026659557451346307,0.009925,0.8648780092404961,0.9641275865184784,0.9118099470176038,0.9557607927372943,39603,397,1667,10670,8,108.0,97212.0,706.228094,8,108.0,97212.0,706.228094,True,False,0.8475905003458611,4337,0.9965,4000,0.752,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,2,fixed,0.10033333333333333,30015,15,0.0004997501249375312,0.06675,0.8741995622922915,0.8015607580824972,0.8363058312655086,0.9564597937099781,37330,2670,1552,10785,15,206.0,181460.0,1344.957926,7,98.0,84248.0,638.729832,True,False,0.8662670048420568,4337,0.99675,4000,0.76025,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,2,recalibrated,0.4163912949795302,30015,15,0.0004997501249375312,0.0099,0.8416957120855961,0.963265306122449,0.898386468832461,0.9564597937099781,39604,396,1953,10384,15,206.0,181460.0,1344.957926,7,98.0,84248.0,638.729832,True,False,0.7940973022826839,4337,0.99475,4000,0.74025,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,3,fixed,0.10033333333333333,30023,23,0.0007660793391733005,0.045725,0.8891140471751642,0.8570870448507579,0.8728068430475433,0.9750075210748156,38171,1829,1368,10969,23,303.0,277388.0,2005.297333,8,97.0,95928.0,660.339407,True,False,0.8741065252478671,4337,0.9965,4000,0.798,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,3,recalibrated,0.3933333333333333,30023,23,0.0007660793391733005,0.009925,0.847856042798087,0.9634337293911762,0.9019574027765802,0.9750075210748156,39603,397,1877,10460,23,303.0,277388.0,2005.297333,8,97.0,95928.0,660.339407,True,False,0.8090846207055569,4337,0.995,4000,0.74275,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,4,fixed,0.10033333333333333,30030,30,0.000999000999000999,0.0598,0.8756585879873551,0.81871921182266,0.8462321792260692,0.9583196117370512,37608,2392,1534,10803,30,395.0,361279.0,2638.693445,7,92.0,83891.0,633.396112,True,False,0.8715702098224579,4337,0.99675,4000,0.759,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,4,recalibrated,0.3233333333333333,30030,30,0.000999000999000999,0.009675,0.8570154818837643,0.9646897810218978,0.9076705155170194,0.9583196117370512,39613,387,1764,10573,30,395.0,361279.0,2638.693445,7,92.0,83891.0,633.396112,True,False,0.8302974406271616,4337,0.9955,4000,0.7475,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,5,fixed,0.10033333333333333,30038,38,0.0012650642519475331,0.063825,0.8866823376833914,0.8107767565965016,0.8470324054357505,0.9666900228985977,37447,2553,1398,10939,38,479.0,445556.0,3181.451384,8,84.0,84277.0,542.757939,True,False,0.8757205441549458,4337,0.99675,4000,0.7885,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,5,recalibrated,0.37645224171539965,30038,38,0.0012650642519475331,0.009775,0.8461538461538461,0.9638965835641736,0.9011956662494065,0.9666900228985977,39609,391,1898,10439,38,479.0,445556.0,3181.451384,8,84.0,84277.0,542.757939,True,False,0.804934286373069,4337,0.995,4000,0.742,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,6,fixed,0.10033333333333333,30045,45,0.0014977533699450823,0.027175,0.8771986706654779,0.9087244940801075,0.8926833292089417,0.9639143764691578,38913,1087,1515,10822,45,562.0,529071.0,3647.745266,7,83.0,83515.0,466.293882,True,False,0.8616555222504035,4337,0.99675,4000,0.7745,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,6,recalibrated,0.17484849601736388,30045,45,0.0014977533699450823,0.00975,0.8583934505957689,0.9644808743169399,0.9083501308058498,0.9639143764691578,39610,390,1747,10590,45,562.0,529071.0,3647.745266,7,83.0,83515.0,466.293882,True,False,0.829375144108831,4337,0.9965,4000,0.75175,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.005,7,fixed,0.10033333333333333,30053,53,0.0017635510597943634,0.03385,0.8777660695468915,0.8888615283591891,0.883278955954323,0.9654682479533112,38646,1354,1508,10829,53,650.0,601744.0,4248.247369,8,88.0,72673.0,600.502103,True,False,0.869495042656214,4337,0.99675,4000,0.76775,4000,,cicids
