scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,2,0.2,0,fixed,0.11599999999999999,30000,0,0.0,0.05865,0.8708762259868688,0.8207792207792208,0.8450859322767137,0.9692105161303396,37654,2346,1593,10744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8600415033433249,4337,0.99675,4000,0.75675,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,0,recalibrated,0.3502222222222222,30000,0,0.0,0.009825,0.8430736807976007,0.9635908838243469,0.8993126107820675,0.9692105161303396,39607,393,1936,10401,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8060871570209822,4337,0.99525,4000,0.731,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,1,fixed,0.11599999999999999,30375,375,0.012345679012345678,0.058775,0.8818999756829051,0.8223112387574635,0.851063829787234,0.9471986848504499,37649,2351,1457,10880,375,5939.22677986755,2616651.030343917,6066.672137433223,375,5939.22677986755,2616651.030343917,6066.672137433223,True,False,0.8893244178003228,4337,0.9965,4000,0.75925,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,1,recalibrated,0.31177748804867444,30375,375,0.012345679012345678,0.008825,0.8582313366296507,0.9677360387533133,0.9097001460606582,0.9471986848504499,39647,353,1749,10588,375,5939.22677986755,2616651.030343917,6066.672137433223,375,5939.22677986755,2616651.030343917,6066.672137433223,True,False,0.8485127968641918,4337,0.99525,4000,0.73175,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,2,fixed,0.11599999999999999,30750,750,0.024390243902439025,0.06305,0.8857907108697415,0.8124907063197025,0.847558847481289,0.9626075909864635,37478,2522,1409,10928,750,12422.293499888845,5513693.304446561,13149.211910078664,375,6483.066720021296,2897042.2741026436,7082.539772645441,True,False,0.8950887710398894,4337,0.99675,4000,0.76475,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,2,recalibrated,0.3036384766439336,30750,750,0.024390243902439025,0.0099,0.8532868606630462,0.9637462235649547,0.9051590713671539,0.9626075909864635,39604,396,1810,10527,750,12422.293499888845,5513693.304446561,13149.211910078664,375,6483.066720021296,2897042.2741026436,7082.539772645441,True,False,0.8226884943509338,4337,0.99525,4000,0.7445,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,3,fixed,0.11599999999999999,31125,1125,0.03614457831325301,0.070775,0.8896814460565777,0.7949590787281814,0.839657282741738,0.9764106883764286,37169,2831,1361,10976,1125,18790.016493530275,8306674.7681954205,20327.170239319097,375,6367.722993641431,2792981.4637488597,7177.958329240434,True,False,0.8955499192990547,4337,0.99675,4000,0.77625,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,3,recalibrated,0.43666666666666665,31125,1125,0.03614457831325301,0.009975,0.817378617167869,0.9619383764189641,0.8837861524978089,0.9764106883764286,39601,399,2253,10084,1125,18790.016493530275,8306674.7681954205,20327.170239319097,375,6367.722993641431,2792981.4637488597,7177.958329240434,True,False,0.7811851510260549,4337,0.9935,4000,0.6805,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,4,fixed,0.11599999999999999,31500,1500,0.047619047619047616,0.0598,0.8870876225986869,0.8206358728254349,0.8525688466482296,0.9711622487233526,37608,2392,1393,10944,1500,25637.81868149998,12034262.396047577,26963.710662059682,375,6847.802187969703,3727587.6278521577,6636.540422740583,True,False,0.8987779571132118,4337,0.99675,4000,0.76475,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,4,recalibrated,0.28,31500,1500,0.047619047619047616,0.007975,0.8643916673421416,0.9709551124465082,0.9145797598627787,0.9711622487233526,39681,319,1673,10664,1500,25637.81868149998,12034262.396047577,26963.710662059682,375,6847.802187969703,3727587.6278521577,6636.540422740583,True,False,0.8498962416416878,4337,0.99575,4000,0.74875,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
a1,rf,2,0.2,5,fixed,0.11599999999999999,31875,1875,0.058823529411764705,0.071,0.8947069790062414,0.7953595618965269,0.8421132939156972,0.9796549383966928,37160,2840,1299,11038,1875,31048.679062024545,14220878.802197281,32845.15607523498,375,5410.8603805245675,2186616.406149703,5881.4454131753,True,False,0.904772884482361,4337,0.997,4000,0.7815,4000,0.03,cicids,0.031160589623308733,0.021534339852661764,0.09480235849933608,2000
