scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,3,accumulate,fixed_ratio,0.1,0,fixed,0.07161957025527954,30000,0,0.0,0.0271,0.8726594796141688,0.9085232067510548,0.8902302889982221,0.9846855809759261,38916,1084,1571,10766,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.99675,4000,0.75575,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,0,recalibrated,0.31572332978248596,30000,0,0.0,0.009125,0.8350490394747507,0.9657823193025218,0.8956703182055294,0.9846855809759261,39635,365,2035,10302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.996,4000,0.70325,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,1,fixed,0.07161957025527954,30167,167,0.005535850432591905,0.02805,0.8736321634108778,0.9057142857142857,0.889383999669926,0.9853474821674637,38878,1122,1559,10778,167,3044.0859764494357,1574557.0150318854,3396.4272073695506,167,3044.0859764494357,1574557.0150318854,3396.4272073695506,True,False,0.8727230804703712,4337,0.99675,4000,0.7515,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,1,recalibrated,0.25350555777549744,30167,167,0.005535850432591905,0.008275,0.8357785523222826,0.968896823905281,0.8974280865137735,0.9853474821674637,39669,331,2026,10311,167,3044.0859764494357,1574557.0150318854,3396.4272073695506,167,3044.0859764494357,1574557.0150318854,3396.4272073695506,True,False,0.81715471524095,4337,0.99575,4000,0.696,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,2,fixed,0.07161957025527954,30333,333,0.010978142616951835,0.048825,0.8618789008673097,0.8448275862068966,0.8532680656421778,0.9800999270487153,38047,1953,1704,10633,333,12443.148215202968,11173938.934976138,6546.412644929005,166,9399.062238753531,9599381.919944253,3149.985437559455,True,False,0.8734148028591192,4337,0.9965,4000,0.71475,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,2,recalibrated,0.27001526951789856,30333,333,0.010978142616951835,0.00955,0.7772554105536192,0.9616888978036305,0.8596915904608212,0.9800999270487153,39618,382,2748,9589,333,12443.148215202968,11173938.934976138,6546.412644929005,166,9399.062238753531,9599381.919944253,3149.985437559455,True,False,0.8335254784413189,4337,0.996,4000,0.4975,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,3,fixed,0.07161957025527954,30500,500,0.01639344262295082,0.04185,0.8583123936127097,0.8634918046155101,0.8608943089430895,0.983732940544703,38326,1674,1748,10589,500,14823.802754906386,12307277.097069683,8846.899941280793,167,2380.6545397034192,1133338.1620935437,2300.4872963517887,True,False,0.8731842287295365,4337,0.9965,4000,0.704,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,3,recalibrated,0.2957492768764496,30500,500,0.01639344262295082,0.008675,0.8112993434384372,0.9664928543839321,0.8821222403384303,0.983732940544703,39653,347,2328,10009,500,14823.802754906386,12307277.097069683,8846.899941280793,167,2380.6545397034192,1133338.1620935437,2300.4872963517887,True,False,0.819229882407194,4337,0.99475,4000,0.61925,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,4,fixed,0.07161957025527954,30667,667,0.0217497635895262,0.0368,0.8605009321553052,0.8782263401720715,0.8692732855680656,0.983085816041177,38528,1472,1721,10616,667,17195.908048735288,13095076.838139044,11734.705346108716,167,2372.1052938289013,787799.7410693615,2887.805404827922,True,False,0.8711090615632926,4337,0.99725,4000,0.71225,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,4,recalibrated,0.29039549827575684,30667,667,0.0217497635895262,0.007225,0.8036799870308827,0.9716777734221874,0.8797302692870769,0.983085816041177,39711,289,2422,9915,667,17195.908048735288,13095076.838139044,11734.705346108716,167,2372.1052938289013,787799.7410693615,2887.805404827922,True,False,0.816462992852202,4337,0.9955,4000,0.598,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,5,fixed,0.07161957025527954,30833,833,0.02701650828657607,0.023975,0.8356164383561644,0.9148917287894923,0.8734590129209913,0.981566858839264,39041,959,2028,10309,833,19714.072263416005,14038593.059246177,14937.045984979968,166,2518.1642146807153,943516.2211071324,3202.340638871252,True,False,0.8664975789716394,4337,0.997,4000,0.64075,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,5,recalibrated,0.11105229705572128,30833,833,0.02701650828657607,0.009125,0.7993839669287509,0.964310159382028,0.8741357915263253,0.981566858839264,39635,365,2475,9862,833,19714.072263416005,14038593.059246177,14937.045984979968,166,2518.1642146807153,943516.2211071324,3202.340638871252,True,False,0.8374452386442242,4337,0.9965,4000,0.561,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,6,fixed,0.07161957025527954,31000,1000,0.03225806451612903,0.04135,0.8896003890735187,0.8690315939504315,0.8791957061603782,0.9840819405041744,38346,1654,1362,10975,1000,23113.364509732237,15871986.874948798,18941.617261336138,167,3399.292246316231,1833393.8157026204,4004.5712763561705,True,False,0.9179156098685728,4337,0.9965,4000,0.752,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,6,recalibrated,0.18170969188213348,31000,1000,0.03225806451612903,0.0082,0.8515846640188052,0.969724940003692,0.9068231841526045,0.9840819405041744,39672,328,1831,10506,1000,23113.364509732237,15871986.874948798,18941.617261336138,167,3399.292246316231,1833393.8157026204,4004.5712763561705,True,False,0.8568134655291676,4337,0.99625,4000,0.70125,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,7,fixed,0.07161957025527954,31167,1167,0.03744344980267591,0.02205,0.8638242684607279,0.9235635670335385,0.8926955939018261,0.9844425133744023,39118,882,1680,10657,1167,25496.016845122987,16843445.202167697,22566.87582682453,167,2382.6523353907496,971458.327218899,3625.2585654883915,True,False,0.9077703481669357,4337,0.99675,4000,0.68325,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,7,recalibrated,0.10692193359136581,31167,1167,0.03744344980267591,0.009925,0.8433979087298371,0.9632475467506018,0.8993474221012144,0.9844425133744023,39603,397,1932,10405,1167,25496.016845122987,16843445.202167697,22566.87582682453,167,2382.6523353907496,971458.327218899,3625.2585654883915,True,False,0.8524325570670971,4337,0.9965,4000,0.6805,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,8,fixed,0.07161957025527954,31333,1333,0.0425430057766572,0.04415,0.8529626327308097,0.8562942468874604,0.854625192885568,0.9834045726270568,38234,1766,1814,10523,1333,28413.001132844616,18653208.03341336,25504.516373921564,166,2916.9842877216297,1809762.8312456645,2937.640547097034,True,False,0.8720313580816232,4337,0.99675,4000,0.6885,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,8,recalibrated,0.18555621802806854,31333,1333,0.0425430057766572,0.009975,0.8286455378130826,0.9624364526454529,0.890544013240995,0.9834045726270568,39601,399,2114,10223,1333,28413.001132844616,18653208.03341336,25504.516373921564,166,2916.9842877216297,1809762.8312456645,2937.640547097034,True,False,0.8150795480747061,4337,0.9965,4000,0.6755,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,9,fixed,0.07161957025527954,31500,1500,0.047619047619047616,0.0399,0.8708762259868688,0.8706645056726094,0.8707703529602464,0.982723471062657,38404,1596,1593,10744,1500,34488.37073146522,23815821.344497565,29783.11506928459,167,6075.369598620603,5162613.311084204,4278.598695363026,True,False,0.8747982476366152,4337,0.99725,4000,0.74025,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,9,recalibrated,0.2589549124240875,31500,1500,0.047619047619047616,0.008875,0.8179460160492826,0.9660156997893931,0.8858359302989071,0.982723471062657,39645,355,2246,10091,1500,34488.37073146522,23815821.344497565,29783.11506928459,167,6075.369598620603,5162613.311084204,4278.598695363026,True,False,0.8173852893705327,4337,0.9965,4000,0.64,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
a1,xgboost,3,accumulate,fixed_ratio,0.1,10,fixed,0.07161957025527954,31667,1667,0.052641551141566933,0.025925,0.8784955823944233,0.9126736842105263,0.8952585494795969,0.9861393187160574,38963,1037,1499,10838,1667,37229.170415860106,25080783.638269413,33296.127126599895,167,2740.799684394882,1264962.2937718474,3513.012057315306,True,False,0.8771039889324418,4337,0.997,4000,0.7615,4000,0.07,cicids,0.06542791932748562,0.04774878394229789,0.1050748246118608,2000
